	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	thirdComputedRewardOutput	thirdLearningStimOnset	thirdLearningFixOnset	thirdPresentationRT	thirdPresentationAcc	thirdPresentationResp	thirdEndTrialTimeStamp	fourthComputedRewardOutput	fourthLearningStimOnset	fourthLearningFixOnset	fourthPresentationRT	fourthPresentationAcc	fourthPresentationResp	fourthEndTrialTimeStamp	fifthComputedRewardOutput	fifthLearningStimOnset	fifthLearningFixOnset	fifthPresentationRT	fifthPresentationAcc	fifthPresentationResp	fifthEndTrialTimeStamp	feedbackResp.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 159
172	200.0	s	-200.0																	1.0	0.0	1.0	0.0	12.0	0.0	48.0	2.0																													s	1.0	0.317331075668	None	0.0	2.0	squarewhite.gif	go																															2.07	0.514132976532	0.0008950233459470001	0.317331075668	1.0	s	800.323461056																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
173	-200.0	q	200.0																	1.0	0.0	1.0	0.0	12.0	1.0	49.0	1.0																													q	1.0	0.400892972946	None	0.0	4.0	invertedtrianglegray.gif	go																															3.84	0.514462947845	0.0008931159973139998	0.400892972946	1.0	q	803.3271298410001																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
174	200.0	s	-200.0																	1.0	0.0	1.0	0.0	12.0	2.0	50.0	2.0																													s	1.0	0.301330804825	None	0.0	0.5	lineyellow.gif	stop																															0.0	0.513366937637	0.0009570121765139998	0.301330804825	1.0	s	806.330443859																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
175	200.0	w	200.0																	1.0	0.0	1.0	0.0	12.0	3.0	51.0	0.0																													w	1.0	0.317505121231	None	0.0	1.0	hexagoncyan.gif	go																															0.78	0.514126062393	0.000928163528442	0.317505121231	1.0	w	809.334133863																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
176	-200.0	q	200.0																	1.0	0.0	1.0	0.0	13.0	0.0	52.0	1.0																													q	1.0	0.28434896469099996	None	0.0	0.5	lineyellow.gif	stop																															0.56	0.513655900955	0.0008788108825680001	0.284348964691	1.0	q	812.33740592																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
177	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	13.0	1.0	53.0	3.0																													a	1.0	0.18395304679900001	None	0.0	2.0	squarewhite.gif	go																															0.0	0.5141859054569999	0.0008840560913089999	0.250456094742	0.0	q	815.340447903	2.08	0.515408992767	0.000941038131714	0.183953046799	1.0	a	818.3436830039999																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
178	200.0	w	200.0																	1.0	0.0	1.0	0.0	13.0	2.0	54.0	0.0																													w	1.0	0.318160057068	None	0.0	4.0	diamondgreen.gif	stop																															4.05	0.514069080353	0.0009140968322749999	0.318160057068	1.0	w	821.347269058																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
179	-200.0	q	200.0																	1.0	0.0	1.0	0.0	13.0	3.0	55.0	1.0																													q	1.0	0.350703001022	None	0.0	1.0	hexagoncyan.gif	go																															1.09	0.514019012451	0.00088906288147	0.350703001022	1.0	q	824.350491047																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
180	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	14.0	0.0	56.0	3.0																													a	1.0	0.117594003677	None	0.0	1.0	hexagoncyan.gif	go																															0.0	0.514493942261	0.00098705291748	0.217082977295	0.0	s	827.3541140560001	1.23	0.515064954758	0.0009560585021970001	0.117594003677	1.0	a	830.357278824																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
181	200.0	w	200.0																	1.0	0.0	1.0	0.0	14.0	1.0	57.0	0.0																													w	1.0	0.367928981781	None	0.0	4.0	invertedtrianglegray.gif	go																															0.0	0.5141940116879999	0.00088095664978	0.367928981781	1.0	w	833.3604488369999																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
182	200.0	s	-200.0																	1.0	0.0	1.0	0.0	14.0	2.0	58.0	2.0																													s	1.0	0.301076889038	None	0.0	2.0	crossorange.gif	stop																															2.01	0.514132022858	0.00103902816772	0.301076889038	1.0	s	836.363672018																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
183	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	14.0	3.0	59.0	3.0																													a	1.0	0.268060922623	None	0.0	1.0	hexagoncyan.gif	go																															1.05	0.514398097992	0.0008931159973139998	0.268060922623	1.0	a	839.367293835																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
184	200.0	w	200.0																	1.0	0.0	1.0	0.0	15.0	0.0	60.0	0.0																													w	1.0	0.367702007294	None	0.0	1.0	trianglemagenta.gif	stop																															0.84	0.514028787613	0.000908851623535	0.367702007294	1.0	w	842.37055397																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
185	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	15.0	1.0	61.0	3.0																													a	1.0	0.417233943939	None	0.0	2.0	squarewhite.gif	go																															1.97	0.5142099857329999	0.0009109973907470001	0.417233943939	1.0	a	845.374022961																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
186	-200.0	q	200.0																	1.0	0.0	1.0	0.0	15.0	2.0	62.0	1.0																													q	1.0	0.334401845932	None	0.0	0.5	lineyellow.gif	stop																															0.61	0.514372825623	0.0008869171142580001	0.334401845932	1.0	q	848.377457857																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
187	200.0	s	-200.0																	1.0	0.0	1.0	0.0	15.0	3.0	63.0	2.0																													s	1.0	0.317396879196	None	0.0	0.5	circleblue.gif	go																															0.69	0.514108181	0.000930070877075	0.317396879196	1.0	s	851.380821943																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
188	200.0	w	200.0																	1.0	0.0	1.0	0.0	16.0	0.0	64.0	0.0																													w	1.0	0.367563962936	None	0.0	0.5	lineyellow.gif	stop																															0.41	0.513675928116	0.000942945480347	0.367563962936	1.0	w	854.384074926																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
189	200.0	s	-200.0																	1.0	0.0	1.0	0.0	16.0	1.0	65.0	2.0																													s	1.0	0.300919055939	None	0.0	1.0	hexagoncyan.gif	go																															0.93	0.514225006104	0.0008869171142580001	0.300919055939	1.0	s	857.387336969																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
190	200.0	s	-200.0																	1.0	0.0	1.0	0.0	16.0	2.0	66.0	2.0																													s	1.0	0.301151990891	None	0.0	1.0	hexagoncyan.gif	go																															0.77	0.514039039612	0.000892877578735	0.301151990891	1.0	s	860.391370058																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
191	-200.0	q	200.0																	1.0	0.0	1.0	0.0	16.0	3.0	67.0	1.0																													q	1.0	0.134582042694	None	0.0	2.0	squarewhite.gif	go																															0.0	0.513514041901	0.0008840560913089999	0.25067281723	0.0	a	863.3939599989999	1.89	0.515535116196	0.0009379386901860002	0.134582042694	1.0	q	866.3972768780001																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
192	200.0	w	200.0																	1.0	0.0	1.0	0.0	17.0	0.0	68.0	0.0																													w	1.0	0.317482948303	None	0.0	0.5	circleblue.gif	go																															0.65	0.514389038086	0.0009069442749019998	0.317482948303	1.0	w	869.401104927																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
193	-200.0	q	200.0																	1.0	0.0	1.0	0.0	17.0	1.0	69.0	1.0																													q	1.0	0.35080099105800006	None	0.0	4.0	diamondgreen.gif	stop																															4.25	0.5140080451969999	0.0008940696716310001	0.350800991058	1.0	q	872.404047966																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
194	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	17.0	2.0	70.0	3.0																													a	1.0	0.333695888519	None	0.0	2.0	squarewhite.gif	go																															0.0	0.514676809311	0.00115990638733	0.333695888519	1.0	a	875.407778025																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
195	200.0	w	200.0																	1.0	0.0	1.0	0.0	17.0	3.0	71.0	0.0																													w	1.0	0.38454079628	None	0.0	1.0	trianglemagenta.gif	stop																															0.86	0.513767957687	0.0008821487426760002	0.38454079628	1.0	w	878.410939932																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
196	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	18.0	0.0	72.0	3.0																													a	1.0	0.367877006531	None	0.0	2.0	crossorange.gif	stop																															1.91	0.5142009258269999	0.0008878707885739998	0.367877006531	1.0	a	881.414175034																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
197	200.0	s	-200.0																	1.0	0.0	1.0	0.0	18.0	1.0	73.0	2.0																													s	1.0	0.35133790969800005	None	0.0	1.0	hexagoncyan.gif	go																															1.13	0.513862848282	0.00112199783325	0.351337909698	1.0	s	884.4173829560001																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
198	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	18.0	2.0	74.0	3.0																													a	1.0	0.134252786636	None	0.0	2.0	crossorange.gif	stop																															0.0	0.514573812485	0.0008978843688960001	0.33401799202	0.0	q	887.420925856	0.0	0.51544380188	0.0009570121765139998	0.134252786636	1.0	a	890.4245479110001																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
199	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	18.0	3.0	75.0	3.0																													a	1.0	0.367094993591	None	0.0	4.0	invertedtrianglegray.gif	go																															4.12	0.5142378807069999	0.0009548664093019999	0.367094993591	1.0	a	893.4278328419999																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
200	-200.0	q	200.0																	1.0	0.0	1.0	0.0	19.0	0.0	76.0	1.0																													q	1.0	0.400771856308	None	0.0	1.0	hexagoncyan.gif	go																															0.92	0.514141798019	0.0008838176727290001	0.400771856308	1.0	q	896.430922985																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
201	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	19.0	1.0	77.0	3.0																													a	1.0	0.3348300457	None	0.0	2.0	crossorange.gif	stop																															1.76	0.5142841339109999	0.0008790493011469999	0.3348300457	1.0	a	899.4344918730001																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
202	200.0	w	200.0																	1.0	0.0	1.0	0.0	19.0	2.0	78.0	0.0																													w	1.0	0.334143877029	None	0.0	1.0	hexagoncyan.gif	go																															0.97	0.513633012772	0.000918865203857	0.334143877029	1.0	w	902.4375779630001																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
203	-200.0	q	200.0																	1.0	0.0	1.0	0.0	19.0	3.0	79.0	1.0																													q	1.0	0.350857019424	None	0.0	1.0	trianglemagenta.gif	stop																															1.05	0.514294862747	0.000881910324097	0.350857019424	1.0	q	905.44133687																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
204	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	20.0	0.0	80.0	3.0																													a	1.0	0.334626913071	None	0.0	2.0	squarewhite.gif	go																															2.15	0.513607025146	0.000961065292358	0.334626913071	1.0	a	908.444795847																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
205	200.0	w	200.0																	1.0	0.0	1.0	0.0	20.0	1.0	81.0	0.0																													w	1.0	0.36742687225299997	None	0.0	2.0	squarewhite.gif	go																															2.04	0.513884067535	0.000880002975464	0.367426872253	1.0	w	911.44773984																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
206	200.0	s	-200.0																	1.0	0.0	1.0	0.0	20.0	2.0	82.0	2.0																													s	1.0	0.333935976028	None	0.0	2.0	squarewhite.gif	go																															1.82	0.514359951019	0.0008728504180910001	0.333935976028	1.0	s	914.451040983																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
207	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	20.0	3.0	83.0	3.0																													a	1.0	0.48401403427100004	None	0.0	1.0	hexagoncyan.gif	go																															0.0	0.514086961746	0.000931024551392	0.484014034271	1.0	a	917.454874992																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
208	200.0	w	200.0																	1.0	0.0	1.0	0.0	21.0	0.0	84.0	0.0																													w	1.0	0.284264087677	None	0.0	4.0	invertedtrianglegray.gif	go																															4.15	0.513673067093	0.0008821487426760002	0.284264087677	1.0	w	920.4577660560001																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
209	-200.0	q	200.0																	1.0	0.0	1.0	0.0	21.0	1.0	85.0	1.0																													q	1.0	0.384412050247	None	0.0	1.0	trianglemagenta.gif	stop																															1.24	0.514246940613	0.0010831356048599998	0.384412050247	1.0	q	923.461607933																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
210	200.0	s	-200.0																	1.0	0.0	1.0	0.0	21.0	2.0	86.0	2.0																													s	1.0	0.316833019257	None	0.0	4.0	diamondgreen.gif	stop																															0.0	0.514055013657	0.000903844833374	0.316833019257	1.0	s	926.464776039																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
211	200.0	w	200.0																	1.0	0.0	1.0	0.0	21.0	3.0	87.0	0.0																													w	1.0	0.334406852722	None	0.0	2.0	squarewhite.gif	go																															1.96	0.513715028763	0.0008749961853029999	0.334406852722	1.0	w	929.467811823																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
212	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	22.0	0.0	88.0	3.0																													a	1.0	0.250981092453	None	0.0	2.0	squarewhite.gif	go																															2.13	0.514046907425	0.00105285644531	0.250981092453	1.0	a	932.4710738660001																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
213	200.0	s	-200.0																	1.0	0.0	1.0	0.0	22.0	1.0	89.0	2.0																													s	1.0	0.317834854126	None	0.0	2.0	crossorange.gif	stop																															1.94	0.514129161835	0.000885009765625	0.317834854126	1.0	s	935.4747698310001																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
214	200.0	w	200.0																	1.0	0.0	1.0	0.0	22.0	2.0	90.0	0.0																													w	1.0	0.334192037582	None	0.0	1.0	hexagoncyan.gif	go																															0.94	0.5139930248260001	0.00102305412292	0.334192037582	1.0	w	938.4778089519999																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
215	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	22.0	3.0	91.0	3.0																													a	1.0	0.418062925339	None	0.0	0.5	circleblue.gif	go																															0.74	0.5140240192409999	0.0009570121765139998	0.418062925339	1.0	a	941.481470823																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
216	-200.0	q	200.0																	1.0	0.0	1.0	0.0	23.0	0.0	92.0	1.0																													q	1.0	0.31747794151299996	None	0.0	4.0	invertedtrianglegray.gif	go																															3.93	0.514115095139	0.000887155532837	0.317477941513	1.0	q	944.484583855																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
217	200.0	s	-200.0																	1.0	0.0	1.0	0.0	23.0	1.0	93.0	2.0																													s	1.0	0.26735496520999996	None	0.0	0.5	circleblue.gif	go																															0.34	0.514389038086	0.000904083251953	0.26735496521	1.0	s	947.4880118369999																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
218	-200.0	q	200.0																	1.0	0.0	1.0	0.0	23.0	2.0	94.0	1.0																													q	1.0	0.36739611625699997	None	0.0	2.0	squarewhite.gif	go																															0.0	0.514068841934	0.000922918319702	0.234345197678	0.0	a	950.49119091	0.0	0.515539884567	0.0009520053863530001	[]	0.0	None	953.495017052			2.11	0.514988899231	0.000940799713135	0.367396116257	1.0	q	956.498864889																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
219	200.0	s	-200.0																	1.0	0.0	1.0	0.0	23.0	3.0	95.0	2.0																													s	1.0	0.350718021393	None	0.0	0.5	lineyellow.gif	stop																															0.0	0.513294935226	0.000900030136108	0.350718021393	1.0	s	959.501153946																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
220	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	0.0	96.0	1.0																													q	1.0	0.23416900634799998	None	0.0	2.0	squarewhite.gif	go																															2.2	0.5146729946140001	0.0009031295776369999	0.234169006348	1.0	q	962.504621983																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
221	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	1.0	97.0	1.0																													q	1.0	0.100260019302	None	0.0	4.0	diamondgreen.gif	stop																															0.0	0.5146009922029999	0.000881910324097	0.367783069611	0.0	a	965.5082829	4.03	0.515413045883	0.000965118408203	0.100260019302	1.0	q	968.5113408569999																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
222	200.0	w	200.0																	1.0	0.0	1.0	0.0	24.0	2.0	98.0	0.0																													w	1.0	0.333974123001	None	0.0	0.5	circleblue.gif	go																															0.0	0.514409065247	0.00104713439941	0.333974123001	1.0	w	971.5144310000001																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
223	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	3.0	99.0	1.0																													q	1.0	0.367819070816	None	0.0	1.0	hexagoncyan.gif	go																															0.83	0.514383077621	0.0008909702301030001	0.367819070816	1.0	q	974.518237829																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
224																				1.0	0.0	1.0	0.0																																																																																					9.0	45.347204923599996																																														2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
225	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0																													a	1.0	0.38382697105400004	None	0.0	4.0	invertedtrianglegray.gif	go																															4.05	0.5099689960480001	0.00094199180603	0.383826971054	1.0	a	1023.6901989																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
226	200.0	s	-200.0																	2.0	0.0	2.0	0.0	0.0	1.0	1.0	2.0																													s	1.0	0.300673961639	None	0.0	4.0	invertedtrianglegray.gif	go																															3.89	0.513695955276	0.0008859634399410001	0.300673961639	1.0	s	1026.693326																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
227	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	0.0	2.0	2.0	3.0																													a	1.0	0.300788164139	None	0.0	4.0	diamondgreen.gif	stop																															4.04	0.513666152954	0.0008780956268310002	0.300788164139	1.0	a	1029.69636703																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
228	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	0.0	3.0	3.0	3.0																													a	1.0	0.334010124207	None	0.0	0.5	lineyellow.gif	stop																															0.0	0.514345884323	0.00088095664978	0.334010124207	1.0	a	1032.69983387																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
229	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	1.0	0.0	4.0	3.0																													a	1.0	0.300709962845	None	0.0	2.0	crossorange.gif	stop																															1.78	0.5141651630399999	0.0008821487426760002	0.300709962845	1.0	a	1035.70362782																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
230	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	1.0	1.0	5.0	3.0																													a	1.0	0.317312955856	None	0.0	0.5	circleblue.gif	go																															0.72	0.513804197311	0.0008831024169919999	0.317312955856	1.0	a	1038.70651484																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
231	-200.0	q	200.0																	2.0	0.0	2.0	0.0	1.0	2.0	6.0	1.0																													q	1.0	0.317529916763	None	0.0	0.5	circleblue.gif	go																															0.45	0.514282941818	0.0009329319000239999	0.317529916763	1.0	q	1041.70958686																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
232	-200.0	q	200.0																	2.0	0.0	2.0	0.0	1.0	3.0	7.0	1.0																													q	1.0	0.31706905365	None	0.0	2.0	crossorange.gif	stop																															2.13	0.514760971069	0.0008978843688960001	0.31706905365	1.0	q	1044.71330786																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
233	200.0	s	-200.0																	2.0	0.0	2.0	0.0	2.0	0.0	8.0	2.0																													s	1.0	0.317341089249	None	0.0	0.5	lineyellow.gif	stop																															0.28	0.514388084412	0.00105810165405	0.317341089249	1.0	s	1047.71660995																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
234	200.0	w	200.0																	2.0	0.0	2.0	0.0	2.0	1.0	9.0	0.0																													w	1.0	0.467519044876	None	0.0	2.0	squarewhite.gif	go																															1.97	0.51437997818	0.000996112823486	0.467519044876	1.0	w	1050.71965098																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
235	-200.0	q	200.0																	2.0	0.0	2.0	0.0	2.0	2.0	10.0	1.0																													q	1.0	0.351340055466	None	0.0	0.5	circleblue.gif	go																															0.53	0.514611959457	0.000880002975464	0.351340055466	1.0	q	1053.72320795																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
236	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	2.0	3.0	11.0	3.0																													a	1.0	0.267623901367	None	0.0	0.5	lineyellow.gif	stop																															0.49	0.5144441127780001	0.0008769035339360002	0.267623901367	1.0	a	1056.72672701																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
237	200.0	s	-200.0																	2.0	0.0	2.0	0.0	3.0	0.0	12.0	2.0																													s	1.0	0.267598867416	None	0.0	2.0	crossorange.gif	stop																															1.9	0.51348400116	0.0009329319000239999	0.267598867416	1.0	s	1059.73002195																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
238	-200.0	q	200.0																	2.0	0.0	2.0	0.0	3.0	1.0	13.0	1.0																													q	1.0	0.33383488655099997	None	0.0	2.0	crossorange.gif	stop																															2.12	0.514446973801	0.0009109973907470001	0.333834886551	1.0	q	1062.733428																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
239	200.0	s	-200.0																	2.0	0.0	2.0	0.0	3.0	2.0	14.0	2.0																													s	1.0	0.317764043808	None	0.0	4.0	diamondgreen.gif	stop																															4.04	0.5138609409329999	0.0009019374847410001	0.317764043808	1.0	s	1065.73657393																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
240	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	3.0	3.0	15.0	3.0																													a	1.0	0.334068775177	None	0.0	0.5	circleblue.gif	go																															0.52	0.514106035233	0.000922203063965	0.334068775177	1.0	a	1068.74012804																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
241	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	4.0	0.0	16.0	3.0																													a	1.0	0.233515977859	None	0.0	1.0	hexagoncyan.gif	go																															0.0	0.514452934265	0.0008859634399410001	0.317218065262	0.0	q	1071.74322391	0.81	0.515985965729	0.000942945480347	0.233515977859	1.0	a	1074.74738288																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
242	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	4.0	1.0	17.0	3.0																													a	1.0	0.233983039856	None	0.0	4.0	invertedtrianglegray.gif	go																															0.0	0.513507843018	0.0008959770202639998	0.250998973846	0.0	q	1077.75012183	3.95	0.515357017517	0.0009479522705080001	0.233983039856	1.0	a	1080.75337505																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
243	200.0	w	200.0																	2.0	0.0	2.0	0.0	4.0	2.0	18.0	0.0																													w	1.0	0.350857973099	None	0.0	1.0	hexagoncyan.gif	go																															0.0	0.514277935028	0.0009448528289790001	0.350857973099	1.0	w	1083.75726485																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
244	200.0	w	200.0																	2.0	0.0	2.0	0.0	4.0	3.0	19.0	0.0																													w	1.0	0.33469581604000004	None	0.0	0.5	circleblue.gif	go																															0.0	0.51347899437	0.0008959770202639998	0.33469581604	1.0	w	1086.76006889																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
245	200.0	s	-200.0																	2.0	0.0	2.0	0.0	5.0	0.0	20.0	2.0																													s	1.0	0.400746107101	None	0.0	0.5	lineyellow.gif	stop																															0.71	0.514461040497	0.00088906288147	0.400746107101	1.0	s	1089.76329899																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
246	200.0	s	-200.0																	2.0	0.0	2.0	0.0	5.0	1.0	21.0	2.0																													s	1.0	0.33481192588799996	None	0.0	4.0	diamondgreen.gif	stop																															3.98	0.514455080032	0.0008978843688960001	0.334811925888	1.0	s	1092.76692605																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
247	200.0	w	200.0																	2.0	0.0	2.0	0.0	5.0	2.0	22.0	0.0																													w	1.0	0.300474882126	None	0.0	1.0	trianglemagenta.gif	stop																															0.91	0.514341115952	0.0009181499481200001	0.300474882126	1.0	w	1095.77023101																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
