	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	feedbackResp.keys	feedbackResp.corr	feedbackResp.rt	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	resp.rt	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
432				m	0.0	200.0																											0.0	0.0	0.0	0.0	2.0	1.0	5.0	1.0																																							1722.50994396	go	invertedtriangleyellow.gif	go	2.0	m	1.0	0.7179620265960001	None	0.0	0.0009469985961910001	0.514902114868		1725.51250291												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
433				m	0.0	200.0																											0.0	0.0	0.0	0.0	3.0	0.0	6.0	1.0																																							1725.51297498	go	triangleorange.gif	stop	1.0	m	1.0	0.701402902603	None	0.0	0.00140309333801	0.515362024307		1728.51601696												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
434				m	0.0	200.0																											0.0	0.0	0.0	0.0	3.0	1.0	7.0	1.0																																							1728.51656604	go	triangleorange.gif	stop	1.0	m	1.0	0.7841839790340001	None	0.0	0.000931024551392	0.5149760246280001		1731.51910186												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
435				m	0.0	200.0																											0.0	0.0	0.0	0.0	4.0	0.0	8.0	1.0																																							1731.51956892	go	squaregray.gif	go	1.0	m	1.0	0.684956073761	None	0.0	0.000917911529541	0.515233039856		1734.52311397												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
436				m	0.0	200.0																											0.0	0.0	0.0	0.0	4.0	1.0	9.0	1.0																																							1734.52358198	go	squaregray.gif	go	1.0	m	1.0	0.6681501865389999	None	0.0	0.0010440349578899998	0.514624834061		1737.52626204												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
437				z	0.0	-200.0																											0.0	0.0	0.0	0.0	5.0	0.0	10.0	0.0																																							1737.52678299	go	hexagongreen.gif	go	0.5	z	1.0	0.684610128403	None	0.0	0.000938177108765	0.514838218689		1740.52937388												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
438				z	0.0	-200.0																											0.0	0.0	0.0	0.0	5.0	1.0	11.0	0.0																																							1740.52983999	go	linecyan.gif	stop	0.5	z	1.0	0.834568977356	None	0.0	0.0009431838989260002	0.515258073807		1743.53288198												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
439				m	0.0	200.0																											0.0	0.0	0.0	0.0	6.0	0.0	12.0	1.0																																							1743.53335595	go	invertedtriangleyellow.gif	go	2.0	m	1.0	0.834162950516	None	0.0	0.000949859619141	0.515006065369		1746.53635597												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
440				z	0.0	-200.0																											0.0	0.0	0.0	0.0	6.0	1.0	13.0	0.0																																							1746.53688407	go	hexagongreen.gif	go	0.5	z	1.0	0.734459877014	None	0.0	0.0009450912475589999	0.514819145203		1749.53944302												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
441				m	0.0	200.0																											0.0	0.0	0.0	0.0	7.0	0.0	14.0	1.0																																							1749.53992605	go	invertedtriangleyellow.gif	go	2.0	m	1.0	0.7348990440369999	None	0.0	0.000930070877075	0.515107154846		1752.54256797												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
442				z	0.0	-200.0																											0.0	0.0	0.0	0.0	7.0	1.0	15.0	0.0																																							1752.54303694	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.000970125198364	0.5155842304230001	0.8656830787659999	1755.54648495												0.35	0.4																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
443				m	0.0	200.0																											0.0	0.0	0.0	0.0	8.0	0.0	16.0	1.0																																							1755.54694986	go	hexagongreen.gif	go	0.5	m	1.0	0.8352229595180001	None	0.0	0.0009369850158689999	0.5146870613100001		1758.54961586												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
444				m	0.0	200.0																											0.0	0.0	0.0	0.0	8.0	1.0	17.0	1.0																																							1758.55008507	go	squaregray.gif	go	1.0	m	1.0	0.800937891006	None	0.0	0.00093412399292	0.515394210815		1761.55324793												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
445				m	0.0	200.0																											0.0	0.0	0.0	0.0	9.0	0.0	18.0	1.0																																							1761.5537169	stop	circlewhite.gif	stop	2.0	None	0.0		None	0.0	0.000943899154663	0.515038967133	0.8156330585480001	1764.55643106												0.3	0.35																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
446				z	0.0	-200.0																											0.0	0.0	0.0	0.0	9.0	1.0	19.0	0.0																																							1764.55689788	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.000941038131714	0.515094041824	0.9158310890200001	1767.55981588												0.4	0.45																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
447				m	0.0	200.0																											0.0	0.0	0.0	0.0	10.0	0.0	20.0	1.0																																							1767.56028104	go	linecyan.gif	stop	0.5	m	1.0	0.9016721248630001	None	0.0	0.0009629726409910001	0.514698982239		1770.56322789												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
448				m	0.0	200.0																											0.0	0.0	0.0	0.0	10.0	1.0	21.0	1.0																																							1770.56371307	go	diamondmagenta.gif	go	4.0	m	1.0	0.751209020615	None	0.0	0.0009679794311519998	0.515059947968		1773.56656194												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
449				m	0.0	200.0																											0.0	0.0	0.0	0.0	11.0	0.0	22.0	1.0																																							1773.5670289999998	go	squaregray.gif	go	1.0	m	1.0	0.717790842056	None	0.0	0.0009319782257080001	0.515258073807		1776.5699389000001												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
450				z	0.0	-200.0																											0.0	0.0	0.0	0.0	11.0	1.0	23.0	0.0																																							1776.57049894	go	squaregray.gif	go	1.0	z	1.0	0.701164960861	None	0.0	0.000931024551392	0.5148668289180001		1779.5731709000002												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
451				z	0.0	-200.0																											0.0	0.0	0.0	0.0	12.0	0.0	24.0	0.0																																							1779.57363892	stop	circlewhite.gif	stop	2.0	None	0.0		None	0.0	0.00094199180603	0.5155210495	0.966148138046	1782.57684302												0.45	0.5																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
452				z	0.0	-200.0																											0.0	0.0	0.0	0.0	12.0	1.0	25.0	0.0																																							1782.57731199	go	invertedtriangleyellow.gif	go	2.0	z	1.0	0.717772006989	None	0.0	0.0009469985961910001	0.5148379802699999		1785.58037305												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
453				z	0.0	-200.0																											0.0	0.0	0.0	0.0	13.0	0.0	26.0	0.0																																							1785.5808989999998	stop	circlewhite.gif	stop	2.0	None	0.0		None	0.0	0.000963926315308	0.514847993851	1.0149948597	1788.58350301												0.5	0.55																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
454				m	0.0	200.0																											0.0	0.0	0.0	0.0	13.0	1.0	27.0	1.0																																							1788.58397293	go	circlewhite.gif	stop	2.0	m	1.0	0.784629106522	None	0.0	0.0009448528289790001	0.515007019043		1791.58684802												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
455				m	0.0	200.0																											0.0	0.0	0.0	0.0	14.0	0.0	28.0	1.0																																							1791.58731794	go	invertedtriangleyellow.gif	go	2.0	m	1.0	0.8179500103	None	0.0	0.0009369850158689999	0.514978885651		1794.59061599												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
456				m	0.0	200.0																											0.0	0.0	0.0	0.0	14.0	1.0	29.0	1.0																																							1794.59108496	go	squaregray.gif	go	1.0	m	1.0	0.650964975357	None	0.0	0.00093412399292	0.514706134796		1797.59354091												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
457				z	0.0	-200.0																											0.0	0.0	0.0	0.0	15.0	0.0	30.0	0.0																																							1797.59401298	go	squaregray.gif	go	1.0	z	1.0	0.784470081329	None	0.0	0.000969886779785	0.515069007874		1800.59719205												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
458				z	0.0	-200.0																											0.0	0.0	0.0	0.0	15.0	1.0	31.0	0.0																																							1800.59765887	go	squaregray.gif	go	1.0	z	1.0	0.784476041794	None	0.0	0.000996828079224	0.515060901642		1803.60005689												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
459				z	0.0	-200.0																											0.0	0.0	0.0	0.0	16.0	0.0	32.0	0.0																																							1803.60053086	go	squaregray.gif	go	1.0	z	1.0	0.768298864365	None	0.0	0.000951051712036	0.5154359340670001		1806.60362887												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
460				z	0.0	-200.0																											0.0	0.0	0.0	0.0	16.0	1.0	33.0	0.0																																							1806.60409808	go	hexagongreen.gif	go	0.5	z	1.0	0.818664073944	None	0.0	0.00107002258301	0.515161037445		1809.60697699												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
461				z	0.0	-200.0																											0.0	0.0	0.0	0.0	17.0	0.0	34.0	0.0																																							1809.60744786	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.000941038131714	0.515293121338	1.0657470226299999	1812.61065698												0.55	0.6																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
462				z	0.0	-200.0																											0.0	0.0	0.0	0.0	17.0	1.0	35.0	0.0																																							1812.61112404	stop	triangleorange.gif	stop	1.0	z	1.0	0.818234920502	None	0.0	0.00094199180603	0.514575004578	1.11569094658	1815.61424088												0.6	0.55																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
463				m	0.0	200.0																											1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0																																							1851.50990295	go	invertedtriangleyellow.gif	go	2.0	m	1.0	0.701112031937	None	0.0	0.0008780956268310002	0.509491920471		1854.50804901	9.0	34.9802269936										-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
464				m	0.0	200.0																											1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0																																							1854.50862288	stop	triangleorange.gif	stop	1.0	None	0.0		None	0.0	0.00107288360596	0.514450073242	0.8645730018619999	1857.51111889												0.35	0.4																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
465				m	0.0	200.0																											1.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0																																							1857.51158595	go	invertedtriangleyellow.gif	go	2.0	m	1.0	0.6345100402830001	None	0.0	0.0009400844573969999	0.515008926392		1860.51417708												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
466				m	0.0	200.0																											1.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0																																							1860.51463985	go	diamondmagenta.gif	go	4.0	m	1.0	0.767962932587	None	0.0	0.00109100341797	0.5152008533479999		1863.51778102												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
467				z	0.0	-200.0																											1.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0																																							1863.51830196	go	hexagongreen.gif	go	0.5	z	1.0	0.734472036362	None	0.0	0.0009379386901860002	0.515072107315		1866.52105808												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
468				m	0.0	200.0																											1.0	0.0	1.0	0.0	2.0	1.0	5.0	1.0																																							1866.52152085	go	circlewhite.gif	stop	2.0	m	1.0	0.717857122421	None	0.0	0.000942230224609	0.515080213547		1869.52411103												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
469				z	0.0	-200.0																											1.0	0.0	1.0	0.0	3.0	0.0	6.0	0.0																																							1869.52457786	stop	linecyan.gif	stop	0.5	z	1.0	0.667658090591	None	0.0	0.0011668205261199998	0.5154600143429999	1.06584382057	1872.52799296												0.55	0.5																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
470				z	0.0	-200.0																											1.0	0.0	1.0	0.0	3.0	1.0	7.0	0.0																																							1872.52847004	stop	circlewhite.gif	stop	2.0	None	0.0		None	0.0	0.000951051712036	0.5149998664859999	1.0153019428299999	1875.53133988												0.5	0.55																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
471				z	0.0	-200.0																											1.0	0.0	1.0	0.0	4.0	0.0	8.0	0.0																																							1875.53180003	go	crossblue.gif	stop	4.0	z	1.0	0.8012611866	None	0.0	0.000938177108765	0.515048980713		1878.53497386												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
472				m	0.0	200.0																											1.0	0.0	1.0	0.0	4.0	1.0	9.0	1.0																																							1878.5354960000002	go	diamondmagenta.gif	go	4.0	m	1.0	0.8849060535430001	None	0.0	0.0009329319000239999	0.514514923096		1881.53807402												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
473				z	0.0	-200.0																											1.0	0.0	1.0	0.0	5.0	0.0	10.0	0.0																																							1881.53853893	go	hexagongreen.gif	go	0.5	None	0.0		None	0.0	0.0009350776672360002	0.515048980713		1884.54142785												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
474				z	0.0	-200.0																											1.0	0.0	1.0	0.0	5.0	1.0	11.0	0.0																																							1884.54189205	stop	crossblue.gif	stop	4.0	z	1.0	0.517408132553	None	0.0	0.0009520053863530001	0.514998912811	1.06547307968	1887.54500699												0.55	0.5																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
475				z	0.0	-200.0																											1.0	0.0	1.0	0.0	6.0	0.0	12.0	0.0																																							1887.54552603	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.00127792358398	0.514724969864	1.01506996155	1890.54821086												0.5	0.55																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
476				m	0.0	200.0																											1.0	0.0	1.0	0.0	6.0	1.0	13.0	1.0																																							1890.54867506	stop	linecyan.gif	stop	0.5	None	0.0		None	0.0	0.0009319782257080001	0.515072822571	0.9156739711759999	1893.55131793												0.4	0.45																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
477				m	0.0	200.0																											1.0	0.0	1.0	0.0	7.0	0.0	14.0	1.0																																							1893.5517869000003	go	crossblue.gif	stop	4.0	m	1.0	0.817737102509	None	0.0	0.00102806091309	0.5154941082		1896.55497789												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
478				m	0.0	200.0																											1.0	0.0	1.0	0.0	7.0	1.0	15.0	1.0																																							1896.55544305	go	triangleorange.gif	stop	1.0	m	1.0	0.8012349605560001	None	0.0	0.0009379386901860002	0.514939069748		1899.55867386												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
479				m	0.0	200.0																											1.0	0.0	1.0	0.0	8.0	0.0	16.0	1.0																																							1899.55914187	go	diamondmagenta.gif	go	4.0	m	1.0	0.784436941147	None	0.0	0.00110101699829	0.5146920681		1902.56150699												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
480				z	0.0	-200.0																											1.0	0.0	1.0	0.0	8.0	1.0	17.0	0.0																																							1902.56203508	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.000996112823486	0.514819145203	1.0653231144	1905.56510305												0.55	0.6																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
481				m	0.0	200.0																											1.0	0.0	1.0	0.0	9.0	0.0	18.0	1.0																																							1905.56561303	go	hexagongreen.gif	go	0.5	m	1.0	0.834790945053	None	0.0	0.0009851455688480002	0.514683961868		1908.56804109												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
482				m	0.0	200.0																											1.0	0.0	1.0	0.0	9.0	1.0	19.0	1.0																																							1908.56851888	go	invertedtriangleyellow.gif	go	2.0	m	1.0	0.834911108017	None	0.0	0.0009891986846919999	0.5153310298920001		1911.57155299												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
483				m	0.0	200.0																											1.0	0.0	1.0	0.0	10.0	0.0	20.0	1.0																																							1911.57207894	go	triangleorange.gif	stop	1.0	m	1.0	0.8013701438899999	None	0.0	0.0008959770202639998	0.515053987503		1914.57495093												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
484				z	0.0	-200.0																											1.0	0.0	1.0	0.0	10.0	1.0	21.0	0.0																																							1914.57545304	go	squaregray.gif	go	1.0	z	1.0	0.934947967529	None	0.0	0.0009059906005860001	0.515002965927		1917.57816505												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
485				z	0.0	-200.0																											1.0	0.0	1.0	0.0	11.0	0.0	22.0	0.0																																							1917.57862902	stop	linecyan.gif	stop	0.5	None	0.0		None	0.0	0.0013699531555199998	0.5151329040529999	1.115639925	1920.58213592												0.6	0.65																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
486				m	0.0	200.0																											1.0	0.0	1.0	0.0	11.0	1.0	23.0	1.0																																							1920.58262706	go	diamondmagenta.gif	go	4.0	m	1.0	0.784415006638	None	0.0	0.0016300678253199999	0.5149619579320001		1923.58489609												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
487				m	0.0	200.0																											1.0	0.0	1.0	0.0	12.0	0.0	24.0	1.0																																							1923.58535504	go	invertedtriangleyellow.gif	go	2.0	None	0.0		m	1.0	0.0012989044189500002	0.515461921692		1926.5892179000002												-1.0	-1.0	0.06664419174189999																					2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
488				z	0.0	-200.0																											1.0	0.0	1.0	0.0	12.0	1.0	25.0	0.0																																							1926.5897429000001	go	diamondmagenta.gif	go	4.0	z	1.0	0.801380872726	None	0.0	0.0009441375732419999	0.514623165131		1929.59215403												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
489				z	0.0	-200.0																											1.0	0.0	1.0	0.0	13.0	0.0	26.0	0.0																																							1929.59262991	go	diamondmagenta.gif	go	4.0	z	1.0	0.851603984833	None	0.0	0.000917196273804	0.5147480964660001		1932.59526205												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
490				m	0.0	200.0																											1.0	0.0	1.0	0.0	13.0	1.0	27.0	1.0																																							1932.59572601	go	hexagongreen.gif	go	0.5	m	1.0	0.7678718566889999	None	0.0	0.00163292884827	0.515115022659		1935.59872198												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
491				z	0.0	-200.0																											1.0	0.0	1.0	0.0	14.0	0.0	28.0	0.0																																							1935.59926105	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.0012240409851099999	0.514894008636	1.1654689312	1938.60226703												0.65	0.7																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
492				z	0.0	-200.0																											1.0	0.0	1.0	0.0	14.0	1.0	29.0	0.0																																							1938.60272908	stop	circlewhite.gif	stop	2.0	z	1.0	0.934436798096	None	0.0	0.0013070106506300001	0.515337944031	1.2156500816299998	1941.60575986												0.7	0.65																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
493				m	0.0	200.0																											1.0	0.0	1.0	0.0	15.0	0.0	30.0	1.0																																							1941.60633397	go	crossblue.gif	stop	4.0	m	1.0	0.850950956345	None	0.0	0.0009391307830810002	0.514826059341		1944.60896993												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
494				z	0.0	-200.0																											1.0	0.0	1.0	0.0	15.0	1.0	31.0	0.0																																							1944.60943794	go	diamondmagenta.gif	go	4.0	z	1.0	0.9348759651180001	None	0.0	0.0009400844573969999	0.515181064606		1947.61216402												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
495				z	0.0	-200.0																											1.0	0.0	1.0	0.0	16.0	0.0	32.0	0.0																																							1947.61262608	go	squaregray.gif	go	1.0	z	1.0	0.8344831466670001	None	0.0	0.0013840198516800002	0.515331983566		1950.61515403												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
496				z	0.0	-200.0																											1.0	0.0	1.0	0.0	16.0	1.0	33.0	0.0																																							1950.61575007	stop	circlewhite.gif	stop	2.0	z	1.0	0.784255981445	None	0.0	0.000934839248657	0.515422821045	1.16624999046	1953.61917901												0.65	0.6																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
497				z	0.0	-200.0																											1.0	0.0	1.0	0.0	17.0	0.0	34.0	0.0																																							1953.61964893	stop	triangleorange.gif	stop	1.0	None	0.0		None	0.0	0.0013129711151099999	0.51499414444	1.1158440113099999	1956.62259102												0.6	0.65																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
498				m	0.0	200.0																											1.0	0.0	1.0	0.0	17.0	1.0	35.0	1.0																																							1956.62304902	go	hexagongreen.gif	go	0.5	m	1.0	0.918359041214	None	0.0	0.00120496749878	0.514451026917		1959.62584496												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
499				m	0.0	200.0																											2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0																																							1989.56635594	go	diamondmagenta.gif	go	4.0	m	1.0	0.701277971268	None	0.0	0.00104594230652	0.508019924164		1992.562989	9.0	28.9758348465										-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
500				m	0.0	200.0																											2.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0																																							1992.56369686	go	diamondmagenta.gif	go	4.0	m	1.0	0.734760046005	None	0.0	0.000959873199463	0.514239788055		1995.56615686												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
501				z	0.0	-200.0																											2.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0																																							1995.56662488	go	hexagongreen.gif	go	0.5	z	1.0	0.784358978271	None	0.0	0.000946044921875	0.5151700973510001		1998.56941009												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
502				m	0.0	200.0																											2.0	0.0	2.0	0.0	1.0	1.0	3.0	1.0																																							1998.56987691	stop	circlewhite.gif	stop	2.0	None	0.0		None	0.0	0.00094199180603	0.515206813812	0.9655377864839999	2001.57342291												0.45	0.5																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
503				z	0.0	-200.0																											2.0	0.0	2.0	0.0	2.0	0.0	4.0	0.0																																							2001.57394505	stop	circlewhite.gif	stop	2.0	None	0.0		None	0.0	0.00100302696228	0.514313936234	1.16495990753	2004.57645798												0.65	0.7																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
504				z	0.0	-200.0																											2.0	0.0	2.0	0.0	2.0	1.0	5.0	0.0																																							2004.5769278999999	go	squaregray.gif	go	1.0	z	1.0	0.7011148929600001	None	0.0	0.0009431838989260002	0.5147340297699999		2007.57958388												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
505				z	0.0	-200.0																											2.0	0.0	2.0	0.0	3.0	0.0	6.0	0.0																																							2007.58005285	go	squaregray.gif	go	1.0	z	1.0	0.9346330165860001	None	0.0	0.0009360313415529999	0.515408992767		2010.58324194												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
506				z	0.0	-200.0																											2.0	0.0	2.0	0.0	3.0	1.0	7.0	0.0																																							2010.58372593	stop	triangleorange.gif	stop	1.0	z	1.0	0.884876012802	None	0.0	0.000943899154663	0.51492190361	1.21580505371	2013.58651495												0.7	0.65																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
507				z	0.0	-200.0																											2.0	0.0	2.0	0.0	4.0	0.0	8.0	0.0																																							2013.58698201	stop	crossblue.gif	stop	4.0	z	1.0	0.751110076904	None	0.0	0.0009520053863530001	0.5148448944089999	1.16590189934	2016.58993196												0.65	0.6																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
508				m	0.0	200.0																											2.0	0.0	2.0	0.0	4.0	1.0	9.0	1.0																																							2016.59039688	stop	triangleorange.gif	stop	1.0	None	0.0		None	0.0	0.000945806503296	0.515136003494	1.0155158042899999	2019.59337687												0.5	0.55																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
509				z	0.0	-200.0																											2.0	0.0	2.0	0.0	5.0	0.0	10.0	0.0																																							2019.59384298	go	invertedtriangleyellow.gif	go	2.0	z	1.0	0.8181278705600001	None	0.0	0.0009441375732419999	0.515288114548		2022.59650993												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
510				z	0.0	-200.0																											2.0	0.0	2.0	0.0	5.0	1.0	11.0	0.0																																							2022.59699106	go	invertedtriangleyellow.gif	go	2.0	z	1.0	0.834553003311	None	0.0	0.00103282928467	0.51495885849		2025.60001087												-1.0	-1.0																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
511				z	0.0	-200.0																											2.0	0.0	2.0	0.0	6.0	0.0	12.0	0.0																																							2025.60047698	stop	triangleorange.gif	stop	1.0	None	0.0		None	0.0	0.0009379386901860002	0.514930009842	1.11552500725	2028.60323095												0.6	0.65																						2015_Jun_23_1140	59.9610295852	LearningTask	1	15	
