	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_9.rt	key_resp_3.keys	key_resp_3.rt	feedbackResp.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	beginningSSD	EndingSSD	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
0																																																	[]	[]	[]	[]	[]	9.0	45.410984039300004																																																																								2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
1	-200.0	q	200.0				0.0	0.0	0.0	5.0																																														q	1.0	0.651147842407	None	0.0	1.0	circleorange.gif	stop	0.81	0.5061879158020001	0.0302081108093	0.651147842407	1.0	q	102.43507599799999																																																									2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
2	-200.0	a	-200.0				0.0	1.0	1.0	7.0																																														a	1.0	0.451194047928	None	0.0	4.0	crossblue.gif	stop	0.0	0.51464009285	0.0384418964386	0.451194047928	1.0	a	105.438057899																																																									2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
3	200.0	w	200.0				0.0	2.0	2.0	8.0																																														w	1.0	0.367469072342	None	0.0	2.0	linegray.gif	stop	2.25	0.514993906021	0.0493409633636	0.367469072342	1.0	w	108.44123292																																																									2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
4	200.0	w	200.0				0.0	3.0	3.0	4.0																																														w	1.0	0.384095191956	None	0.0	2.0	trianglemagenta.gif	go	2.09	0.5151450634	0.0015611648559600002	0.384095191956	1.0	w	111.444475889																																																									2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
5	200.0	s	-200.0				0.0	4.0	4.0	2.0																																														s	1.0	0.317395925522	None	0.0	4.0	squarewhite.gif	go	3.97	0.5156350135800001	0.0439488887787	0.317395925522	1.0	s	114.44830489200001																																																									2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
6	200.0	w	200.0				0.0	5.0	5.0	0.0																																														w	1.0	0.333898067474	None	0.0	2.0	trianglemagenta.gif	go	1.9	0.514348983765	0.00100803375244	0.333898067474	1.0	w	117.45132494																																																									2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
7	-200.0	q	200.0				0.0	6.0	6.0	9.0																																														q	1.0	0.36788606643700006	None	0.0	1.0	invertedtrianglegreen.gif	go	1.04	0.515259981155	0.0365009307861	0.36788606643700006	1.0	q	120.45494198799999																																																									2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
8	200.0	s	-200.0				0.0	7.0	7.0	6.0																																														s	1.0	0.334624052048	None	0.0	2.0	trianglemagenta.gif	go	1.85	0.514961004257	0.0008878707885739998	0.334624052048	1.0	s	123.45823288																																																									2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
9	-200.0	q	200.0				0.0	8.0	8.0	1.0																																														q	1.0	0.384110927582	None	0.0	1.0	circleorange.gif	stop	0.77	0.5146729946140001	0.0009469985961910001	0.384110927582	1.0	q	126.461257935																																																									2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
10	-200.0	a	-200.0				0.0	9.0	9.0	3.0																																														a	1.0	0.38455700874300003	None	0.0	0.5	diamondyellow.gif	stop	0.0	0.5154449939729999	0.0155282020569	0.38455700874300003	1.0	a	129.46475195899998																																																									2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
11				z	0.0	-200.0										0.0	0.0	0.0	0.0																																																				174.829706907	go	invertedtrianglegreen.gif	go	1.0	z	1.0	0.400906801224	None	0.0	0.00133299827576	0.50137591362	177.83541584																																												2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
12				m	0.0	200.0										0.0	1.0	1.0	1.0																																																				177.835811853	go	trianglemagenta.gif	go	2.0	m	1.0	0.317745923996	None	0.0	0.00104904174805	0.515646219254	180.838649988																																												2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
13				m	0.0	200.0										1.0	0.0	2.0	1.0																																																				180.839020967	go	squarewhite.gif	go	4.0	m	1.0	0.350464105606	None	0.0	0.0009608268737789999	0.516486883163	183.842206001																																												2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
14				z	0.0	-200.0										1.0	1.0	3.0	0.0																																																				183.84262085	stop	linegray.gif	stop	2.0	z	1.0	0.668061971664	None	0.0	0.0009551048278810001	0.515429973602	186.845496893	0.765910148621																																											2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
15				m	0.0	200.0										2.0	0.0	4.0	1.0																																																				186.845876932	stop	diamondyellow.gif	stop	0.5	m	1.0	0.40011501312299996	None	0.0	0.00110483169556	0.515980958939	189.84872698799998	0.7659838199619999																																											2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
16				m	0.0	200.0										2.0	1.0	5.0	1.0																																																				189.849100828	go	invertedtrianglegreen.gif	go	1.0	m	1.0	0.45156002044699994	None	0.0	0.000995874404907	0.515742063522	192.852107048																																												2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
17				z	0.0	-200.0										3.0	0.0	6.0	0.0																																																				192.852520943	go	invertedtrianglegreen.gif	go	1.0	z	1.0	0.500746965408	None	0.0	0.000955820083618	0.51576590538	195.85519886																																												2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
18				m	0.0	200.0										3.0	1.0	7.0	1.0																																																				195.855561018	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.0013439655304	0.5160579681399999	198.85952997200002	0.766451120377																																											2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
19				z	0.0	-200.0										4.0	0.0	8.0	0.0																																																				198.859895945	go	trianglemagenta.gif	go	2.0	None	0.0		z	1.0	0.000973224639893	0.515107154846	201.862366915		0.0332221984863																																										2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
20				z	0.0	-200.0										4.0	1.0	9.0	0.0																																																				201.862764835	stop	circleorange.gif	stop	1.0	z	1.0	0.517549037933	None	0.0	0.0009479522705080001	0.515801906586	204.865620852	0.765568971634																																											2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
21																																																																																						9.0	5.297533035280001																																								2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
22																																																						9.0	12.5480871201																																																																								2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
23	-200.0	q	200.0																	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0																													q	1.0	0.41758608818099996	None	0.0	2.0	trianglemagenta.gif	go																									0.343225002289	0.0	0.5082459449769999	0.000900983810425	[]	0.0	None	225.890120029	2.22	0.515052080154	0.000941038131714	0.41758608818099996	1.0	q	228.893254995																									2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
24	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0																													a	1.0	0.317608118057	None	0.0	1.0	invertedtrianglegreen.gif	go																										0.94	0.514156103134	0.000907182693481	0.317608118057	1.0	a	231.896642923																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
25	200.0	s	-200.0																	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0																													s	1.0	0.35144805908200005	None	0.0	1.0	invertedtrianglegreen.gif	go																										1.08	0.513643026352	0.000900030136108	0.351448059082	1.0	s	234.900593996																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
26	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	0.0	3.0	3.0	3.0																													a	1.0	0.317327976227	None	0.0	1.0	circleorange.gif	stop																										0.89	0.5139260292050001	0.0010430812835700001	0.317327976227	1.0	a	237.90317702299998																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
27	200.0	w	200.0																	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0																													w	1.0	0.35074090957599996	None	0.0	0.5	hexagoncyan.gif	go																										0.52	0.51430106163	0.0354819297791	0.350740909576	1.0	w	240.906648874																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
28	200.0	w	200.0																	0.0	0.0	0.0	0.0	1.0	1.0	5.0	0.0																													w	1.0	0.351045846939	None	0.0	4.0	crossblue.gif	stop																										3.84	0.5141971111300001	0.000888109207153	0.351045846939	1.0	w	243.909993887																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
29	200.0	s	-200.0																	0.0	0.0	0.0	0.0	1.0	2.0	6.0	2.0																													s	1.0	0.317800045013	None	0.0	4.0	squarewhite.gif	go																										3.86	0.513989210129	0.00107908248901	0.317800045013	1.0	s	246.91306901																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
30	200.0	s	-200.0																	0.0	0.0	0.0	0.0	1.0	3.0	7.0	2.0																													s	1.0	0.31727695465100003	None	0.0	0.5	diamondyellow.gif	stop																										0.73	0.514852046967	0.00090503692627	0.317276954651	1.0	s	249.916867018																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
31	-200.0	q	200.0																	0.0	0.0	0.0	0.0	2.0	0.0	8.0	1.0																													q	1.0	0.366991996765	None	0.0	0.5	hexagoncyan.gif	go																										0.38	0.514248847961	0.000918865203857	0.366991996765	1.0	q	252.92014098200002																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
32	-200.0	q	200.0																	0.0	0.0	0.0	0.0	2.0	1.0	9.0	1.0																													q	1.0	0.367540121078	None	0.0	4.0	crossblue.gif	stop																										3.77	0.513805866241	0.0009508132934569999	0.367540121078	1.0	q	255.92332887599997																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
33	200.0	s	-200.0																	0.0	0.0	0.0	0.0	2.0	2.0	10.0	2.0																													s	1.0	0.333695888519	None	0.0	1.0	circleorange.gif	stop																										0.95	0.514688968658	0.00090503692627	0.333695888519	1.0	s	258.92673087099996																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
34	-200.0	q	200.0																	0.0	0.0	0.0	0.0	2.0	3.0	11.0	1.0																													q	1.0	0.350747823715	None	0.0	2.0	trianglemagenta.gif	go																										2.08	0.51433801651	0.000900030136108	0.350747823715	1.0	q	261.930058002																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
35	200.0	w	200.0																	0.0	0.0	0.0	0.0	3.0	0.0	12.0	0.0																													w	1.0	0.301225185394	None	0.0	0.5	hexagoncyan.gif	go																										0.0	0.513931035995	0.0009241104125980002	0.301225185394	1.0	w	264.93333602																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
36	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	3.0	1.0	13.0	3.0																													a	1.0	0.283969163895	None	0.0	1.0	invertedtrianglegreen.gif	go																										1.2	0.514650821686	0.000966787338257	0.283969163895	1.0	a	267.936949015																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
37	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	3.0	2.0	14.0	3.0																													a	1.0	0.33394479751600004	None	0.0	2.0	linegray.gif	stop																										0.0	0.5142691135409999	0.000913143157959	0.3341319561	0.0	q	270.940045834	0.0	0.515408992767	0.000982999801636	0.33394479751600004	1.0	a	273.943382978																									2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
38	-200.0	q	200.0																	0.0	0.0	0.0	0.0	3.0	3.0	15.0	1.0																													q	1.0	0.317248106003	None	0.0	1.0	circleorange.gif	stop																										0.0	0.514308929443	0.0009729862213130002	0.317248106003	1.0	q	276.946856976																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
39	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	4.0	0.0	16.0	3.0																													a	1.0	0.301025867462	None	0.0	0.5	hexagoncyan.gif	go																										0.26	0.51410984993	0.0009019374847410001	0.301025867462	1.0	a	279.95057892799997																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
40	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	4.0	1.0	17.0	3.0																													a	1.0	0.301004171371	None	0.0	2.0	linegray.gif	stop																										1.87	0.513640880585	0.0009160041809079999	0.301004171371	1.0	a	282.953482866																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
41	200.0	w	200.0																	0.0	0.0	0.0	0.0	4.0	2.0	18.0	0.0																													w	1.0	0.317564964294	None	0.0	2.0	linegray.gif	stop																										2.11	0.514173030853	0.000890016555786	0.317564964294	1.0	w	285.956851959																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
42	200.0	s	-200.0																	0.0	0.0	0.0	0.0	4.0	3.0	19.0	2.0																													s	1.0	0.30068898201	None	0.0	2.0	trianglemagenta.gif	go																										2.06	0.514256954193	0.000900983810425	0.30068898201	1.0	s	288.96043992																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
43	-200.0	q	200.0																	0.0	0.0	0.0	0.0	5.0	0.0	20.0	1.0																													q	1.0	0.301012992859	None	0.0	0.5	hexagoncyan.gif	go																										0.38	0.514029026031	0.000917911529541	0.301012992859	1.0	q	291.963510036																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
44	-200.0	q	200.0																	0.0	0.0	0.0	0.0	5.0	1.0	21.0	1.0																													q	1.0	0.401530981064	None	0.0	2.0	linegray.gif	stop																										2.06	0.514362096786	0.0009109973907470001	0.401530981064	1.0	q	294.966742039																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
45	200.0	s	-200.0																	0.0	0.0	0.0	0.0	5.0	2.0	22.0	2.0																													s	1.0	0.317508935928	None	0.0	4.0	squarewhite.gif	go																										4.13	0.5145130157469999	0.000885009765625	0.317508935928	1.0	s	297.970372915																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
46	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	5.0	3.0	23.0	3.0																													a	1.0	0.317162036896	None	0.0	2.0	linegray.gif	stop																										2.09	0.514597177505	0.0008912086486819999	0.317162036896	1.0	a	300.973867893																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
47	200.0	w	200.0																	0.0	0.0	0.0	0.0	6.0	0.0	24.0	0.0																													w	1.0	0.317543029785	None	0.0	4.0	crossblue.gif	stop																										4.21	0.513915061951	0.00103807449341	0.317543029785	1.0	w	303.976980925																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
48	200.0	s	-200.0																	0.0	0.0	0.0	0.0	6.0	1.0	25.0	2.0																													s	1.0	0.317455053329	None	0.0	0.5	diamondyellow.gif	stop																										0.6	0.514243841171	0.0008959770202639998	0.317455053329	1.0	s	306.980291843																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
49	200.0	s	-200.0																	0.0	0.0	0.0	0.0	6.0	2.0	26.0	2.0																													s	1.0	0.36783504486100005	None	0.0	1.0	circleorange.gif	stop																										0.86	0.514105796814	0.0009319782257080001	0.367835044861	1.0	s	309.983690977																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
50	200.0	s	-200.0																	0.0	0.0	0.0	0.0	6.0	3.0	27.0	2.0																													s	1.0	0.334362030029	None	0.0	2.0	linegray.gif	stop																										2.04	0.514014005661	0.0009400844573969999	0.334362030029	1.0	s	312.987090826																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
51	200.0	w	200.0																	0.0	0.0	0.0	0.0	7.0	0.0	28.0	0.0																													w	1.0	0.284455060959	None	0.0	4.0	crossblue.gif	stop																										3.88	0.51425409317	0.0010461807251	0.284455060959	1.0	w	315.99070692099997																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
52	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	7.0	1.0	29.0	3.0																													a	1.0	0.40096616744999997	None	0.0	0.5	diamondyellow.gif	stop																										0.66	0.514140844345	0.0009047985076900001	0.40096616745	1.0	a	318.99384284																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
53	-200.0	q	200.0																	0.0	0.0	0.0	0.0	7.0	2.0	30.0	1.0																													q	1.0	0.33424115180999997	None	0.0	4.0	squarewhite.gif	go																										3.97	0.514010190964	0.000913143157959	0.33424115181	1.0	q	321.997068882																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
54	-200.0	q	200.0																	0.0	0.0	0.0	0.0	7.0	3.0	31.0	1.0																													q	1.0	0.334190130234	None	0.0	0.5	hexagoncyan.gif	go																										0.59	0.514328956604	0.0009319782257080001	0.334190130234	1.0	q	325.00040102																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
55	200.0	s	-200.0																	0.0	0.0	0.0	0.0	8.0	0.0	32.0	2.0																													s	1.0	0.28408503532400003	None	0.0	2.0	linegray.gif	stop																										2.17	0.514420032501	0.0008981227874760001	0.284085035324	1.0	s	328.003963947																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
56	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	8.0	1.0	33.0	3.0																													a	1.0	0.300718069077	None	0.0	0.5	hexagoncyan.gif	go																										0.63	0.514080047607	0.00108289718628	0.300718069077	1.0	a	331.007554054																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
57	200.0	s	-200.0																	0.0	0.0	0.0	0.0	8.0	2.0	34.0	2.0																													s	1.0	0.30046582222	None	0.0	1.0	circleorange.gif	stop																										0.92	0.514073848724	0.0009779930114750001	0.30046582222	1.0	s	334.010607004																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
58	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	8.0	3.0	35.0	3.0																													a	1.0	0.333899021149	None	0.0	2.0	linegray.gif	stop																										2.19	0.514446973801	0.000909090042114	0.333899021149	1.0	a	337.01402401900003																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
59	200.0	s	-200.0																	0.0	0.0	0.0	0.0	9.0	0.0	36.0	2.0																													s	1.0	0.33434486389199997	None	0.0	0.5	hexagoncyan.gif	go																										0.54	0.514276981354	0.0009019374847410001	0.334344863892	1.0	s	340.01733303099996																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
60	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	9.0	1.0	37.0	3.0																													a	1.0	0.334211111069	None	0.0	2.0	trianglemagenta.gif	go																										2.18	0.514102935791	0.00102996826172	0.334211111069	1.0	a	343.020508051																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
61	200.0	w	200.0																	0.0	0.0	0.0	0.0	9.0	2.0	38.0	0.0																													w	1.0	0.384140014648	None	0.0	4.0	squarewhite.gif	go																										3.83	0.514433145523	0.0008950233459470001	0.384140014648	1.0	w	346.02403903																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
62	200.0	w	200.0																	0.0	0.0	0.0	0.0	9.0	3.0	39.0	0.0																													w	1.0	0.350550889969	None	0.0	1.0	invertedtrianglegreen.gif	go																										1.1	0.514457941055	0.0011420249939000002	0.350550889969	1.0	w	349.027441978																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
63	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	10.0	0.0	40.0	3.0																													a	1.0	0.350838899612	None	0.0	4.0	squarewhite.gif	go																										0.0	0.5140249729159999	0.000941038131714	0.350838899612	1.0	a	352.030870914																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
64	200.0	w	200.0																	0.0	0.0	0.0	0.0	10.0	1.0	41.0	0.0																													w	1.0	0.317565917969	None	0.0	0.5	hexagoncyan.gif	go																										0.67	0.514183998108	0.0009319782257080001	0.317565917969	1.0	w	355.03413987199997																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
65	-200.0	q	200.0																	0.0	0.0	0.0	0.0	10.0	2.0	42.0	1.0																													q	1.0	0.38489508628799995	None	0.0	4.0	crossblue.gif	stop																										0.0	0.514279842377	0.000903844833374	0.350941181183	0.0	a	358.037526846	0.0	0.515250921249	0.00109696388245	0.38489508628799995	1.0	q	361.04081487699995																									2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
66	200.0	s	-200.0																	0.0	0.0	0.0	0.0	10.0	3.0	43.0	2.0																													s	1.0	0.334234952927	None	0.0	2.0	linegray.gif	stop																										2.16	0.5142600536349999	0.0009860992431639998	0.334234952927	1.0	s	364.044395924																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
67	200.0	s	-200.0																	0.0	0.0	0.0	0.0	11.0	0.0	44.0	2.0																													s	1.0	0.38442301750200003	None	0.0	4.0	squarewhite.gif	go																										4.06	0.514131069183	0.000900983810425	0.384423017502	1.0	s	367.047559023																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
68	200.0	w	200.0																	0.0	0.0	0.0	0.0	11.0	1.0	45.0	0.0																													w	1.0	0.350776195526	None	0.0	2.0	linegray.gif	stop																										1.75	0.514068841934	0.0009319782257080001	0.350776195526	1.0	w	370.050746918																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
69	200.0	w	200.0																	0.0	0.0	0.0	0.0	11.0	2.0	46.0	0.0																													w	1.0	0.317979097366	None	0.0	2.0	trianglemagenta.gif	go																										1.77	0.514307022095	0.00095009803772	0.317979097366	1.0	w	373.05410003699996																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
70	200.0	w	200.0																	0.0	0.0	0.0	0.0	11.0	3.0	47.0	0.0																													w	1.0	0.33417892456099996	None	0.0	4.0	crossblue.gif	stop																										4.02	0.514427900314	0.000900030136108	0.334178924561	1.0	w	376.057997942																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
71	200.0	s	-200.0																	0.0	0.0	0.0	0.0	12.0	0.0	48.0	2.0																													s	1.0	0.284047842026	None	0.0	0.5	hexagoncyan.gif	go																										0.44	0.513723134995	0.0009169578552250001	0.284047842026	1.0	s	379.06113004699995																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
72	200.0	s	-200.0																	0.0	0.0	0.0	0.0	12.0	1.0	49.0	2.0																													s	1.0	0.35079407692000003	None	0.0	1.0	invertedtrianglegreen.gif	go																										1.02	0.514377117157	0.0008950233459470001	0.35079407692	1.0	s	382.064291																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
73	200.0	w	200.0																	0.0	0.0	0.0	0.0	12.0	2.0	50.0	0.0																													w	1.0	0.300898075104	None	0.0	2.0	trianglemagenta.gif	go																										2.25	0.514332056046	0.0009059906005860001	0.300898075104	1.0	w	385.067678928																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
74	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	12.0	3.0	51.0	3.0																													a	1.0	0.334372997284	None	0.0	0.5	diamondyellow.gif	stop																										0.0	0.514318943024	0.0009019374847410001	0.334372997284	1.0	a	388.07107186300004																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
75	200.0	s	-200.0																	0.0	0.0	0.0	0.0	13.0	0.0	52.0	2.0																													s	1.0	0.317823171616	None	0.0	4.0	crossblue.gif	stop																										0.0	0.51425409317	0.0010001659393300002	0.317823171616	1.0	s	391.07415795300005																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
76	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	13.0	1.0	53.0	3.0																													a	1.0	0.36772513389600003	None	0.0	0.5	diamondyellow.gif	stop																										0.26	0.514606952667	0.00088906288147	0.367725133896	1.0	a	394.078384876																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
77	-200.0	q	200.0																	0.0	0.0	0.0	0.0	13.0	2.0	54.0	1.0																													q	1.0	0.35025906562799997	None	0.0	4.0	crossblue.gif	stop																										4.24	0.514068841934	0.000898838043213	0.350259065628	1.0	q	397.08118701																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
78	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	13.0	3.0	55.0	3.0																													a	1.0	0.334214925766	None	0.0	4.0	squarewhite.gif	go																										0.0	0.513962984085	0.0010159015655499999	0.334214925766	1.0	a	400.08442282699997																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
79	200.0	w	200.0																	0.0	0.0	0.0	0.0	14.0	0.0	56.0	0.0																													w	1.0	0.35132694244400003	None	0.0	4.0	squarewhite.gif	go																										0.0	0.51443696022	0.0008790493011469999	0.351326942444	1.0	w	403.087752819																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
80	-200.0	q	200.0																	0.0	0.0	0.0	0.0	14.0	1.0	57.0	1.0																													q	1.0	0.283764839172	None	0.0	1.0	invertedtrianglegreen.gif	go																										0.88	0.514461040497	0.0008938312530519999	0.283764839172	1.0	q	406.091140985																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
81	200.0	w	200.0																	0.0	0.0	0.0	0.0	14.0	2.0	58.0	0.0																													w	1.0	0.38428306579599997	None	0.0	0.5	hexagoncyan.gif	go																										0.7	0.5139210224149999	0.00100302696228	0.384283065796	1.0	w	409.09447884599996																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
82	-200.0	q	200.0																	0.0	0.0	0.0	0.0	14.0	3.0	59.0	1.0																													q	1.0	0.31769895553599997	None	0.0	1.0	invertedtrianglegreen.gif	go																										0.96	0.5144588947300001	0.0010159015655499999	0.317698955536	1.0	q	412.09802603699995																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
83	200.0	s	-200.0																	0.0	0.0	0.0	0.0	15.0	0.0	60.0	2.0																													s	1.0	0.300604104996	None	0.0	0.5	diamondyellow.gif	stop																										0.44	0.514240980148	0.0009031295776369999	0.300604104996	1.0	s	415.101140976																																2015_Jul_02_1354	59.89603920810001	LearningTask	1	75	
