	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	feedbackResp.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	thirdComputedRewardOutput	thirdLearningStimOnset	thirdLearningFixOnset	thirdPresentationRT	thirdPresentationAcc	thirdPresentationResp	thirdEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 138
167	200.0	s	-200.0																	1.0	0.0	1.0	0.0	10.0	3.0	43.0	2.0																													s	1.0	0.46764993667599997	None	0.0	1.0	squareblue.gif	stop																								0.87	0.513942956924	0.0008909702301030001	0.46764993667599997	1.0	s	764.4083020689999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
168	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	11.0	0.0	44.0	3.0																													a	1.0	0.400779008865	None	0.0	1.0	squareblue.gif	stop																								1.21	0.514156103134	0.000888109207153	0.400779008865	1.0	a	767.411303043																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
169	-200.0	q	200.0																	1.0	0.0	1.0	0.0	11.0	1.0	45.0	1.0																													q	1.0	0.400825977325	None	0.0	0.5	circlegray.gif	stop																								0.39	0.514380931854	0.00101804733276	0.400825977325	1.0	q	770.414921999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
170	200.0	w	200.0																	1.0	0.0	1.0	0.0	11.0	2.0	46.0	0.0																													w	1.0	0.36760282516500004	None	0.0	1.0	linecyan.gif	go																								0.81	0.514091968536	0.00087308883667	0.36760282516500004	1.0	w	773.418550968																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
171	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	11.0	3.0	47.0	3.0																													a	1.0	0.46784400939900006	None	0.0	0.5	crossgreen.gif	go																								0.0	0.5143568515779999	0.0008878707885739998	0.46784400939900006	1.0	a	776.422111034																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
172	-200.0	q	200.0																	1.0	0.0	1.0	0.0	12.0	0.0	48.0	1.0																													q	1.0	0.467164039612	None	0.0	0.5	crossgreen.gif	go																								0.75	0.5141119956970001	0.000908851623535	0.467164039612	1.0	q	779.425195932																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
173	200.0	w	200.0																	1.0	0.0	1.0	0.0	12.0	1.0	49.0	0.0																													w	1.0	0.417497873306	None	0.0	0.5	circlegray.gif	stop																								0.53	0.514350175858	0.0008749961853029999	0.417497873306	1.0	w	782.4285779																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
174	-200.0	q	200.0																	1.0	0.0	1.0	0.0	12.0	2.0	50.0	1.0																													q	1.0	0.41848087310800003	None	0.0	0.5	circlegray.gif	stop																								0.56	0.5138821601870001	0.0008981227874760001	0.41848087310800003	1.0	q	785.432136059																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
175	200.0	s	-200.0																	1.0	0.0	1.0	0.0	12.0	3.0	51.0	2.0																													s	1.0	0.33407998085	None	0.0	0.5	crossgreen.gif	go																								0.0	0.514074087143	0.000900030136108	0.33407998085	1.0	s	788.435266972																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
176	200.0	w	200.0																	1.0	0.0	1.0	0.0	13.0	0.0	52.0	0.0																													w	1.0	0.517468929291	None	0.0	1.0	linecyan.gif	go																								0.84	0.514063835144	0.0008749961853029999	0.517468929291	1.0	w	791.438649893																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
177	200.0	s	-200.0																	1.0	0.0	1.0	0.0	13.0	1.0	53.0	2.0																													s	1.0	0.367079019547	None	0.0	2.0	triangleorange.gif	stop																								1.89	0.514618873596	0.00088095664978	0.367079019547	1.0	s	794.442354918																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
178	200.0	w	200.0																	1.0	0.0	1.0	0.0	13.0	2.0	54.0	0.0																													w	1.0	0.41804599761999994	None	0.0	0.5	crossgreen.gif	go																								0.71	0.513516187668	0.00123310089111	0.41804599761999994	1.0	w	797.44520998																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
179	200.0	w	200.0																	1.0	0.0	1.0	0.0	13.0	3.0	55.0	0.0																													w	1.0	0.383946180344	None	0.0	0.5	circlegray.gif	stop																								0.0	0.514583826065	0.000890016555786	0.383946180344	1.0	w	800.448462009																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
180	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	14.0	0.0	56.0	3.0																													a	1.0	0.383959054947	None	0.0	2.0	invertedtrianglewhite.gif	go																								1.83	0.514655828476	0.000890016555786	0.383959054947	1.0	a	803.4523348810001																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
181	200.0	s	-200.0																	1.0	0.0	1.0	0.0	14.0	1.0	57.0	2.0																													s	1.0	0.368278026581	None	0.0	4.0	hexagonmagenta.gif	go																								3.81	0.513731002808	0.0010130405426	0.368278026581	1.0	s	806.455667973																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
182	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	14.0	2.0	58.0	3.0																													a	1.0	0.467371940613	None	0.0	4.0	diamondyellow.gif	stop																								3.81	0.514219045639	0.000930070877075	0.467371940613	1.0	a	809.45897007																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
183	200.0	w	200.0																	1.0	0.0	1.0	0.0	14.0	3.0	59.0	0.0																													w	1.0	0.38440203666699996	None	0.0	0.5	circlegray.gif	stop																								0.0	0.514228105545	0.00088906288147	0.38440203666699996	1.0	w	812.4622108939999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
184	-200.0	q	200.0																	1.0	0.0	1.0	0.0	15.0	0.0	60.0	1.0																													q	1.0	0.41816782951399994	None	0.0	4.0	diamondyellow.gif	stop																								3.93	0.514115095139	0.0008790493011469999	0.41816782951399994	1.0	q	815.465399981																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
185	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	15.0	1.0	61.0	3.0																													a	1.0	0.41769695281999997	None	0.0	1.0	linecyan.gif	go																								1.17	0.51424407959	0.000964879989624	0.41769695281999997	1.0	a	818.468920946																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
186	-200.0	q	200.0																	1.0	0.0	1.0	0.0	15.0	2.0	62.0	1.0																													q	1.0	0.38440203666699996	None	0.0	1.0	linecyan.gif	go																								0.0	0.514058828354	0.0008769035339360002	0.38440203666699996	1.0	q	821.472532034																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
187	200.0	s	-200.0																	1.0	0.0	1.0	0.0	15.0	3.0	63.0	2.0																													s	1.0	0.350682020187	None	0.0	0.5	circlegray.gif	stop																								0.6	0.513914108276	0.00113415718079	0.350682020187	1.0	s	824.4756979939999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
188	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	16.0	0.0	64.0	3.0																													a	1.0	0.350966930389	None	0.0	0.5	circlegray.gif	stop																								0.49	0.513891935349	0.0009338855743410001	0.350966930389	1.0	a	827.478769064																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
189	-200.0	q	200.0																	1.0	0.0	1.0	0.0	16.0	1.0	65.0	1.0																													q	1.0	0.35089302063	None	0.0	4.0	diamondyellow.gif	stop																								3.89	0.5145778656009999	0.000900030136108	0.35089302063	1.0	q	830.4829549789999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
190	-200.0	q	200.0																	1.0	0.0	1.0	0.0	16.0	2.0	66.0	1.0																													q	1.0	0.384366989136	None	0.0	4.0	hexagonmagenta.gif	go																								4.25	0.513760089874	0.0009191036224369998	0.384366989136	1.0	q	833.4863719939999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
191	-200.0	q	200.0																	1.0	0.0	1.0	0.0	16.0	3.0	67.0	1.0																													q	1.0	0.367233037949	None	0.0	4.0	hexagonmagenta.gif	go																								3.9	0.513714075089	0.0009019374847410001	0.367233037949	1.0	q	836.48930788																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
192	200.0	w	200.0																	1.0	0.0	1.0	0.0	17.0	0.0	68.0	0.0																													w	1.0	0.36712384223899996	None	0.0	1.0	squareblue.gif	stop																								1.01	0.514616966248	0.00088906288147	0.36712384223899996	1.0	w	839.492651939																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
193	200.0	w	200.0																	1.0	0.0	1.0	0.0	17.0	1.0	69.0	0.0																													w	1.0	0.36717414855999997	None	0.0	0.5	circlegray.gif	stop																								0.5	0.5146050453190001	0.000892162322998	0.36717414855999997	1.0	w	842.495976925																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
194	-200.0	q	200.0																	1.0	0.0	1.0	0.0	17.0	2.0	70.0	1.0																													q	1.0	0.36712312698399996	None	0.0	0.5	circlegray.gif	stop																								0.0	0.514449834824	0.000909805297852	0.36712312698399996	1.0	q	845.499213934																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
195	200.0	s	-200.0																	1.0	0.0	1.0	0.0	17.0	3.0	71.0	2.0																													s	1.0	0.384401082993	None	0.0	1.0	squareblue.gif	stop																								0.97	0.514361143112	0.00104904174805	0.384401082993	1.0	s	848.5023610589999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
196	200.0	w	200.0																	1.0	0.0	1.0	0.0	18.0	0.0	72.0	0.0																													w	1.0	0.41748094558700005	None	0.0	4.0	diamondyellow.gif	stop																								4.21	0.514846086502	0.00087308883667	0.41748094558700005	1.0	w	851.5061969760001																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
197	200.0	s	-200.0																	1.0	0.0	1.0	0.0	18.0	1.0	73.0	2.0																													s	1.0	0.33365988731400004	None	0.0	0.5	circlegray.gif	stop																								0.73	0.514353990555	0.0008990764617919999	0.33365988731400004	1.0	s	854.50957799																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
198	200.0	s	-200.0																	1.0	0.0	1.0	0.0	18.0	2.0	74.0	2.0																													s	1.0	0.40095996856700006	None	0.0	0.5	circlegray.gif	stop																								0.71	0.5139939785000001	0.000994920730591	0.40095996856700006	1.0	s	857.512726068																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
199	200.0	s	-200.0																	1.0	0.0	1.0	0.0	18.0	3.0	75.0	2.0																													s	1.0	0.334084033966	None	0.0	2.0	triangleorange.gif	stop																								2.13	0.514400959015	0.0008878707885739998	0.334084033966	1.0	s	860.516238928																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
200	-200.0	q	200.0																	1.0	0.0	1.0	0.0	19.0	0.0	76.0	1.0																													q	1.0	0.35066080093400004	None	0.0	2.0	triangleorange.gif	stop																								2.1	0.514362812042	0.0008769035339360002	0.35066080093400004	1.0	q	863.519922972																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
201	-200.0	q	200.0																	1.0	0.0	1.0	0.0	19.0	1.0	77.0	1.0																													q	1.0	0.384614944458	None	0.0	2.0	invertedtrianglewhite.gif	go																								1.97	0.513489961624	0.000900983810425	0.384614944458	1.0	q	866.5228719710001																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
202	200.0	s	-200.0																	1.0	0.0	1.0	0.0	19.0	2.0	78.0	2.0																													s	1.0	0.384054899216	None	0.0	1.0	linecyan.gif	go																								1.13	0.514425039291	0.00088095664978	0.384054899216	1.0	s	869.526332855																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
203	200.0	s	-200.0																	1.0	0.0	1.0	0.0	19.0	3.0	79.0	2.0																													s	1.0	0.384468078613	None	0.0	4.0	diamondyellow.gif	stop																								3.75	0.5142509937290001	0.00088095664978	0.384468078613	1.0	s	872.529819012																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
204	200.0	w	200.0																	1.0	0.0	1.0	0.0	20.0	0.0	80.0	0.0																													w	1.0	0.451376914978	None	0.0	2.0	invertedtrianglewhite.gif	go																								0.0	0.5139939785000001	0.0009150505065920001	0.451376914978	1.0	w	875.533155918																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
205	200.0	s	-200.0																	1.0	0.0	1.0	0.0	20.0	1.0	81.0	2.0																													s	1.0	0.36732602119400004	None	0.0	2.0	invertedtrianglewhite.gif	go																								1.86	0.514338970184	0.000880002975464	0.36732602119400004	1.0	s	878.536328077																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
206	200.0	w	200.0																	1.0	0.0	1.0	0.0	20.0	2.0	82.0	0.0																													w	1.0	0.36744403839100004	None	0.0	4.0	hexagonmagenta.gif	go																								3.99	0.514267921448	0.0008838176727290001	0.36744403839100004	1.0	w	881.540166855																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
207	200.0	s	-200.0																	1.0	0.0	1.0	0.0	20.0	3.0	83.0	2.0																													s	1.0	0.350821018219	None	0.0	2.0	invertedtrianglewhite.gif	go																								0.0	0.513927936554	0.0008840560913089999	0.350821018219	1.0	s	884.5430970189999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
208	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	21.0	0.0	84.0	3.0																													a	1.0	0.467716932297	None	0.0	0.5	crossgreen.gif	go																								0.59	0.514574050903	0.0009181499481200001	0.467716932297	1.0	a	887.546512842																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
209	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	21.0	1.0	85.0	3.0																													a	1.0	0.35097694397	None	0.0	0.5	crossgreen.gif	go																								0.71	0.514514923096	0.0008759498596189999	0.35097694397	1.0	a	890.550482988																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
210	200.0	s	-200.0																	1.0	0.0	1.0	0.0	21.0	2.0	86.0	2.0																													s	1.0	0.351256132126	None	0.0	2.0	invertedtrianglewhite.gif	go																								1.95	0.513865947723	0.0008709430694580001	0.351256132126	1.0	s	893.5536289219999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
211	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	21.0	3.0	87.0	3.0																													a	1.0	0.40102386474600005	None	0.0	2.0	triangleorange.gif	stop																								2.11	0.513903856277	0.0012159347534200001	0.40102386474600005	1.0	a	896.556985855																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
212	-200.0	q	200.0																	1.0	0.0	1.0	0.0	22.0	0.0	88.0	1.0																													q	1.0	0.367520093918	None	0.0	1.0	linecyan.gif	go																								0.0	0.5139338970180001	0.0009529590606689998	0.383916854858	0.0	a	899.5598459239999		0.0	0.51571393013	0.0009679794311519998	0.350677013397	0.0	a	902.5634160039999			0.0	0.515449047089	0.000963926315308	0.367520093918	1.0	q	905.5671029089999																								2015_Jul_07_0953	60.1413233	LearningTask	1	80	
213	-200.0	q	200.0																	1.0	0.0	1.0	0.0	22.0	1.0	89.0	1.0																													q	1.0	0.418052911758	None	0.0	2.0	invertedtrianglewhite.gif	go																								1.97	0.513921976089	0.00087308883667	0.418052911758	1.0	q	908.570150852																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
214	200.0	s	-200.0																	1.0	0.0	1.0	0.0	22.0	2.0	90.0	2.0																													s	1.0	0.36783981323200005	None	0.0	4.0	diamondyellow.gif	stop																								4.19	0.514271974564	0.00087308883667	0.36783981323200005	1.0	s	911.573628902																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
215	200.0	s	-200.0																	1.0	0.0	1.0	0.0	22.0	3.0	91.0	2.0																													s	1.0	0.36820912361100006	None	0.0	1.0	squareblue.gif	stop																								1.08	0.513647079468	0.0009100437164310001	0.36820912361100006	1.0	s	914.576691866																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
216	-200.0	q	200.0																	1.0	0.0	1.0	0.0	23.0	0.0	92.0	1.0																													q	1.0	0.40072202682499997	None	0.0	1.0	squareblue.gif	stop																								0.88	0.514641046524	0.0008940696716310001	0.40072202682499997	1.0	q	917.580322027																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
217	-200.0	q	200.0																	1.0	0.0	1.0	0.0	23.0	1.0	93.0	1.0																													q	1.0	0.35038208961499995	None	0.0	2.0	triangleorange.gif	stop																								1.8	0.514719963074	0.00088095664978	0.35038208961499995	1.0	q	920.5837919710001																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
218	200.0	s	-200.0																	1.0	0.0	1.0	0.0	23.0	2.0	94.0	2.0																													s	1.0	0.40080904960600006	None	0.0	0.5	circlegray.gif	stop																								0.52	0.514061927795	0.000909090042114	0.40080904960600006	1.0	s	923.587106943																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
219	200.0	w	200.0																	1.0	0.0	1.0	0.0	23.0	3.0	95.0	0.0																													w	1.0	0.33452296256999997	None	0.0	0.5	crossgreen.gif	go																								0.49	0.5143098831180001	0.0009069442749019998	0.33452296256999997	1.0	w	926.590285063																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
220	200.0	s	-200.0																	1.0	0.0	1.0	0.0	24.0	0.0	96.0	2.0																													s	1.0	0.35038208961499995	None	0.0	4.0	hexagonmagenta.gif	go																								3.96	0.5147919654850001	0.000885009765625	0.35038208961499995	1.0	s	929.593869925																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
221	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	24.0	1.0	97.0	3.0																													a	1.0	0.48422980308499997	None	0.0	2.0	invertedtrianglewhite.gif	go																								0.0	0.5144519805910001	0.000880002975464	0.38427805900600004	0.0	q	932.597159863		2.11	0.51559305191	0.000949144363403	0.484229803085	1.0	a	935.60036993																																	2015_Jul_07_0953	60.1413233	LearningTask	1	80	
222	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	2.0	98.0	1.0																													q	1.0	0.450736999512	None	0.0	2.0	invertedtrianglewhite.gif	go																								2.13	0.514590978622	0.000880002975464	0.450736999512	1.0	q	938.6039500239999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
223	200.0	w	200.0																	1.0	0.0	1.0	0.0	24.0	3.0	99.0	0.0																													w	1.0	0.45133590698200005	None	0.0	2.0	invertedtrianglewhite.gif	go																								1.81	0.514265060425	0.0008790493011469999	0.45133590698200005	1.0	w	941.60730195																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
224																				1.0	0.0	1.0	0.0																																																																															9.0	2.01789093018																															2015_Jul_07_0953	60.1413233	LearningTask	1	80	
225	200.0	s	-200.0																	2.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0																													s	1.0	0.701326847076	None	0.0	0.5	crossgreen.gif	go																								0.37	0.50939822197	0.0009181499481200001	0.701326847076	1.0	s	947.4477019310001																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
226	200.0	w	200.0																	2.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0																													w	1.0	0.38382911682099996	None	0.0	0.5	circlegray.gif	stop																								0.42	0.514011859894	0.000907897949219	0.38382911682099996	1.0	w	950.4508390430001																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
227	200.0	s	-200.0																	2.0	0.0	2.0	0.0	0.0	2.0	2.0	2.0																													s	1.0	0.383675813675	None	0.0	4.0	diamondyellow.gif	stop																								4.06	0.513951063156	0.000904083251953	0.383675813675	1.0	s	953.454210997																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
228	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	0.0	3.0	3.0	3.0																													a	1.0	0.36721897125200004	None	0.0	0.5	crossgreen.gif	go																								0.51	0.514182090759	0.0008950233459470001	0.36721897125200004	1.0	a	956.457236052																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
229	200.0	w	200.0																	2.0	0.0	2.0	0.0	1.0	0.0	4.0	0.0																													w	1.0	0.35112285614	None	0.0	1.0	squareblue.gif	stop																								0.95	0.514132022858	0.000877857208252	0.35112285614	1.0	w	959.461287022																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
230	200.0	w	200.0																	2.0	0.0	2.0	0.0	1.0	1.0	5.0	0.0																													w	1.0	0.36737608909599995	None	0.0	1.0	linecyan.gif	go																								0.92	0.5136899948120001	0.0008840560913089999	0.36737608909599995	1.0	w	962.4640920160001																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
231	-200.0	q	200.0																	2.0	0.0	2.0	0.0	1.0	2.0	6.0	1.0																													q	1.0	0.40081405639600004	None	0.0	4.0	diamondyellow.gif	stop																								4.07	0.514123916626	0.0008978843688960001	0.40081405639600004	1.0	q	965.4675199989999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
232	-200.0	q	200.0																	2.0	0.0	2.0	0.0	1.0	3.0	7.0	1.0																													q	1.0	0.35095000267	None	0.0	2.0	triangleorange.gif	stop																								1.92	0.51416015625	0.000881195068359	0.35095000267	1.0	q	968.4710130689999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
233	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	2.0	0.0	8.0	3.0																													a	1.0	0.367996931076	None	0.0	0.5	circlegray.gif	stop																								0.67	0.5138518810270001	0.000900983810425	0.367996931076	1.0	a	971.4742159839999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
234	-200.0	q	200.0																	2.0	0.0	2.0	0.0	2.0	1.0	9.0	1.0																													q	1.0	0.3341319561	None	0.0	2.0	invertedtrianglewhite.gif	go																								2.06	0.514174938202	0.00108909606934	0.3341319561	1.0	q	974.4781038760001																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
235	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	2.0	2.0	10.0	3.0																													a	1.0	0.367327928543	None	0.0	2.0	triangleorange.gif	stop																								0.0	0.514063119888	0.00116610527039	0.367327928543	1.0	a	977.481025934																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
236	-200.0	q	200.0																	2.0	0.0	2.0	0.0	2.0	3.0	11.0	1.0																													q	1.0	0.36731314659100006	None	0.0	1.0	squareblue.gif	stop																								0.75	0.514355897903	0.000913858413696	0.36731314659100006	1.0	q	980.484331846																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
237	-200.0	q	200.0																	2.0	0.0	2.0	0.0	3.0	0.0	12.0	1.0																													q	1.0	0.38472294807400004	None	0.0	0.5	crossgreen.gif	go																								0.0	0.51393699646	0.0010199546814	0.38472294807400004	1.0	q	983.487815857																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
238	200.0	w	200.0																	2.0	0.0	2.0	0.0	3.0	1.0	13.0	0.0																													w	1.0	0.36744499206500003	None	0.0	0.5	crossgreen.gif	go																								0.0	0.514271974564	0.0008687973022460001	0.36744499206500003	1.0	w	986.4911339280001																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
239	200.0	s	-200.0																	2.0	0.0	2.0	0.0	3.0	2.0	14.0	2.0																													s	1.0	0.334115982056	None	0.0	1.0	linecyan.gif	go																								0.79	0.514311075211	0.000949859619141	0.334115982056	1.0	s	989.494193077																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
240	200.0	w	200.0																	2.0	0.0	2.0	0.0	3.0	3.0	15.0	0.0																													w	1.0	0.33465600013700003	None	0.0	4.0	hexagonmagenta.gif	go																								0.0	0.5140378475190001	0.000934839248657	0.33465600013700003	1.0	w	992.497845888																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
241	200.0	s	-200.0																	2.0	0.0	2.0	0.0	4.0	0.0	16.0	2.0																													s	1.0	0.35125088691699996	None	0.0	0.5	crossgreen.gif	go																								0.0	0.514642953873	0.0008721351623539999	0.36734676361100005	0.0	w	995.5012938980001		0.53	0.5152649879460001	0.00104188919067	0.351250886917	1.0	s	998.5053329469999																																	2015_Jul_07_0953	60.1413233	LearningTask	1	80	
242	-200.0	q	200.0																	2.0	0.0	2.0	0.0	4.0	1.0	17.0	1.0																													q	1.0	0.35059094429	None	0.0	1.0	squareblue.gif	stop																								1.1	0.513519048691	0.0008859634399410001	0.35059094429	1.0	q	1001.50834394																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
243	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	4.0	2.0	18.0	3.0																													a	1.0	0.383986949921	None	0.0	0.5	crossgreen.gif	go																								0.0	0.514299154282	0.0008981227874760001	0.417234897614	0.0	s	1004.51184988		0.32	0.515165805817	0.000974893569946	0.383986949921	1.0	a	1007.51498604																																	2015_Jul_07_0953	60.1413233	LearningTask	1	80	
244	200.0	w	200.0																	2.0	0.0	2.0	0.0	4.0	3.0	19.0	0.0																													w	1.0	0.350956916809	None	0.0	0.5	crossgreen.gif	go																								0.54	0.5141651630399999	0.000880002975464	0.350956916809	1.0	w	1010.51792502																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
245	-200.0	q	200.0																	2.0	0.0	2.0	0.0	5.0	0.0	20.0	1.0																													q	1.0	0.351360082626	None	0.0	4.0	hexagonmagenta.gif	go																								4.23	0.514397859573	0.0008878707885739998	0.351360082626	1.0	q	1013.52169204																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
246	200.0	w	200.0																	2.0	0.0	2.0	0.0	5.0	1.0	21.0	0.0																													w	1.0	0.38446211814900005	None	0.0	0.5	crossgreen.gif	go																								0.43	0.514226913452	0.0008938312530519999	0.38446211814900005	1.0	w	1016.52477098																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
