	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
363	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	9.0	1.0	37.0	3.0																													a	1.0	0.350941896439	None	0.0	0.5	crosscyan.gif	stop																								0.75	0.514122009277	0.0008709430694580001	0.350941896439	1.0	a	1363.43874311																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
364	200.0	w	200.0																	3.0	0.0	3.0	0.0	9.0	2.0	38.0	0.0																													w	1.0	0.417331933975	None	0.0	2.0	lineyellow.gif	go																								0.0	0.514387845993	0.0008788108825680001	0.417331933975	1.0	w	1366.44226003																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
365	200.0	s	-200.0																	3.0	0.0	3.0	0.0	9.0	3.0	39.0	2.0																													s	1.0	0.48458909988399995	None	0.0	2.0	lineyellow.gif	go																								0.0	0.513622999191	0.0009331703186039999	0.48458909988399995	1.0	s	1369.44523501																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
366	200.0	s	-200.0																	3.0	0.0	3.0	0.0	10.0	0.0	40.0	2.0																													s	1.0	0.367294073105	None	0.0	4.0	diamondwhite.gif	go																								3.82	0.51438498497	0.0008869171142580001	0.367294073105	1.0	s	1372.44859409																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
367	200.0	w	200.0																	3.0	0.0	3.0	0.0	10.0	1.0	41.0	0.0																													w	1.0	0.35044097900399995	None	0.0	2.0	hexagonorange.gif	stop																								1.9	0.51465010643	0.000880002975464	0.35044097900399995	1.0	w	1375.45206714																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
368	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	10.0	2.0	42.0	3.0																													a	1.0	0.367774009705	None	0.0	2.0	lineyellow.gif	go																								1.76	0.514070034027	0.000900983810425	0.367774009705	1.0	a	1378.455338																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
369	-200.0	q	200.0																	3.0	0.0	3.0	0.0	10.0	3.0	43.0	1.0																													q	1.0	0.350792884827	None	0.0	2.0	hexagonorange.gif	stop																								2.14	0.514276981354	0.000993013381958	0.350792884827	1.0	q	1381.45843816																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
370	200.0	w	200.0																	3.0	0.0	3.0	0.0	11.0	0.0	44.0	0.0																													w	1.0	0.351163864136	None	0.0	4.0	trianglegray.gif	stop																								4.06	0.514224767685	0.000913858413696	0.351163864136	1.0	w	1384.46202898																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
371	200.0	w	200.0																	3.0	0.0	3.0	0.0	11.0	1.0	45.0	0.0																													w	1.0	0.367362976074	None	0.0	2.0	lineyellow.gif	go																								2.11	0.5145411491390001	0.0009059906005860001	0.367362976074	1.0	w	1387.46554899																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
372	200.0	s	-200.0																	3.0	0.0	3.0	0.0	11.0	2.0	46.0	2.0																													s	1.0	0.35143518447899996	None	0.0	4.0	diamondwhite.gif	go																								3.94	0.513781070709	0.000968217849731	0.35143518447899996	1.0	s	1390.46888518																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
373	200.0	s	-200.0																	3.0	0.0	3.0	0.0	11.0	3.0	47.0	2.0																													s	1.0	0.35091018676799995	None	0.0	0.5	crosscyan.gif	stop																								0.45	0.513979911804	0.000890016555786	0.35091018676799995	1.0	s	1393.47248006																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
374	200.0	s	-200.0																	3.0	0.0	3.0	0.0	12.0	0.0	48.0	2.0																													s	1.0	0.367797851562	None	0.0	4.0	trianglegray.gif	stop																								3.99	0.5139720439909999	0.000885009765625	0.367797851562	1.0	s	1396.47545004																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
375	-200.0	q	200.0																	3.0	0.0	3.0	0.0	12.0	1.0	49.0	1.0																													q	1.0	0.451068162918	None	0.0	1.0	circleblue.gif	go																								0.92	0.514059066772	0.0009210109710689999	0.451068162918	1.0	q	1399.47874713																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
376	200.0	s	-200.0																	3.0	0.0	3.0	0.0	12.0	2.0	50.0	2.0																													s	1.0	0.483963012695	None	0.0	0.5	squaremagenta.gif	go																								0.31	0.5145649909969999	0.000869035720825	0.483963012695	1.0	s	1402.48212814																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
377	200.0	w	200.0																	3.0	0.0	3.0	0.0	12.0	3.0	51.0	0.0																													w	1.0	0.41740584373499995	None	0.0	0.5	crosscyan.gif	stop																								0.29	0.5143699646000001	0.0008749961853029999	0.41740584373499995	1.0	w	1405.48591709																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
378	200.0	w	200.0																	3.0	0.0	3.0	0.0	13.0	0.0	52.0	0.0																													w	1.0	0.36783885955799994	None	0.0	4.0	trianglegray.gif	stop																								3.83	0.513813972473	0.0008780956268310002	0.36783885955799994	1.0	w	1408.48876309																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
379	200.0	w	200.0																	3.0	0.0	3.0	0.0	13.0	1.0	53.0	0.0																													w	1.0	0.367234945297	None	0.0	0.5	squaremagenta.gif	go																								0.65	0.51444196701	0.0008978843688960001	0.367234945297	1.0	w	1411.49223304																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
380	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	13.0	2.0	54.0	3.0																													a	1.0	0.400980949402	None	0.0	4.0	trianglegray.gif	stop																								0.0	0.514246225357	0.000877141952515	0.400980949402	1.0	a	1414.49595904																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
381	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	13.0	3.0	55.0	3.0																													a	1.0	0.401170015335	None	0.0	4.0	trianglegray.gif	stop																								3.99	0.513553142548	0.0008950233459470001	0.401170015335	1.0	a	1417.49934196																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
382	200.0	w	200.0																	3.0	0.0	3.0	0.0	14.0	0.0	56.0	0.0																													w	1.0	0.43428087234499996	None	0.0	0.5	squaremagenta.gif	go																								0.27	0.51384806633	0.0008721351623539999	0.43428087234499996	1.0	w	1420.50242615																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
383	200.0	w	200.0																	3.0	0.0	3.0	0.0	14.0	1.0	57.0	0.0																													w	1.0	0.35039615631099996	None	0.0	2.0	lineyellow.gif	go																								1.84	0.514424800873	0.000885009765625	0.35039615631099996	1.0	w	1423.50584912																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
384	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	14.0	2.0	58.0	3.0																													a	1.0	0.35109806060800003	None	0.0	2.0	lineyellow.gif	go																								2.12	0.5140399932859999	0.0009059906005860001	0.35109806060800003	1.0	a	1426.50909019																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
385	200.0	w	200.0																	3.0	0.0	3.0	0.0	14.0	3.0	59.0	0.0																													w	1.0	0.45085287094099996	None	0.0	1.0	circleblue.gif	go																								0.93	0.5142021179199999	0.0009901523590089998	0.45085287094099996	1.0	w	1429.51231003																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
386	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	15.0	0.0	60.0	3.0																													a	1.0	0.30039691925	None	0.0	4.0	diamondwhite.gif	go																								4.14	0.514485836029	0.000964879989624	0.30039691925	1.0	a	1432.51576018																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
387	200.0	w	200.0																	3.0	0.0	3.0	0.0	15.0	1.0	61.0	0.0																													w	1.0	0.40136122703599997	None	0.0	2.0	hexagonorange.gif	stop																								1.81	0.514369010925	0.000885009765625	0.40136122703599997	1.0	w	1435.51925111																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
388	200.0	w	200.0																	3.0	0.0	3.0	0.0	15.0	2.0	62.0	0.0																													w	1.0	0.36781191825900006	None	0.0	0.5	squaremagenta.gif	go																								0.0	0.514152050018	0.0009019374847410001	0.36781191825900006	1.0	w	1438.52250218																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
389	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	15.0	3.0	63.0	3.0																													a	1.0	0.40107893943800005	None	0.0	2.0	hexagonorange.gif	stop																								1.98	0.514074087143	0.000885009765625	0.40107893943800005	1.0	a	1441.52578998																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
390	-200.0	q	200.0																	3.0	0.0	3.0	0.0	16.0	0.0	64.0	1.0																													q	1.0	0.41730594634999996	None	0.0	2.0	lineyellow.gif	go																								1.88	0.514459848404	0.0008759498596189999	0.41730594634999996	1.0	q	1444.52902317																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
391	-200.0	q	200.0																	3.0	0.0	3.0	0.0	16.0	1.0	65.0	1.0																													q	1.0	0.317648887634	None	0.0	0.5	squaremagenta.gif	go																								0.67	0.51417517662	0.00099515914917	0.317648887634	1.0	q	1447.53245807																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
392	200.0	w	200.0																	3.0	0.0	3.0	0.0	16.0	2.0	66.0	0.0																													w	1.0	0.434433937073	None	0.0	4.0	diamondwhite.gif	go																								4.05	0.514456987381	0.0008749961853029999	0.434433937073	1.0	w	1450.53589916																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
393	200.0	s	-200.0																	3.0	0.0	3.0	0.0	16.0	3.0	67.0	2.0																													s	1.0	0.36747694015500004	None	0.0	1.0	circleblue.gif	go																								0.97	0.514063119888	0.0008950233459470001	0.36747694015500004	1.0	s	1453.53891802																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
394	200.0	w	200.0																	3.0	0.0	3.0	0.0	17.0	0.0	68.0	0.0																													w	1.0	0.417163133621	None	0.0	1.0	circleblue.gif	go																								0.81	0.514764070511	0.000928163528442	0.417163133621	1.0	w	1456.54267406																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
395	-200.0	q	200.0																	3.0	0.0	3.0	0.0	17.0	1.0	69.0	1.0																													q	1.0	0.384053945541	None	0.0	0.5	squaremagenta.gif	go																								0.47	0.5143899917600001	0.00135803222656	0.384053945541	1.0	q	1459.54585409																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
396	-200.0	q	200.0																	3.0	0.0	3.0	0.0	17.0	2.0	70.0	1.0																													q	1.0	0.317808151245	None	0.0	0.5	squaremagenta.gif	go																								0.73	0.514271974564	0.00087308883667	0.317808151245	1.0	q	1462.55001616																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
397	200.0	s	-200.0																	3.0	0.0	3.0	0.0	17.0	3.0	71.0	2.0																													s	1.0	0.38382291793799994	None	0.0	0.5	squaremagenta.gif	go																								0.34	0.513797998428	0.000908851623535	0.38382291793799994	1.0	s	1465.55281401																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
398	-200.0	q	200.0																	3.0	0.0	3.0	0.0	18.0	0.0	72.0	1.0																													q	1.0	0.267208099365	None	0.0	2.0	lineyellow.gif	go																								2.11	0.514527082443	0.0008919239044189998	0.267208099365	1.0	q	1468.55606413																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
399	200.0	w	200.0																	3.0	0.0	3.0	0.0	18.0	1.0	73.0	0.0																													w	1.0	0.300759077072	None	0.0	4.0	diamondwhite.gif	go																								4.11	0.514183998108	0.0009019374847410001	0.300759077072	1.0	w	1471.55957317																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
400	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	18.0	2.0	74.0	3.0																													a	1.0	0.28432488441500003	None	0.0	2.0	lineyellow.gif	go																								2.2	0.514243841171	0.0008878707885739998	0.28432488441500003	1.0	a	1474.56258297																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
401	200.0	s	-200.0																	3.0	0.0	3.0	0.0	18.0	3.0	75.0	2.0																													s	1.0	0.36802005767800006	None	0.0	4.0	trianglegray.gif	stop																								4.13	0.514352083206	0.0009560585021970001	0.36802005767800006	1.0	s	1477.56589413																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
402	200.0	w	200.0																	3.0	0.0	3.0	0.0	19.0	0.0	76.0	0.0																													w	1.0	0.333446979523	None	0.0	1.0	circleblue.gif	go																								0.0	0.515040874481	0.00088095664978	0.333446979523	1.0	w	1480.56958914																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
403	-200.0	q	200.0																	3.0	0.0	3.0	0.0	19.0	1.0	77.0	1.0																													q	1.0	0.26745891570999997	None	0.0	1.0	invertedtrianglegreen.gif	stop																								0.0	0.5142970085140001	0.0008840560913089999	0.317341089249	0.0	a	1483.57260609				1.12	0.5155630111689999	0.00102591514587	0.26745891570999997	1.0	q	1486.5762650999998																								2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
404	-200.0	q	200.0																	3.0	0.0	3.0	0.0	19.0	2.0	78.0	1.0																													q	1.0	0.43408799171400003	None	0.0	4.0	diamondwhite.gif	go																								4.25	0.514183998108	0.0008831024169919999	0.43408799171400003	1.0	q	1489.57948112																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
405	200.0	s	-200.0																	3.0	0.0	3.0	0.0	19.0	3.0	79.0	2.0																													s	1.0	0.401440858841	None	0.0	0.5	crosscyan.gif	stop																								0.0	0.514369010925	0.0008840560913089999	0.401440858841	1.0	s	1492.58270907																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
406	200.0	s	-200.0																	3.0	0.0	3.0	0.0	20.0	0.0	80.0	2.0																													s	1.0	0.384479999542	None	0.0	2.0	hexagonorange.gif	stop																								2.23	0.514018774033	0.00103998184204	0.384479999542	1.0	s	1495.586133																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
407	200.0	s	-200.0																	3.0	0.0	3.0	0.0	20.0	1.0	81.0	2.0																													s	1.0	0.334223031998	None	0.0	2.0	hexagonorange.gif	stop																								2.02	0.514402151108	0.00088906288147	0.334223031998	1.0	s	1498.58962011																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
408	-200.0	q	200.0																	3.0	0.0	3.0	0.0	20.0	2.0	82.0	1.0																													q	1.0	0.484617948532	None	0.0	1.0	invertedtrianglegreen.gif	stop																								0.87	0.514256000519	0.000881910324097	0.484617948532	1.0	q	1501.59280396																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
409	-200.0	q	200.0																	3.0	0.0	3.0	0.0	20.0	3.0	83.0	1.0																													q	1.0	0.317743778229	None	0.0	4.0	trianglegray.gif	stop																								4.09	0.514396190643	0.0009200572967529999	0.317743778229	1.0	q	1504.59611011																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
410	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	21.0	0.0	84.0	3.0																													a	1.0	0.38379478454599997	None	0.0	4.0	trianglegray.gif	stop																								3.84	0.514678955078	0.0008780956268310002	0.38379478454599997	1.0	a	1507.59958196																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
411	-200.0	q	200.0																	3.0	0.0	3.0	0.0	21.0	1.0	85.0	1.0																													q	1.0	0.350852012634	None	0.0	4.0	diamondwhite.gif	go																								0.0	0.514256954193	0.000880002975464	0.350852012634	1.0	q	1510.60309696																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
412	200.0	w	200.0																	3.0	0.0	3.0	0.0	21.0	2.0	86.0	0.0																													w	1.0	0.367301225662	None	0.0	2.0	lineyellow.gif	go																								0.0	0.513870954514	0.000900030136108	0.367301225662	1.0	w	1513.60632515																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
413	200.0	w	200.0																	3.0	0.0	3.0	0.0	21.0	3.0	87.0	0.0																													w	1.0	0.350692033768	None	0.0	4.0	diamondwhite.gif	go																								3.88	0.514300823212	0.0008749961853029999	0.350692033768	1.0	w	1516.6098720999998																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
414	200.0	s	-200.0																	3.0	0.0	3.0	0.0	22.0	0.0	88.0	2.0																													s	1.0	0.35062789917	None	0.0	0.5	crosscyan.gif	stop																								0.45	0.514218091965	0.000877141952515	0.35062789917	1.0	s	1519.61336899																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
415	-200.0	q	200.0																	3.0	0.0	3.0	0.0	22.0	1.0	89.0	1.0																													q	1.0	0.31724095344500003	None	0.0	4.0	diamondwhite.gif	go																								0.0	0.51363992691	0.00088095664978	0.31724095344500003	1.0	q	1522.6162199999999																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
416	-200.0	q	200.0																	3.0	0.0	3.0	0.0	22.0	2.0	90.0	1.0																													q	1.0	0.400129079819	None	0.0	2.0	hexagonorange.gif	stop																								1.86	0.515055179596	0.0009331703186039999	0.400129079819	1.0	q	1525.61945295																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
417	-200.0	q	200.0																	3.0	0.0	3.0	0.0	22.0	3.0	91.0	1.0																													q	1.0	0.350541114807	None	0.0	1.0	circleblue.gif	go																								0.75	0.514955043793	0.000877857208252	0.350541114807	1.0	q	1528.62321711																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
418	200.0	w	200.0																	3.0	0.0	3.0	0.0	23.0	0.0	92.0	0.0																													w	1.0	0.36748099327100003	None	0.0	4.0	diamondwhite.gif	go																								0.0	0.5145490169529999	0.00087308883667	0.36748099327100003	1.0	w	1531.62666512																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
419	200.0	s	-200.0																	3.0	0.0	3.0	0.0	23.0	1.0	93.0	2.0																													s	1.0	0.38415789604199996	None	0.0	0.5	squaremagenta.gif	go																								0.0	0.514199018478	0.000982999801636	0.38415789604199996	1.0	s	1534.63015199																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
420	200.0	s	-200.0																	3.0	0.0	3.0	0.0	23.0	2.0	94.0	2.0																													s	1.0	0.36747694015500004	None	0.0	2.0	hexagonorange.gif	stop																								0.0	0.5139620304110001	0.000907182693481	0.36747694015500004	1.0	s	1537.63330412																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
421	200.0	s	-200.0																	3.0	0.0	3.0	0.0	23.0	3.0	95.0	2.0																													s	1.0	0.30069804191599997	None	0.0	1.0	circleblue.gif	go																								1.2	0.5140960216520001	0.0009241104125980002	0.30069804191599997	1.0	s	1540.63690805																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
422	200.0	w	200.0																	3.0	0.0	3.0	0.0	24.0	0.0	96.0	0.0																													w	1.0	0.38470005989100003	None	0.0	2.0	lineyellow.gif	go																								1.78	0.5135579109189999	0.00089693069458	0.38470005989100003	1.0	w	1543.63962507																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
423	200.0	s	-200.0																	3.0	0.0	3.0	0.0	24.0	1.0	97.0	2.0																													s	1.0	0.451020002365	None	0.0	4.0	diamondwhite.gif	go																								4.12	0.514410972595	0.0008749961853029999	0.451020002365	1.0	s	1546.64324498																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
424	-200.0	q	200.0																	3.0	0.0	3.0	0.0	24.0	2.0	98.0	1.0																													q	1.0	0.334065914154	None	0.0	2.0	lineyellow.gif	go																								1.92	0.51429605484	0.000931024551392	0.334065914154	1.0	q	1549.64671111																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
425	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	24.0	3.0	99.0	3.0																													a	1.0	0.350605010986	None	0.0	1.0	invertedtrianglegreen.gif	stop																								0.94	0.513975143433	0.00088906288147	0.350605010986	1.0	a	1552.64996505																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
426																				3.0	0.0	3.0	0.0																																																																							9.0	12.9781839848																																2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
427				z	0.0	-200.0																											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																															1587.69382215	go	diamondwhite.gif	go	4.0	z	1.0	0.46759510040299995	None	0.0	0.0008680820465089999	0.509912014008	1590.69229507																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
428				m	0.0	200.0																											0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0																															1590.69278502	go	diamondwhite.gif	go	4.0	m	1.0	0.36806607246399997	None	0.0	0.00110697746277	0.514462947845	1593.69538713																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
429				z	0.0	-200.0																											0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0																															1593.6958971	stop	invertedtrianglegreen.gif	stop	1.0	z	1.0	0.35079002380400004	None	0.0	0.0009250640869139999	0.5149171352390001	1596.69892597	0.7654621601100001																				0.25	0.2																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
430				m	0.0	200.0																											0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0																															1596.69938111	stop	hexagonorange.gif	stop	2.0	None	0.0		None	0.0	0.0009489059448239998	0.5149719715119999	1599.70188713	0.7651109695430001																				0.25	0.3																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
431				m	0.0	200.0																											0.0	0.0	0.0	0.0	2.0	0.0	4.0	1.0																															1599.70236111	go	invertedtrianglegreen.gif	stop	1.0	m	1.0	0.534471035004	None	0.0	0.0009360313415529999	0.514797925949	1602.70560908																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
432				z	0.0	-200.0																											0.0	0.0	0.0	0.0	2.0	1.0	5.0	0.0																															1602.70606613	go	squaremagenta.gif	go	0.5	z	1.0	0.534121990204	None	0.0	0.0009210109710689999	0.515090942383	1605.70863008																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
433				z	0.0	-200.0																											0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0																															1605.70909119	go	circleblue.gif	go	1.0	z	1.0	0.517572879791	None	0.0	0.0009360313415529999	0.515636920929	1608.71238708																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
434				z	0.0	-200.0																											0.0	0.0	0.0	0.0	3.0	1.0	7.0	0.0																															1608.71307206	go	squaremagenta.gif	go	0.5	z	1.0	0.500798940659	None	0.0	0.000961065292358	0.514414072037	1611.71542001																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
435				z	0.0	-200.0																											0.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0																															1611.71587801	go	squaremagenta.gif	go	0.5	z	1.0	0.450757026672	None	0.0	0.0009241104125980002	0.515177965164	1614.718822																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
436				z	0.0	-200.0																											0.0	0.0	0.0	0.0	4.0	1.0	9.0	0.0																															1614.71928	stop	crosscyan.gif	stop	0.5	None	0.0		None	0.0	0.00104999542236	0.515409946442	1617.72267604	0.715132951736																				0.2	0.25																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
437				m	0.0	200.0																											0.0	0.0	0.0	0.0	5.0	0.0	10.0	1.0																															1617.72318697	go	lineyellow.gif	go	2.0	m	1.0	0.567313909531	None	0.0	0.000938177108765	0.514703989029	1620.72562504																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
438				m	0.0	200.0																											0.0	0.0	0.0	0.0	5.0	1.0	11.0	1.0																															1620.7261640999998	go	circleblue.gif	go	1.0	m	1.0	0.551357984543	None	0.0	0.0009100437164310001	0.514653205872	1623.7289021																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
439				m	0.0	200.0																											0.0	0.0	0.0	0.0	6.0	0.0	12.0	1.0																															1623.72936296	go	crosscyan.gif	stop	0.5	m	1.0	0.433623075485	None	0.0	0.000953912734985	0.515384912491	1626.73252916																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
440				m	0.0	200.0																											0.0	0.0	0.0	0.0	6.0	1.0	13.0	1.0																															1626.73298717	go	circleblue.gif	go	1.0	m	1.0	0.500813961029	None	0.0	0.0009360313415529999	0.51488494873	1629.73558712																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
441				m	0.0	200.0																											0.0	0.0	0.0	0.0	7.0	0.0	14.0	1.0																															1629.73604298	stop	crosscyan.gif	stop	0.5	m	1.0	0.451242923737	None	0.0	0.000923156738281	0.5151500701899999	1632.73874211	0.815268039703																				0.3	0.25																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
442				z	0.0	-200.0																											0.0	0.0	0.0	0.0	7.0	1.0	15.0	0.0																															1632.73923016	go	squaremagenta.gif	go	0.5	z	1.0	0.600723981857	None	0.0	0.000942945480347	0.51534986496	1635.74249697																					-1.0	-1.0																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
443				m	0.0	200.0																											0.0	0.0	0.0	0.0	8.0	0.0	16.0	1.0																															1635.74295306	stop	invertedtrianglegreen.gif	stop	1.0	None	0.0		None	0.0	0.0014619827270499998	0.51509308815	1638.74581099	0.765058994293																				0.25	0.3																						2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
