	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	feedbackResp.keys	feedbackResp.corr	feedbackResp.rt	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	resp.rt	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	thirdComputedRewardOutput	thirdLearningStimOnset	thirdLearningFixOnset	thirdPresentationRT	thirdPresentationAcc	thirdPresentationResp	thirdEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 145
352	200.0	w	200.0																	3.0	0.0	3.0	0.0	6.0	2.0	26.0	0.0																													w	1.0	None	0.0		1.0	invertedtrianglecyan.gif	go								0.351027011871																								0.0	0.513996124268	0.0008780956268310002	0.351027011871	1.0	w	1225.51592708																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
353	200.0	s	-200.0																	3.0	0.0	3.0	0.0	6.0	3.0	27.0	2.0																													s	1.0	None	0.0		1.0	triangleorange.gif	stop								0.384629964828																								0.88	0.514049053192	0.0009200572967529999	0.384629964828	1.0	s	1228.51959896																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
354	-200.0	q	200.0																	3.0	0.0	3.0	0.0	7.0	0.0	28.0	1.0																													q	1.0	None	0.0		1.0	invertedtrianglecyan.gif	go								0.433900117874																								0.99	0.514182090759	0.000900983810425	0.433900117874	1.0	q	1231.52287102																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
355	200.0	w	200.0																	3.0	0.0	3.0	0.0	7.0	1.0	29.0	0.0																													w	1.0	None	0.0		4.0	lineyellow.gif	stop								0.43404388427699997																								4.2	0.514278173447	0.000880002975464	0.434043884277	1.0	w	1234.52628613																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
356	200.0	w	200.0																	3.0	0.0	3.0	0.0	7.0	2.0	30.0	0.0																													w	1.0	None	0.0		1.0	invertedtrianglecyan.gif	go								0.450783014297																								0.0	0.513891935349	0.000885009765625	0.450783014297	1.0	w	1237.529634																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
357	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	7.0	3.0	31.0	3.0																													a	1.0	None	0.0		2.0	crossgray.gif	stop								0.53505897522																								1.81	0.5142607688899999	0.0008769035339360002	0.53505897522	1.0	a	1240.53292012																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
358	-200.0	q	200.0																	3.0	0.0	3.0	0.0	8.0	0.0	32.0	1.0																													q	1.0	None	0.0		4.0	circleblue.gif	go								0.334192991257																								4.22	0.514276981354	0.0008780956268310002	0.334192991257	1.0	q	1243.5367651																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
359	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	8.0	1.0	33.0	3.0																													a	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.38414788246200005																								0.0	0.513526201248	0.00088906288147	0.384147882462	1.0	a	1246.53978014																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
360	-200.0	q	200.0																	3.0	0.0	3.0	0.0	8.0	2.0	34.0	1.0																													q	1.0	None	0.0		4.0	lineyellow.gif	stop								0.334179878235																								4.23	0.51443195343	0.000902891159058	0.334179878235	1.0	q	1249.54292798																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
361	-200.0	q	200.0																	3.0	0.0	3.0	0.0	8.0	3.0	35.0	1.0																													q	1.0	None	0.0		2.0	crossgray.gif	stop								0.367727994919																								2.06	0.514440059662	0.000881195068359	0.367727994919	1.0	q	1252.54653811																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
362	200.0	s	-200.0																	3.0	0.0	3.0	0.0	9.0	0.0	36.0	2.0																													s	1.0	None	0.0		1.0	triangleorange.gif	stop								0.46798205375699997																								0.0	0.514396190643	0.000880002975464	0.467982053757	1.0	s	1255.54988003																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
363	200.0	w	200.0																	3.0	0.0	3.0	0.0	9.0	1.0	37.0	0.0																													w	1.0	None	0.0		2.0	diamondgreen.gif	go								0.43466091156000003																								1.97	0.514248847961	0.0009529590606689998	0.43466091156	1.0	w	1258.55345392																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
364	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	9.0	2.0	38.0	3.0																													a	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.40061211585999995																								0.73	0.514286994934	0.000880002975464	0.40061211586	1.0	a	1261.55689812																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
365	-200.0	q	200.0																	3.0	0.0	3.0	0.0	9.0	3.0	39.0	1.0																													q	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.300734996796																								0.68	0.5141501426699999	0.0008749961853029999	0.300734996796	1.0	q	1264.56009197																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
366	-200.0	q	200.0																	3.0	0.0	3.0	0.0	10.0	0.0	40.0	1.0																													q	1.0	None	0.0		4.0	circleblue.gif	go								0.40073394775399995																								3.84	0.513951063156	0.00093412399292	0.400733947754	1.0	q	1267.56338191																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
367	200.0	s	-200.0																	3.0	0.0	3.0	0.0	10.0	1.0	41.0	2.0																													s	1.0	None	0.0		4.0	lineyellow.gif	stop								0.451136112213																								0.0	0.514019012451	0.0008790493011469999	0.318151950836	0.0	w	1270.56687307	4.22	0.515250921249	0.0009379386901860002	0.451136112213	1.0	s	1273.57061005																																	2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
368	200.0	s	-200.0																	3.0	0.0	3.0	0.0	10.0	2.0	42.0	2.0																													s	1.0	None	0.0		2.0	diamondgreen.gif	go								0.35109114646899997																								1.75	0.513530015945	0.0008959770202639998	0.351091146469	1.0	s	1276.5734519999999																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
369	200.0	w	200.0																	3.0	0.0	3.0	0.0	10.0	3.0	43.0	0.0																													w	1.0	None	0.0		4.0	circleblue.gif	go								0.28407812118500003																								4.15	0.514355897903	0.000869035720825	0.284078121185	1.0	w	1279.57683802																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
370	-200.0	q	200.0																	3.0	0.0	3.0	0.0	11.0	0.0	44.0	1.0																													q	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.300841808319																								0.0	0.514314174652	0.0008680820465089999	0.300841808319	1.0	q	1282.58031511																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
371	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	11.0	1.0	45.0	3.0																													a	1.0	None	0.0		4.0	lineyellow.gif	stop								0.350641965866																								3.8	0.5142598152160001	0.0008838176727290001	0.350641965866	1.0	a	1285.58359098																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
372	200.0	w	200.0																	3.0	0.0	3.0	0.0	11.0	2.0	46.0	0.0																													w	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.350759029388																								0.35	0.514282941818	0.000880002975464	0.350759029388	1.0	w	1288.58706808																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
373	200.0	w	200.0																	3.0	0.0	3.0	0.0	11.0	3.0	47.0	0.0																													w	1.0	None	0.0		2.0	diamondgreen.gif	go								0.384407997131																								1.82	0.5142149925230001	0.0008831024169919999	0.384407997131	1.0	w	1291.59060597																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
374	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	12.0	0.0	48.0	3.0																													a	1.0	None	0.0		4.0	circleblue.gif	go								0.384248971939																								3.85	0.513989925385	0.0008878707885739998	0.384248971939	1.0	a	1294.59385395																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
375	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	12.0	1.0	49.0	3.0																													a	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.46767497062700003																								0.66	0.514085054398	0.000941038131714	0.467674970627	1.0	a	1297.59693694																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
376	200.0	s	-200.0																	3.0	0.0	3.0	0.0	12.0	2.0	50.0	2.0																													s	1.0	None	0.0		2.0	diamondgreen.gif	go								0.46789503097499996																								2.18	0.5145051479339999	0.0008759498596189999	0.467895030975	1.0	s	1300.60056591																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
377	-200.0	q	200.0																	3.0	0.0	3.0	0.0	12.0	3.0	51.0	1.0																													q	1.0	None	0.0		1.0	invertedtrianglecyan.gif	go								0.384044885635																								0.0	0.514452934265	0.0008790493011469999	0.384044885635	1.0	q	1303.60391998																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
378	200.0	w	200.0																	3.0	0.0	3.0	0.0	13.0	0.0	52.0	0.0																													w	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.534281015396																								0.0	0.514283895493	0.0009360313415529999	0.534281015396	1.0	w	1306.60734606																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
379	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	13.0	1.0	53.0	3.0																													a	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.7176280021670001																								0.63	0.5145008564	0.0008687973022460001	0.717628002167	1.0	a	1309.61068296																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
380	-200.0	q	200.0																	3.0	0.0	3.0	0.0	13.0	2.0	54.0	1.0																													q	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.300884008408																								0.42	0.514197826385	0.0008749961853029999	0.300884008408	1.0	q	1312.61390901																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
381	200.0	s	-200.0																	3.0	0.0	3.0	0.0	13.0	3.0	55.0	2.0																													s	1.0	None	0.0		1.0	triangleorange.gif	stop								0.417610883713																								0.94	0.5141041278840001	0.00094199180603	0.417610883713	1.0	s	1315.61734009																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
382	200.0	w	200.0																	3.0	0.0	3.0	0.0	14.0	0.0	56.0	0.0																													w	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.334232807159																								0.35	0.514318943024	0.0008790493011469999	0.334232807159	1.0	w	1318.62082195																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
383	200.0	s	-200.0																	3.0	0.0	3.0	0.0	14.0	1.0	57.0	2.0																													s	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.434184074402																								0.0	0.513988018036	0.0009100437164310001	0.434184074402	1.0	s	1321.62433505																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
384	-200.0	q	200.0																	3.0	0.0	3.0	0.0	14.0	2.0	58.0	1.0																													q	1.0	None	0.0		4.0	lineyellow.gif	stop								0.284024953842																								3.91	0.513691902161	0.000881910324097	0.284024953842	1.0	q	1324.62752509																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
385	200.0	w	200.0																	3.0	0.0	3.0	0.0	14.0	3.0	59.0	0.0																													w	1.0	None	0.0		4.0	circleblue.gif	go								0.350528001785																								0.0	0.514401197433	0.0009031295776369999	0.350528001785	1.0	w	1327.63124108																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
386	200.0	w	200.0																	3.0	0.0	3.0	0.0	15.0	0.0	60.0	0.0																													w	1.0	None	0.0		1.0	triangleorange.gif	stop								0.301185846329																								0.89	0.513957977295	0.0008749961853029999	0.301185846329	1.0	w	1330.63494802																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
387	200.0	s	-200.0																	3.0	0.0	3.0	0.0	15.0	1.0	61.0	2.0																													s	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.41750001907300005																								0.0	0.513671159744	0.000900030136108	0.417500019073	1.0	s	1333.63766503																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
388	-200.0	q	200.0																	3.0	0.0	3.0	0.0	15.0	2.0	62.0	1.0																													q	1.0	None	0.0		1.0	triangleorange.gif	stop								0.333939790726																								1.13	0.514580965042	0.000877141952515	0.333939790726	1.0	q	1336.64101601																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
389	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	15.0	3.0	63.0	3.0																													a	1.0	None	0.0		2.0	crossgray.gif	stop								0.46763110160800003																								1.99	0.514338970184	0.000921964645386	0.467631101608	1.0	a	1339.64458203																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
390	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	16.0	0.0	64.0	3.0																													a	1.0	None	0.0		1.0	invertedtrianglecyan.gif	go								0.38420009613000006																								0.99	0.5140259265899999	0.0009200572967529999	0.38420009613	1.0	a	1342.64767408																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
391	200.0	w	200.0																	3.0	0.0	3.0	0.0	16.0	1.0	65.0	0.0																													w	1.0	None	0.0		2.0	crossgray.gif	stop								0.418015003204																								2.16	0.514402866364	0.000976800918579	0.418015003204	1.0	w	1345.65143108																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
392	-200.0	q	200.0																	3.0	0.0	3.0	0.0	16.0	2.0	66.0	1.0																													q	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.35081291198700004																								0.0	0.514099836349	0.000869989395142	0.350812911987	1.0	q	1348.65454602																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
393	200.0	w	200.0																	3.0	0.0	3.0	0.0	16.0	3.0	67.0	0.0																													w	1.0	None	0.0		2.0	diamondgreen.gif	go								0.334760904312																								1.91	0.5140249729159999	0.0008788108825680001	0.334760904312	1.0	w	1351.65788293																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
394	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	17.0	0.0	68.0	3.0																													a	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.451184034348																								0.61	0.5140960216520001	0.0009391307830810002	0.451184034348	1.0	a	1354.66127014																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
395	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	17.0	1.0	69.0	3.0																													a	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.467789173126																								0.63	0.514492034912	0.0008831024169919999	0.467789173126	1.0	a	1357.66474295																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
396	200.0	w	200.0																	3.0	0.0	3.0	0.0	17.0	2.0	70.0	0.0																													w	1.0	None	0.0		4.0	lineyellow.gif	stop								0.417557001114																								4.14	0.5141031742100001	0.0008721351623539999	0.417557001114	1.0	w	1360.66788292																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
397	200.0	s	-200.0																	3.0	0.0	3.0	0.0	17.0	3.0	71.0	2.0																													s	1.0	None	0.0		2.0	diamondgreen.gif	go								0.43493413925200003																								2.25	0.513994932175	0.0009679794311519998	0.434934139252	1.0	s	1363.67148399																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
398	-200.0	q	200.0																	3.0	0.0	3.0	0.0	18.0	0.0	72.0	1.0																													q	1.0	None	0.0		1.0	triangleorange.gif	stop								0.334056854248																								1.16	0.514245986938	0.000880002975464	0.334056854248	1.0	q	1366.67497206																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
399	200.0	s	-200.0																	3.0	0.0	3.0	0.0	18.0	1.0	73.0	2.0																													s	1.0	None	0.0		4.0	circleblue.gif	go								0.117375135422																								3.98	0.5141119956970001	0.0008919239044189998	0.117375135422	1.0	s	1369.678725																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
400	200.0	w	200.0																	3.0	0.0	3.0	0.0	18.0	2.0	74.0	0.0																													w	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.30087089538600004																								0.75	0.513599872589	0.0008940696716310001	0.300870895386	1.0	w	1372.68156195																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
401	-200.0	q	200.0																	3.0	0.0	3.0	0.0	18.0	3.0	75.0	1.0																													q	1.0	None	0.0		4.0	lineyellow.gif	stop								0.30100488662700003																								4.16	0.514269828796	0.0008769035339360002	0.301004886627	1.0	q	1375.6849730000001																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
402	-200.0	q	200.0																	3.0	0.0	3.0	0.0	19.0	0.0	76.0	1.0																													q	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.383913993835																								0.0	0.514302968979	0.0008769035339360002	0.383913993835	1.0	q	1378.68853998																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
403	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	19.0	1.0	77.0	3.0																													a	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.550916194916																								0.0	0.513943910599	0.0008869171142580001	0.550916194916	1.0	a	1381.69155812																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
404	200.0	w	200.0																	3.0	0.0	3.0	0.0	19.0	2.0	78.0	0.0																													w	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.7849180698389999																								0.4	0.514462947845	0.000942945480347	0.784918069839	1.0	w	1384.69492602																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
405	200.0	s	-200.0																	3.0	0.0	3.0	0.0	19.0	3.0	79.0	2.0																													s	1.0	None	0.0		1.0	invertedtrianglecyan.gif	go								0.451406002045																								0.0	0.514317989349	0.000881910324097	[]	0.0	None	1387.6985991	0.78	0.5151500701899999	0.0009469985961910001	0.451406002045	1.0	s	1390.70160103																																	2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
406	200.0	s	-200.0																	3.0	0.0	3.0	0.0	20.0	0.0	80.0	2.0																													s	1.0	None	0.0		1.0	triangleorange.gif	stop								0.451261997223																								0.0	0.514412879944	0.0009658336639400001	0.451261997223	1.0	s	1393.70520091																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
407	200.0	w	200.0																	3.0	0.0	3.0	0.0	20.0	1.0	81.0	0.0																													w	1.0	None	0.0		2.0	crossgray.gif	stop								0.333940982819																								1.83	0.514425992966	0.0008780956268310002	0.333940982819	1.0	w	1396.70849514																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
408	200.0	s	-200.0																	3.0	0.0	3.0	0.0	20.0	2.0	82.0	2.0																													s	1.0	None	0.0		1.0	triangleorange.gif	stop								0.667572021484																								1.05	0.514462947845	0.0009069442749019998	0.667572021484	1.0	s	1399.71193099																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
409	-200.0	q	200.0																	3.0	0.0	3.0	0.0	20.0	3.0	83.0	1.0																													q	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.284450054169																								0.72	0.514037132263	0.0009181499481200001	0.284450054169	1.0	q	1402.71574497																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
410	200.0	s	-200.0																	3.0	0.0	3.0	0.0	21.0	0.0	84.0	2.0																													s	1.0	None	0.0		1.0	triangleorange.gif	stop								0.484132051468																								1.22	0.513607978821	0.0011088848114	0.484132051468	1.0	s	1405.71888399																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
411	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	21.0	1.0	85.0	3.0																													a	1.0	None	0.0		4.0	lineyellow.gif	stop								0.434066057205																								0.0	0.514255046844	0.000880002975464	0.434066057205	1.0	a	1408.72232008																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
412	200.0	s	-200.0																	3.0	0.0	3.0	0.0	21.0	2.0	86.0	2.0																													s	1.0	None	0.0		2.0	diamondgreen.gif	go								0.434309959412																								2.03	0.513875961304	0.000982999801636	0.434309959412	1.0	s	1411.72558093																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
413	-200.0	q	200.0																	3.0	0.0	3.0	0.0	21.0	3.0	87.0	1.0																													q	1.0	None	0.0		4.0	circleblue.gif	go								0.667650938034																								3.79	0.514419078827	0.000904083251953	0.667650938034	1.0	q	1414.72881913																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
414	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	22.0	0.0	88.0	3.0																													a	1.0	None	0.0		2.0	crossgray.gif	stop								0.567962884903																								1.77	0.5142188072199999	0.0008869171142580001	0.567962884903	1.0	a	1417.73259902																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
415	200.0	s	-200.0																	3.0	0.0	3.0	0.0	22.0	1.0	89.0	2.0																													s	1.0	None	0.0		1.0	invertedtrianglecyan.gif	go								0.9019482135770001																								0.0	0.513626813889	0.000884771347046	0.901948213577	1.0	s	1420.73536301																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
416	-200.0	q	200.0																	3.0	0.0	3.0	0.0	22.0	2.0	90.0	1.0																													q	1.0	None	0.0		2.0	crossgray.gif	stop								0.334283828735																								2.16	0.514411211014	0.00116515159607	0.334283828735	1.0	q	1423.73885012																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
417	200.0	s	-200.0																	3.0	0.0	3.0	0.0	22.0	3.0	91.0	2.0																													s	1.0	None	0.0		2.0	crossgray.gif	stop								0.400638103485																								1.79	0.514418125153	0.0009520053863530001	0.400638103485	1.0	s	1426.74244308																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
418	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	23.0	0.0	92.0	3.0																													a	1.0	None	0.0		2.0	diamondgreen.gif	go								0.467744112015																								1.82	0.514302968979	0.0008869171142580001	0.467744112015	1.0	a	1429.74568295																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
419	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	23.0	1.0	93.0	3.0																													a	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.684474945068																								0.42	0.514412164688	0.0009140968322749999	0.684474945068	1.0	a	1432.74870801																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
420	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	23.0	2.0	94.0	3.0																													a	1.0	None	0.0		1.0	invertedtrianglecyan.gif	go								0.46831107139600003																								0.0	0.514790058136	0.0008759498596189999	[]	0.0	None	1435.75251198	0.0	0.515512943268	0.0009469985961910001	[]	0.0	None	1438.7560389			0.94	0.51526093483	0.00105786323547	0.46831107139600003	1.0	a	1441.7595191																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
421	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	23.0	3.0	95.0	3.0																													a	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.40104293823200005																								0.35	0.5139060020449999	0.0008749961853029999	0.401042938232	1.0	a	1444.76259303																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
422	200.0	s	-200.0																	3.0	0.0	3.0	0.0	24.0	0.0	96.0	2.0																													s	1.0	None	0.0		4.0	lineyellow.gif	stop								0.38411593437200003																								4.11	0.514158010483	0.000900030136108	0.384115934372	1.0	s	1447.76624203																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
423	200.0	w	200.0																	3.0	0.0	3.0	0.0	24.0	1.0	97.0	0.0																													w	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.367717027664																								0.0	0.513578891754	0.0009169578552250001	0.367717027664	1.0	w	1450.76940107																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
424	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	24.0	2.0	98.0	3.0																													a	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.31738209724399996																								0.68	0.514181852341	0.000885009765625	0.317382097244	1.0	a	1453.77272296																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
425	200.0	s	-200.0																	3.0	0.0	3.0	0.0	24.0	3.0	99.0	2.0																													s	1.0	None	0.0		2.0	crossgray.gif	stop								0.434762954712																								2.02	0.514235019684	0.0008780956268310002	0.434762954712	1.0	s	1456.77617812																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
426																				3.0	0.0	3.0	0.0																																																																																						9.0	1.82520198822																															2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
427				m	0.0	200.0																											0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0																																							1464.63963509	go	diamondgreen.gif	go	2.0	m	1.0	0.46737408638000005	None	0.0	0.0008869171142580001	0.5102438926699999	1467.63780594																											-1.0	-1.0																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
428				z	0.0	-200.0																											0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0																																							1467.63829613	stop	lineyellow.gif	stop	4.0	None	0.0		None	0.0	0.000968933105469	0.515367031097	1470.64141011	0.7646729946140001																										0.25	0.3																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
429				m	0.0	200.0																											0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0																																							1470.64187312	stop	lineyellow.gif	stop	4.0	None	0.0		None	0.0	0.0009360313415529999	0.514997959137	1473.64475703	0.765050888062																										0.25	0.3																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
430				m	0.0	200.0																											0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0																																							1473.64533401	stop	squaremagenta.gif	stop	0.5	m	1.0	0.434308052063	None	0.0	0.000932216644287	0.514758110046	1476.64824796	0.815049171448																										0.3	0.25																						2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
