	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	feedbackResp.rt	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
407	200.0	s	-200.0																	3.0	0.0	3.0	0.0	20.0	1.0	81.0	2.0																													s	1.0	0.351140975952	w	0.0	4.0	triangleyellow.gif	go								0.741472005844																	4.01	0.514245033264	0.000930070877075	0.351140975952	1.0	s	1534.43014693																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
408	-200.0	q	200.0																	3.0	0.0	3.0	0.0	20.0	2.0	82.0	1.0																													q	1.0	0.38418221473700004	None	0.0	1.0	hexagonwhite.gif	stop																									0.0	0.514003992081	0.0009400844573969999	0.384182214737	1.0	q	1537.4336729																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
409	200.0	s	-200.0																	3.0	0.0	3.0	0.0	20.0	3.0	83.0	2.0																													s	1.0	0.367453098297	None	0.0	0.5	circleorange.gif	go																									0.0	0.5142221450810001	0.000885009765625	0.367453098297	1.0	s	1540.43687201																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
410	-200.0	q	200.0																	3.0	0.0	3.0	0.0	21.0	0.0	84.0	1.0																													q	1.0	0.35086798667900004	w	0.0	1.0	hexagonwhite.gif	stop								0.525061130524																	0.95	0.514410018921	0.000913143157959	0.350867986679	1.0	q	1543.44092894																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
411	-200.0	q	200.0																	3.0	0.0	3.0	0.0	21.0	1.0	85.0	1.0																													q	1.0	0.45166206359899996	q	1.0	0.5	circleorange.gif	go								0.325239181519																	0.52	0.5133140087129999	0.0009369850158689999	0.451662063599	1.0	q	1546.44384694																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
412	200.0	s	-200.0																	3.0	0.0	3.0	0.0	21.0	2.0	86.0	2.0																													s	1.0	0.450874090195	None	0.0	0.5	circleorange.gif	go																									0.61	0.514092922211	0.0008909702301030001	0.450874090195	1.0	s	1549.44707704																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
413	200.0	w	200.0																	3.0	0.0	3.0	0.0	21.0	3.0	87.0	0.0																													w	1.0	0.400061845779	None	0.0	4.0	triangleyellow.gif	go																									3.92	0.514654159546	0.0008749961853029999	0.400061845779	1.0	w	1552.45109391																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
414	200.0	s	-200.0																	3.0	0.0	3.0	0.0	22.0	0.0	88.0	2.0																													s	1.0	0.367409944534	None	0.0	1.0	hexagonwhite.gif	stop																									0.0	0.513391017914	0.0008840560913089999	0.367409944534	1.0	s	1555.45402789																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
415	-200.0	q	200.0																	3.0	0.0	3.0	0.0	22.0	1.0	89.0	1.0																													q	1.0	0.367769002914	None	0.0	4.0	crossmagenta.gif	stop																									4.03	0.514292955399	0.000926971435547	0.367769002914	1.0	q	1558.45715809																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
416	200.0	w	200.0																	3.0	0.0	3.0	0.0	22.0	2.0	90.0	0.0																													w	1.0	0.38476991653399994	None	0.0	2.0	linegreen.gif	go																									1.91	0.51450586319	0.0009479522705080001	0.384769916534	1.0	w	1561.46074295																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
417	-200.0	q	200.0																	3.0	0.0	3.0	0.0	22.0	3.0	91.0	1.0																													q	1.0	0.38417100906400004	None	0.0	2.0	linegreen.gif	go																									2.16	0.5142300128939999	0.0008761882781980001	0.384171009064	1.0	q	1564.46403408																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
418	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	23.0	0.0	92.0	3.0																													a	1.0	0.485072851181	None	0.0	0.5	circleorange.gif	go																									0.61	0.5140249729159999	0.0010688304901099999	0.485072851181	1.0	a	1567.46792197																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
419	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	23.0	1.0	93.0	3.0																													a	1.0	0.35080409049999994	None	0.0	2.0	squareblue.gif	stop																									2.18	0.513752937317	0.0008919239044189998	0.3508040905	1.0	a	1570.47081709																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
420	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	23.0	2.0	94.0	3.0																													a	1.0	0.367929935455	None	0.0	2.0	linegreen.gif	go																									2.19	0.51398897171	0.000877857208252	0.367929935455	1.0	a	1573.47413087																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
421	-200.0	q	200.0																	3.0	0.0	3.0	0.0	23.0	3.0	95.0	1.0																													q	1.0	0.284067153931	None	0.0	2.0	squareblue.gif	stop																									0.0	0.514083862305	0.0009148120880130001	0.284067153931	1.0	q	1576.47750998																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
422	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	24.0	0.0	96.0	3.0																													a	1.0	0.300684928894	None	0.0	4.0	crossmagenta.gif	stop																									0.0	0.514208078384	0.0008759498596189999	0.300684928894	1.0	a	1579.481076																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
423	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	24.0	1.0	97.0	3.0																													a	1.0	0.417320013046	None	0.0	2.0	squareblue.gif	stop																									0.0	0.514009952545	0.0009119510650630002	0.417320013046	1.0	a	1582.48461199																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
424	200.0	w	200.0																	3.0	0.0	3.0	0.0	24.0	2.0	98.0	0.0																													w	1.0	0.350526809692	None	0.0	2.0	squareblue.gif	stop																									2.12	0.514081954956	0.00088906288147	0.350526809692	1.0	w	1585.48762393																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
425	-200.0	q	200.0																	3.0	0.0	3.0	0.0	24.0	3.0	99.0	1.0																													q	1.0	0.317531108856	None	0.0	1.0	diamondgray.gif	go																									1.25	0.514235019684	0.0008821487426760002	0.317531108856	1.0	q	1588.49105191																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
426																				3.0	0.0	3.0	0.0																																																																															9.0	18.9501941204																								2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
427				z	0.0	-200.0																											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																1621.76641703	go	triangleyellow.gif	go	4.0	z	1.0	0.501036882401	None	0.0	0.000865936279297	0.5100710392		1624.76521206																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
428				m	0.0	200.0																											0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0																																1624.76570606	stop	squareblue.gif	stop	2.0	m	1.0	0.4510409832	None	0.0	0.000930070877075	0.514512062073	0.7645711898800001	1627.76819801																			0.25	0.2																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
429				z	0.0	-200.0																											0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0																																1627.76865888	stop	crossmagenta.gif	stop	4.0	None	0.0		None	0.0	0.00092887878418	0.515049934387	0.765282869339	1630.771348																			0.25	0.3																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
430				z	0.0	-200.0																											0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0																																1630.77182293	go	linegreen.gif	go	2.0	z	1.0	0.417391061783	None	0.0	0.000966787338257	0.515407800674		1633.77479601																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
431				m	0.0	200.0																											0.0	0.0	0.0	0.0	2.0	0.0	4.0	1.0																																1633.77525687	go	linegreen.gif	go	2.0	m	1.0	0.667572975159	None	0.0	0.000928163528442	0.515254974365		1636.7777679																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
432				m	0.0	200.0																											0.0	0.0	0.0	0.0	2.0	1.0	5.0	1.0																																1636.77823091	go	linegreen.gif	go	2.0	m	1.0	0.651335954666	None	0.0	0.000931024551392	0.515459060669		1639.78161597																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
433				z	0.0	-200.0																											0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0																																1639.78232193	stop	squareblue.gif	stop	2.0	None	0.0		None	0.0	0.0009360313415529999	0.514586925507	0.814964056015	1642.78497696																			0.3	0.35																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
434				z	0.0	-200.0																											0.0	0.0	0.0	0.0	3.0	1.0	7.0	0.0																																1642.78543591	stop	invertedtrianglecyan.gif	stop	0.5	None	0.0		None	0.0	0.000962018966675	0.515204906464	0.865422010422	1645.78840709																			0.35	0.4																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
435				m	0.0	200.0																											0.0	0.0	0.0	0.0	4.0	0.0	8.0	1.0																																1645.788867	go	linegreen.gif	go	2.0	m	1.0	0.517169952393	None	0.0	0.000951051712036	0.515243053436		1648.79211807																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
436				m	0.0	200.0																											0.0	0.0	0.0	0.0	4.0	1.0	9.0	1.0																																1648.79264402	stop	squareblue.gif	stop	2.0	m	1.0	0.584037065506	None	0.0	0.0014660358429	0.514818906784	0.714653015137	1651.79495096																			0.2	0.15																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
437				z	0.0	-200.0																											0.0	0.0	0.0	0.0	5.0	0.0	10.0	0.0																																1651.79541087	go	circleorange.gif	go	0.5	z	1.0	0.51803612709	None	0.0	0.0009679794311519998	0.514899969101		1654.79830408																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
438				z	0.0	-200.0																											0.0	0.0	0.0	0.0	5.0	1.0	11.0	0.0																																1654.798769	go	triangleyellow.gif	go	4.0	z	1.0	0.451392889023	None	0.0	0.00093412399292	0.5152070522309999		1657.80169106																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
439				m	0.0	200.0																											0.0	0.0	0.0	0.0	6.0	0.0	12.0	1.0																																1657.80216694	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.0010049343109099999	0.515196084976	0.665144920349	1660.80521297																			0.15	0.2																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
440				m	0.0	200.0																											0.0	0.0	0.0	0.0	6.0	1.0	13.0	1.0																																1660.80572605	go	crossmagenta.gif	stop	4.0	m	1.0	0.46763491630599996	None	0.0	0.00100517272949	0.514864206314		1663.8085351																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
441				m	0.0	200.0																											0.0	0.0	0.0	0.0	7.0	0.0	14.0	1.0																																1663.80903006	stop	crossmagenta.gif	stop	4.0	None	0.0		None	0.0	0.000930070877075	0.515450954437	0.7150630950929999	1666.811759																			0.2	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
442				m	0.0	200.0																											0.0	0.0	0.0	0.0	7.0	1.0	15.0	1.0																																1666.81221795	stop	invertedtrianglecyan.gif	stop	0.5	None	0.0		None	0.0	0.0009307861328119999	0.515341997147	0.76534485817	1669.81547689																			0.25	0.3																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
443				z	0.0	-200.0																											0.0	0.0	0.0	0.0	8.0	0.0	16.0	0.0																																1669.81597805	go	triangleyellow.gif	go	4.0	z	1.0	0.367538928986	None	0.0	0.000968933105469	0.514752864838		1672.81866789																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
444				m	0.0	200.0																											0.0	0.0	0.0	0.0	8.0	1.0	17.0	1.0																																1672.81912708	go	triangleyellow.gif	go	4.0	m	1.0	0.400653123856	None	0.0	0.000931024551392	0.515456914902		1675.82231188																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
445				z	0.0	-200.0																											0.0	0.0	0.0	0.0	9.0	0.0	18.0	0.0																																1675.82277489	stop	squareblue.gif	stop	2.0	None	0.0		None	0.0	0.00092601776123	0.515060901642	0.915025949478	1678.82546687																			0.4	0.45																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
446				m	0.0	200.0																											0.0	0.0	0.0	0.0	9.0	1.0	19.0	1.0																																1678.8260510000002	go	crossmagenta.gif	stop	4.0	m	1.0	0.5009179115300001	None	0.0	0.000986814498901	0.514738798141		1681.82879806																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
447				m	0.0	200.0																											0.0	0.0	0.0	0.0	10.0	0.0	20.0	1.0																																1681.82931805	go	squareblue.gif	stop	2.0	m	1.0	0.35117983818099996	None	0.0	0.000992059707642	0.5149400234220001		1684.83267498																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
448				z	0.0	-200.0																											0.0	0.0	0.0	0.0	10.0	1.0	21.0	0.0																																1684.83313298	go	linegreen.gif	go	2.0	z	1.0	0.584483146667	None	0.0	0.0009248256683350001	0.514554977417		1687.83601594																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
449				z	0.0	-200.0																											0.0	0.0	0.0	0.0	11.0	0.0	22.0	0.0																																1687.83653808	go	linegreen.gif	go	2.0	z	1.0	0.41729998588600004	None	0.0	0.000928163528442	0.514841079712		1690.83882308																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
450				z	0.0	-200.0																											0.0	0.0	0.0	0.0	11.0	1.0	23.0	0.0																																1690.839288	go	circleorange.gif	go	0.5	z	1.0	0.38374209404	None	0.0	0.00104093551636	0.5151548385620001		1693.8422389000002																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
451				z	0.0	-200.0																											0.0	0.0	0.0	0.0	12.0	0.0	24.0	0.0																																1693.8427	go	diamondgray.gif	go	1.0	z	1.0	0.45074701309199994	None	0.0	0.00093412399292	0.515352010727		1696.84600401																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
452				m	0.0	200.0																											0.0	0.0	0.0	0.0	12.0	1.0	25.0	1.0																																1696.84646487	stop	squareblue.gif	stop	2.0	m	1.0	0.41716003418000003	None	0.0	0.00092601776123	0.514952898026	0.815207958221	1699.84882188																			0.3	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
453				z	0.0	-200.0																											0.0	0.0	0.0	0.0	13.0	0.0	26.0	0.0																																1699.84928107	stop	hexagonwhite.gif	stop	1.0	z	1.0	0.567217111588	None	0.0	0.000951051712036	0.515527009964	0.965945005417	1702.85215402																			0.45	0.4																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
454				z	0.0	-200.0																											0.0	0.0	0.0	0.0	13.0	1.0	27.0	0.0																																1702.85262394	go	circleorange.gif	go	0.5	z	1.0	0.7343928813930001	None	0.0	0.0010070800781199999	0.515273094177		1705.8559040999996																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
455				m	0.0	200.0																											0.0	0.0	0.0	0.0	14.0	0.0	28.0	1.0																																1705.85636806	stop	crossmagenta.gif	stop	4.0	None	0.0		None	0.0	0.0009319782257080001	0.51496887207	0.7651569843289999	1708.859339																			0.25	0.3																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
456				m	0.0	200.0																											0.0	0.0	0.0	0.0	14.0	1.0	29.0	1.0																																1708.85985303	stop	squareblue.gif	stop	2.0	m	1.0	0.450989961624	None	0.0	0.000994920730591	0.514569997787	0.8150370120999999	1711.86277008																			0.3	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
457				z	0.0	-200.0																											0.0	0.0	0.0	0.0	15.0	0.0	30.0	0.0																																1711.86322808	stop	invertedtrianglecyan.gif	stop	0.5	z	1.0	0.41729712486299997	None	0.0	0.000961065292358	0.5150818824769999	0.915106058121	1714.86627603																			0.4	0.35																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
458				m	0.0	200.0																											0.0	0.0	0.0	0.0	15.0	1.0	31.0	1.0																																1714.86673093	go	diamondgray.gif	go	1.0	m	1.0	0.718105077744	None	0.0	0.00093412399292	0.515044212341		1717.86926389																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
459				z	0.0	-200.0																											0.0	0.0	0.0	0.0	16.0	0.0	32.0	0.0																																1717.86975288	stop	squareblue.gif	stop	2.0	None	0.0		None	0.0	0.0012378692627000002	0.514706850052	0.865221977234	1720.87281609																			0.35	0.4																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
460				m	0.0	200.0																											0.0	0.0	0.0	0.0	16.0	1.0	33.0	1.0																																1720.87327504	go	invertedtrianglecyan.gif	stop	0.5	m	1.0	0.534092187881	None	0.0	0.00093412399292	0.515149116516		1723.87599492																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
461				m	0.0	200.0																											0.0	0.0	0.0	0.0	17.0	0.0	34.0	1.0																																1723.87645698	go	crossmagenta.gif	stop	4.0	m	1.0	0.668406963348	None	0.0	0.0009338855743410001	0.514974832535		1726.87945294																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
462				z	0.0	-200.0																											0.0	0.0	0.0	0.0	17.0	1.0	35.0	0.0																																1726.88010788	go	triangleyellow.gif	go	4.0	z	1.0	0.534399986267	None	0.0	0.000953912734985	0.514750003815		1729.88283896																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
463				m	0.0	200.0																											1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0																																1775.47181201	stop	squareblue.gif	stop	2.0	None	0.0		None	0.0	0.0010070800781199999	0.5108711719510001	0.760830163956	1778.47088099	9.0	44.3099498749																	0.25	0.3																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
464				z	0.0	-200.0																											1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0																																1778.47136402	go	diamondgray.gif	go	1.0	z	1.0	0.367446899414	None	0.0	0.000959873199463	0.5151109695430001		1781.47400188																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
465				z	0.0	-200.0																											1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0																																1781.47445798	go	circleorange.gif	go	0.5	z	1.0	0.501234054565	None	0.0	0.0011260509491	0.5152668952939999		1784.47758102																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
466				m	0.0	200.0																											1.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0																																1784.47803807	go	linegreen.gif	go	2.0	m	1.0	0.48402905464199997	None	0.0	0.0009329319000239999	0.515118122101		1787.48060989																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
467				z	0.0	-200.0																											1.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0																																1787.48106909	go	diamondgray.gif	go	1.0	z	1.0	0.650949001312	None	0.0	0.000963926315308	0.51559305191		1790.4842391																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
468				m	0.0	200.0																											1.0	0.0	1.0	0.0	2.0	1.0	5.0	1.0																																1790.48471904	go	hexagonwhite.gif	stop	1.0	m	1.0	0.600915908813	None	0.0	0.0009808540344239999	0.5147838592530001		1793.48759198																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
469				z	0.0	-200.0																											1.0	0.0	1.0	0.0	3.0	0.0	6.0	0.0																																1793.48804998	stop	squareblue.gif	stop	2.0	z	1.0	0.38404178619400003	None	0.0	0.0009469985961910001	0.515269994736	0.9159798622130001	1796.49136496																			0.4	0.35																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
470				m	0.0	200.0																											1.0	0.0	1.0	0.0	3.0	1.0	7.0	1.0																																1796.49187589	go	triangleyellow.gif	go	4.0	m	1.0	0.384155035019	None	0.0	0.0009319782257080001	0.514641046524		1799.49449492																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
471				m	0.0	200.0																											1.0	0.0	1.0	0.0	4.0	0.0	8.0	1.0																																1799.49500299	stop	squareblue.gif	stop	2.0	m	1.0	0.450832843781	None	0.0	0.000921964645386	0.515043973923	0.815171957016	1802.49761391																			0.3	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
472				m	0.0	200.0																											1.0	0.0	1.0	0.0	4.0	1.0	9.0	1.0																																1802.49807191	go	circleorange.gif	go	0.5	m	1.0	0.5342631340030001	None	0.0	0.0009400844573969999	0.515335083008		1805.50128198																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
473				z	0.0	-200.0																											1.0	0.0	1.0	0.0	5.0	0.0	10.0	0.0																																1805.50178003	go	triangleyellow.gif	go	4.0	z	1.0	0.383955955505	None	0.0	0.0009448528289790001	0.515012025833		1808.50450301																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
474				z	0.0	-200.0																											1.0	0.0	1.0	0.0	5.0	1.0	11.0	0.0																																1808.50498605	go	circleorange.gif	go	0.5	z	1.0	0.53420996666	None	0.0	0.000942945480347	0.515362024307		1811.50776291																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
475				z	0.0	-200.0																											1.0	0.0	1.0	0.0	6.0	0.0	12.0	0.0																																1811.50822401	go	diamondgray.gif	go	1.0	z	1.0	0.36728596687299997	None	0.0	0.0009400844573969999	0.515313863754		1814.51107097																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
476				z	0.0	-200.0																											1.0	0.0	1.0	0.0	6.0	1.0	13.0	0.0																																1814.51152897	go	triangleyellow.gif	go	4.0	z	1.0	0.40113401413000005	None	0.0	0.0009350776672360002	0.515375137329		1817.51459098																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
477				m	0.0	200.0																											1.0	0.0	1.0	0.0	7.0	0.0	14.0	1.0																																1817.51504803	go	circleorange.gif	go	0.5	m	1.0	0.61807513237	None	0.0	0.00092601776123	0.515175819397		1820.51809597																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
478				z	0.0	-200.0																											1.0	0.0	1.0	0.0	7.0	1.0	15.0	0.0																																1820.51855493	go	invertedtrianglecyan.gif	stop	0.5	z	1.0	0.500845193863	None	0.0	0.00110912322998	0.515268087387		1823.52142787																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
479				z	0.0	-200.0																											1.0	0.0	1.0	0.0	8.0	0.0	16.0	0.0																																1823.52188396	go	linegreen.gif	go	2.0	z	1.0	0.467908859253	None	0.0	0.000942945480347	0.5152008533479999		1826.52489209																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
480				z	0.0	-200.0																											1.0	0.0	1.0	0.0	8.0	1.0	17.0	0.0																																1826.52536297	go	linegreen.gif	go	2.0	z	1.0	0.43458199501	None	0.0	0.0009629726409910001	0.51487493515		1829.52799106																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
481				m	0.0	200.0																											1.0	0.0	1.0	0.0	9.0	0.0	18.0	1.0																																1829.52844906	go	triangleyellow.gif	go	4.0	m	1.0	0.48388504982	None	0.0	0.000962018966675	0.515427112579		1832.5318439																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
482				m	0.0	200.0																											1.0	0.0	1.0	0.0	9.0	1.0	19.0	1.0																																1832.5322969000001	go	linegreen.gif	go	2.0	m	1.0	0.43433713913000005	None	0.0	0.000927209854126	0.515003204346		1835.53505087																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
483				m	0.0	200.0																											1.0	0.0	1.0	0.0	10.0	0.0	20.0	1.0																																1835.53556895	go	linegreen.gif	go	2.0	m	1.0	0.517646074295	None	0.0	0.0009520053863530001	0.514975070953		1838.53792191																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
484				m	0.0	200.0																											1.0	0.0	1.0	0.0	10.0	1.0	21.0	1.0																																1838.53841996	stop	invertedtrianglecyan.gif	stop	0.5	m	1.0	0.501339912415	None	0.0	0.000953912734985	0.5150890350339999	0.765129089355	1841.54155493																			0.25	0.2																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
485				m	0.0	200.0																											1.0	0.0	1.0	0.0	11.0	0.0	22.0	1.0																																1841.54200602	stop	invertedtrianglecyan.gif	stop	0.5	None	0.0		None	0.0	0.0009279251098630001	0.515160083771	0.7153079509739999	1844.5456140000001																			0.2	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
486				m	0.0	200.0																											1.0	0.0	1.0	0.0	11.0	1.0	23.0	1.0																																1844.54611087	go	linegreen.gif	go	2.0	m	1.0	0.5173239707949999	None	0.0	0.0009319782257080001	0.5146818161010001		1847.54888201																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
487				z	0.0	-200.0																											1.0	0.0	1.0	0.0	12.0	0.0	24.0	0.0																																1847.54939604	go	circleorange.gif	go	0.5	z	1.0	0.351016044617	None	0.0	0.0009529590606689998	0.5144670009610001		1850.55188894																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
