	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	feedbackResp.keys	feedbackResp.corr	feedbackResp.rt	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	resp.rt	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	goResp.rt	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 138
27	200.0	s	-200.0																	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2.0																													s	1.0	None	0.0		0.5	crosscyan.gif	go								0.351181030273																								0.34	0.5135729312899999	0.000890016555786	0.351181030273	1.0	s	257.684188128																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
28	-200.0	q	200.0																	0.0	0.0	0.0	0.0	1.0	1.0	5.0	1.0																													q	1.0	None	0.0		1.0	squareblue.gif	stop								0.317300081253																								0.75	0.5142891407010001	0.00092601776123	0.317300081253	1.0	q	260.687621117																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
29	-200.0	q	200.0																	0.0	0.0	0.0	0.0	1.0	2.0	6.0	1.0																													q	1.0	None	0.0		1.0	invertedtrianglegreen.gif	go								0.38420915603600003																								0.8	0.514286994934	0.000890016555786	0.384209156036	1.0	q	263.691062212																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
30	-200.0	q	200.0																	0.0	0.0	0.0	0.0	1.0	3.0	7.0	1.0																													q	1.0	None	0.0		1.0	invertedtrianglegreen.gif	go								0.35085606575000006																								0.0	0.514224052429	0.000904083251953	0.35085606575	1.0	q	266.694365025																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
31	-200.0	q	200.0																	0.0	0.0	0.0	0.0	2.0	0.0	8.0	1.0																													q	1.0	None	0.0		4.0	trianglewhite.gif	go								0.317427158356																								3.91	0.5142588615420001	0.00147294998169	0.317427158356	1.0	q	269.697649002																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
32	200.0	w	200.0																	0.0	0.0	0.0	0.0	2.0	1.0	9.0	0.0																													w	1.0	None	0.0		4.0	trianglewhite.gif	go								0.467746973038																								4.1	0.514409065247	0.000900983810425	0.467746973038	1.0	w	272.701347113																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
33	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	2.0	2.0	10.0	3.0																													a	1.0	None	0.0		2.0	diamondmagenta.gif	go								0.41766905784599995																								1.9	0.5137510299679999	0.0010359287262	0.417669057846	1.0	a	275.704546213																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
34	-200.0	q	200.0																	0.0	0.0	0.0	0.0	2.0	3.0	11.0	1.0																													q	1.0	None	0.0		4.0	trianglewhite.gif	go								0.317478895187																								0.0	0.5140910148619999	0.00118684768677	0.317478895187	1.0	q	278.70820808400003																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
35	200.0	s	-200.0																	0.0	0.0	0.0	0.0	3.0	0.0	12.0	2.0																													s	1.0	None	0.0		4.0	linegray.gif	stop								0.38418507576																								4.16	0.513771057129	0.0008931159973139998	0.38418507576	1.0	s	281.711072206																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
36	-200.0	q	200.0																	0.0	0.0	0.0	0.0	3.0	1.0	13.0	1.0																													q	1.0	None	0.0		0.5	hexagonyellow.gif	stop								0.401116132736																								0.35	0.514517068863	0.00089693069458	0.401116132736	1.0	q	284.714561224																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
