	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	feedbackResp.keys	feedbackResp.corr	feedbackResp.rt	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	resp.rt	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 138
188	200.0	w	200.0																	1.0	0.0	1.0	0.0	16.0	0.0	64.0	0.0																													w	1.0	None	0.0		1.0	diamondcyan.gif	stop								0.451231002808																								0.0	0.513928890228	0.000898838043213	0.451231002808	1.0	w	827.836121798																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
189	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	16.0	1.0	65.0	3.0																													a	1.0	None	0.0		2.0	lineblue.gif	stop								0.401380062103																								0.0	0.514184951782	0.0008759498596189999	0.401380062103	1.0	a	830.839520931																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
190	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	16.0	2.0	66.0	3.0																													a	1.0	None	0.0		0.5	squaregreen.gif	go								0.38432002067599996																								0.52	0.513693094254	0.000904083251953	0.384320020676	1.0	a	833.842940807																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
191	200.0	w	200.0																	1.0	0.0	1.0	0.0	16.0	3.0	67.0	0.0																													w	1.0	None	0.0		4.0	circlewhite.gif	go								0.434244155884																								0.0	0.514488935471	0.000881910324097	0.434244155884	1.0	w	836.846014977																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
192	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	17.0	0.0	68.0	3.0																													a	1.0	None	0.0		1.0	hexagonmagenta.gif	go								0.434638023376																								0.83	0.514266014099	0.0008931159973139998	0.434638023376	1.0	a	839.849449873																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
193	200.0	s	-200.0																	1.0	0.0	1.0	0.0	17.0	1.0	69.0	2.0																													s	1.0	None	0.0		2.0	crossyellow.gif	go								0.401473045349																								1.91	0.5137941837309999	0.0009520053863530001	0.401473045349	1.0	s	842.8530027869999																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
194	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	17.0	2.0	70.0	3.0																													a	1.0	None	0.0		1.0	diamondcyan.gif	stop								0.451131105423																								0.92	0.5140209198	0.0008740425109860002	0.451131105423	1.0	a	845.8560209269999																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
195	200.0	s	-200.0																	1.0	0.0	1.0	0.0	17.0	3.0	71.0	2.0																													s	1.0	None	0.0		2.0	lineblue.gif	stop								0.4509370327																								0.0	0.514457941055	0.0009338855743410001	0.484528064728	0.0	w	848.860244989	2.18	0.514936923981	0.0009799003601070001	0.4509370327	1.0	s	851.8628449439999																										2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
196	-200.0	q	200.0																	1.0	0.0	1.0	0.0	18.0	0.0	72.0	1.0																													q	1.0	None	0.0		2.0	lineblue.gif	stop								0.417742013931																								2.14	0.514487981796	0.000871181488037	0.417742013931	1.0	q	854.8662209510001																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
197	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	18.0	1.0	73.0	3.0																													a	1.0	None	0.0		4.0	trianglegray.gif	stop								0.484414815903																								3.82	0.514364004135	0.0010859966278099998	0.484414815903	1.0	a	857.869575977																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
198	200.0	s	-200.0																	1.0	0.0	1.0	0.0	18.0	2.0	74.0	2.0																													s	1.0	None	0.0		1.0	hexagonmagenta.gif	go								0.48415994644199994																								1.03	0.5142760276789999	0.0008909702301030001	0.484159946442	1.0	s	860.8732109069999																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
199	-200.0	q	200.0																	1.0	0.0	1.0	0.0	18.0	3.0	75.0	1.0																													q	1.0	None	0.0		4.0	circlewhite.gif	go								0.517838001251																								4.14	0.5139620304110001	0.00100588798523	0.517838001251	1.0	q	863.876607895																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
200	-200.0	q	200.0																	1.0	0.0	1.0	0.0	19.0	0.0	76.0	1.0																													q	1.0	None	0.0		2.0	crossyellow.gif	go								0.534003019333																								1.84	0.514245033264	0.0008862018585209999	0.534003019333	1.0	q	866.879722834																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
201	200.0	s	-200.0																	1.0	0.0	1.0	0.0	19.0	1.0	77.0	2.0																													s	1.0	None	0.0		1.0	diamondcyan.gif	stop								0.384015083313																								1.11	0.514347076416	0.0009059906005860001	0.384015083313	1.0	s	869.882961988																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
202	-200.0	q	200.0																	1.0	0.0	1.0	0.0	19.0	2.0	78.0	1.0																													q	1.0	None	0.0		2.0	lineblue.gif	stop								0.617712974548																								2.22	0.514225959778	0.00109505653381	0.617712974548	1.0	q	872.88675189																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
203	200.0	w	200.0																	1.0	0.0	1.0	0.0	19.0	3.0	79.0	0.0																													w	1.0	None	0.0		2.0	lineblue.gif	stop								0.534181833267																								0.0	0.514194965363	0.00088906288147	0.534181833267	1.0	w	875.889855862																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
204	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	20.0	0.0	80.0	3.0																													a	1.0	None	0.0		2.0	lineblue.gif	stop								0.401192188263																								1.91	0.514253854752	0.000877857208252	0.401192188263	1.0	a	878.8932888510001																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
205	200.0	s	-200.0																	1.0	0.0	1.0	0.0	20.0	1.0	81.0	2.0																													s	1.0	None	0.0		2.0	crossyellow.gif	go								0.36738514900200003																								2.24	0.513953924179	0.000959873199463	0.367385149002	1.0	s	881.89672184																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
206	200.0	w	200.0																	1.0	0.0	1.0	0.0	20.0	2.0	82.0	0.0																													w	1.0	None	0.0		2.0	crossyellow.gif	go								0.501095056534																								1.96	0.514248847961	0.000873804092407	0.501095056534	1.0	w	884.8999028210001																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
207	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	20.0	3.0	83.0	3.0																													a	1.0	None	0.0		1.0	hexagonmagenta.gif	go								0.7177731990809999																								1.05	0.514354944229	0.00088906288147	0.717773199081	1.0	a	887.903102875																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
208	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	21.0	0.0	84.0	3.0																													a	1.0	None	0.0		4.0	circlewhite.gif	go								0.468048095703																								4.17	0.514009952545	0.000890016555786	0.468048095703	1.0	a	890.906898975																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
209	200.0	s	-200.0																	1.0	0.0	1.0	0.0	21.0	1.0	85.0	2.0																													s	1.0	None	0.0		4.0	trianglegray.gif	stop								0.433857917786																								4.11	0.51416182518	0.0008740425109860002	0.433857917786	1.0	s	893.910181999																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
210	200.0	w	200.0																	1.0	0.0	1.0	0.0	21.0	2.0	86.0	0.0																													w	1.0	None	0.0		1.0	hexagonmagenta.gif	go								0.501471042633																								1.18	0.513962984085	0.00093412399292	0.501471042633	1.0	w	896.913796902																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
211	200.0	w	200.0																	1.0	0.0	1.0	0.0	21.0	3.0	87.0	0.0																													w	1.0	None	0.0		4.0	trianglegray.gif	stop								0.584052085876																								0.0	0.513704061508	0.0009100437164310001	0.584052085876	1.0	w	899.916452885																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
212	-200.0	q	200.0																	1.0	0.0	1.0	0.0	22.0	0.0	88.0	1.0																													q	1.0	None	0.0		4.0	trianglegray.gif	stop								0.467963933945																								4.21	0.514392137527	0.0008981227874760001	0.467963933945	1.0	q	902.919963837																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
213	200.0	w	200.0																	1.0	0.0	1.0	0.0	22.0	1.0	89.0	0.0																													w	1.0	None	0.0		0.5	squaregreen.gif	go								0.584599971771																								0.64	0.5140831470489999	0.0009529590606689998	0.584599971771	1.0	w	905.923399925																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
214	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	22.0	2.0	90.0	3.0																													a	1.0	None	0.0		1.0	diamondcyan.gif	stop								0.434772968292																								1.05	0.5142149925230001	0.00088095664978	0.434772968292	1.0	a	908.9268319610001																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
215	-200.0	q	200.0																	1.0	0.0	1.0	0.0	22.0	3.0	91.0	1.0																													q	1.0	None	0.0		0.5	squaregreen.gif	go								0.48503899574299997																								0.51	0.5141971111300001	0.00100803375244	0.485038995743	1.0	q	911.930613995																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
216	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	23.0	0.0	92.0	3.0																													a	1.0	None	0.0		0.5	invertedtriangleorange.gif	stop								0.417384147644																								0.69	0.51393198967	0.0008740425109860002	0.417384147644	1.0	a	914.9335169789999																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
217	200.0	s	-200.0																	1.0	0.0	1.0	0.0	23.0	1.0	93.0	2.0																													s	1.0	None	0.0		4.0	circlewhite.gif	go								0.384443998337																								4.04	0.514271020889	0.000885009765625	0.384443998337	1.0	s	917.936749935																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
218	200.0	w	200.0																	1.0	0.0	1.0	0.0	23.0	2.0	94.0	0.0																													w	1.0	None	0.0		4.0	trianglegray.gif	stop								0.41756606102																								4.12	0.513792991638	0.000996112823486	0.41756606102	1.0	w	920.940292835																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
219	200.0	w	200.0																	1.0	0.0	1.0	0.0	23.0	3.0	95.0	0.0																													w	1.0	None	0.0		2.0	lineblue.gif	stop								0.551650047302																								2.13	0.513772964478	0.0009570121765139998	0.551650047302	1.0	w	923.943571806																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
220	200.0	w	200.0																	1.0	0.0	1.0	0.0	24.0	0.0	96.0	0.0																													w	1.0	None	0.0		4.0	circlewhite.gif	go								0.483952999115																								3.94	0.514477968216	0.00088095664978	0.483952999115	1.0	w	926.9467208389999																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
221	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	24.0	1.0	97.0	3.0																													a	1.0	None	0.0		0.5	squaregreen.gif	go								0.46814894676200003																								0.37	0.514008998871	0.000953912734985	0.468148946762	1.0	a	929.950475931																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
222	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	2.0	98.0	1.0																													q	1.0	None	0.0		0.5	invertedtriangleorange.gif	stop								0.41765308380099997																								0.52	0.513944149017	0.0008840560913089999	0.417653083801	1.0	q	932.953495979																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
223	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	3.0	99.0	1.0																													q	1.0	None	0.0		0.5	invertedtriangleorange.gif	stop								0.434452056885																								0.38	0.514342069626	0.0008718967437739999	0.434452056885	1.0	q	935.956957817																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
224																				1.0	0.0	1.0	0.0																																																																																						9.0	13.5684521198																								2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
225	-200.0	q	200.0																	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0																													q	1.0	None	0.0		0.5	invertedtriangleorange.gif	stop								0.501209020615																								0.52	0.508276939392	0.00115609169006	0.501209020615	1.0	q	953.243339777																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
226	200.0	s	-200.0																	2.0	0.0	2.0	0.0	0.0	1.0	1.0	2.0																													s	1.0	None	0.0		1.0	hexagonmagenta.gif	go								0.38441896438600004																								0.85	0.513509988785	0.00122499465942	0.384418964386	1.0	s	956.2461428639999																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
227	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	0.0	2.0	2.0	3.0																													a	1.0	None	0.0		2.0	lineblue.gif	stop								0.38405585289000005																								2.09	0.5146961212160001	0.00112795829773	0.38405585289	1.0	a	959.249712944																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
228	-200.0	q	200.0																	2.0	0.0	2.0	0.0	0.0	3.0	3.0	1.0																													q	1.0	None	0.0		1.0	hexagonmagenta.gif	go								0.450956106186																								1.15	0.5142970085140001	0.0008790493011469999	0.450956106186	1.0	q	962.253011942																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
229	200.0	s	-200.0																	2.0	0.0	2.0	0.0	1.0	0.0	4.0	2.0																													s	1.0	None	0.0		2.0	crossyellow.gif	go								0.451222896576																								1.82	0.51425409317	0.00132608413696	0.451222896576	1.0	s	965.256270885																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
230	-200.0	q	200.0																	2.0	0.0	2.0	0.0	1.0	1.0	5.0	1.0																													q	1.0	None	0.0		1.0	diamondcyan.gif	stop								0.467526197433																								1.14	0.5145418643949999	0.00129699707031	0.467526197433	1.0	q	968.259643793																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
231	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	1.0	2.0	6.0	3.0																													a	1.0	None	0.0		2.0	crossyellow.gif	go								0.451251029968																								0.0	0.514272928238	0.0008919239044189998	0.451251029968	1.0	a	971.262868881																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
232	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	1.0	3.0	7.0	3.0																													a	1.0	None	0.0		1.0	hexagonmagenta.gif	go								0.417160987854																								0.92	0.514716863632	0.0010659694671599999	0.417160987854	1.0	a	974.266427994																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
233	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	2.0	0.0	8.0	3.0																													a	1.0	None	0.0		1.0	diamondcyan.gif	stop								0.434807062149																								1.18	0.514034986496	0.0008759498596189999	0.434807062149	1.0	a	977.2696778769999																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
234	-200.0	q	200.0																	2.0	0.0	2.0	0.0	2.0	1.0	9.0	1.0																													q	1.0	None	0.0		4.0	trianglegray.gif	stop								0.484378814697																								4.18	0.51437997818	0.00160217285156	0.484378814697	1.0	q	980.272951841																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
235	200.0	w	200.0																	2.0	0.0	2.0	0.0	2.0	2.0	10.0	0.0																													w	1.0	None	0.0		4.0	circlewhite.gif	go								0.433963060379																								4.07	0.5142221450810001	0.00131916999817	0.433963060379	1.0	w	983.2764198780001																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
236	200.0	s	-200.0																	2.0	0.0	2.0	0.0	2.0	3.0	11.0	2.0																													s	1.0	None	0.0		0.5	invertedtriangleorange.gif	stop								0.40061712265																								0.5	0.514143943787	0.00087308883667	0.40061712265	1.0	s	986.2797269819999																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
237	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	3.0	0.0	12.0	3.0																													a	1.0	None	0.0		0.5	squaregreen.gif	go								0.45166993141199996																								0.0	0.5141940116879999	0.00128197669983	0.451669931412	1.0	a	989.283187866																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
238	200.0	s	-200.0																	2.0	0.0	2.0	0.0	3.0	1.0	13.0	2.0																													s	1.0	None	0.0		0.5	squaregreen.gif	go								0.40095996856700006																								0.7	0.513759851456	0.000880002975464	0.400959968567	1.0	s	992.2868089680001																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
239	200.0	s	-200.0																	2.0	0.0	2.0	0.0	3.0	2.0	14.0	2.0																													s	1.0	None	0.0		4.0	circlewhite.gif	go								0.401007890701																								0.0	0.514189958572	0.0008718967437739999	0.401007890701	1.0	s	995.289790869																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
240	200.0	s	-200.0																	2.0	0.0	2.0	0.0	3.0	3.0	15.0	2.0																													s	1.0	None	0.0		1.0	hexagonmagenta.gif	go								0.36745285987899995																								1.11	0.5144309997559999	0.0008749961853029999	0.367452859879	1.0	s	998.293591976																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
241	200.0	w	200.0																	2.0	0.0	2.0	0.0	4.0	0.0	16.0	0.0																													w	1.0	None	0.0		2.0	crossyellow.gif	go								0.46765398979199996																								1.86	0.5137410163880001	0.0008838176727290001	0.467653989792	1.0	w	1001.29660583																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
242	200.0	s	-200.0																	2.0	0.0	2.0	0.0	4.0	1.0	17.0	2.0																													s	1.0	None	0.0		2.0	lineblue.gif	stop								0.38431596755999997																								2.25	0.5141859054569999	0.0009210109710689999	0.38431596756	1.0	s	1004.3001367999999																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
243	200.0	s	-200.0																	2.0	0.0	2.0	0.0	4.0	2.0	18.0	2.0																													s	1.0	None	0.0		2.0	crossyellow.gif	go								0.350838184357																								1.82	0.5143928527830001	0.0008728504180910001	0.350838184357	1.0	s	1007.30341578																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
244	200.0	w	200.0																	2.0	0.0	2.0	0.0	4.0	3.0	19.0	0.0																													w	1.0	None	0.0		0.5	squaregreen.gif	go								0.501321077347																								0.56	0.514364957809	0.00086784362793	0.501321077347	1.0	w	1010.30674481																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
245	200.0	w	200.0																	2.0	0.0	2.0	0.0	5.0	0.0	20.0	0.0																													w	1.0	None	0.0		0.5	squaregreen.gif	go								0.5007820129389999																								0.53	0.514378070831	0.0009369850158689999	0.500782012939	1.0	w	1013.31050086																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
246	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	5.0	1.0	21.0	3.0																													a	1.0	None	0.0		2.0	lineblue.gif	stop								0.401164054871																								1.82	0.513877153397	0.00087308883667	0.401164054871	1.0	a	1016.31347084																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
247	-200.0	q	200.0																	2.0	0.0	2.0	0.0	5.0	2.0	22.0	1.0																													q	1.0	None	0.0		4.0	trianglegray.gif	stop								0.450886011124																								3.87	0.5142011642459999	0.00090217590332	0.450886011124	1.0	q	1019.31647992																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
248	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	5.0	3.0	23.0	3.0																													a	1.0	None	0.0		1.0	diamondcyan.gif	stop								0.417799949646																								0.0	0.514575004578	0.00112700462341	0.417799949646	1.0	a	1022.32019091																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
249	200.0	w	200.0																	2.0	0.0	2.0	0.0	6.0	0.0	24.0	0.0																													w	1.0	None	0.0		0.5	invertedtriangleorange.gif	stop								0.45095705986																								0.0	0.514424085617	0.0008780956268310002	0.45095705986	1.0	w	1025.32343984																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
250	-200.0	q	200.0																	2.0	0.0	2.0	0.0	6.0	1.0	25.0	1.0																													q	1.0	None	0.0		0.5	invertedtriangleorange.gif	stop								0.45080304145800004																								0.6	0.514405965805	0.000909090042114	0.450803041458	1.0	q	1028.32668686																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
251	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	6.0	2.0	26.0	3.0																													a	1.0	None	0.0		0.5	squaregreen.gif	go								0.434468984604																								0.29	0.5140461921689999	0.00142812728882	0.434468984604	1.0	a	1031.33017087																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
252	200.0	s	-200.0																	2.0	0.0	2.0	0.0	6.0	3.0	27.0	2.0																													s	1.0	None	0.0		4.0	trianglegray.gif	stop								0.38439798355099997																								4.25	0.51454615593	0.0008831024169919999	0.384397983551	1.0	s	1034.33386183																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
253	200.0	w	200.0																	2.0	0.0	2.0	0.0	7.0	0.0	28.0	0.0																													w	1.0	None	0.0		1.0	diamondcyan.gif	stop								0.418119192123																								0.0	0.513769865036	0.0008718967437739999	0.418119192123	1.0	w	1037.3370688																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
254	200.0	w	200.0																	2.0	0.0	2.0	0.0	7.0	1.0	29.0	0.0																													w	1.0	None	0.0		0.5	squaregreen.gif	go								0.48427796363799996																								0.59	0.513944864273	0.000921964645386	0.484277963638	1.0	w	1040.34019399																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
255	-200.0	q	200.0																	2.0	0.0	2.0	0.0	7.0	2.0	30.0	1.0																													q	1.0	None	0.0		2.0	lineblue.gif	stop								0.400408983231																								1.94	0.514667987823	0.0008728504180910001	0.400408983231	1.0	q	1043.34374785																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
256	200.0	w	200.0																	2.0	0.0	2.0	0.0	7.0	3.0	31.0	0.0																													w	1.0	None	0.0		0.5	squaregreen.gif	go								0.41788387298600005																								0.25	0.514094829559	0.00086498260498	0.417883872986	1.0	w	1046.34779286																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
257	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	8.0	0.0	32.0	3.0																													a	1.0	None	0.0		0.5	invertedtriangleorange.gif	stop								0.367422103882																								0.6	0.513458013535	0.000880002975464	0.367422103882	1.0	a	1049.35008788																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
258	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	8.0	1.0	33.0	3.0																													a	1.0	None	0.0		1.0	diamondcyan.gif	stop								0.38421797752400005																								0.0	0.51442193985	0.0008940696716310001	0.384217977524	1.0	a	1052.35384679																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
259	200.0	s	-200.0																	2.0	0.0	2.0	0.0	8.0	2.0	34.0	2.0																													s	1.0	None	0.0		2.0	lineblue.gif	stop								0.384823083878																								1.92	0.514211893082	0.0008709430694580001	0.384823083878	1.0	s	1055.35714483																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
260	200.0	s	-200.0																	2.0	0.0	2.0	0.0	8.0	3.0	35.0	2.0																													s	1.0	None	0.0		1.0	hexagonmagenta.gif	go								0.467955112457																								1.23	0.514286994934	0.000982999801636	0.467955112457	1.0	s	1058.36037993																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
261	-200.0	q	200.0																	2.0	0.0	2.0	0.0	9.0	0.0	36.0	1.0																													q	1.0	None	0.0		1.0	hexagonmagenta.gif	go								0.334359884262																								0.0	0.514295816422	0.0009119510650630002	0.367329835892	0.0	a	1061.36364794	0.0	0.515487909317	0.000984907150269	0.334359884262	1.0	q	1064.36742783																										2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
262	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	9.0	1.0	37.0	3.0																													a	1.0	None	0.0		4.0	circlewhite.gif	go								0.384468078613																								3.9	0.513914823532	0.0010449886322	0.384468078613	1.0	a	1067.37039185																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
263	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	9.0	2.0	38.0	3.0																													a	1.0	None	0.0		1.0	diamondcyan.gif	stop								0.383843898773																								1.2	0.514540195465	0.0009372234344480001	0.383843898773	1.0	a	1070.37391782																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
264	-200.0	q	200.0																	2.0	0.0	2.0	0.0	9.0	3.0	39.0	1.0																													q	1.0	None	0.0		2.0	crossyellow.gif	go								0.43449306488000006																								0.0	0.5139710903170001	0.0008831024169919999	0.43449306488	1.0	q	1073.37732387																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
265	-200.0	q	200.0																	2.0	0.0	2.0	0.0	10.0	0.0	40.0	1.0																													q	1.0	None	0.0		4.0	trianglegray.gif	stop								0.417008876801																								3.99	0.514197826385	0.000926971435547	0.417008876801	1.0	q	1076.38046694																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
266	-200.0	q	200.0																	2.0	0.0	2.0	0.0	10.0	1.0	41.0	1.0																													q	1.0	None	0.0		2.0	lineblue.gif	stop								0.417939901352																								2.17	0.514077186584	0.000921964645386	0.417939901352	1.0	q	1079.38382101																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
267	-200.0	q	200.0																	2.0	0.0	2.0	0.0	10.0	2.0	42.0	1.0																													q	1.0	None	0.0		2.0	crossyellow.gif	go								0.400768995285																								1.76	0.514515161514	0.0008759498596189999	0.400768995285	1.0	q	1082.38722992																																	2015_Jun_23_1355	60.055727217299996	LearningTask	1	62	
