	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	feedbackResp.rt	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 138
406	200.0	s	-200.0																	3.0	0.0	3.0	0.0	20.0	0.0	80.0	2.0																													s	1.0	0.384206056595	None	0.0	4.0	lineyellow.gif	go																																3.92	0.514255046844	0.0008769035339360002	0.384206056595	1.0	s	1613.88640213																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
407	-200.0	q	200.0																	3.0	0.0	3.0	0.0	20.0	1.0	81.0	1.0																													q	1.0	0.417228937149	None	0.0	1.0	diamondgreen.gif	go																																0.0	0.514239788055	0.00088095664978	0.417228937149	1.0	q	1616.88960099																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
408	200.0	w	200.0																	3.0	0.0	3.0	0.0	20.0	2.0	82.0	0.0																													w	1.0	0.517745018005	None	0.0	0.5	squaregray.gif	go																																0.0	0.5143041610719999	0.000988960266113	0.517745018005	1.0	w	1619.89316607																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
409	-200.0	q	200.0																	3.0	0.0	3.0	0.0	20.0	3.0	83.0	1.0																													q	1.0	0.36745905876199997	None	0.0	2.0	circlecyan.gif	stop																																1.93	0.513982057571	0.000880002975464	0.367459058762	1.0	q	1622.8961060000001																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
410	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	21.0	0.0	84.0	3.0																													a	1.0	0.43462395668000003	None	0.0	4.0	lineyellow.gif	go																																3.77	0.514487028122	0.0009360313415529999	0.43462395668	1.0	a	1625.89962506																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
411	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	21.0	1.0	85.0	3.0																													a	1.0	0.451240777969	None	0.0	0.5	squaregray.gif	go																																0.68	0.514026880264	0.0009129047393799999	0.451240777969	1.0	a	1628.90319991																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
412	-200.0	q	200.0																	3.0	0.0	3.0	0.0	21.0	2.0	86.0	1.0																													q	1.0	0.417568922043	None	0.0	4.0	crosswhite.gif	stop																																0.0	0.513883113861	0.0009400844573969999	0.417568922043	1.0	q	1631.90644002																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
413	-200.0	q	200.0																	3.0	0.0	3.0	0.0	21.0	3.0	87.0	1.0																													q	1.0	0.41796708107	None	0.0	4.0	lineyellow.gif	go																																0.0	0.5140450000760001	0.00088906288147	0.41796708107	1.0	q	1634.9098711																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
414	200.0	s	-200.0																	3.0	0.0	3.0	0.0	22.0	0.0	88.0	2.0																													s	1.0	0.467700004578	None	0.0	2.0	trianglemagenta.gif	go																																1.86	0.513499975204	0.0009100437164310001	0.467700004578	1.0	s	1637.91297698																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
415	200.0	w	200.0																	3.0	0.0	3.0	0.0	22.0	1.0	89.0	0.0																													w	1.0	0.534366846085	None	0.0	1.0	invertedtriangleorange.gif	stop																																1.07	0.514189958572	0.0009350776672360002	0.534366846085	1.0	w	1640.91636992																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
416	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	22.0	2.0	90.0	3.0																													a	1.0	0.46801304817199996	None	0.0	2.0	circlecyan.gif	stop																																0.0	0.513952970505	0.0008878707885739998	0.468013048172	1.0	a	1643.91978002																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
417	200.0	w	200.0																	3.0	0.0	3.0	0.0	22.0	3.0	91.0	0.0																													w	1.0	0.45084881782499997	None	0.0	0.5	squaregray.gif	go																																0.67	0.5138609409329999	0.000900030136108	0.450848817825	1.0	w	1646.92326498																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
418	-200.0	q	200.0																	3.0	0.0	3.0	0.0	23.0	0.0	92.0	1.0																													q	1.0	0.38445520401	None	0.0	1.0	invertedtriangleorange.gif	stop																																1.02	0.513691902161	0.000882863998413	0.38445520401	1.0	q	1649.92656493																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
419	-200.0	q	200.0																	3.0	0.0	3.0	0.0	23.0	1.0	93.0	1.0																													q	1.0	0.567628145218	None	0.0	0.5	hexagonblue.gif	stop																																0.0	0.514118909836	0.000907897949219	0.567628145218	1.0	q	1652.929919																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
420	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	23.0	2.0	94.0	3.0																													a	1.0	0.46775889396700004	None	0.0	4.0	lineyellow.gif	go																																3.82	0.513781070709	0.00107598304749	0.467758893967	1.0	a	1655.93310905																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
421	200.0	s	-200.0																	3.0	0.0	3.0	0.0	23.0	3.0	95.0	2.0																													s	1.0	0.56765794754	None	0.0	0.5	squaregray.gif	go																																0.49	0.514213085175	0.00102186203003	0.56765794754	1.0	s	1658.93678999																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
422	-200.0	q	200.0																	3.0	0.0	3.0	0.0	24.0	0.0	96.0	1.0																													q	1.0	0.384207010269	None	0.0	0.5	hexagonblue.gif	stop																																0.0	0.5138630867	0.0008990764617919999	0.384207010269	1.0	q	1661.940099																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
423	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	24.0	1.0	97.0	3.0																													a	1.0	0.434859991074	None	0.0	0.5	hexagonblue.gif	stop																																0.0	0.51390004158	0.0008339881896970001	0.434859991074	1.0	a	1664.94311595																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
424	200.0	w	200.0																	3.0	0.0	3.0	0.0	24.0	2.0	98.0	0.0																													w	1.0	0.434592008591	None	0.0	1.0	invertedtriangleorange.gif	stop																																0.0	0.514180898666	0.0008449554443360001	0.434592008591	1.0	w	1667.94682312																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
425	200.0	s	-200.0																	3.0	0.0	3.0	0.0	24.0	3.0	99.0	2.0																													s	1.0	0.434491872787	None	0.0	1.0	diamondgreen.gif	go																																0.76	0.513897180557	0.0009360313415529999	0.434491872787	1.0	s	1670.94992709																																	2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
426																				3.0	0.0	3.0	0.0																																																																															9.0	236.15932083099997																															2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
427				m	0.0	200.0																											0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0																																							1914.9465610999998	stop	circlecyan.gif	stop	2.0	m	1.0	0.501029014587	None	0.0	0.00117993354797	0.506948947906	0.75754404068	1917.94224215																			0.25	0.2																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
428				z	0.0	-200.0																											0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0																																							1917.94272494	go	crosswhite.gif	stop	4.0	z	1.0	0.467584133148	None	0.0	0.00130891799927	0.514858961105		1920.94528103																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
429				z	0.0	-200.0																											0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0																																							1920.94579196	go	squaregray.gif	go	0.5	z	1.0	0.668332099915	None	0.0	0.0015709400177	0.514950990677		1923.94877791																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
430				m	0.0	200.0																											0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0																																							1923.94929695	go	lineyellow.gif	go	4.0	m	1.0	0.45073199272200004	None	0.0	0.0013248920440699999	0.514956951141		1926.95224214																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
431				m	0.0	200.0																											0.0	0.0	0.0	0.0	2.0	0.0	4.0	1.0																																							1926.95269608	stop	hexagonblue.gif	stop	0.5	None	0.0		None	0.0	0.00131607055664	0.514857053757	0.7151889801029999	1929.95570707																			0.2	0.25																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
432				m	0.0	200.0																											0.0	0.0	0.0	0.0	2.0	1.0	5.0	1.0																																							1929.95616102	go	hexagonblue.gif	stop	0.5	m	1.0	0.618031978607	None	0.0	0.0009469985961910001	0.514704942703		1932.95887494																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
433				z	0.0	-200.0																											0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0																																							1932.95938611	stop	invertedtriangleorange.gif	stop	1.0	None	0.0		None	0.0	0.0014960765838599999	0.514913082123	0.7650690078740001	1935.96240497																			0.25	0.3																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
434				m	0.0	200.0																											0.0	0.0	0.0	0.0	3.0	1.0	7.0	1.0																																							1935.96285701	stop	crosswhite.gif	stop	4.0	None	0.0		None	0.0	0.0010659694671599999	0.5148091316219999	0.764862060547	1938.96556711																			0.25	0.3																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
435				z	0.0	-200.0																											0.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0																																							1938.96602106	stop	circlecyan.gif	stop	2.0	None	0.0		None	0.0	0.0009350776672360002	0.515069961548	0.815617084503	1941.9693860999998																			0.3	0.35																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
436				m	0.0	200.0																											0.0	0.0	0.0	0.0	4.0	1.0	9.0	1.0																																							1941.9698801	stop	hexagonblue.gif	stop	0.5	None	0.0		m	1.0	0.0009608268737789999	0.514629840851	0.8146507740019999	1944.97263002																			0.3	0.35	0.116782903671																					2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
437				m	0.0	200.0																											0.0	0.0	0.0	0.0	5.0	0.0	10.0	1.0																																							1944.97308302	go	circlecyan.gif	stop	2.0	m	1.0	0.684648036957	None	0.0	0.000926971435547	0.514882087708		1947.97596693																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
438				z	0.0	-200.0																											0.0	0.0	0.0	0.0	5.0	1.0	11.0	0.0																																							1947.97642303	stop	circlecyan.gif	stop	2.0	None	0.0		None	0.0	0.0009319782257080001	0.514724969864	0.8650379180910001	1950.97922111																			0.35	0.4																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
439				m	0.0	200.0																											0.0	0.0	0.0	0.0	6.0	0.0	12.0	1.0																																							1950.97990894	stop	invertedtriangleorange.gif	stop	1.0	None	0.0		None	0.0	0.000968933105469	0.5142378807069999	0.864988088608	1953.98239493																			0.35	0.4																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
440				m	0.0	200.0																											0.0	0.0	0.0	0.0	6.0	1.0	13.0	1.0																																							1953.98284602	go	trianglemagenta.gif	go	2.0	m	1.0	0.9175419807430001	None	0.0	0.00134205818176	0.5155210495		1956.98542595																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
441				m	0.0	200.0																											0.0	0.0	0.0	0.0	7.0	0.0	14.0	1.0																																							1956.98588514	go	diamondgreen.gif	go	1.0	m	1.0	0.634660005569	None	0.0	0.00131916999817	0.515166044235		1959.98913312																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
442				m	0.0	200.0																											0.0	0.0	0.0	0.0	7.0	1.0	15.0	1.0																																							1959.9896430999997	go	circlecyan.gif	stop	2.0	m	1.0	0.7678158283230001	None	0.0	0.000932216644287	0.514914035797		1962.99201703																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
443				m	0.0	200.0																											0.0	0.0	0.0	0.0	8.0	0.0	16.0	1.0																																							1962.99247098	go	squaregray.gif	go	0.5	m	1.0	0.751477003098	None	0.0	0.000978946685791	0.5151929855349999		1965.99553108																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
444				z	0.0	-200.0																											0.0	0.0	0.0	0.0	8.0	1.0	17.0	0.0																																							1965.99598408	go	crosswhite.gif	stop	4.0	z	1.0	0.751296043396	None	0.0	0.0009369850158689999	0.515298843384		1968.99902606																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
445				z	0.0	-200.0																											0.0	0.0	0.0	0.0	9.0	0.0	18.0	0.0																																							1968.99949694	go	trianglemagenta.gif	go	2.0	z	1.0	0.467659950256	None	0.0	0.000953912734985	0.515285015106		1972.00300503																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
446				m	0.0	200.0																											0.0	0.0	0.0	0.0	9.0	1.0	19.0	1.0																																							1972.0035180999998	stop	hexagonblue.gif	stop	0.5	None	0.0		None	0.0	0.00103807449341	0.514549970627	0.9152419567110001	1975.00637102																			0.4	0.45																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
447				m	0.0	200.0																											0.0	0.0	0.0	0.0	10.0	0.0	20.0	1.0																																							1975.00683594	go	squaregray.gif	go	0.5	m	1.0	0.7513051033020001	None	0.0	0.0009241104125980002	0.5144450664519999		1978.0092690000001																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
448				z	0.0	-200.0																											0.0	0.0	0.0	0.0	10.0	1.0	21.0	0.0																																							1978.00972414	go	diamondgreen.gif	go	1.0	z	1.0	0.567743062973	None	0.0	0.0009291172027589999	0.514821052551		1981.01230001																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
449				z	0.0	-200.0																											0.0	0.0	0.0	0.0	11.0	0.0	22.0	0.0																																							1981.01282406	go	lineyellow.gif	go	4.0	z	1.0	0.634518861771	None	0.0	0.00109696388245	0.515026092529		1984.01578712																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
450				z	0.0	-200.0																											0.0	0.0	0.0	0.0	11.0	1.0	23.0	0.0																																							1984.01624203	go	lineyellow.gif	go	4.0	z	1.0	0.684059143066	None	0.0	0.000930070877075	0.51553606987		1987.01915312																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
451				m	0.0	200.0																											0.0	0.0	0.0	0.0	12.0	0.0	24.0	1.0																																							1987.01960707	stop	circlecyan.gif	stop	2.0	None	0.0		None	0.0	0.0009331703186039999	0.5151569843289999	0.965606212616	1990.02252913																			0.45	0.5																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
452				m	0.0	200.0																											0.0	0.0	0.0	0.0	12.0	1.0	25.0	1.0																																							1990.02297997	stop	crosswhite.gif	stop	4.0	None	0.0		None	0.0	0.0011100769043	0.514767169952	1.01559400558	1993.02584791																			0.5	0.55																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
453				z	0.0	-200.0																											0.0	0.0	0.0	0.0	13.0	0.0	26.0	0.0																																							1993.02630305	go	diamondgreen.gif	go	1.0	z	1.0	0.651627779007	None	0.0	0.000938177108765	0.515264034271		1996.02977514																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
454				z	0.0	-200.0																											0.0	0.0	0.0	0.0	13.0	1.0	27.0	0.0																																							1996.030231	go	squaregray.gif	go	0.5	z	1.0	0.484238147736	None	0.0	0.0009248256683350001	0.5146749019619999		1999.03272009																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
455				m	0.0	200.0																											0.0	0.0	0.0	0.0	14.0	0.0	28.0	1.0																																							1999.03348398	stop	invertedtriangleorange.gif	stop	1.0	m	1.0	0.48399305343599996	None	0.0	0.0009541511535639998	0.514691114426	1.0654830932600001	2002.036093																			0.55	0.5																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
456				z	0.0	-200.0																											0.0	0.0	0.0	0.0	14.0	1.0	29.0	0.0																																							2002.0365510000001	go	lineyellow.gif	go	4.0	z	1.0	0.6011369228360001	None	0.0	0.000993013381958	0.515190124512		2005.03930902																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
457				z	0.0	-200.0																											0.0	0.0	0.0	0.0	15.0	0.0	30.0	0.0																																							2005.03976798	go	invertedtriangleorange.gif	stop	1.0	z	1.0	0.750642061234	None	0.0	0.000964879989624	0.515517950058		2008.04279304																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
458				z	0.0	-200.0																											0.0	0.0	0.0	0.0	15.0	1.0	31.0	0.0																																							2008.0432961	stop	crosswhite.gif	stop	4.0	z	1.0	0.41776895523100005	None	0.0	0.0009279251098630001	0.514902114868	0.915296077728	2011.04588008																			0.4	0.35																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
459				z	0.0	-200.0																											0.0	0.0	0.0	0.0	16.0	0.0	32.0	0.0																																							2011.04633713	go	lineyellow.gif	go	4.0	z	1.0	0.684811115265	None	0.0	0.000966787338257	0.515117883682		2014.04930401																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
460				m	0.0	200.0																											0.0	0.0	0.0	0.0	16.0	1.0	33.0	1.0																																							2014.04976201	stop	hexagonblue.gif	stop	0.5	m	1.0	0.501433849335	None	0.0	0.0009360313415529999	0.515581130981	1.01618599892	2017.05277801																			0.5	0.45																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
461				z	0.0	-200.0																											0.0	0.0	0.0	0.0	17.0	0.0	34.0	0.0																																							2017.05324292	go	diamondgreen.gif	go	1.0	z	1.0	0.801541090012	None	0.0	0.0009448528289790001	0.515097856522		2020.05621696																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
462				z	0.0	-200.0																											0.0	0.0	0.0	0.0	17.0	1.0	35.0	0.0																																							2020.05671811	go	lineyellow.gif	go	4.0	z	1.0	0.917808055878	None	0.0	0.0009319782257080001	0.514974117279		2023.05923605																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
463				z	0.0	-200.0																											1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0																																							2063.54276013	stop	crosswhite.gif	stop	4.0	z	1.0	0.40067815780599997	None	0.0	0.0008718967437739999	0.510680913925	0.8610019683840001	2066.54153299	9.0	39.3469748497																	0.35	0.3																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
464				m	0.0	200.0																											1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0																																							2066.54201603	go	lineyellow.gif	go	4.0	m	1.0	0.401223897934	None	0.0	0.0010018348693800001	0.514868974686		2069.54490995																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
465				m	0.0	200.0																											1.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0																																							2069.5453651000003	stop	hexagonblue.gif	stop	0.5	None	0.0		None	0.0	0.000949144363403	0.5149760246280001	0.96571803093	2072.5482831																			0.45	0.5																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
466				m	0.0	200.0																											1.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0																																							2072.5487411	go	squaregray.gif	go	0.5	m	1.0	0.717708110809	None	0.0	0.0009529590606689998	0.515372991562		2075.55150795																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
467				z	0.0	-200.0																											1.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0																																							2075.55196404	stop	crosswhite.gif	stop	4.0	None	0.0		None	0.0	0.000976800918579	0.5153398513790001	0.8151898384090001	2078.55489802																			0.3	0.35																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
468				m	0.0	200.0																											1.0	0.0	1.0	0.0	2.0	1.0	5.0	1.0																																							2078.55535507	stop	hexagonblue.gif	stop	0.5	m	1.0	0.350759983063	None	0.0	0.0009369850158689999	0.515031814575	1.01555085182	2081.5582571																			0.5	0.45																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
469				z	0.0	-200.0																											1.0	0.0	1.0	0.0	3.0	0.0	6.0	0.0																																							2081.55871296	go	diamondgreen.gif	go	1.0	z	1.0	0.634998083115	None	0.0	0.00108194351196	0.514724969864		2084.561656																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
470				z	0.0	-200.0																											1.0	0.0	1.0	0.0	3.0	1.0	7.0	0.0																																							2084.56216502	go	diamondgreen.gif	go	1.0	z	1.0	0.6343779563899999	None	0.0	0.0009241104125980002	0.514868974686		2087.56487608																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
471				z	0.0	-200.0																											1.0	0.0	1.0	0.0	4.0	0.0	8.0	0.0																																							2087.56533408	stop	circlecyan.gif	stop	2.0	None	0.0		None	0.0	0.0009307861328119999	0.515608787537	0.8658549785609999	2090.56859207																			0.35	0.4																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
472				m	0.0	200.0																											1.0	0.0	1.0	0.0	4.0	1.0	9.0	1.0																																							2090.56923604	stop	crosswhite.gif	stop	4.0	None	0.0		None	0.0	0.0009548664093019999	0.51446890831	0.964932918549	2093.572124																			0.45	0.5																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
473				z	0.0	-200.0																											1.0	0.0	1.0	0.0	5.0	0.0	10.0	0.0																																							2093.57257795	go	trianglemagenta.gif	go	2.0	z	1.0	0.718056917191	None	0.0	0.000930070877075	0.514497995377		2096.57497096																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
474				z	0.0	-200.0																											1.0	0.0	1.0	0.0	5.0	1.0	11.0	0.0																																							2096.57542801	go	diamondgreen.gif	go	1.0	z	1.0	0.8345079422	None	0.0	0.0009400844573969999	0.515084981918		2099.57809591																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
475				m	0.0	200.0																											1.0	0.0	1.0	0.0	6.0	0.0	12.0	1.0																																							2099.57882404	go	diamondgreen.gif	go	1.0	m	1.0	0.734658002853	None	0.0	0.0009591579437260001	0.514836072922		2102.58149004																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
476				z	0.0	-200.0																											1.0	0.0	1.0	0.0	6.0	1.0	13.0	0.0																																							2102.5819570999997	stop	circlecyan.gif	stop	2.0	None	0.0		None	0.0	0.000948190689087	0.515357971191	0.915704011917	2105.58509994																			0.4	0.45																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
477				m	0.0	200.0																											1.0	0.0	1.0	0.0	7.0	0.0	14.0	1.0																																							2105.58555603	go	invertedtriangleorange.gif	stop	1.0	m	1.0	0.5506892204280001	None	0.0	0.0009319782257080001	0.515157938004		2108.58860803																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
478				z	0.0	-200.0																											1.0	0.0	1.0	0.0	7.0	1.0	15.0	0.0																																							2108.58909798	go	diamondgreen.gif	go	1.0	z	1.0	0.667600870132	None	0.0	0.0009450912475589999	0.5149629116059999		2111.59186196																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
479				m	0.0	200.0																											1.0	0.0	1.0	0.0	8.0	0.0	16.0	1.0																																							2111.59231496	stop	crosswhite.gif	stop	4.0	m	1.0	0.601105928421	None	0.0	0.000931024551392	0.5150511264800001	1.01541805267	2114.59495306																			0.5	0.45																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
480				z	0.0	-200.0																											1.0	0.0	1.0	0.0	8.0	1.0	17.0	0.0																																							2114.59541011	go	crosswhite.gif	stop	4.0	z	1.0	0.701429128647	None	0.0	0.00103807449341	0.5151481628419999		2117.59860206																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
481				z	0.0	-200.0																											1.0	0.0	1.0	0.0	9.0	0.0	18.0	0.0																																							2117.5990901	stop	hexagonblue.gif	stop	0.5	None	0.0		None	0.0	0.0009319782257080001	0.514811992645	0.965651035309	2120.60223198																			0.45	0.5																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
482				m	0.0	200.0																											1.0	0.0	1.0	0.0	9.0	1.0	19.0	1.0																																							2120.60269094	go	hexagonblue.gif	stop	0.5	m	1.0	0.667835950851	None	0.0	0.00110602378845	0.514680147171		2123.60543203																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
483				m	0.0	200.0																											1.0	0.0	1.0	0.0	10.0	0.0	20.0	1.0																																							2123.60601401	go	squaregray.gif	go	0.5	m	1.0	0.868260145187	None	0.0	0.0009398460388180001	0.514809846878		2126.60853314																			-1.0	-1.0																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
484				m	0.0	200.0																											1.0	0.0	1.0	0.0	10.0	1.0	21.0	1.0																																							2126.60898805	stop	crosswhite.gif	stop	4.0	None	0.0		None	0.0	0.0009331703186039999	0.515268087387	0.965589046478	2129.61195993																			0.45	0.5																						2015_Jul_02_1229	59.97895025850001	LearningTask	1	74	
