	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	thirdComputedRewardOutput	thirdLearningStimOnset	thirdLearningFixOnset	thirdPresentationRT	thirdPresentationAcc	thirdPresentationResp	thirdEndTrialTimeStamp	feedbackResp.rt	fourthComputedRewardOutput	fourthLearningStimOnset	fourthLearningFixOnset	fourthPresentationRT	fourthPresentationAcc	fourthPresentationResp	fourthEndTrialTimeStamp	fifthComputedRewardOutput	fifthLearningStimOnset	fifthLearningFixOnset	fifthPresentationRT	fifthPresentationAcc	fifthPresentationResp	fifthEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 152
362	200.0	w	200.0																	3.0	0.0	3.0	0.0	9.0	0.0	36.0	0.0																													w	1.0	0.6173241138459999	None	0.0	2.0	diamondorange.gif	stop																								1.95	0.514376878738	0.0008759498596189999	0.617324113846	1.0	w	1370.5356791																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
363	200.0	s	-200.0																	3.0	0.0	3.0	0.0	9.0	1.0	37.0	2.0																													s	1.0	0.450376987457	None	0.0	2.0	diamondorange.gif	stop																								2.0	0.513683080673	0.0010740756988499999	0.450376987457	1.0	s	1373.53870606																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
364	200.0	s	-200.0																	3.0	0.0	3.0	0.0	9.0	2.0	38.0	2.0																													s	1.0	0.417804956436	None	0.0	2.0	invertedtriangleblue.gif	go																								2.05	0.514195919037	0.0008859634399410001	0.417804956436	1.0	s	1376.54194713																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
365	200.0	s	-200.0																	3.0	0.0	3.0	0.0	9.0	3.0	39.0	2.0																													s	1.0	0.484165906906	None	0.0	1.0	trianglegray.gif	go																								0.93	0.514328956604	0.0008728504180910001	0.484165906906	1.0	s	1379.54579902																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
366	200.0	s	-200.0																	3.0	0.0	3.0	0.0	10.0	0.0	40.0	2.0																													s	1.0	0.400598049164	None	0.0	0.5	circlecyan.gif	go																								0.43	0.5139060020449999	0.000890016555786	0.400598049164	1.0	s	1382.54875398																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
367	200.0	w	200.0																	3.0	0.0	3.0	0.0	10.0	1.0	41.0	0.0																													w	1.0	0.48441505432099996	None	0.0	4.0	linegreen.gif	stop																								3.88	0.5141501426699999	0.0009200572967529999	0.484415054321	1.0	w	1385.55217505																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
368	200.0	s	-200.0																	3.0	0.0	3.0	0.0	10.0	2.0	42.0	2.0																													s	1.0	0.384001970291	None	0.0	1.0	trianglegray.gif	go																								1.21	0.514242887497	0.0008831024169919999	0.384001970291	1.0	s	1388.55568314																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
369	200.0	s	-200.0																	3.0	0.0	3.0	0.0	10.0	3.0	43.0	2.0																													s	1.0	0.41742491722099995	None	0.0	1.0	squaremagenta.gif	stop																								0.0	0.513906955719	0.0008840560913089999	0.417424917221	1.0	s	1391.55866098																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
370	200.0	w	200.0																	3.0	0.0	3.0	0.0	11.0	0.0	44.0	0.0																													w	1.0	0.451042890549	None	0.0	2.0	diamondorange.gif	stop																								1.94	0.514245033264	0.00101900100708	0.451042890549	1.0	w	1394.56189108																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
371	200.0	w	200.0																	3.0	0.0	3.0	0.0	11.0	1.0	45.0	0.0																													w	1.0	0.600994110107	None	0.0	0.5	hexagonyellow.gif	stop																								0.0	0.514477968216	0.000881910324097	0.600994110107	1.0	w	1397.56556416																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
372	200.0	s	-200.0																	3.0	0.0	3.0	0.0	11.0	2.0	46.0	2.0																													s	1.0	0.501162052155	None	0.0	2.0	diamondorange.gif	stop																								1.97	0.5141630172730001	0.0008759498596189999	0.501162052155	1.0	s	1400.56899905																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
373	-200.0	q	200.0																	3.0	0.0	3.0	0.0	11.0	3.0	47.0	1.0																													q	1.0	0.417413949966	None	0.0	4.0	crosswhite.gif	go																								4.01	0.513991117477	0.00102996826172	0.417413949966	1.0	q	1403.57214212																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
374	-200.0	q	200.0																	3.0	0.0	3.0	0.0	12.0	0.0	48.0	1.0																													q	1.0	0.400645017624	None	0.0	1.0	squaremagenta.gif	stop																								0.82	0.5146138668060001	0.000908851623535	0.400645017624	1.0	q	1406.57546902																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
375	200.0	s	-200.0																	3.0	0.0	3.0	0.0	12.0	1.0	49.0	2.0																													s	1.0	0.417500972748	None	0.0	1.0	trianglegray.gif	go																								0.0	0.5144741535189999	0.00087308883667	0.417500972748	1.0	s	1409.57892799																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
376	200.0	w	200.0																	3.0	0.0	3.0	0.0	12.0	2.0	50.0	0.0																													w	1.0	0.41737794876100004	None	0.0	4.0	crosswhite.gif	go																								0.0	0.513951063156	0.000917911529541	0.417377948761	1.0	w	1412.58224607																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
377	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	12.0	3.0	51.0	3.0																													a	1.0	0.434452056885	None	0.0	4.0	linegreen.gif	stop																								0.0	0.514323949814	0.00088095664978	0.434452056885	1.0	a	1415.58579111																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
378	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	13.0	0.0	52.0	3.0																													a	1.0	0.401255846024	None	0.0	0.5	circlecyan.gif	go																								0.72	0.51393198967	0.0008788108825680001	0.401255846024	1.0	a	1418.58921599																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
379	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	13.0	1.0	53.0	3.0																													a	1.0	0.41724491119400003	None	0.0	4.0	crosswhite.gif	go																								4.0	0.513864994049	0.000881195068359	0.417244911194	1.0	a	1421.59241819																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
380	200.0	w	200.0																	3.0	0.0	3.0	0.0	13.0	2.0	54.0	0.0																													w	1.0	0.501472949982	None	0.0	2.0	diamondorange.gif	stop																								1.95	0.5139858722689999	0.0009589195251460001	0.501472949982	1.0	w	1424.59592509																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
381	200.0	s	-200.0																	3.0	0.0	3.0	0.0	13.0	3.0	55.0	2.0																													s	1.0	0.384083986282	None	0.0	0.5	hexagonyellow.gif	stop																								0.0	0.513998031616	0.000881910324097	0.384083986282	1.0	s	1427.59998512																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
382	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	14.0	0.0	56.0	3.0																													a	1.0	0.584270954132	None	0.0	2.0	invertedtriangleblue.gif	go																								0.0	0.513376951218	0.0008919239044189998	0.584270954132	1.0	a	1430.60265207																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
383	200.0	s	-200.0																	3.0	0.0	3.0	0.0	14.0	1.0	57.0	2.0																													s	1.0	0.434686899185	None	0.0	0.5	hexagonyellow.gif	stop																								0.75	0.513612031937	0.0009369850158689999	0.434686899185	1.0	s	1433.6057961																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
384	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	14.0	2.0	58.0	3.0																													a	1.0	0.41783094406099996	None	0.0	4.0	linegreen.gif	stop																								3.94	0.514387130737	0.000867128372192	0.417830944061	1.0	a	1436.609097																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
385	200.0	w	200.0																	3.0	0.0	3.0	0.0	14.0	3.0	59.0	0.0																													w	1.0	0.434144020081	q	0.0	1.0	trianglegray.gif	go																								1.19	0.5145130157469999	0.000881195068359	0.434144020081	1.0	w	1439.61255312																	0.958507061005																																						2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
386	200.0	w	200.0																	3.0	0.0	3.0	0.0	15.0	0.0	60.0	0.0																													w	1.0	0.48438096046400003	None	0.0	1.0	trianglegray.gif	go																								1.02	0.51398396492	0.000993967056274	0.484380960464	1.0	w	1442.61562705																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
387	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	15.0	1.0	61.0	3.0																													a	1.0	0.48413300514200003	None	0.0	4.0	crosswhite.gif	go																								3.95	0.514511108398	0.000880002975464	0.484133005142	1.0	a	1445.61968398																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
388	-200.0	q	200.0																	3.0	0.0	3.0	0.0	15.0	2.0	62.0	1.0																													q	1.0	0.417685031891	None	0.0	2.0	invertedtriangleblue.gif	go																								2.1	0.513916969299	0.000880002975464	0.417685031891	1.0	q	1448.62267804																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
389	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	15.0	3.0	63.0	3.0																													a	1.0	0.417870044708	None	0.0	1.0	trianglegray.gif	go																								0.0	0.513620853424	0.00123190879822	0.417870044708	1.0	a	1451.62600517																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
390	200.0	s	-200.0																	3.0	0.0	3.0	0.0	16.0	0.0	64.0	2.0																													s	1.0	0.500544071198	None	0.0	4.0	linegreen.gif	stop																								0.0	0.5141859054569999	0.0009360313415529999	0.500544071198	1.0	s	1454.62938404																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
391	200.0	w	200.0																	3.0	0.0	3.0	0.0	16.0	1.0	65.0	0.0																													w	1.0	0.500706911087	None	0.0	2.0	invertedtriangleblue.gif	go																								1.75	0.514225006104	0.0008821487426760002	0.500706911087	1.0	w	1457.6325891																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
392	200.0	w	200.0																	3.0	0.0	3.0	0.0	16.0	2.0	66.0	0.0																													w	1.0	0.36754584312399996	None	0.0	1.0	squaremagenta.gif	stop																								0.0	0.513967037201	0.00090503692627	0.367545843124	1.0	w	1460.6360302																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
393	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	16.0	3.0	67.0	3.0																													a	1.0	0.950443029404	None	0.0	2.0	diamondorange.gif	stop																								2.13	0.5146598815919999	0.0008728504180910001	0.950443029404	1.0	a	1463.6394031																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
394	200.0	s	-200.0																	3.0	0.0	3.0	0.0	17.0	0.0	68.0	2.0																													s	1.0	0.567773103714	None	0.0	4.0	crosswhite.gif	go																								0.0	0.5140450000760001	0.0008759498596189999	0.567773103714	1.0	s	1466.64322805																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
395	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	17.0	1.0	69.0	3.0																													a	1.0	0.433949947357	None	0.0	4.0	crosswhite.gif	go																								4.25	0.513714790344	0.000894784927368	0.433949947357	1.0	a	1469.64598513																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
396	200.0	w	200.0																	3.0	0.0	3.0	0.0	17.0	2.0	70.0	0.0																													w	1.0	0.433979034424	None	0.0	2.0	invertedtriangleblue.gif	go																								1.75	0.514565944672	0.0008740425109860002	0.433979034424	1.0	w	1472.64934206																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
397	-200.0	q	200.0																	3.0	0.0	3.0	0.0	17.0	3.0	71.0	1.0																													q	1.0	0.467986822128	None	0.0	4.0	linegreen.gif	stop																								4.11	0.513781070709	0.00105810165405	0.467986822128	1.0	q	1475.65282798																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
398	200.0	s	-200.0																	3.0	0.0	3.0	0.0	18.0	0.0	72.0	2.0																													s	1.0	0.401252031326	None	0.0	1.0	trianglegray.gif	go																								1.24	0.513450860977	0.000908851623535	0.401252031326	1.0	s	1478.65622115																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
399	-200.0	q	200.0																	3.0	0.0	3.0	0.0	18.0	1.0	73.0	1.0																													q	1.0	0.45107412338299996	None	0.0	4.0	linegreen.gif	stop																								3.75	0.514012098312	0.0009191036224369998	0.451074123383	1.0	q	1481.65952015																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
400	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	18.0	2.0	74.0	3.0																													a	1.0	0.384082794189	None	0.0	2.0	diamondorange.gif	stop																								0.0	0.514165878296	0.000880002975464	0.384082794189	1.0	a	1484.662884																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
401	-200.0	q	200.0																	3.0	0.0	3.0	0.0	18.0	3.0	75.0	1.0																													q	1.0	0.6180911064150001	None	0.0	1.0	squaremagenta.gif	stop																								1.17	0.514060974121	0.0008821487426760002	0.618091106415	1.0	q	1487.66623497																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
402	200.0	w	200.0																	3.0	0.0	3.0	0.0	19.0	0.0	76.0	0.0																													w	1.0	0.434004068375	None	0.0	2.0	diamondorange.gif	stop																								1.82	0.513941049576	0.0010600090026900001	0.434004068375	1.0	w	1490.66985011																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
403	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	19.0	1.0	77.0	3.0																													a	1.0	0.484089136124	None	0.0	1.0	squaremagenta.gif	stop																								1.18	0.513837099075	0.000888109207153	0.484089136124	1.0	a	1493.67283416																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
404	200.0	s	-200.0																	3.0	0.0	3.0	0.0	19.0	2.0	78.0	2.0																													s	1.0	0.36785697937	None	0.0	0.5	circlecyan.gif	go																								0.71	0.514070987701	0.0008821487426760002	0.36785697937	1.0	s	1496.67606115																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
405	200.0	w	200.0																	3.0	0.0	3.0	0.0	19.0	3.0	79.0	0.0																													w	1.0	0.484427928925	None	0.0	2.0	invertedtriangleblue.gif	go																								2.12	0.513912916183	0.000995874404907	0.484427928925	1.0	w	1499.6797092																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
406	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	20.0	0.0	80.0	3.0																													a	1.0	0.43423104286200004	None	0.0	1.0	trianglegray.gif	go																								0.0	0.5141499042509999	0.0008869171142580001	0.434231042862	1.0	a	1502.68308711																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
407	200.0	s	-200.0																	3.0	0.0	3.0	0.0	20.0	1.0	81.0	2.0																													s	1.0	0.484252929688	None	0.0	2.0	diamondorange.gif	stop																								1.76	0.514086008072	0.00273323059082	0.484252929688	1.0	s	1505.68629718																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
408	200.0	w	200.0																	3.0	0.0	3.0	0.0	20.0	2.0	82.0	0.0																													w	1.0	0.40065908431999997	None	0.0	0.5	hexagonyellow.gif	stop																								0.44	0.5142300128939999	0.0009119510650630002	0.40065908432	1.0	w	1508.6895410999998																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
409	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	20.0	3.0	83.0	3.0																													a	1.0	0.484486103058	None	0.0	4.0	linegreen.gif	stop																								4.1	0.514439105988	0.000917196273804	0.484486103058	1.0	a	1511.69314814																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
410	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	21.0	0.0	84.0	3.0																													a	1.0	0.550987005234	None	0.0	2.0	diamondorange.gif	stop																								2.11	0.513835906982	0.0009357929229739999	0.550987005234	1.0	a	1514.69669318																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
411	-200.0	q	200.0																	3.0	0.0	3.0	0.0	21.0	1.0	85.0	1.0																													q	1.0	0.4842441082	None	0.0	2.0	invertedtriangleblue.gif	go																								0.0	0.51353096962	0.0008981227874760001	0.4842441082	1.0	q	1517.69975901																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
412	-200.0	q	200.0																	3.0	0.0	3.0	0.0	21.0	2.0	86.0	1.0																													q	1.0	0.567043066025	None	0.0	4.0	crosswhite.gif	go																								0.0	0.514521121979	0.000877141952515	0.567043066025	1.0	q	1520.70291018																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
413	200.0	s	-200.0																	3.0	0.0	3.0	0.0	21.0	3.0	87.0	2.0																													s	1.0	0.40068387985200005	None	0.0	0.5	hexagonyellow.gif	stop																								0.0	0.514288902283	0.0008869171142580001	0.400683879852	1.0	s	1523.70701218																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
414	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	22.0	0.0	88.0	3.0																													a	1.0	0.467482089996	None	0.0	4.0	linegreen.gif	stop																								3.82	0.513432025909	0.0008869171142580001	0.467482089996	1.0	a	1526.70992112																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
415	-200.0	q	200.0																	3.0	0.0	3.0	0.0	22.0	1.0	89.0	1.0																													q	1.0	0.500810861588	None	0.0	1.0	squaremagenta.gif	stop																								1.25	0.514117956161	0.0009191036224369998	0.500810861588	1.0	q	1529.71276498																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
416	200.0	s	-200.0																	3.0	0.0	3.0	0.0	22.0	2.0	90.0	2.0																													s	1.0	0.43413782119800004	None	0.0	1.0	squaremagenta.gif	stop																								1.17	0.5146238803859999	0.0008680820465089999	0.434137821198	1.0	s	1532.71659112																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
417	200.0	w	200.0																	3.0	0.0	3.0	0.0	22.0	3.0	91.0	0.0																													w	1.0	0.550925016403	None	0.0	0.5	hexagonyellow.gif	stop																								0.48	0.514223814011	0.00100898742676	0.550925016403	1.0	w	1535.71978211																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
418	-200.0	q	200.0																	3.0	0.0	3.0	0.0	23.0	0.0	92.0	1.0																													q	1.0	0.41737890243500003	None	0.0	1.0	squaremagenta.gif	stop																								1.24	0.514232158661	0.0009729862213130002	0.417378902435	1.0	q	1538.72292805																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
419	200.0	w	200.0																	3.0	0.0	3.0	0.0	23.0	1.0	93.0	0.0																													w	1.0	0.567995786667	None	0.0	2.0	invertedtriangleblue.gif	go																								1.85	0.514467954636	0.0008840560913089999	0.567995786667	1.0	w	1541.72648597																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
420	-200.0	q	200.0																	3.0	0.0	3.0	0.0	23.0	2.0	94.0	1.0																													q	1.0	0.300342082977	None	0.0	1.0	trianglegray.gif	go																								1.14	0.514364004135	0.00087308883667	0.300342082977	1.0	q	1544.73014808																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
421	-200.0	q	200.0																	3.0	0.0	3.0	0.0	23.0	3.0	95.0	1.0																													q	1.0	0.368207216263	None	0.0	2.0	diamondorange.gif	stop																								2.24	0.513489961624	0.0009369850158689999	0.368207216263	1.0	q	1547.73327899																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
422	200.0	w	200.0																	3.0	0.0	3.0	0.0	24.0	0.0	96.0	0.0																													w	1.0	0.484273910522	None	0.0	1.0	squaremagenta.gif	stop																								1.14	0.51419210434	0.000869035720825	0.484273910522	1.0	w	1550.73653102																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
423	-200.0	q	200.0																	3.0	0.0	3.0	0.0	24.0	1.0	97.0	1.0																													q	1.0	0.367340803146	None	0.0	0.5	circlecyan.gif	go																								0.0	0.514328956604	0.0008721351623539999	0.367340803146	1.0	q	1553.73996305																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
424	200.0	w	200.0																	3.0	0.0	3.0	0.0	24.0	2.0	98.0	0.0																													w	1.0	0.434627056122	None	0.0	2.0	invertedtriangleblue.gif	go																								0.0	0.513930082321	0.00090503692627	0.434627056122	1.0	w	1556.74335718																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
425	200.0	w	200.0																	3.0	0.0	3.0	0.0	24.0	3.0	99.0	0.0																													w	1.0	0.43398904800399996	None	0.0	0.5	hexagonyellow.gif	stop																								0.54	0.5143339633940001	0.0008780956268310002	0.433989048004	1.0	w	1559.74648809																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
426																				3.0	0.0	3.0	0.0																																																																														9.0	22.7148790359																																														2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
427				m	0.0	200.0																											0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0																															1596.71129298	go	hexagonyellow.gif	stop	0.5	m	1.0	0.56743311882	None	0.0	0.0008709430694580001	0.5080709457399999		1599.7077682																																									-1.0	-1.0																						2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
428				z	0.0	-200.0																											0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0																															1599.70825219	go	crosswhite.gif	go	4.0	z	1.0	0.5847859382630001	None	0.0	0.0009250640869139999	0.5145490169529999		1602.71063519																																									-1.0	-1.0																						2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
429				z	0.0	-200.0																											0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0																															1602.71129918	go	trianglegray.gif	go	1.0	z	1.0	0.383623123169	None	0.0	0.000963926315308	0.515125989914		1605.71393514																																									-1.0	-1.0																						2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
430				m	0.0	200.0																											0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0																															1605.71438599	stop	squaremagenta.gif	stop	1.0	None	0.0		None	0.0	0.000917911529541	0.515594005585	0.7654519081119999	1608.71780705																																									0.25	0.3																						2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
431				z	0.0	-200.0																											0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0																															1608.7182622	go	invertedtriangleblue.gif	go	2.0	z	1.0	0.38434696197499996	None	0.0	0.0009279251098630001	0.515120029449		1611.72098112																																									-1.0	-1.0																						2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
432				z	0.0	-200.0																											0.0	0.0	0.0	0.0	2.0	1.0	5.0	0.0																															1611.72144818	stop	diamondorange.gif	stop	2.0	None	0.0		None	0.0	0.000926971435547	0.515126943588	0.765655994415	1614.72427797																																									0.25	0.3																						2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
433				m	0.0	200.0																											0.0	0.0	0.0	0.0	3.0	0.0	6.0	1.0																															1614.72473502	go	trianglegray.gif	go	1.0	m	1.0	0.41716504096999996	None	0.0	0.00093412399292	0.5151500701899999		1617.72737813																																									-1.0	-1.0																						2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
434				m	0.0	200.0																											0.0	0.0	0.0	0.0	3.0	1.0	7.0	1.0																															1617.72783804	go	diamondorange.gif	stop	2.0	m	1.0	0.567432880402	None	0.0	0.00095009803772	0.515458106995		1620.73128819																																									-1.0	-1.0																						2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
435				m	0.0	200.0																											0.0	0.0	0.0	0.0	4.0	0.0	8.0	1.0																															1620.73174214	go	circlecyan.gif	go	0.5	m	1.0	0.5340731143949999	None	0.0	0.0009200572967529999	0.5148580074310001		1623.73443913																																									-1.0	-1.0																						2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
436				m	0.0	200.0																											0.0	0.0	0.0	0.0	4.0	1.0	9.0	1.0																															1623.73489809	go	circlecyan.gif	go	0.5	m	1.0	0.567537069321	None	0.0	0.00104808807373	0.5150880813600001		1626.73781013																																									-1.0	-1.0																						2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
437				m	0.0	200.0																											0.0	0.0	0.0	0.0	5.0	0.0	10.0	1.0																															1626.73826504	go	trianglegray.gif	go	1.0	m	1.0	0.43403291702299995	None	0.0	0.000948190689087	0.515012025833		1629.74093318																																									-1.0	-1.0																						2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
438				z	0.0	-200.0																											0.0	0.0	0.0	0.0	5.0	1.0	11.0	0.0																															1629.74138808	stop	hexagonyellow.gif	stop	0.5	z	1.0	0.350564002991	None	0.0	0.0009338855743410001	0.5153908729550001	0.815277099609	1632.74435902																																									0.3	0.25																						2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
439				z	0.0	-200.0																											0.0	0.0	0.0	0.0	6.0	0.0	12.0	0.0																															1632.74482203	go	circlecyan.gif	go	0.5	z	1.0	0.667872905731	None	0.0	0.00100302696228	0.5148429870610001		1635.74760509																																									-1.0	-1.0																						2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
440				m	0.0	200.0																											0.0	0.0	0.0	0.0	6.0	1.0	13.0	1.0																															1635.74805713	stop	squaremagenta.gif	stop	1.0	m	1.0	0.450605869293	None	0.0	0.0009210109710689999	0.515378952026	0.81543803215	1638.75150418																																									0.3	0.25																						2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
