	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 130
152	200.0	w	200.0																	1.0	0.0	1.0	0.0	7.0	0.0	28.0	0.0																													w	1.0	0.317762136459	None	0.0	2.0	circleyellow.gif	go																								0.0	0.513986825943	0.0008749961853029999	0.317762136459	1.0	w	779.5051679610001																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
153	200.0	w	200.0																	1.0	0.0	1.0	0.0	7.0	1.0	29.0	0.0																													w	1.0	0.36770009994499997	None	0.0	2.0	circleyellow.gif	go																								0.0	0.514050960541	0.0008990764617919999	0.36770009994499997	1.0	w	782.5090348719999																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
154	200.0	s	-200.0																	1.0	0.0	1.0	0.0	7.0	2.0	30.0	2.0																													s	1.0	0.401052951813	None	0.0	4.0	diamondgray.gif	stop																								4.06	0.513366937637	0.0009469985961910001	0.401052951813	1.0	s	785.512264967																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
155	-200.0	q	200.0																	1.0	0.0	1.0	0.0	7.0	3.0	31.0	1.0																													q	1.0	0.40069818496699994	None	0.0	1.0	crossgreen.gif	go																								0.9	0.514130830765	0.0188598632812	0.40069818496699994	1.0	q	788.5151009560001																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
156	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	8.0	0.0	32.0	3.0																													a	1.0	0.36790108680699996	None	0.0	2.0	circleyellow.gif	go																								2.04	0.514174938202	0.0010619163513200002	0.36790108680699996	1.0	a	791.518461943																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
157	200.0	w	200.0																	1.0	0.0	1.0	0.0	8.0	1.0	33.0	0.0																													w	1.0	0.334220170975	None	0.0	0.5	invertedtriangleblue.gif	go																								0.58	0.51432800293	0.0199830532074	0.334220170975	1.0	w	794.5224280360001																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
158	-200.0	q	200.0																	1.0	0.0	1.0	0.0	8.0	2.0	34.0	1.0																													q	1.0	0.317344903946	None	0.0	1.0	hexagoncyan.gif	stop																								0.0	0.5138461589810001	0.060266017913800006	0.317344903946	1.0	q	797.52560091																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
159	200.0	s	-200.0																	1.0	0.0	1.0	0.0	8.0	3.0	35.0	2.0																													s	1.0	0.367640018463	None	0.0	4.0	diamondgray.gif	stop																								0.0	0.513864040375	0.00104093551636	0.367640018463	1.0	s	800.528692007																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
160	200.0	s	-200.0																	1.0	0.0	1.0	0.0	9.0	0.0	36.0	2.0																													s	1.0	0.417861938477	None	0.0	4.0	lineorange.gif	go																								3.88	0.514346122742	0.000826120376587	0.417861938477	1.0	s	803.532188892																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
161	200.0	w	200.0																	1.0	0.0	1.0	0.0	9.0	1.0	37.0	0.0																													w	1.0	0.401482105255	None	0.0	1.0	crossgreen.gif	go																								0.83	0.51332783699	0.0011479854583699997	0.401482105255	1.0	w	806.535606861																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
162	200.0	s	-200.0																	1.0	0.0	1.0	0.0	9.0	2.0	38.0	2.0																													s	1.0	0.40116190910300004	None	0.0	4.0	lineorange.gif	go																								0.0	0.514193058014	0.00158309936523	0.40116190910300004	1.0	s	809.538954973																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
163	-200.0	q	200.0																	1.0	0.0	1.0	0.0	9.0	3.0	39.0	1.0																													q	1.0	0.418050050735	None	0.0	0.5	invertedtriangleblue.gif	go																								0.73	0.51420712471	0.0012769699096700001	0.418050050735	1.0	q	812.542810917																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
164	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	10.0	0.0	40.0	3.0																													a	1.0	0.41773295402500005	None	0.0	4.0	lineorange.gif	go																								0.0	0.5136091709139999	0.0008931159973139998	0.41773295402500005	1.0	a	815.545553923																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
165	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	10.0	1.0	41.0	3.0																													a	1.0	0.434187889099	None	0.0	1.0	crossgreen.gif	go																								0.0	0.514219045639	0.000938892364502	0.434187889099	1.0	a	818.5489418510001																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
166	200.0	s	-200.0																	1.0	0.0	1.0	0.0	10.0	2.0	42.0	2.0																													s	1.0	0.384440898895	None	0.0	0.5	trianglewhite.gif	stop																								0.55	0.51442193985	0.0174291133881	0.384440898895	1.0	s	821.553061962																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
167	200.0	s	-200.0																	1.0	0.0	1.0	0.0	10.0	3.0	43.0	2.0																													s	1.0	0.351050138474	None	0.0	1.0	crossgreen.gif	go																								1.01	0.513463973999	0.000888109207153	0.351050138474	1.0	s	824.556028843																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
168	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	11.0	0.0	44.0	3.0																													a	1.0	0.384251117706	None	0.0	0.5	trianglewhite.gif	stop																								0.64	0.514245033264	0.000917911529541	0.384251117706	1.0	a	827.5588998789999																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
169	200.0	s	-200.0																	1.0	0.0	1.0	0.0	11.0	1.0	45.0	2.0																													s	1.0	0.35094690322899996	None	0.0	1.0	hexagoncyan.gif	stop																								0.91	0.5137870311739999	0.00164103507996	0.35094690322899996	1.0	s	830.562676907																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
170	-200.0	q	200.0																	1.0	0.0	1.0	0.0	11.0	2.0	46.0	1.0																													q	1.0	0.385200977325	None	0.0	0.5	trianglewhite.gif	stop																								0.0	0.514069795609	0.0008709430694580001	0.385200977325	1.0	q	833.5659458639999																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
171	200.0	s	-200.0																	1.0	0.0	1.0	0.0	11.0	3.0	47.0	2.0																													s	1.0	0.36736011505099997	None	0.0	2.0	squaremagenta.gif	stop																								1.92	0.514338970184	0.0689408779144	0.36736011505099997	1.0	s	836.56894803																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
172	200.0	w	200.0																	1.0	0.0	1.0	0.0	12.0	0.0	48.0	0.0																													w	1.0	0.350969076157	None	0.0	2.0	squaremagenta.gif	stop																								0.0	0.514559030533	0.000869035720825	0.350969076157	1.0	w	839.5728390219999																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
173	-200.0	q	200.0																	1.0	0.0	1.0	0.0	12.0	1.0	49.0	1.0																													q	1.0	0.483959913254	None	0.0	2.0	circleyellow.gif	go																								2.11	0.514439105988	0.0013029575347899998	0.483959913254	1.0	q	842.5761148930001																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
174	-200.0	q	200.0																	1.0	0.0	1.0	0.0	12.0	2.0	50.0	1.0																													q	1.0	0.35102987289399995	None	0.0	2.0	squaremagenta.gif	stop																								0.0	0.514208078384	0.000917911529541	0.35102987289399995	1.0	q	845.579254866																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
175	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	12.0	3.0	51.0	3.0																													a	1.0	0.417679071426	None	0.0	2.0	squaremagenta.gif	stop																								2.24	0.51442694664	0.00092887878418	0.417679071426	1.0	a	848.582639933																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
176	200.0	w	200.0																	1.0	0.0	1.0	0.0	13.0	0.0	52.0	0.0																													w	1.0	0.367406129837	None	0.0	4.0	diamondgray.gif	stop																								3.84	0.51419210434	0.0012669563293499998	0.367406129837	1.0	w	851.586112022																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
177	200.0	s	-200.0																	1.0	0.0	1.0	0.0	13.0	1.0	53.0	2.0																													s	1.0	0.384032964706	None	0.0	2.0	squaremagenta.gif	stop																								2.12	0.514373064041	0.000913143157959	0.384032964706	1.0	s	854.589530945																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
178	-200.0	q	200.0																	1.0	0.0	1.0	0.0	13.0	2.0	54.0	1.0																													q	1.0	0.400429010391	None	0.0	1.0	crossgreen.gif	go																								0.89	0.514668941498	0.0009109973907470001	0.400429010391	1.0	q	857.592848063																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
179	-200.0	q	200.0																	1.0	0.0	1.0	0.0	13.0	3.0	55.0	1.0																													q	1.0	0.400990009308	None	0.0	4.0	lineorange.gif	go																								3.83	0.514410972595	0.00141191482544	0.400990009308	1.0	q	860.596538067																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
180	200.0	w	200.0																	1.0	0.0	1.0	0.0	14.0	0.0	56.0	0.0																													w	1.0	0.351032972336	None	0.0	0.5	invertedtriangleblue.gif	go																								0.36	0.513865947723	0.00088095664978	0.351032972336	1.0	w	863.599453926																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
181	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	14.0	1.0	57.0	3.0																													a	1.0	0.501627922058	None	0.0	2.0	squaremagenta.gif	stop																								0.0	0.514179944992	0.0009119510650630002	0.35091900825499994	0.0	q	866.6032609939999			0.0	0.515347957611	0.0009350776672360002	0.501627922058	1.0	a	869.606850863																								2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
182	200.0	w	200.0																	1.0	0.0	1.0	0.0	14.0	2.0	58.0	0.0																													w	1.0	0.333773851395	None	0.0	0.5	invertedtriangleblue.gif	go																								0.0	0.5142390728	0.0008740425109860002	0.333773851395	1.0	w	872.609828949																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
183	-200.0	q	200.0																	1.0	0.0	1.0	0.0	14.0	3.0	59.0	1.0																													q	1.0	0.48429107666	None	0.0	4.0	diamondgray.gif	stop																								3.81	0.51435303688	0.000909090042114	0.48429107666	1.0	q	875.613126993																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
184	-200.0	q	200.0																	1.0	0.0	1.0	0.0	15.0	0.0	60.0	1.0																													q	1.0	0.584463119507	None	0.0	1.0	crossgreen.gif	go																								0.96	0.51457285881	0.0008759498596189999	0.584463119507	1.0	q	878.6167058939999																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
185	-200.0	q	200.0																	1.0	0.0	1.0	0.0	15.0	1.0	61.0	1.0																													q	1.0	0.6020100116730001	None	0.0	0.5	trianglewhite.gif	stop																								0.0	0.514050006866	0.0008780956268310002	0.6020100116730001	1.0	q	881.6201300619999																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
186	200.0	s	-200.0																	1.0	0.0	1.0	0.0	15.0	2.0	62.0	2.0																													s	1.0	0.418209075928	None	0.0	0.5	trianglewhite.gif	stop																								0.61	0.5140600204469999	0.00109791755676	0.418209075928	1.0	s	884.6236128810001																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
187	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	15.0	3.0	63.0	3.0																													a	1.0	0.367382049561	None	0.0	2.0	squaremagenta.gif	stop																								2.14	0.514193058014	0.0008630752563480002	0.367382049561	1.0	a	887.626493931																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
188	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	16.0	0.0	64.0	3.0																													a	1.0	0.450773954391	None	0.0	2.0	squaremagenta.gif	stop																								1.85	0.5146138668060001	0.000884771347046	0.450773954391	1.0	a	890.630142927																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
189	-200.0	q	200.0																	1.0	0.0	1.0	0.0	16.0	1.0	65.0	1.0																													q	1.0	0.46778202056900003	None	0.0	1.0	crossgreen.gif	go																								1.2	0.513991117477	0.0009241104125980002	0.46778202056900003	1.0	q	893.633486032																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
190	200.0	w	200.0																	1.0	0.0	1.0	0.0	16.0	2.0	66.0	0.0																													w	1.0	0.45105719566299995	None	0.0	2.0	circleyellow.gif	go																								0.0	0.514559030533	0.000930070877075	0.45105719566299995	1.0	w	896.637086868																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
191	200.0	s	-200.0																	1.0	0.0	1.0	0.0	16.0	3.0	67.0	2.0																													s	1.0	0.567414999008	None	0.0	0.5	invertedtriangleblue.gif	go																								0.37	0.514303922653	0.000880002975464	0.567414999008	1.0	s	899.6401698589999																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
192	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	17.0	0.0	68.0	3.0																													a	1.0	0.434038877487	None	0.0	4.0	lineorange.gif	go																								3.94	0.5141971111300001	0.0008859634399410001	0.434038877487	1.0	a	902.6437170510001																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
193	200.0	w	200.0																	1.0	0.0	1.0	0.0	17.0	1.0	69.0	0.0																													w	1.0	0.40087294578599997	None	0.0	1.0	hexagoncyan.gif	stop																								0.88	0.514028072357	0.000965118408203	0.40087294578599997	1.0	w	905.646906853																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
194	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	17.0	2.0	70.0	3.0																													a	1.0	0.41775393486	None	0.0	4.0	diamondgray.gif	stop																								3.76	0.514130115509	0.0009031295776369999	0.41775393486	1.0	a	908.6507940289999																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
195	200.0	s	-200.0																	1.0	0.0	1.0	0.0	17.0	3.0	71.0	2.0																													s	1.0	0.735178947449	None	0.0	1.0	crossgreen.gif	go																								1.0	0.513794898987	0.00095796585083	0.735178947449	1.0	s	911.653812885																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
196	200.0	w	200.0																	1.0	0.0	1.0	0.0	18.0	0.0	72.0	0.0																													w	1.0	0.433931112289	None	0.0	4.0	diamondgray.gif	stop																								3.95	0.514497995377	0.000877857208252	0.433931112289	1.0	w	914.65712595																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
197	200.0	s	-200.0																	1.0	0.0	1.0	0.0	18.0	1.0	73.0	2.0																													s	1.0	0.834259986877	None	0.0	2.0	squaremagenta.gif	stop																								0.0	0.5145008564	0.0009059906005860001	0.834259986877	1.0	s	917.660552025																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
198	-200.0	q	200.0																	1.0	0.0	1.0	0.0	18.0	2.0	74.0	1.0																													q	1.0	0.45139002799999994	None	0.0	2.0	circleyellow.gif	go																								1.88	0.5140461921689999	0.0008790493011469999	0.45139002799999994	1.0	q	920.6638739110001																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
199	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	18.0	3.0	75.0	3.0																													a	1.0	0.434036016464	None	0.0	4.0	lineorange.gif	go																								3.89	0.514262914658	0.0013229846954300002	0.434036016464	1.0	a	923.667068005																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
200	-200.0	q	200.0																	1.0	0.0	1.0	0.0	19.0	0.0	76.0	1.0																													q	1.0	0.483928918839	None	0.0	2.0	circleyellow.gif	go																								2.0	0.514607191086	0.00090503692627	0.483928918839	1.0	q	926.6709349160001																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
201	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	19.0	1.0	77.0	3.0																													a	1.0	0.40102314949	None	0.0	4.0	diamondgray.gif	stop																								4.18	0.513922929764	0.0008790493011469999	0.40102314949	1.0	a	929.6740808489999																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
202	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	19.0	2.0	78.0	3.0																													a	1.0	0.48465299606299994	None	0.0	2.0	squaremagenta.gif	stop																								0.0	0.513916015625	0.00100302696228	0.48465299606299994	1.0	a	932.6774668689999																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
203	200.0	w	200.0																	1.0	0.0	1.0	0.0	19.0	3.0	79.0	0.0																													w	1.0	0.418219089508	None	0.0	2.0	circleyellow.gif	go																								2.04	0.514094114304	0.0009601116180419999	0.418219089508	1.0	w	935.6805520060001																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
204	-200.0	q	200.0																	1.0	0.0	1.0	0.0	20.0	0.0	80.0	1.0																													q	1.0	0.450479030609	None	0.0	0.5	trianglewhite.gif	stop																								0.61	0.51477599144	0.0008831024169919999	0.450479030609	1.0	q	938.68406105																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
205	200.0	w	200.0																	1.0	0.0	1.0	0.0	20.0	1.0	81.0	0.0																													w	1.0	0.5009229183199999	None	0.0	0.5	invertedtriangleblue.gif	go																								0.0	0.513930082321	0.0009181499481200001	0.5009229183199999	1.0	w	941.687440872																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
206	200.0	s	-200.0																	1.0	0.0	1.0	0.0	20.0	2.0	82.0	2.0																													s	1.0	0.584369182587	None	0.0	1.0	hexagoncyan.gif	stop																								1.14	0.514070987701	0.0009520053863530001	0.584369182587	1.0	s	944.690870047																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
207	200.0	w	200.0																	1.0	0.0	1.0	0.0	20.0	3.0	83.0	0.0																													w	1.0	0.35095500946	None	0.0	2.0	squaremagenta.gif	stop																								1.79	0.514141082764	0.000900983810425	0.35095500946	1.0	w	947.694017887																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
208	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	21.0	0.0	84.0	3.0																													a	1.0	0.48411107063299996	None	0.0	1.0	hexagoncyan.gif	stop																								1.05	0.514434814453	0.00104188919067	0.48411107063299996	1.0	a	950.697980881																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
209	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	21.0	1.0	85.0	3.0																													a	1.0	0.5178079605100001	None	0.0	2.0	circleyellow.gif	go																								2.25	0.513758897781	0.000992774963379	0.5178079605100001	1.0	a	953.7010769839999																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
210	-200.0	q	200.0																	1.0	0.0	1.0	0.0	21.0	2.0	86.0	1.0																													q	1.0	0.350914001465	None	0.0	0.5	trianglewhite.gif	stop																								0.7	0.514346122742	0.00087308883667	0.350914001465	1.0	q	956.7048928739999																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
211	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	21.0	3.0	87.0	3.0																													a	1.0	0.48468899726899994	None	0.0	0.5	trianglewhite.gif	stop																								0.0	0.51359295845	0.0008769035339360002	0.48468899726899994	1.0	a	959.7077109810001																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
212	200.0	w	200.0																	1.0	0.0	1.0	0.0	22.0	0.0	88.0	0.0																													w	1.0	0.350497961044	None	0.0	1.0	crossgreen.gif	go																								0.0	0.514588117599	0.0008959770202639998	0.350497961044	1.0	w	962.711091995																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
213	200.0	w	200.0																	1.0	0.0	1.0	0.0	22.0	1.0	89.0	0.0																													w	1.0	0.417538881302	None	0.0	0.5	invertedtriangleblue.gif	go																								0.0	0.51448392868	0.000877141952515	0.417538881302	1.0	w	965.714585066																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
214	200.0	s	-200.0																	1.0	0.0	1.0	0.0	22.0	2.0	90.0	2.0																													s	1.0	0.601548910141	None	0.0	0.5	invertedtriangleblue.gif	go																								0.62	0.513943195343	0.0008761882781980001	0.601548910141	1.0	s	968.718430042																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
215	-200.0	q	200.0																	1.0	0.0	1.0	0.0	22.0	3.0	91.0	1.0																													q	1.0	0.650985002518	None	0.0	1.0	hexagoncyan.gif	stop																								0.0	0.513068914413	0.00094199180603	0.517721176147	0.0	a	971.7216370110001			0.84	0.515423059464	0.00094199180603	0.650985002518	1.0	q	974.724627972																								2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
216	200.0	s	-200.0																	1.0	0.0	1.0	0.0	23.0	0.0	92.0	2.0																													s	1.0	0.5348560810090001	None	0.0	2.0	squaremagenta.gif	stop																								2.01	0.514250040054	0.00086498260498	0.5348560810090001	1.0	s	977.7281260489999																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
217	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	23.0	1.0	93.0	3.0																													a	1.0	0.433966159821	None	0.0	0.5	trianglewhite.gif	stop																								0.0	0.514111042023	0.0009169578552250001	0.433966159821	1.0	a	980.731320858																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
218	200.0	w	200.0																	1.0	0.0	1.0	0.0	23.0	2.0	94.0	0.0																													w	1.0	0.367520093918	None	0.0	1.0	crossgreen.gif	go																								1.06	0.514295816422	0.000923871994019	0.367520093918	1.0	w	983.735302925																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
219	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	23.0	3.0	95.0	3.0																													a	1.0	0.46791195869400004	None	0.0	0.5	invertedtriangleblue.gif	go																								0.0	0.513895988464	0.0008749961853029999	0.46791195869400004	1.0	a	986.738216877																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
220	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	0.0	96.0	1.0																													q	1.0	0.484267950058	None	0.0	4.0	diamondgray.gif	stop																								3.91	0.513788938522	0.000903844833374	0.484267950058	1.0	q	989.74147892																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
221	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	1.0	97.0	1.0																													q	1.0	0.483956098557	None	0.0	0.5	trianglewhite.gif	stop																								0.0	0.514341831207	0.0009329319000239999	0.483956098557	1.0	q	992.744910955																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
222	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	2.0	98.0	1.0																													q	1.0	0.43395400047300003	None	0.0	0.5	trianglewhite.gif	stop																								0.0	0.514557123184	0.000923156738281	0.43395400047300003	1.0	q	995.748723984																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
223	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	3.0	99.0	1.0																													q	1.0	0.400446891785	None	0.0	0.5	trianglewhite.gif	stop																								0.3	0.514002084732	0.0008990764617919999	0.400446891785	1.0	q	998.7519629000001																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
224																				1.0	0.0	1.0	0.0																																																																							9.0	51.5233979225																															2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
225	200.0	s	-200.0																	2.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0																													s	1.0	0.701453924179	None	0.0	4.0	lineorange.gif	go																								3.9	0.508769989014	0.0009608268737789999	0.701453924179	1.0	s	1053.93083906																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
226	-200.0	q	200.0																	2.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0																													q	1.0	0.46781611442599996	None	0.0	4.0	diamondgray.gif	stop																								4.24	0.5134980678559999	0.0008790493011469999	0.46781611442599996	1.0	q	1056.93385291																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
227	200.0	s	-200.0																	2.0	0.0	2.0	0.0	0.0	2.0	2.0	2.0																													s	1.0	0.601109027863	None	0.0	0.5	trianglewhite.gif	stop																								0.49	0.51437497139	0.0008749961853029999	0.601109027863	1.0	s	1059.93726492																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
228	200.0	w	200.0																	2.0	0.0	2.0	0.0	0.0	3.0	3.0	0.0																													w	1.0	0.401215076447	None	0.0	1.0	crossgreen.gif	go																								1.22	0.514099836349	0.0008749961853029999	0.401215076447	1.0	w	1062.94071198																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
229	-200.0	q	200.0																	2.0	0.0	2.0	0.0	1.0	0.0	4.0	1.0																													q	1.0	0.40056991577100004	None	0.0	4.0	lineorange.gif	go																								3.93	0.5142970085140001	0.0009019374847410001	0.40056991577100004	1.0	q	1065.94400096																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
230	200.0	s	-200.0																	2.0	0.0	2.0	0.0	1.0	1.0	5.0	2.0																													s	1.0	0.601050853729	None	0.0	0.5	invertedtriangleblue.gif	go																								0.32	0.51450419426	0.011006116867100001	0.601050853729	1.0	s	1068.94744492																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
231	200.0	s	-200.0																	2.0	0.0	2.0	0.0	1.0	2.0	6.0	2.0																													s	1.0	0.584448814392	None	0.0	1.0	crossgreen.gif	go																								1.05	0.5140960216520001	0.00128817558289	0.584448814392	1.0	s	1071.950881																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
