	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	beginningSSD	EndingSSD	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 130
162	-200.0	q	200.0																	1.0	0.0	1.0	0.0	9.0	2.0	38.0	1.0																													q	1.0	0.300556182861	None	0.0	0.5	hexagonmagenta.gif	stop																								0.25	0.51444196701	0.000888109207153	0.300556182861	1.0	q	666.019886017																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
163	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	9.0	3.0	39.0	3.0																													a	1.0	0.284254074097	None	0.0	1.0	crosscyan.gif	go																								1.06	0.513842105865	0.000881195068359	0.284254074097	1.0	a	669.022842884																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
164	-200.0	q	200.0																	1.0	0.0	1.0	0.0	10.0	0.0	40.0	1.0																													q	1.0	0.31718397140500004	None	0.0	1.0	linegreen.gif	stop																								1.12	0.514595031738	0.000869989395142	0.31718397140500004	1.0	q	672.02609086																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
165	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	10.0	1.0	41.0	3.0																													a	1.0	0.300788879395	None	0.0	4.0	diamondyellow.gif	go																								4.12	0.514499902725	0.0008740425109860002	0.300788879395	1.0	a	675.0296559330001																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
166	-200.0	q	200.0																	1.0	0.0	1.0	0.0	10.0	2.0	42.0	1.0																													q	1.0	0.250988960266	None	0.0	0.5	triangleorange.gif	go																								0.0	0.514246940613	0.000865936279297	0.250988960266	1.0	q	678.0330369469999																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
167	200.0	w	200.0																	1.0	0.0	1.0	0.0	10.0	3.0	43.0	0.0																													w	1.0	0.284383058548	None	0.0	0.5	hexagonmagenta.gif	stop																								0.0	0.513967037201	0.00100994110107	0.284383058548	1.0	w	681.0364639759999																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
168	-200.0	q	200.0																	1.0	0.0	1.0	0.0	11.0	0.0	44.0	1.0																													q	1.0	0.31780695915199997	None	0.0	0.5	hexagonmagenta.gif	stop																								0.51	0.5142590999600001	0.000951051712036	0.31780695915199997	1.0	q	684.03975296																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
169	-200.0	q	200.0																	1.0	0.0	1.0	0.0	11.0	1.0	45.0	1.0																													q	1.0	0.30041694641100003	None	0.0	2.0	circlewhite.gif	go																								2.06	0.514283895493	0.000885009765625	0.30041694641100003	1.0	q	687.043146849																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
170	200.0	s	-200.0																	1.0	0.0	1.0	0.0	11.0	2.0	46.0	2.0																													s	1.0	0.317444086075	None	0.0	2.0	circlewhite.gif	go																								1.94	0.5140318870539999	0.000907897949219	0.317444086075	1.0	s	690.0465099810001																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
171	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	11.0	3.0	47.0	3.0																													a	1.0	0.300549983978	None	0.0	1.0	crosscyan.gif	go																								1.15	0.514454841614	0.0008909702301030001	0.300549983978	1.0	a	693.04990387																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
172	200.0	s	-200.0																	1.0	0.0	1.0	0.0	12.0	0.0	48.0	2.0																													s	1.0	0.334319114685	None	0.0	1.0	linegreen.gif	stop																								0.78	0.5143120288849999	0.0008749961853029999	0.334319114685	1.0	s	696.053431988																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
173	-200.0	q	200.0																	1.0	0.0	1.0	0.0	12.0	1.0	49.0	1.0																													q	1.0	0.267510175705	None	0.0	0.5	hexagonmagenta.gif	stop																								0.0	0.513908863068	0.000882863998413	0.267510175705	1.0	q	699.056843042																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
174	200.0	w	200.0																	1.0	0.0	1.0	0.0	12.0	2.0	50.0	0.0																													w	1.0	0.300945997238	None	0.0	0.5	hexagonmagenta.gif	stop																								0.72	0.514183998108	0.000943899154663	0.300945997238	1.0	w	702.06004405																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
175	-200.0	q	200.0																	1.0	0.0	1.0	0.0	12.0	3.0	51.0	1.0																													q	1.0	0.367722988129	None	0.0	1.0	linegreen.gif	stop																								0.0	0.514514923096	0.0008749961853029999	0.367722988129	1.0	q	705.063935995																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
176	200.0	w	200.0																	1.0	0.0	1.0	0.0	13.0	0.0	52.0	0.0																													w	1.0	0.300341129303	None	0.0	0.5	triangleorange.gif	go																								0.37	0.513720989227	0.0008981227874760001	0.300341129303	1.0	w	708.066796064																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
177	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	13.0	1.0	53.0	3.0																													a	1.0	0.300507068634	None	0.0	2.0	circlewhite.gif	go																								1.75	0.514479160309	0.0008990764617919999	0.300507068634	1.0	a	711.0703270439999																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
178	200.0	w	200.0																	1.0	0.0	1.0	0.0	13.0	2.0	54.0	0.0																													w	1.0	0.30097603797899997	None	0.0	2.0	invertedtrianglegray.gif	stop																								2.2	0.514125108719	0.0009379386901860002	0.30097603797899997	1.0	w	714.073718071																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
179	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	13.0	3.0	55.0	3.0																													a	1.0	0.316868066788	None	0.0	4.0	squareblue.gif	stop																								4.08	0.514246940613	0.0008869171142580001	0.316868066788	1.0	a	717.076915026																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
180	-200.0	q	200.0																	1.0	0.0	1.0	0.0	14.0	0.0	56.0	1.0																													q	1.0	0.267426967621	None	0.0	4.0	diamondyellow.gif	go																								3.93	0.514292001724	0.0010008811950700002	0.267426967621	1.0	q	720.080543041																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
181	-200.0	q	200.0																	1.0	0.0	1.0	0.0	14.0	1.0	57.0	1.0																													q	1.0	0.283625125885	None	0.0	1.0	crosscyan.gif	go																								0.76	0.513994932175	0.00096607208252	0.283625125885	1.0	q	723.083680868																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
182	200.0	s	-200.0																	1.0	0.0	1.0	0.0	14.0	2.0	58.0	2.0																													s	1.0	0.317500114441	None	0.0	4.0	diamondyellow.gif	go																								4.15	0.514353990555	0.0008769035339360002	0.317500114441	1.0	s	726.0870058539999																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
183	-200.0	q	200.0																	1.0	0.0	1.0	0.0	14.0	3.0	59.0	1.0																													q	1.0	0.317486047745	None	0.0	1.0	crosscyan.gif	go																								1.12	0.514208078384	0.000921964645386	0.317486047745	1.0	q	729.0903768539999																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
184	200.0	s	-200.0																	1.0	0.0	1.0	0.0	15.0	0.0	60.0	2.0																													s	1.0	0.317422866821	None	0.0	0.5	hexagonmagenta.gif	stop																								0.0	0.514563083649	0.0008831024169919999	0.317422866821	1.0	s	732.093822956																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
185	-200.0	q	200.0																	1.0	0.0	1.0	0.0	15.0	1.0	61.0	1.0																													q	1.0	0.284521102905	None	0.0	1.0	linegreen.gif	stop																								0.88	0.514305114746	0.0008680820465089999	0.284521102905	1.0	q	735.0972929																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
186	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	15.0	2.0	62.0	3.0																													a	1.0	0.317265987396	None	0.0	2.0	invertedtrianglegray.gif	stop																								1.93	0.514378070831	0.000890016555786	0.317265987396	1.0	a	738.100574017																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
187	200.0	w	200.0																	1.0	0.0	1.0	0.0	15.0	3.0	63.0	0.0																													w	1.0	0.317142009735	None	0.0	1.0	linegreen.gif	stop																								0.84	0.514416217804	0.0008761882781980001	0.317142009735	1.0	w	741.103860855																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
188	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	16.0	0.0	64.0	3.0																													a	1.0	0.30086183548	None	0.0	2.0	circlewhite.gif	go																								2.05	0.514381885529	0.0013170242309600002	0.30086183548	1.0	a	744.1076309680001																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
189	200.0	w	200.0																	1.0	0.0	1.0	0.0	16.0	1.0	65.0	0.0																													w	1.0	0.300507068634	None	0.0	1.0	crosscyan.gif	go																								1.01	0.513864994049	0.0008749961853029999	0.300507068634	1.0	w	747.11075592																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
190	200.0	w	200.0																	1.0	0.0	1.0	0.0	16.0	2.0	66.0	0.0																													w	1.0	0.300756216049	None	0.0	2.0	invertedtrianglegray.gif	stop																								1.9	0.514346837997	0.0009019374847410001	0.300756216049	1.0	w	750.1140990260001																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
191	200.0	w	200.0																	1.0	0.0	1.0	0.0	16.0	3.0	67.0	0.0																													w	1.0	0.317111968994	None	0.0	1.0	linegreen.gif	stop																								1.16	0.514519929886	0.00088095664978	0.317111968994	1.0	w	753.117914915																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
192	200.0	s	-200.0																	1.0	0.0	1.0	0.0	17.0	0.0	68.0	2.0																													s	1.0	0.267748832703	None	0.0	2.0	circlewhite.gif	go																								1.97	0.514106988907	0.000873804092407	0.267748832703	1.0	s	756.120821953																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
193	200.0	s	-200.0																	1.0	0.0	1.0	0.0	17.0	1.0	69.0	2.0																													s	1.0	0.300965070724	None	0.0	1.0	crosscyan.gif	go																								1.1	0.514456033707	0.0008749961853029999	0.300965070724	1.0	s	759.124224901																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
194	200.0	s	-200.0																	1.0	0.0	1.0	0.0	17.0	2.0	70.0	2.0																													s	1.0	0.300603151321	None	0.0	4.0	diamondyellow.gif	go																								4.17	0.514322042465	0.000885009765625	0.300603151321	1.0	s	762.1275050639999																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
195	200.0	w	200.0																	1.0	0.0	1.0	0.0	17.0	3.0	71.0	0.0																													w	1.0	0.300508022308	None	0.0	2.0	circlewhite.gif	go																								1.9	0.514379024506	0.0009031295776369999	0.300508022308	1.0	w	765.1309518810001																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
196	200.0	w	200.0																	1.0	0.0	1.0	0.0	18.0	0.0	72.0	0.0																													w	1.0	0.317625045776	None	0.0	1.0	crosscyan.gif	go																								0.82	0.514456987381	0.00110483169556	0.317625045776	1.0	w	768.134422064																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
197	200.0	s	-200.0																	1.0	0.0	1.0	0.0	18.0	1.0	73.0	2.0																													s	1.0	0.31720304489100004	None	0.0	4.0	diamondyellow.gif	go																								3.81	0.51425409317	0.0008761882781980001	0.31720304489100004	1.0	s	771.137768984																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
198	-200.0	q	200.0																	1.0	0.0	1.0	0.0	18.0	2.0	74.0	1.0																													q	1.0	0.284007072449	None	0.0	1.0	crosscyan.gif	go																								1.11	0.514294147491	0.0008721351623539999	0.284007072449	1.0	q	774.1410269739999																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
199	200.0	s	-200.0																	1.0	0.0	1.0	0.0	18.0	3.0	75.0	2.0																													s	1.0	0.30117011070300004	None	0.0	1.0	linegreen.gif	stop																								0.0	0.514143943787	0.0009369850158689999	0.30117011070300004	1.0	s	777.144491911																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
200	-200.0	q	200.0																	1.0	0.0	1.0	0.0	19.0	0.0	76.0	1.0																													q	1.0	0.23425793647799997	None	0.0	2.0	invertedtrianglegray.gif	stop																								0.0	0.514612913132	0.0008759498596189999	0.350956916809	0.0	a	780.148087978	2.0	0.515347957611	0.0009469985961910001	0.23425793647799997	1.0	q	783.1515250210001																										2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
201	200.0	s	-200.0																	1.0	0.0	1.0	0.0	19.0	1.0	77.0	2.0																													s	1.0	0.334201812744	None	0.0	0.5	hexagonmagenta.gif	stop																								0.71	0.513944149017	0.0009160041809079999	0.334201812744	1.0	s	786.154674053																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
202	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	19.0	2.0	78.0	3.0																													a	1.0	0.351315021515	None	0.0	0.5	hexagonmagenta.gif	stop																								0.72	0.51428103447	0.0008749961853029999	0.351315021515	1.0	a	789.1581969260001																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
203	200.0	s	-200.0																	1.0	0.0	1.0	0.0	19.0	3.0	79.0	2.0																													s	1.0	0.317440032959	None	0.0	0.5	hexagonmagenta.gif	stop																								0.0	0.5140681266780001	0.0008821487426760002	0.317440032959	1.0	s	792.1619670389999																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
204	200.0	w	200.0																	1.0	0.0	1.0	0.0	20.0	0.0	80.0	0.0																													w	1.0	0.333727121353	None	0.0	1.0	linegreen.gif	stop																								0.96	0.51381611824	0.0008931159973139998	0.333727121353	1.0	w	795.16483593																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
205	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	20.0	1.0	81.0	3.0																													a	1.0	0.30058693885800003	None	0.0	2.0	circlewhite.gif	go																								1.78	0.514317989349	0.0008759498596189999	0.30058693885800003	1.0	a	798.16812706																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
206	200.0	w	200.0																	1.0	0.0	1.0	0.0	20.0	2.0	82.0	0.0																													w	1.0	0.33446097374	None	0.0	4.0	diamondyellow.gif	go																								3.79	0.514575004578	0.0008709430694580001	0.33446097374	1.0	w	801.171746969																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
207	-200.0	q	200.0																	1.0	0.0	1.0	0.0	20.0	3.0	83.0	1.0																													q	1.0	0.284245014191	None	0.0	2.0	invertedtrianglegray.gif	stop																								0.0	0.5140831470489999	0.0008721351623539999	0.284245014191	1.0	q	804.1749289039999																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
208	200.0	s	-200.0																	1.0	0.0	1.0	0.0	21.0	0.0	84.0	2.0																													s	1.0	0.284044981003	None	0.0	2.0	invertedtrianglegray.gif	stop																								2.05	0.514161109924	0.0009729862213130002	0.284044981003	1.0	s	807.1785218719999																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
209	-200.0	q	200.0																	1.0	0.0	1.0	0.0	21.0	1.0	85.0	1.0																													q	1.0	0.350724935532	None	0.0	0.5	triangleorange.gif	go																								0.25	0.514343976974	0.0008769035339360002	0.350724935532	1.0	q	810.1817169189999																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
210	-200.0	q	200.0																	1.0	0.0	1.0	0.0	21.0	2.0	86.0	1.0																													q	1.0	0.33363103866599997	None	0.0	4.0	diamondyellow.gif	go																								3.79	0.51429605484	0.0008749961853029999	0.33363103866599997	1.0	q	813.18503499																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
211	200.0	w	200.0																	1.0	0.0	1.0	0.0	21.0	3.0	87.0	0.0																													w	1.0	0.334097862244	None	0.0	0.5	triangleorange.gif	go																								0.0	0.514228105545	0.0009200572967529999	0.334097862244	1.0	w	816.188389063																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
212	200.0	w	200.0																	1.0	0.0	1.0	0.0	22.0	0.0	88.0	0.0																													w	1.0	0.300511837006	None	0.0	0.5	hexagonmagenta.gif	stop																								0.29	0.514477968216	0.0008780956268310002	0.300511837006	1.0	w	819.191861868																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
213	200.0	s	-200.0																	1.0	0.0	1.0	0.0	22.0	1.0	89.0	2.0																													s	1.0	0.30117487907400003	None	0.0	2.0	invertedtrianglegray.gif	stop																								1.79	0.5140600204469999	0.0008840560913089999	0.30117487907400003	1.0	s	822.195569992																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
214	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	22.0	2.0	90.0	3.0																													a	1.0	0.31751394271899996	None	0.0	0.5	triangleorange.gif	go																								0.28	0.513885974884	0.000903844833374	0.31751394271899996	1.0	a	825.1987259389999																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
215	200.0	w	200.0																	1.0	0.0	1.0	0.0	22.0	3.0	91.0	0.0																													w	1.0	0.300804138184	None	0.0	2.0	circlewhite.gif	go																								1.86	0.513986110687	0.000900030136108	0.300804138184	1.0	w	828.2020869260001																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
216	200.0	s	-200.0																	1.0	0.0	1.0	0.0	23.0	0.0	92.0	2.0																													s	1.0	0.334592103958	None	0.0	0.5	hexagonmagenta.gif	stop																								0.53	0.51393699646	0.000961065292358	0.334592103958	1.0	s	831.20569396																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
217	-200.0	q	200.0																	1.0	0.0	1.0	0.0	23.0	1.0	93.0	1.0																													q	1.0	0.300818920135	None	0.0	2.0	circlewhite.gif	go																								1.9	0.513768911362	0.000885009765625	0.300818920135	1.0	q	834.208786011																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
218	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	23.0	2.0	94.0	3.0																													a	1.0	0.300872087479	None	0.0	4.0	squareblue.gif	stop																								3.96	0.5142610073089999	0.00088906288147	0.300872087479	1.0	a	837.2121849060001																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
219	-200.0	q	200.0																	1.0	0.0	1.0	0.0	23.0	3.0	95.0	1.0																													q	1.0	0.30045294761700003	None	0.0	2.0	circlewhite.gif	go																								0.0	0.514283180237	0.000890016555786	0.30045294761700003	1.0	q	840.215750933																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
220	200.0	w	200.0																	1.0	0.0	1.0	0.0	24.0	0.0	96.0	0.0																													w	1.0	0.30166387558	None	0.0	2.0	circlewhite.gif	go																								1.88	0.51384305954	0.0008790493011469999	0.30166387558	1.0	w	843.218698025																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
221	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	24.0	1.0	97.0	3.0																													a	1.0	0.31716799735999995	None	0.0	4.0	squareblue.gif	stop																								3.83	0.5145039558410001	0.0008780956268310002	0.31716799735999995	1.0	a	846.222132921																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
222	200.0	s	-200.0																	1.0	0.0	1.0	0.0	24.0	2.0	98.0	2.0																													s	1.0	0.334490060806	None	0.0	4.0	squareblue.gif	stop																								3.99	0.514354944229	0.00086784362793	0.334490060806	1.0	s	849.2258749010001																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
223	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	24.0	3.0	99.0	3.0																													a	1.0	0.317623138428	None	0.0	1.0	crosscyan.gif	go																								0.86	0.5140960216520001	0.00088095664978	0.317623138428	1.0	a	852.2292010780001																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
224																				1.0	0.0	1.0	0.0																																																																														9.0	11.6687259674																								2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
225	200.0	s	-200.0																	2.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0																													s	1.0	0.301177978516	None	0.0	0.5	hexagonmagenta.gif	stop																								0.63	0.5099341869349999	0.000869035720825	0.301177978516	1.0	s	867.59662199																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
226	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	0.0	1.0	1.0	3.0																													a	1.0	0.317569971085	None	0.0	0.5	triangleorange.gif	go																								0.0	0.513554811478	0.0010199546814	0.317569971085	1.0	a	870.5997679230001																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
227	200.0	s	-200.0																	2.0	0.0	2.0	0.0	0.0	2.0	2.0	2.0																													s	1.0	0.317270040512	None	0.0	2.0	circlewhite.gif	go																								2.14	0.514191150665	0.000900983810425	0.317270040512	1.0	s	873.6029639239999																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
228	200.0	w	200.0																	2.0	0.0	2.0	0.0	0.0	3.0	3.0	0.0																													w	1.0	0.26774311065699996	None	0.0	1.0	crosscyan.gif	go																								0.0	0.514414072037	0.0009291172027589999	0.26774311065699996	1.0	w	876.606543064																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
229	200.0	s	-200.0																	2.0	0.0	2.0	0.0	1.0	0.0	4.0	2.0																													s	1.0	0.284549951553	None	0.0	1.0	crosscyan.gif	go																								1.05	0.513817071915	0.0009210109710689999	0.284549951553	1.0	s	879.609894991																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
230	200.0	w	200.0																	2.0	0.0	2.0	0.0	1.0	1.0	5.0	0.0																													w	1.0	0.28403592109700004	None	0.0	4.0	diamondyellow.gif	go																								4.02	0.5141551494600001	0.0008721351623539999	0.28403592109700004	1.0	w	882.613019943																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
231	-200.0	q	200.0																	2.0	0.0	2.0	0.0	1.0	2.0	6.0	1.0																													q	1.0	0.267580032349	None	0.0	1.0	linegreen.gif	stop																								0.94	0.5139570236209999	0.0009520053863530001	0.267580032349	1.0	q	885.616793871																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
232	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	1.0	3.0	7.0	3.0																													a	1.0	0.30066108703600003	None	0.0	0.5	hexagonmagenta.gif	stop																								0.32	0.514019012451	0.0008790493011469999	0.30066108703600003	1.0	a	888.6197998519999																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
233	200.0	s	-200.0																	2.0	0.0	2.0	0.0	2.0	0.0	8.0	2.0																													s	1.0	0.367560863495	None	0.0	1.0	linegreen.gif	stop																								0.97	0.5142381191250001	0.0009601116180419999	0.367560863495	1.0	s	891.623681068																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
234	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	2.0	1.0	9.0	3.0																													a	1.0	0.317404031754	None	0.0	0.5	hexagonmagenta.gif	stop																								0.64	0.513861894608	0.000881910324097	0.317404031754	1.0	a	894.6272728439999																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
235	200.0	s	-200.0																	2.0	0.0	2.0	0.0	2.0	2.0	10.0	2.0																													s	1.0	0.300525903702	None	0.0	0.5	triangleorange.gif	go																								0.65	0.513856172562	0.0008780956268310002	0.300525903702	1.0	s	897.630032063																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
236	200.0	w	200.0																	2.0	0.0	2.0	0.0	2.0	3.0	11.0	0.0																													w	1.0	0.23422908783000004	None	0.0	4.0	squareblue.gif	stop																								0.0	0.514278888702	0.0008630752563480002	0.300849199295	0.0	s	900.633550882	3.9	0.5153548717499999	0.0009329319000239999	0.23422908783000004	1.0	w	903.6372730730001																										2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
237	200.0	s	-200.0																	2.0	0.0	2.0	0.0	3.0	0.0	12.0	2.0																													s	1.0	0.35076713562	None	0.0	1.0	linegreen.gif	stop																								1.17	0.51394701004	0.00087308883667	0.35076713562	1.0	s	906.640187979																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
238	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	3.0	1.0	13.0	3.0																													a	1.0	0.301190853119	None	0.0	2.0	circlewhite.gif	go																								0.0	0.514267206192	0.0009679794311519998	0.301190853119	1.0	a	909.643831015																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
239	-200.0	q	200.0																	2.0	0.0	2.0	0.0	3.0	2.0	14.0	1.0																													q	1.0	0.25099706649799997	None	0.0	2.0	invertedtrianglegray.gif	stop																								2.06	0.513959884644	0.000869035720825	0.25099706649799997	1.0	q	912.64693594																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
240	200.0	s	-200.0																	2.0	0.0	2.0	0.0	3.0	3.0	15.0	2.0																													s	1.0	0.317116975784	None	0.0	2.0	circlewhite.gif	go																								0.0	0.514183044434	0.000912189483643	0.317116975784	1.0	s	915.6506180760001																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
241	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	4.0	0.0	16.0	3.0																													a	1.0	0.284183979034	None	0.0	2.0	invertedtrianglegray.gif	stop																								2.05	0.513849020004	0.0009529590606689998	0.284183979034	1.0	a	918.653650999																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
242	200.0	w	200.0																	2.0	0.0	2.0	0.0	4.0	1.0	17.0	0.0																													w	1.0	0.317250013351	None	0.0	0.5	triangleorange.gif	go																								0.35	0.5144739151	0.0008740425109860002	0.317250013351	1.0	w	921.657075882																																	2015_Jun_25_1141	59.9408923314	LearningTask	1	67	
