	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	resp.rt	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	feedbackResp.rt	key_resp_7.keys	key_resp_7.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 138
381	-200.0	q	200.0																	3.0	0.0	3.0	0.0	13.0	3.0	55.0	1.0																													q	1.0	None	0.0	0.5	linewhite.gif	go								0.36749792099																								0.57	0.513908147812	0.0008821487426760002	0.36749792099	1.0	q	1343.49378204																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
382	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	14.0	0.0	56.0	3.0																													a	1.0	None	0.0	1.0	crosscyan.gif	stop								0.467712879181																								1.16	0.514285087585	0.0008709430694580001	0.467712879181	1.0	a	1346.49735999																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
383	200.0	s	-200.0																	3.0	0.0	3.0	0.0	14.0	1.0	57.0	2.0																													s	1.0	None	0.0	4.0	hexagonmagenta.gif	stop								0.384026050568																								4.11	0.51397395134	0.000880002975464	0.384026050568	1.0	s	1349.50042701																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
384	200.0	w	200.0																	3.0	0.0	3.0	0.0	14.0	2.0	58.0	0.0																													w	1.0	None	0.0	4.0	triangleblue.gif	go								0.517290115356																								3.95	0.514252901077	0.000898838043213	0.517290115356	1.0	w	1352.50364113																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
385	200.0	w	200.0																	3.0	0.0	3.0	0.0	14.0	3.0	59.0	0.0																													w	1.0	None	0.0	1.0	crosscyan.gif	stop								0.401086091995																								1.25	0.514627933502	0.0008680820465089999	0.401086091995	1.0	w	1355.50737214																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
386	200.0	s	-200.0																	3.0	0.0	3.0	0.0	15.0	0.0	60.0	2.0																													s	1.0	None	0.0	1.0	invertedtriangleyellow.gif	go								0.401057958603																								0.85	0.513919115067	0.0008990764617919999	0.401057958603	1.0	s	1358.51061416																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
387	-200.0	q	200.0																	3.0	0.0	3.0	0.0	15.0	1.0	61.0	1.0																													q	1.0	None	0.0	2.0	squaregray.gif	go								0.41743707656900003																								1.99	0.514135122299	0.000984191894531	0.41743707656900003	1.0	q	1361.51407599																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
388	200.0	w	200.0																	3.0	0.0	3.0	0.0	15.0	2.0	62.0	0.0																													w	1.0	None	0.0	0.5	circleorange.gif	stop								0.367262840271																								0.59	0.514183998108	0.000913858413696	0.367262840271	1.0	w	1364.5173160999998																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
389	200.0	w	200.0																	3.0	0.0	3.0	0.0	15.0	3.0	63.0	0.0																													w	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.45090889930699996																								0.0	0.5142221450810001	0.0008740425109860002	0.45090889930699996	1.0	w	1367.52060413																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
390	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	16.0	0.0	64.0	3.0																													a	1.0	None	0.0	0.5	linewhite.gif	go								0.45114707946800003																								0.47	0.514271020889	0.0009241104125980002	0.45114707946800003	1.0	a	1370.52403712																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
391	-200.0	q	200.0																	3.0	0.0	3.0	0.0	16.0	1.0	65.0	1.0																													q	1.0	None	0.0	4.0	triangleblue.gif	go								0.367941856384																								4.0	0.5139939785000001	0.00086784362793	0.367941856384	1.0	q	1373.52761698																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
392	-200.0	q	200.0																	3.0	0.0	3.0	0.0	16.0	2.0	66.0	1.0																													q	1.0	None	0.0	0.5	circleorange.gif	stop								0.3343501091																								0.56	0.514051914215	0.00088906288147	0.3343501091	1.0	q	1376.53063107																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
393	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	16.0	3.0	67.0	3.0																													a	1.0	None	0.0	0.5	linewhite.gif	go								0.417587995529																								0.35	0.514034032822	0.000882863998413	0.417587995529	1.0	a	1379.53399205																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
394	-200.0	q	200.0																	3.0	0.0	3.0	0.0	17.0	0.0	68.0	1.0																													q	1.0	None	0.0	0.5	circleorange.gif	stop								0.351083040237																								0.29	0.51465511322	0.0008780956268310002	0.351083040237	1.0	q	1382.53737617																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
395	200.0	w	200.0																	3.0	0.0	3.0	0.0	17.0	1.0	69.0	0.0																													w	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.384618997574																								1.76	0.514199018478	0.0008740425109860002	0.384618997574	1.0	w	1385.54117513																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
396	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	17.0	2.0	70.0	3.0																													a	1.0	None	0.0	4.0	hexagonmagenta.gif	stop								0.38433599471999996																								3.88	0.513773918152	0.0008919239044189998	0.38433599471999996	1.0	a	1388.54391694																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
397	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	17.0	3.0	71.0	3.0																													a	1.0	None	0.0	2.0	squaregray.gif	go								0.40090799331699994																								1.88	0.514415979385	0.0008640289306639999	0.40090799331699994	1.0	a	1391.5473720999998																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
398	200.0	w	200.0																	3.0	0.0	3.0	0.0	18.0	0.0	72.0	0.0																													w	1.0	None	0.0	0.5	circleorange.gif	stop								0.334372997284																								0.43	0.514361858368	0.000898838043213	0.334372997284	1.0	w	1394.5510570999998																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
399	200.0	s	-200.0																	3.0	0.0	3.0	0.0	18.0	1.0	73.0	2.0																													s	1.0	None	0.0	2.0	squaregray.gif	go								0.333628177643																								2.02	0.514437913895	0.0008709430694580001	0.333628177643	1.0	s	1397.55411506																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
400	-200.0	q	200.0																	3.0	0.0	3.0	0.0	18.0	2.0	74.0	1.0																													q	1.0	None	0.0	0.5	linewhite.gif	go								0.300927877426																								0.55	0.514106035233	0.0008749961853029999	0.300927877426	1.0	q	1400.55729294																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
401	-200.0	q	200.0																	3.0	0.0	3.0	0.0	18.0	3.0	75.0	1.0																													q	1.0	None	0.0	0.5	linewhite.gif	go								0.400693893433																								0.0	0.514709949493	0.0008718967437739999	0.400693893433	1.0	q	1403.56115007																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
402	200.0	s	-200.0																	3.0	0.0	3.0	0.0	19.0	0.0	76.0	2.0																													s	1.0	None	0.0	2.0	squaregray.gif	go								0.41741204261799997																								0.0	0.514358997345	0.00086498260498	0.41741204261799997	1.0	s	1406.56432104																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
403	-200.0	q	200.0																	3.0	0.0	3.0	0.0	19.0	1.0	77.0	1.0																													q	1.0	None	0.0	2.0	squaregray.gif	go								0.38418507576																								2.16	0.514070034027	0.000961065292358	0.38418507576	1.0	q	1409.56742501																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
404	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	19.0	2.0	78.0	3.0																													a	1.0	None	0.0	1.0	invertedtriangleyellow.gif	go								0.434026002884																								0.9	0.514621019363	0.0008950233459470001	0.434026002884	1.0	a	1412.570925																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
405	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	19.0	3.0	79.0	3.0																													a	1.0	None	0.0	4.0	triangleblue.gif	go								0.36706900596600006																								4.24	0.514647960663	0.0008790493011469999	0.36706900596600006	1.0	a	1415.57427502																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
406	200.0	w	200.0																	3.0	0.0	3.0	0.0	20.0	0.0	80.0	0.0																													w	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.401233196259																								1.79	0.514032840729	0.000931024551392	0.401233196259	1.0	w	1418.57748699																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
407	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	20.0	1.0	81.0	3.0																													a	1.0	None	0.0	0.5	circleorange.gif	stop								0.450839996338																								0.53	0.514383077621	0.0008959770202639998	0.450839996338	1.0	a	1421.5810101																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
408	200.0	s	-200.0																	3.0	0.0	3.0	0.0	20.0	2.0	82.0	2.0																													s	1.0	None	0.0	1.0	crosscyan.gif	stop								0.38383603096																								0.0	0.5145261287690001	0.00087308883667	0.38383603096	1.0	s	1424.58438396																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
409	200.0	w	200.0																	3.0	0.0	3.0	0.0	20.0	3.0	83.0	0.0																													w	1.0	None	0.0	1.0	invertedtriangleyellow.gif	go								0.350947856903																								0.88	0.5137050151820001	0.0009369850158689999	0.350947856903	1.0	w	1427.58769703																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
410	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	21.0	0.0	84.0	3.0																													a	1.0	None	0.0	4.0	triangleblue.gif	go								0.451219081879																								4.1	0.5142140388490001	0.000869035720825	0.451219081879	1.0	a	1430.59131503																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
411	200.0	w	200.0																	3.0	0.0	3.0	0.0	21.0	1.0	85.0	0.0																													w	1.0	None	0.0	0.5	linewhite.gif	go								0.467560052872																								0.65	0.514092922211	0.0008749961853029999	0.467560052872	1.0	w	1433.59453297																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
412	200.0	s	-200.0																	3.0	0.0	3.0	0.0	21.0	2.0	86.0	2.0																													s	1.0	None	0.0	4.0	triangleblue.gif	go								0.41712403297399997																								3.77	0.51433801651	0.0008709430694580001	0.41712403297399997	1.0	s	1436.59780812																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
413	200.0	s	-200.0																	3.0	0.0	3.0	0.0	21.0	3.0	87.0	2.0																													s	1.0	None	0.0	1.0	invertedtriangleyellow.gif	go								0.38377904892																								1.19	0.514746904373	0.0008728504180910001	0.38377904892	1.0	s	1439.60086012																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
414	200.0	s	-200.0																	3.0	0.0	3.0	0.0	22.0	0.0	88.0	2.0																													s	1.0	None	0.0	1.0	crosscyan.gif	stop								0.38405585289000005																								0.88	0.514487028122	0.0008940696716310001	0.38405585289000005	1.0	s	1442.60483694																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
415	200.0	s	-200.0																	3.0	0.0	3.0	0.0	22.0	1.0	89.0	2.0																													s	1.0	None	0.0	4.0	hexagonmagenta.gif	stop								0.35055994987499994																								3.77	0.5141508579249999	0.000881910324097	0.35055994987499994	1.0	s	1445.60797501																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
416	200.0	w	200.0																	3.0	0.0	3.0	0.0	22.0	2.0	90.0	0.0																													w	1.0	None	0.0	4.0	hexagonmagenta.gif	stop								0.484611034393																								0.0	0.514456987381	0.000993967056274	0.484611034393	1.0	w	1448.61098099																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
417	200.0	w	200.0																	3.0	0.0	3.0	0.0	22.0	3.0	91.0	0.0																													w	1.0	None	0.0	0.5	linewhite.gif	go								0.384535074234																								0.4	0.514650821686	0.0008718967437739999	0.384535074234	1.0	w	1451.61461711																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
418	-200.0	q	200.0																	3.0	0.0	3.0	0.0	23.0	0.0	92.0	1.0																													q	1.0	None	0.0	1.0	invertedtriangleyellow.gif	go								0.43387579917900004																								0.89	0.514647960663	0.0008749961853029999	0.43387579917900004	1.0	q	1454.61795998																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
419	200.0	w	200.0																	3.0	0.0	3.0	0.0	23.0	1.0	93.0	0.0																													w	1.0	None	0.0	1.0	invertedtriangleyellow.gif	go								0.400728940964																								1.02	0.5142078399660001	0.00110983848572	0.400728940964	1.0	w	1457.62105608																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
420	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	23.0	2.0	94.0	3.0																													a	1.0	None	0.0	1.0	invertedtriangleyellow.gif	go								0.40090012550399995																								0.79	0.514729976654	0.0009191036224369998	0.40090012550399995	1.0	a	1460.62470102																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
421	-200.0	q	200.0																	3.0	0.0	3.0	0.0	23.0	3.0	95.0	1.0																													q	1.0	None	0.0	0.5	linewhite.gif	go								0.418098926544																								0.0	0.513819932938	0.00104284286499	0.418098926544	1.0	q	1463.62801409																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
422	200.0	s	-200.0																	3.0	0.0	3.0	0.0	24.0	0.0	96.0	2.0																													s	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.367653846741																								2.15	0.514099836349	0.000926971435547	0.367653846741	1.0	s	1466.63129807																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
423	200.0	s	-200.0																	3.0	0.0	3.0	0.0	24.0	1.0	97.0	2.0																													s	1.0	None	0.0	4.0	triangleblue.gif	go								0.367531061172																								0.0	0.514221906662	0.000869989395142	0.367531061172	1.0	s	1469.63471794																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
424	-200.0	q	200.0																	3.0	0.0	3.0	0.0	24.0	2.0	98.0	1.0																													q	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.401135921478																								2.14	0.514385938644	0.0008668899536130001	0.401135921478	1.0	q	1472.63789105																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
425	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	24.0	3.0	99.0	3.0																													a	1.0	None	0.0	4.0	hexagonmagenta.gif	stop								0.36722612380999997																								4.13	0.5143949985499999	0.000965118408203	0.36722612380999997	1.0	a	1475.64152408																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
426																				3.0	0.0	3.0	0.0																																																																															9.0	5.6630649566699995																															2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
427				m	0.0	200.0																											0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0																																						1521.74800706	go	hexagonmagenta.gif	stop	4.0	m	1.0	0.6844279766079999	None	0.0	0.0008981227874760001	0.509541034698	1524.74577904																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
428				z	0.0	-200.0																											0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0																																						1524.74630594	go	invertedtriangleyellow.gif	go	1.0	z	1.0	0.584390878677	None	0.0	0.000961065292358	0.51485991478	1527.74890804																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
429				m	0.0	200.0																											0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0																																						1527.74936604	go	triangleblue.gif	go	4.0	m	1.0	0.517505884171	None	0.0	0.000931024551392	0.515344142914	1530.75260901																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
430				m	0.0	200.0																											0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0																																						1530.75312114	go	linewhite.gif	go	0.5	m	1.0	0.46702790260300003	None	0.0	0.000908851623535	0.515249013901	1533.75583005																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
431				z	0.0	-200.0																											0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0																																						1533.75629306	stop	crosscyan.gif	stop	1.0	z	1.0	0.416975975037	None	0.0	0.000926971435547	0.515491962433	1536.75955915	0.7652690410609999																				0.25	0.2																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
432				z	0.0	-200.0																											0.0	0.0	0.0	0.0	2.0	1.0	5.0	0.0																																						1536.76001811	stop	diamondgreen.gif	stop	2.0	z	1.0	0.501332998276	None	0.0	0.0009520053863530001	0.5147490501399999	1539.76292896	0.71494603157																				0.2	0.15																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
433				z	0.0	-200.0																											0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0																																						1539.76338506	go	squaregray.gif	go	2.0	z	1.0	0.5674979686739999	None	0.0	0.0009291172027589999	0.515094041824	1542.76595402																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
434				z	0.0	-200.0																											0.0	0.0	0.0	0.0	3.0	1.0	7.0	0.0																																						1542.76641297	stop	diamondgreen.gif	stop	2.0	None	0.0		None	0.0	0.000934839248657	0.515076875687	1545.76942897	0.665125846863																				0.15	0.2																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
435				z	0.0	-200.0																											0.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0																																						1545.76989913	stop	diamondgreen.gif	stop	2.0	None	0.0		None	0.0	0.00100207328796	0.515201091766	1548.77272105	0.7153820991519999																				0.2	0.25																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
436				m	0.0	200.0																											0.0	0.0	0.0	0.0	4.0	1.0	9.0	1.0																																						1548.77318406	stop	crosscyan.gif	stop	1.0	m	1.0	0.467376947403	None	0.0	0.000923871994019	0.515292882919	1551.77610111	0.765691995621																				0.25	0.2																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
437				m	0.0	200.0																											0.0	0.0	0.0	0.0	5.0	0.0	10.0	1.0																																						1551.77655697	go	linewhite.gif	go	0.5	m	1.0	0.534292936325	None	0.0	0.0009551048278810001	0.5149991512300001	1554.77941108																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
438				z	0.0	-200.0																											0.0	0.0	0.0	0.0	5.0	1.0	11.0	0.0																																						1554.77993417	stop	hexagonmagenta.gif	stop	4.0	None	0.0		None	0.0	0.0009360313415529999	0.514750003815	1557.78280902	0.7654809951780001																				0.25	0.3																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
439				m	0.0	200.0																											0.0	0.0	0.0	0.0	6.0	0.0	12.0	1.0																																						1557.78328514	go	triangleblue.gif	go	4.0	m	1.0	0.617558956146	None	0.0	0.000953912734985	0.514936923981	1560.78588414																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
440				m	0.0	200.0																											0.0	0.0	0.0	0.0	6.0	1.0	13.0	1.0																																						1560.7863431	stop	diamondgreen.gif	stop	2.0	None	0.0		None	0.0	0.000962018966675	0.515281915665	1563.78926611	0.715692996979																				0.2	0.25																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
441				m	0.0	200.0																											0.0	0.0	0.0	0.0	7.0	0.0	14.0	1.0																																						1563.78977704	stop	diamondgreen.gif	stop	2.0	None	0.0		None	0.0	0.0009250640869139999	0.515238046646	1566.79275703	0.7658040523530001																				0.25	0.3																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
442				m	0.0	200.0																											0.0	0.0	0.0	0.0	7.0	1.0	15.0	1.0																																						1566.79330802	go	squaregray.gif	go	2.0	m	1.0	0.36737608909599995	None	0.0	0.0009119510650630002	0.514877080917	1569.79594612																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
443				m	0.0	200.0																											0.0	0.0	0.0	0.0	8.0	0.0	16.0	1.0																																						1569.79660511	go	linewhite.gif	go	0.5	m	1.0	0.684065103531	None	0.0	0.0009570121765139998	0.5149128437039999	1572.79982209																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
444				z	0.0	-200.0																											0.0	0.0	0.0	0.0	8.0	1.0	17.0	0.0																																						1572.80028105	stop	diamondgreen.gif	stop	2.0	None	0.0		None	0.0	0.00092887878418	0.514897108078	1575.802701	0.814984083176																				0.3	0.35																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
445				z	0.0	-200.0																											0.0	0.0	0.0	0.0	9.0	0.0	18.0	0.0																																						1575.80315995	go	invertedtriangleyellow.gif	go	1.0	z	1.0	0.43409180641199996	None	0.0	0.0009329319000239999	0.515188932419	1578.80613494																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
446				z	0.0	-200.0																											0.0	0.0	0.0	0.0	9.0	1.0	19.0	0.0																																						1578.80671716	stop	crosscyan.gif	stop	1.0	None	0.0		None	0.0	0.00095009803772	0.515316963196	1581.81013513	0.865884065628																				0.35	0.4																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
447				z	0.0	-200.0																											0.0	0.0	0.0	0.0	10.0	0.0	20.0	0.0																																						1581.81059313	go	circleorange.gif	stop	0.5	z	1.0	0.8349580764769999	None	0.0	0.0009379386901860002	0.514673948288	1584.81269503																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
448				m	0.0	200.0																											0.0	0.0	0.0	0.0	10.0	1.0	21.0	1.0																																						1584.81315398	go	linewhite.gif	go	0.5	m	1.0	0.600978851318	None	0.0	0.0009570121765139998	0.515342950821	1587.81641412																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
449				m	0.0	200.0																											0.0	0.0	0.0	0.0	11.0	0.0	22.0	1.0																																						1587.81687212	stop	crosscyan.gif	stop	1.0	None	0.0		None	0.0	0.0009319782257080001	0.514990091324	1590.81993794	0.81537604332																				0.3	0.35																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
450				z	0.0	-200.0																											0.0	0.0	0.0	0.0	11.0	1.0	23.0	0.0																																						1590.82039499	stop	crosscyan.gif	stop	1.0	z	1.0	0.651382923126	None	0.0	0.0009720325469970001	0.5147318840030001	1593.82271099	0.915261983871																				0.4	0.35																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
451				z	0.0	-200.0																											0.0	0.0	0.0	0.0	12.0	0.0	24.0	0.0																																						1593.82316709	stop	hexagonmagenta.gif	stop	4.0	None	0.0		None	0.0	0.0009548664093019999	0.5157289505	1596.82641506	0.8659398555760001																				0.35	0.4																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
452				z	0.0	-200.0																											0.0	0.0	0.0	0.0	12.0	1.0	25.0	0.0																																						1596.82687616	go	squaregray.gif	go	2.0	z	1.0	0.41770195960999995	None	0.0	0.0009250640869139999	0.514854192734	1599.82969308																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
453				m	0.0	200.0																											0.0	0.0	0.0	0.0	13.0	0.0	26.0	1.0																																						1599.83015108	stop	crosscyan.gif	stop	1.0	None	0.0		None	0.0	0.00108218193054	0.515195131302	1602.83314514	0.865433216095																				0.35	0.4																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
454				m	0.0	200.0																											0.0	0.0	0.0	0.0	13.0	1.0	27.0	1.0																																						1602.83365798	go	invertedtriangleyellow.gif	go	1.0	m	1.0	0.634453058243	None	0.0	0.000934839248657	0.514896869659	1605.83612394																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
455				z	0.0	-200.0																											0.0	0.0	0.0	0.0	14.0	0.0	28.0	0.0																																						1605.83658409	stop	circleorange.gif	stop	0.5	None	0.0		None	0.0	0.000942945480347	0.515372991562	1608.83960795	0.91622209549																				0.4	0.45																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
456				m	0.0	200.0																											0.0	0.0	0.0	0.0	14.0	1.0	29.0	1.0																																						1608.84006596	go	invertedtriangleyellow.gif	go	1.0	m	1.0	0.43406701088	None	0.0	0.0011100769043	0.5153470039370001	1611.84328198																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
457				z	0.0	-200.0																											0.0	0.0	0.0	0.0	15.0	0.0	30.0	0.0																																						1611.84377599	go	invertedtriangleyellow.gif	go	1.0	z	1.0	0.58446598053	None	0.0	0.000931024551392	0.5149631500240001	1614.84647703																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
458				m	0.0	200.0																											0.0	0.0	0.0	0.0	15.0	1.0	31.0	1.0																																						1614.84693813	go	triangleblue.gif	go	4.0	m	1.0	0.6679790019990001	None	0.0	0.0009329319000239999	0.515182971954	1617.84970617																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
459				m	0.0	200.0																											0.0	0.0	0.0	0.0	16.0	0.0	32.0	1.0																																						1617.85031796	go	triangleblue.gif	go	4.0	m	1.0	0.5840239524840001	None	0.0	0.000963926315308	0.515139818192	1620.85348916																					-1.0	-1.0																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
460				z	0.0	-200.0																											0.0	0.0	0.0	0.0	16.0	1.0	33.0	0.0																																						1620.85396695	stop	hexagonmagenta.gif	stop	4.0	None	0.0		None	0.0	0.0009379386901860002	0.515147924423	1623.85685015	0.9657709598540001																				0.45	0.5																						2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
