	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	feedbackResp.rt	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	thirdComputedRewardOutput	thirdLearningStimOnset	thirdLearningFixOnset	thirdPresentationRT	thirdPresentationAcc	thirdPresentationResp	thirdEndTrialTimeStamp	fourthComputedRewardOutput	fourthLearningStimOnset	fourthLearningFixOnset	fourthPresentationRT	fourthPresentationAcc	fourthPresentationResp	fourthEndTrialTimeStamp	fifthComputedRewardOutput	fifthLearningStimOnset	fifthLearningFixOnset	fifthPresentationRT	fifthPresentationAcc	fifthPresentationResp	fifthEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 159
181	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	14.0	1.0	57.0	3.0																													a	1.0	0.450994968414	None	0.0		1.0	squarewhite.gif	go																															0.0	0.514351129532	0.000988006591797	0.450994968414	1.0	a	912.788798094																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
182	200.0	s	-200.0																	1.0	0.0	1.0	0.0	14.0	2.0	58.0	2.0																													s	1.0	0.484220981598	None	0.0		0.5	hexagongray.gif	go																															0.33	0.5142149925230001	0.0008959770202639998	0.484220981598	1.0	s	915.792695045																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
183	200.0	w	200.0																	1.0	0.0	1.0	0.0	14.0	3.0	59.0	0.0																													w	1.0	0.43393087387100004	None	0.0		0.5	diamondgreen.gif	stop																															0.0	0.514285802841	0.0008838176727290001	0.433930873871	1.0	w	918.795689106																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
184	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	15.0	0.0	60.0	3.0																													a	1.0	0.45086312293999997	None	0.0		1.0	squarewhite.gif	go																															1.02	0.514188051224	0.00109505653381	0.45086312294	1.0	a	921.7996091839999																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
185	200.0	w	200.0																	1.0	0.0	1.0	0.0	15.0	1.0	61.0	0.0																													w	1.0	0.38415813446	None	0.0		0.5	hexagongray.gif	go																															0.51	0.513778924942	0.0009279251098630001	0.38415813446	1.0	w	924.802643061																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
186	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	15.0	2.0	62.0	3.0																													a	1.0	0.384007930756	None	0.0		1.0	squarewhite.gif	go																															0.79	0.514334201813	0.0008721351623539999	0.384007930756	1.0	a	927.806058168																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
187	200.0	s	-200.0																	1.0	0.0	1.0	0.0	15.0	3.0	63.0	2.0																													s	1.0	0.45137405395499997	None	0.0		2.0	crossblue.gif	stop																															0.0	0.513585090637	0.00090503692627	0.451374053955	1.0	s	930.809347153																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
188	200.0	s	-200.0																	1.0	0.0	1.0	0.0	16.0	0.0	64.0	2.0																													s	1.0	0.5341451168060001	None	0.0		0.5	diamondgreen.gif	stop																															0.69	0.514527082443	0.0009200572967529999	0.534145116806	1.0	s	933.8127579689999																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
189	-200.0	q	200.0																	1.0	0.0	1.0	0.0	16.0	1.0	65.0	1.0																													q	1.0	0.567611932755	None	0.0		4.0	linecyan.gif	go																															3.81	0.51434803009	0.0008769035339360002	0.567611932755	1.0	q	936.816258192																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
190	200.0	s	-200.0																	1.0	0.0	1.0	0.0	16.0	2.0	66.0	2.0																													s	1.0	0.500687122345	None	0.0		0.5	hexagongray.gif	go																															0.7	0.514012098312	0.00096607208252	0.500687122345	1.0	s	939.819184065																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
191	200.0	s	-200.0																	1.0	0.0	1.0	0.0	16.0	3.0	67.0	2.0																													s	1.0	0.63453412056	None	0.0		1.0	circlemagenta.gif	stop																															0.9	0.5146970748899999	0.000888109207153	0.63453412056	1.0	s	942.82269001																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
192	-200.0	q	200.0																	1.0	0.0	1.0	0.0	17.0	0.0	68.0	1.0																													q	1.0	0.433741807938	None	0.0		1.0	squarewhite.gif	go																															0.85	0.514712810516	0.0008749961853029999	0.433741807938	1.0	q	945.826910973																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
193	200.0	s	-200.0																	1.0	0.0	1.0	0.0	17.0	1.0	69.0	2.0																													s	1.0	0.41763591766400004	None	0.0		4.0	invertedtriangleyellow.gif	stop																															0.0	0.513332128525	0.0009241104125980002	0.417635917664	1.0	s	948.829617977																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
194	200.0	s	-200.0																	1.0	0.0	1.0	0.0	17.0	2.0	70.0	2.0																													s	1.0	0.46797084808300005	None	0.0		2.0	crossblue.gif	stop																															0.0	0.514195203781	0.00088906288147	0.467970848083	1.0	s	951.8328971860001																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
195	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	17.0	3.0	71.0	3.0																													a	1.0	0.501015901566	None	0.0		1.0	squarewhite.gif	go																															1.05	0.514450073242	0.00088906288147	0.501015901566	1.0	a	954.836264133																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
196	-200.0	q	200.0																	1.0	0.0	1.0	0.0	18.0	0.0	72.0	1.0																													q	1.0	0.5014619827269999	None	0.0		4.0	linecyan.gif	go																															4.16	0.513939857483	0.000955820083618	0.501461982727	1.0	q	957.8396961689999																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
197	200.0	s	-200.0																	1.0	0.0	1.0	0.0	18.0	1.0	73.0	2.0																													s	1.0	0.401527166367	None	0.0		4.0	linecyan.gif	go																															4.04	0.514205932617	0.00110697746277	0.401527166367	1.0	s	960.8431940080001																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
198	-200.0	q	200.0																	1.0	0.0	1.0	0.0	18.0	2.0	74.0	1.0																													q	1.0	0.400623083115	None	0.0		1.0	circlemagenta.gif	stop																															0.91	0.5144309997559999	0.0008831024169919999	0.400623083115	1.0	q	963.84631896																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
199	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	18.0	3.0	75.0	3.0																													a	1.0	0.334362983704	None	0.0		1.0	circlemagenta.gif	stop																															0.0	0.514276981354	0.0008780956268310002	0.334362983704	1.0	a	966.8497881889999																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
200	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	19.0	0.0	76.0	3.0																													a	1.0	0.450695037842	None	0.0		0.5	diamondgreen.gif	stop																															0.0	0.514073848724	0.0009918212890619997	0.450695037842	1.0	a	969.853219032																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
201	200.0	w	200.0																	1.0	0.0	1.0	0.0	19.0	1.0	77.0	0.0																													w	1.0	0.567804098129	None	0.0		4.0	invertedtriangleyellow.gif	stop																															3.92	0.5142610073089999	0.0008780956268310002	0.567804098129	1.0	w	972.856513977																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
202	-200.0	q	200.0																	1.0	0.0	1.0	0.0	19.0	2.0	78.0	1.0																													q	1.0	0.484612226486	None	0.0		1.0	circlemagenta.gif	stop																															1.08	0.514345884323	0.0008950233459470001	0.484612226486	1.0	q	975.859986067																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
203	-200.0	q	200.0																	1.0	0.0	1.0	0.0	19.0	3.0	79.0	1.0																													q	1.0	0.667490959167	None	0.0		1.0	circlemagenta.gif	stop																															0.95	0.514189958572	0.0009629726409910001	0.667490959167	1.0	q	978.8632521630001																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
204	200.0	s	-200.0																	1.0	0.0	1.0	0.0	20.0	0.0	80.0	2.0																													s	1.0	0.46827888488799996	None	0.0		1.0	squarewhite.gif	go																															0.97	0.514343976974	0.00119495391846	0.468278884888	1.0	s	981.866847992																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
205	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	20.0	1.0	81.0	3.0																													a	1.0	0.5177278518680001	None	0.0		0.5	diamondgreen.gif	stop																															0.0	0.514027118683	0.00088095664978	0.517727851868	1.0	a	984.8703451160001																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
206	-200.0	q	200.0																	1.0	0.0	1.0	0.0	20.0	2.0	82.0	1.0																													q	1.0	0.38415789604199996	None	0.0		0.5	diamondgreen.gif	stop																															0.0	0.513767957687	0.0009469985961910001	0.384157896042	1.0	q	987.873955011																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
207	200.0	w	200.0																	1.0	0.0	1.0	0.0	20.0	3.0	83.0	0.0																													w	1.0	0.5180230140690001	None	0.0		0.5	diamondgreen.gif	stop																															0.0	0.513841867447	0.0009210109710689999	0.518023014069	1.0	w	990.876960039																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
208	-200.0	q	200.0																	1.0	0.0	1.0	0.0	21.0	0.0	84.0	1.0																													q	1.0	0.4178211689	None	0.0		1.0	circlemagenta.gif	stop																															0.78	0.514115095139	0.0008821487426760002	0.4178211689	1.0	q	993.88026309																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
209	-200.0	q	200.0																	1.0	0.0	1.0	0.0	21.0	1.0	85.0	1.0																													q	1.0	0.43457293510399997	None	0.0		0.5	hexagongray.gif	go																															0.3	0.514240026474	0.0009338855743410001	0.434572935104	1.0	q	996.883448124																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
210	200.0	w	200.0																	1.0	0.0	1.0	0.0	21.0	2.0	86.0	0.0																													w	1.0	0.418280124664	None	0.0		2.0	crossblue.gif	stop																															0.0	0.51424908638	0.00110507011414	0.467248916626	0.0	s	999.886792183	1.99	0.515424013138	0.00095009803772	0.418280124664	1.0	w	1002.89065599																																															2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
211	200.0	w	200.0																	1.0	0.0	1.0	0.0	21.0	3.0	87.0	0.0																													w	1.0	0.434582233429	None	0.0		4.0	invertedtriangleyellow.gif	stop																															0.0	0.5135939121249999	0.00087308883667	0.434582233429	1.0	w	1005.89369202																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
212	-200.0	q	200.0																	1.0	0.0	1.0	0.0	22.0	0.0	88.0	1.0																													q	1.0	0.434273958206	None	0.0		2.0	triangleorange.gif	go																															1.99	0.5142509937290001	0.00105381011963	0.434273958206	1.0	q	1008.89712501																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
213	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	22.0	1.0	89.0	3.0																													a	1.0	0.5176119804379999	None	0.0		2.0	triangleorange.gif	go																															2.01	0.5142509937290001	0.0008769035339360002	0.517611980438	1.0	a	1011.90053105																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
214	200.0	s	-200.0																	1.0	0.0	1.0	0.0	22.0	2.0	90.0	2.0																													s	1.0	0.584408998489	None	0.0		4.0	linecyan.gif	go																															4.21	0.514180898666	0.00088095664978	0.584408998489	1.0	s	1014.90368319																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
215	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	22.0	3.0	91.0	3.0																													a	1.0	0.45132493972800003	None	0.0		2.0	crossblue.gif	stop																															0.0	0.513849973679	0.0009338855743410001	0.451324939728	1.0	a	1017.90698504																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
216	200.0	s	-200.0																	1.0	0.0	1.0	0.0	23.0	0.0	92.0	2.0																													s	1.0	0.467123031616	None	0.0		4.0	linecyan.gif	go																															4.09	0.514814138412	0.000913143157959	0.467123031616	1.0	s	1020.91082501																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
217	200.0	s	-200.0																	1.0	0.0	1.0	0.0	23.0	1.0	93.0	2.0																													s	1.0	0.434094905853	None	0.0		1.0	squarewhite.gif	go																															0.0	0.514133214951	0.0008721351623539999	0.434094905853	1.0	s	1023.91406512																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
218	200.0	w	200.0																	1.0	0.0	1.0	0.0	23.0	2.0	94.0	0.0																													w	1.0	0.51784491539	None	0.0		0.5	hexagongray.gif	go																															0.51	0.513635873795	0.00102090835571	0.51784491539	1.0	w	1026.91733909																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
219	-200.0	q	200.0																	1.0	0.0	1.0	0.0	23.0	3.0	95.0	1.0																													q	1.0	0.384579896927	None	0.0		1.0	squarewhite.gif	go																															1.05	0.514243841171	0.0008718967437739999	0.384579896927	1.0	q	1029.92059803																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
220	200.0	w	200.0																	1.0	0.0	1.0	0.0	24.0	0.0	96.0	0.0																													w	1.0	0.584710836411	None	0.0		1.0	circlemagenta.gif	stop																															0.91	0.514323234558	0.0008821487426760002	0.584710836411	1.0	w	1032.92471218																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
221	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	1.0	97.0	1.0																													q	1.0	0.416949987411	None	0.0		1.0	squarewhite.gif	go																															0.78	0.5137920379640001	0.00093412399292	0.416949987411	1.0	q	1035.92757201																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
222	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	24.0	2.0	98.0	3.0																													a	1.0	0.517524957657	None	0.0		4.0	invertedtriangleyellow.gif	stop																															3.92	0.5142600536349999	0.000877857208252	0.517524957657	1.0	a	1038.93067598																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
223	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	24.0	3.0	99.0	3.0																													a	1.0	0.43406105041500004	None	0.0		0.5	diamondgreen.gif	stop																															0.47	0.514459848404	0.0008769035339360002	0.434061050415	1.0	a	1041.93432808																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
224																				1.0	0.0	1.0	0.0																																																																																																											9.0	14.973780870399999																								2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
225	-200.0	q	200.0																	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0																													q	1.0	0.567708969116	None	0.0		2.0	triangleorange.gif	go																															1.81	0.509874105453	0.0008680820465089999	0.567708969116	1.0	q	1060.82253098																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
226	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	0.0	1.0	1.0	3.0																													a	1.0	0.717764139175	None	0.0		2.0	triangleorange.gif	go																															2.02	0.513606071472	0.0009391307830810002	0.717764139175	1.0	a	1063.82597017																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
227	200.0	s	-200.0																	2.0	0.0	2.0	0.0	0.0	2.0	2.0	2.0																													s	1.0	0.417144060135	None	0.0		2.0	triangleorange.gif	go																															2.24	0.513636112213	0.000881195068359	0.417144060135	1.0	s	1066.82875204																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
228	-200.0	q	200.0																	2.0	0.0	2.0	0.0	0.0	3.0	3.0	1.0																													q	1.0	0.46808600425700003	None	0.0		4.0	invertedtriangleyellow.gif	stop																															0.0	0.514128923416	0.0008838176727290001	0.468086004257	1.0	q	1069.83218312																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
229	200.0	s	-200.0																	2.0	0.0	2.0	0.0	1.0	0.0	4.0	2.0																													s	1.0	0.5012409687039999	None	0.0		2.0	crossblue.gif	stop																															1.87	0.514230966568	0.000969886779785	0.501240968704	1.0	s	1072.835742																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
230	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	1.0	1.0	5.0	3.0																													a	1.0	0.63445186615	None	0.0		1.0	circlemagenta.gif	stop																															0.0	0.514143943787	0.00088095664978	0.63445186615	1.0	a	1075.83944201																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
231	-200.0	q	200.0																	2.0	0.0	2.0	0.0	1.0	2.0	6.0	1.0																													q	1.0	0.434108972549	None	0.0		0.5	diamondgreen.gif	stop																															0.0	0.513481140137	0.000927209854126	0.434108972549	1.0	q	1078.84271097																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
232	200.0	s	-200.0																	2.0	0.0	2.0	0.0	1.0	3.0	7.0	2.0																													s	1.0	0.434609889984	None	0.0		2.0	triangleorange.gif	go																															0.0	0.513490915298	0.0008769035339360002	0.434609889984	1.0	s	1081.84566402																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
233	200.0	w	200.0																	2.0	0.0	2.0	0.0	2.0	0.0	8.0	0.0																													w	1.0	0.500962018967	None	0.0		2.0	crossblue.gif	stop																															0.0	0.514369010925	0.0009679794311519998	0.500962018967	1.0	w	1084.84923506																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
234	200.0	s	-200.0																	2.0	0.0	2.0	0.0	2.0	1.0	9.0	2.0																													s	1.0	0.484732866287	None	0.0		0.5	diamondgreen.gif	stop																															0.29	0.513960123062	0.0009210109710689999	0.484732866287	1.0	s	1087.85244608																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
235	200.0	w	200.0																	2.0	0.0	2.0	0.0	2.0	2.0	10.0	0.0																													w	1.0	0.467439174652	None	0.0		4.0	invertedtriangleyellow.gif	stop																															4.16	0.514544010162	0.000890016555786	0.467439174652	1.0	w	1090.85597706																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
236	200.0	w	200.0																	2.0	0.0	2.0	0.0	2.0	3.0	11.0	0.0																													w	1.0	0.484225034714	None	0.0		2.0	crossblue.gif	stop																															0.0	0.514312982559	0.0008788108825680001	0.484225034714	1.0	w	1093.85925007																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
237	-200.0	q	200.0																	2.0	0.0	2.0	0.0	3.0	0.0	12.0	1.0																													q	1.0	0.367580890656	None	0.0		2.0	triangleorange.gif	go																															1.78	0.514223098755	0.00092601776123	0.367580890656	1.0	q	1096.86263299																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
238	200.0	w	200.0																	2.0	0.0	2.0	0.0	3.0	1.0	13.0	0.0																													w	1.0	0.45059299468999997	None	0.0		2.0	crossblue.gif	stop																															0.0	0.514137983322	0.0008759498596189999	0.45059299469	1.0	w	1099.86609316																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
239	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	3.0	2.0	14.0	3.0																													a	1.0	0.46744799613999993	None	0.0		0.5	diamondgreen.gif	stop																															0.42	0.514183998108	0.0009119510650630002	0.46744799614	1.0	a	1102.86940408																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
240	200.0	w	200.0																	2.0	0.0	2.0	0.0	3.0	3.0	15.0	0.0																													w	1.0	0.350607872009	None	0.0		4.0	invertedtriangleyellow.gif	stop																															3.82	0.5142078399660001	0.0008978843688960001	0.350607872009	1.0	w	1105.87279701																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
241	-200.0	q	200.0																	2.0	0.0	2.0	0.0	4.0	0.0	16.0	1.0																													q	1.0	0.36719202995300004	None	0.0		0.5	diamondgreen.gif	stop																															0.0	0.5144591331480001	0.0008680820465089999	0.367192029953	1.0	q	1108.87610316																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
242	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	4.0	1.0	17.0	3.0																													a	1.0	0.450714111328	None	0.0		4.0	invertedtriangleyellow.gif	stop																															3.9	0.514420986176	0.000881910324097	0.450714111328	1.0	a	1111.88002896																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
243	-200.0	q	200.0																	2.0	0.0	2.0	0.0	4.0	2.0	18.0	1.0																													q	1.0	0.36777496337899995	None	0.0		0.5	hexagongray.gif	go																															0.26	0.51389503479	0.0009140968322749999	0.367774963379	1.0	q	1114.88265705																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
244	200.0	s	-200.0																	2.0	0.0	2.0	0.0	4.0	3.0	19.0	2.0																													s	1.0	0.43406486511200004	None	0.0		2.0	crossblue.gif	stop																															1.88	0.514499902725	0.0008878707885739998	0.434064865112	1.0	s	1117.88606																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
245	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	5.0	0.0	20.0	3.0																													a	1.0	0.45101499557499997	None	0.0		4.0	invertedtriangleyellow.gif	stop																															0.0	0.514416217804	0.000917196273804	0.451014995575	1.0	a	1120.88971019																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
246	200.0	s	-200.0																	2.0	0.0	2.0	0.0	5.0	1.0	21.0	2.0																													s	1.0	0.384449005127	None	0.0		1.0	squarewhite.gif	go																															0.87	0.514219045639	0.0008790493011469999	0.384449005127	1.0	s	1123.8931191																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
247	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	5.0	2.0	22.0	3.0																													a	1.0	0.38392400741599997	None	0.0		0.5	hexagongray.gif	go																															0.0	0.514164924622	0.0011379718780499999	0.383924007416	1.0	a	1126.89630198																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
248	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	5.0	3.0	23.0	3.0																													a	1.0	0.38446688651999994	None	0.0		0.5	hexagongray.gif	go																															0.4	0.513992071152	0.0008831024169919999	0.38446688652	1.0	a	1129.89972806																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
249	-200.0	q	200.0																	2.0	0.0	2.0	0.0	6.0	0.0	24.0	1.0																													q	1.0	0.41771984100299997	None	0.0		1.0	squarewhite.gif	go																															1.13	0.514465093613	0.000861883163452	0.417719841003	1.0	q	1132.90303516																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
250	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	6.0	1.0	25.0	3.0																													a	1.0	0.434449911118	None	0.0		1.0	circlemagenta.gif	stop																															1.25	0.5138609409329999	0.0009250640869139999	0.434449911118	1.0	a	1135.90670514																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
251	200.0	w	200.0																	2.0	0.0	2.0	0.0	6.0	2.0	26.0	0.0																													w	1.0	0.484019994736	None	0.0		0.5	diamondgreen.gif	stop																															0.47	0.514063119888	0.0008780956268310002	0.484019994736	1.0	w	1138.90989518																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
252	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	6.0	3.0	27.0	3.0																													a	1.0	0.40081310272200005	None	0.0		1.0	squarewhite.gif	go																															0.0	0.514297962189	0.0008740425109860002	0.400813102722	1.0	a	1141.91381407																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
253	200.0	s	-200.0																	2.0	0.0	2.0	0.0	7.0	0.0	28.0	2.0																													s	1.0	0.567773103714	None	0.0		0.5	hexagongray.gif	go																															0.39	0.5135579109189999	0.0009150505065920001	0.567773103714	1.0	s	1144.91679811																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
254	-200.0	q	200.0																	2.0	0.0	2.0	0.0	7.0	1.0	29.0	1.0																													q	1.0	0.501384019852	None	0.0		1.0	circlemagenta.gif	stop																															1.08	0.513943910599	0.000880002975464	0.501384019852	1.0	q	1147.92002606																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
255	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	7.0	2.0	30.0	3.0																													a	1.0	0.48485898971600006	None	0.0		0.5	diamondgreen.gif	stop																															0.39	0.514192819595	0.0008759498596189999	0.484858989716	1.0	a	1150.92387795																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
256	200.0	s	-200.0																	2.0	0.0	2.0	0.0	7.0	3.0	31.0	2.0																													s	1.0	0.434470891953	None	0.0		2.0	crossblue.gif	stop																															1.82	0.513540029526	0.0010659694671599999	0.434470891953	1.0	s	1153.92691302																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
257	-200.0	q	200.0																	2.0	0.0	2.0	0.0	8.0	0.0	32.0	1.0																													q	1.0	0.400752782822	None	0.0		0.5	hexagongray.gif	go																															0.75	0.51420378685	0.00088095664978	0.400752782822	1.0	q	1156.9302000999999																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
258	-200.0	q	200.0																	2.0	0.0	2.0	0.0	8.0	1.0	33.0	1.0																													q	1.0	0.41763591766400004	None	0.0		0.5	hexagongray.gif	go																															0.0	0.514255046844	0.000993013381958	0.417635917664	1.0	q	1159.93385005																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
