	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
426																				3.0	0.0	3.0	0.0																																																																														9.0	22.033591985700003																									2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
427				m	0.0	200.0																											0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0																															1688.5505239999998	stop	triangleyellow.gif	stop	2.0	None	0.0		None	0.0	0.000862836837769	0.510201931	1691.54927993	0.7605350017550001																				0.25	0.3																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
428				m	0.0	200.0																											0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0																															1691.54976487	go	squareblue.gif	go	2.0	m	1.0	0.40020608901999993	None	0.0	0.0009198188781739999	0.515340805054	1694.55194092																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
429				m	0.0	200.0																											0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0																															1694.55239987	go	hexagonwhite.gif	stop	1.0	m	1.0	0.418457984924	None	0.0	0.000953197479248	0.5150740146639999	1697.55597186																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
430				m	0.0	200.0																											0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0																															1697.55648184	stop	invertedtrianglegreen.gif	stop	4.0	m	1.0	0.48409199714699996	None	0.0	0.0009448528289790001	0.5146729946140001	1700.55892587	0.815387010574																				0.3	0.25																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
431				z	0.0	-200.0																											0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0																															1700.55937982	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.0009450912475589999	0.515345096588	1703.56214786	0.765357017517																				0.25	0.3																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
432				z	0.0	-200.0																											0.0	0.0	0.0	0.0	2.0	1.0	5.0	0.0																															1703.5626719	go	lineorange.gif	go	4.0	z	1.0	0.651278972626	None	0.0	0.0009479522705080001	0.515089988708	1706.56573582																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
433				m	0.0	200.0																											0.0	0.0	0.0	0.0	3.0	0.0	6.0	1.0																															1706.56619382	go	crossmagenta.gif	go	0.5	m	1.0	0.7185919284819999	None	0.0	0.0009372234344480001	0.5148591995239999	1709.56919384																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
434				z	0.0	-200.0																											0.0	0.0	0.0	0.0	3.0	1.0	7.0	0.0																															1709.5696559	go	crossmagenta.gif	go	0.5	z	1.0	0.6507639884950001	None	0.0	0.000943899154663	0.5152649879460001	1712.57272887																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
435				m	0.0	200.0																											0.0	0.0	0.0	0.0	4.0	0.0	8.0	1.0																															1712.57319689	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.0009400844573969999	0.515247106552	1715.57605386	0.765074968338																				0.25	0.3																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
436				z	0.0	-200.0																											0.0	0.0	0.0	0.0	4.0	1.0	9.0	0.0																															1715.57651496	go	squareblue.gif	go	2.0	z	1.0	0.551432132721	None	0.0	0.000926971435547	0.514776945114	1718.5789969																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
437				z	0.0	-200.0																											0.0	0.0	0.0	0.0	5.0	0.0	10.0	0.0																															1718.5794549000002	go	lineorange.gif	go	4.0	z	1.0	0.5342869758609999	None	0.0	0.00106906890869	0.515306949615	1721.58233404																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
438				z	0.0	-200.0																											0.0	0.0	0.0	0.0	5.0	1.0	11.0	0.0																															1721.58280492	go	crossmagenta.gif	go	0.5	z	1.0	0.667838811874	None	0.0	0.0009479522705080001	0.51540184021	1724.5862359999999																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
439				m	0.0	200.0																											0.0	0.0	0.0	0.0	6.0	0.0	12.0	1.0																															1724.5866909000001	stop	invertedtrianglegreen.gif	stop	4.0	m	1.0	0.48440003395099995	None	0.0	0.0009479522705080001	0.5148961544039999	1727.58959484	0.815263986588																				0.3	0.25																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
440				z	0.0	-200.0																											0.0	0.0	0.0	0.0	6.0	1.0	13.0	0.0																															1727.59021091	stop	triangleyellow.gif	stop	2.0	None	0.0		None	0.0	0.00095796585083	0.5141119956970001	1730.59298587	0.8145301342010001																				0.3	0.35																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
441				z	0.0	-200.0																											0.0	0.0	0.0	0.0	7.0	0.0	14.0	0.0																															1730.59344101	go	circlecyan.gif	go	1.0	z	1.0	0.500515937805	None	0.0	0.0009329319000239999	0.515297889709	1733.59611893																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
442				m	0.0	200.0																											0.0	0.0	0.0	0.0	7.0	1.0	15.0	1.0																															1733.59657598	stop	triangleyellow.gif	stop	2.0	None	0.0		None	0.0	0.0009629726409910001	0.51501584053	1736.60012889	0.7651689052580001																				0.25	0.3																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
443				z	0.0	-200.0																											0.0	0.0	0.0	0.0	8.0	0.0	16.0	0.0																															1736.60064387	go	squareblue.gif	go	2.0	z	1.0	0.6011650562290001	None	0.0	0.0009369850158689999	0.514359951019	1739.60305405																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
444				z	0.0	-200.0																											0.0	0.0	0.0	0.0	8.0	1.0	17.0	0.0																															1739.60351491	go	squareblue.gif	go	2.0	z	1.0	0.7005369663240001	None	0.0	0.000931024551392	0.515416145325	1742.60619092																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
445				m	0.0	200.0																											0.0	0.0	0.0	0.0	9.0	0.0	18.0	1.0																															1742.60674381	go	lineorange.gif	go	4.0	m	1.0	0.534399986267	None	0.0	0.0009629726409910001	0.515167951584	1745.60985899																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
446				z	0.0	-200.0																											0.0	0.0	0.0	0.0	9.0	1.0	19.0	0.0																															1745.61031389	go	crossmagenta.gif	go	0.5	z	1.0	0.484445095062	None	0.0	0.0009338855743410001	0.514991044998	1748.61301088																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
447				m	0.0	200.0																											0.0	0.0	0.0	0.0	10.0	0.0	20.0	1.0																															1748.61346698	stop	diamondgray.gif	stop	0.5	None	0.0		None	0.0	0.0009400844573969999	0.5151700973510001	1751.61610985	0.8151750564579999																				0.3	0.35																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
448				m	0.0	200.0																											0.0	0.0	0.0	0.0	10.0	1.0	21.0	1.0																															1751.61661983	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.000938177108765	0.515529155731	1754.61982393	0.865660190582																				0.35	0.4																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
449				m	0.0	200.0																											0.0	0.0	0.0	0.0	11.0	0.0	22.0	1.0																															1754.62028384	go	lineorange.gif	go	4.0	m	1.0	0.684414863586	None	0.0	0.0009319782257080001	0.515074968338	1757.62320495																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
450				z	0.0	-200.0																											0.0	0.0	0.0	0.0	11.0	1.0	23.0	0.0																															1757.62366295	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.0010249614715599998	0.515139102936	1760.62669992	0.8653790950779999																				0.35	0.4																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
451				z	0.0	-200.0																											0.0	0.0	0.0	0.0	12.0	0.0	24.0	0.0																															1760.62717485	go	circlecyan.gif	go	1.0	z	1.0	0.7178227901459999	None	0.0	0.0009360313415529999	0.514938116074	1763.62978697																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
452				m	0.0	200.0																											0.0	0.0	0.0	0.0	12.0	1.0	25.0	1.0																															1763.63024592	go	circlecyan.gif	go	1.0	m	1.0	0.784626960754	None	0.0	0.000941038131714	0.515480041504	1766.63299394																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
453				m	0.0	200.0																											0.0	0.0	0.0	0.0	13.0	0.0	26.0	1.0																															1766.63345194	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.0009820461273189998	0.515165090561	1769.63673091	0.9158670902249999																				0.4	0.45																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
454				m	0.0	200.0																											0.0	0.0	0.0	0.0	13.0	1.0	27.0	1.0																															1769.63718796	go	crossmagenta.gif	go	0.5	m	1.0	0.601155996323	None	0.0	0.0014870166778599998	0.515011072159	1772.64011788																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
455				z	0.0	-200.0																											0.0	0.0	0.0	0.0	14.0	0.0	28.0	0.0																															1772.64057899	go	lineorange.gif	go	4.0	z	1.0	0.634248018265	None	0.0	0.00098705291748	0.515222072601	1775.64373398																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
456				m	0.0	200.0																											0.0	0.0	0.0	0.0	14.0	1.0	29.0	1.0																															1775.644243	go	crossmagenta.gif	go	0.5	m	1.0	0.417757034302	None	0.0	0.0009329319000239999	0.5150830745699999	1778.64680386																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
457				m	0.0	200.0																											0.0	0.0	0.0	0.0	15.0	0.0	30.0	1.0																															1778.64726186	go	lineorange.gif	go	4.0	m	1.0	0.700712203979	None	0.0	0.0009319782257080001	0.515486001968	1781.64987302																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
458				z	0.0	-200.0																											0.0	0.0	0.0	0.0	15.0	1.0	31.0	0.0																															1781.65038586	go	circlecyan.gif	go	1.0	z	1.0	0.7340619564059999	None	0.0	0.0009670257568360001	0.515870094299	1784.65344095																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
459				m	0.0	200.0																											0.0	0.0	0.0	0.0	16.0	0.0	32.0	1.0																															1784.65394998	stop	hexagonwhite.gif	stop	1.0	m	1.0	0.617807865143	None	0.0	0.0009529590606689998	0.515131950378	1787.65707302	0.965497016907																				0.45	0.4																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
460				z	0.0	-200.0																											0.0	0.0	0.0	0.0	16.0	1.0	33.0	0.0																															1787.65753198	go	crossmagenta.gif	go	0.5	z	1.0	0.734601020813	None	0.0	0.0009541511535639998	0.515118122101	1790.66002798																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
461				z	0.0	-200.0																											0.0	0.0	0.0	0.0	17.0	0.0	34.0	0.0																															1790.66051793	go	crossmagenta.gif	go	0.5	z	1.0	0.8010809421539999	None	0.0	0.000955820083618	0.515446901321	1793.66369796																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
462				z	0.0	-200.0																											0.0	0.0	0.0	0.0	17.0	1.0	35.0	0.0																															1793.66415691	stop	triangleyellow.gif	stop	2.0	None	0.0		None	0.0	0.00094199180603	0.515082120895	1796.66741705	0.9155530929569999																				0.4	0.45																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
463				z	0.0	-200.0																											1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0																															1838.75260997	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.0008919239044189998	0.510172843933	1841.75172997	0.9607279300689999	9.0	41.0037031174																		0.45	0.5																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
464				z	0.0	-200.0																											1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0																															1841.75221086	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.0009360313415529999	0.514634847641	1844.75466394	1.0148069858600002																				0.5	0.55																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
465				z	0.0	-200.0																											1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0																															1844.75512505	go	circlecyan.gif	go	1.0	z	1.0	0.61814904213	None	0.0	0.00094199180603	0.514518976212	1847.75772595																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
466				m	0.0	200.0																											1.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0																															1847.75819492	go	circlecyan.gif	go	1.0	m	1.0	0.73425412178	None	0.0	0.000961065292358	0.515264034271	1850.76086998																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
467				m	0.0	200.0																											1.0	0.0	1.0	0.0	2.0	0.0	4.0	1.0																															1850.76132703	go	diamondgray.gif	stop	0.5	m	1.0	0.601744174957	None	0.0	0.0009298324584960001	0.515455007553	1853.76432991																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
468				m	0.0	200.0																											1.0	0.0	1.0	0.0	2.0	1.0	5.0	1.0																															1853.76480794	go	circlecyan.gif	go	1.0	None	0.0		m	1.0	0.00106501579285	0.515319824219	1856.76787686																					-1.0	-1.0	0.0165541172028																					2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
469				m	0.0	200.0																											1.0	0.0	1.0	0.0	3.0	0.0	6.0	1.0																															1856.76839399	go	squareblue.gif	go	2.0	m	1.0	0.583942174911	None	0.0	0.000942945480347	0.515383958817	1859.77155089																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
470				z	0.0	-200.0																											1.0	0.0	1.0	0.0	3.0	1.0	7.0	0.0																															1859.77201295	go	invertedtrianglegreen.gif	stop	4.0	z	1.0	0.467672109604	None	0.0	0.0009338855743410001	0.51531291008	1862.77492094																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
471				m	0.0	200.0																											1.0	0.0	1.0	0.0	4.0	0.0	8.0	1.0																															1862.77546287	go	circlecyan.gif	go	1.0	m	1.0	0.61737203598	None	0.0	0.0009520053863530001	0.514796972275	1865.77797604																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
472				m	0.0	200.0																											1.0	0.0	1.0	0.0	4.0	1.0	9.0	1.0																															1865.77845597	go	lineorange.gif	go	4.0	m	1.0	0.60057091713	None	0.0	0.000923156738281	0.515637159348	1868.78116298																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
473				m	0.0	200.0																											1.0	0.0	1.0	0.0	5.0	0.0	10.0	1.0																															1868.78162003	go	hexagonwhite.gif	stop	1.0	m	1.0	0.6849460601809999	None	0.0	0.0009350776672360002	0.515433073044	1871.78572297																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
474				m	0.0	200.0																											1.0	0.0	1.0	0.0	5.0	1.0	11.0	1.0																															1871.78624797	go	triangleyellow.gif	stop	2.0	m	1.0	0.434424877167	None	0.0	0.0009307861328119999	0.5142588615420001	1874.78843784																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
475				z	0.0	-200.0																											1.0	0.0	1.0	0.0	6.0	0.0	12.0	0.0																															1874.78889894	go	circlecyan.gif	go	1.0	z	1.0	0.417579174042	None	0.0	0.0009548664093019999	0.5147850513459999	1877.79173303																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
476				z	0.0	-200.0																											1.0	0.0	1.0	0.0	6.0	1.0	13.0	0.0																															1877.79219294	go	squareblue.gif	go	2.0	z	1.0	0.517824888229	None	0.0	0.0009551048278810001	0.514811038971	1880.79517293																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
477				m	0.0	200.0																											1.0	0.0	1.0	0.0	7.0	0.0	14.0	1.0																															1880.79563403	stop	hexagonwhite.gif	stop	1.0	m	1.0	0.6173229217530001	None	0.0	0.0009350776672360002	0.515304088593	1883.79867601	0.915915966034																				0.4	0.35																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
478				z	0.0	-200.0																											1.0	0.0	1.0	0.0	7.0	1.0	15.0	0.0																															1883.79913092	go	squareblue.gif	go	2.0	z	1.0	0.70109295845	None	0.0	0.0009331703186039999	0.515086174011	1886.80158401																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
479				z	0.0	-200.0																											1.0	0.0	1.0	0.0	8.0	0.0	16.0	0.0																															1886.80205703	go	crossmagenta.gif	go	0.5	z	1.0	0.684772968292	None	0.0	0.000931024551392	0.514836072922	1889.80496097																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
480				z	0.0	-200.0																											1.0	0.0	1.0	0.0	8.0	1.0	17.0	0.0																															1889.80542088	go	hexagonwhite.gif	stop	1.0	z	1.0	0.751219987869	None	0.0	0.000942945480347	0.515202999115	1892.80854583																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
481				z	0.0	-200.0																											1.0	0.0	1.0	0.0	9.0	0.0	18.0	0.0																															1892.80900693	go	hexagonwhite.gif	stop	1.0	z	1.0	0.717996835709	None	0.0	0.00106906890869	0.514948129654	1895.81152987																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
482				m	0.0	200.0																											1.0	0.0	1.0	0.0	9.0	1.0	19.0	1.0																															1895.81203389	go	lineorange.gif	go	4.0	m	1.0	0.818390846252	None	0.0	0.000961065292358	0.5151450634	1898.815346																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
483				m	0.0	200.0																											1.0	0.0	1.0	0.0	10.0	0.0	20.0	1.0																															1898.81581402	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.0009350776672360002	0.515292167664	1901.81879902	0.865255117416																				0.35	0.4																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
484				z	0.0	-200.0																											1.0	0.0	1.0	0.0	10.0	1.0	21.0	0.0																															1901.81925797	stop	triangleyellow.gif	stop	2.0	z	1.0	0.7348818778990001	None	0.0	0.000962018966675	0.5145039558410001	1904.82202792	1.06566786766																				0.55	0.5																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
485				m	0.0	200.0																											1.0	0.0	1.0	0.0	11.0	0.0	22.0	1.0																															1904.82253289	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.000951051712036	0.514783143997	1907.82550001	0.9155161380769999																				0.4	0.45																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
486				z	0.0	-200.0																											1.0	0.0	1.0	0.0	11.0	1.0	23.0	0.0																															1907.82595587	go	squareblue.gif	go	2.0	z	1.0	0.734177827835	None	0.0	0.0009291172027589999	0.515367031097	1910.82851791																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
487				m	0.0	200.0																											1.0	0.0	1.0	0.0	12.0	0.0	24.0	1.0																															1910.82898688	go	triangleyellow.gif	stop	2.0	m	1.0	0.8681070804600001	None	0.0	0.0009670257568360001	0.514991044998	1913.83242393																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
488				z	0.0	-200.0																											1.0	0.0	1.0	0.0	12.0	1.0	25.0	0.0																															1913.83287883	stop	diamondgray.gif	stop	0.5	z	1.0	0.584465026855	None	0.0	0.0009298324584960001	0.514750957489	1916.8353889000002	1.01534295082																				0.5	0.45																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
489				z	0.0	-200.0																											1.0	0.0	1.0	0.0	13.0	0.0	26.0	0.0																															1916.83585501	go	hexagonwhite.gif	stop	1.0	z	1.0	0.884945869446	None	0.0	0.0009551048278810001	0.515062093735	1919.83884883																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
490				z	0.0	-200.0																											1.0	0.0	1.0	0.0	13.0	1.0	27.0	0.0																															1919.83936787	go	circlecyan.gif	go	1.0	z	1.0	0.884582042694	None	0.0	0.0010139942169199998	0.514930963516	1922.84232688																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
491				m	0.0	200.0																											1.0	0.0	1.0	0.0	14.0	0.0	28.0	1.0																															1922.84278393	go	hexagonwhite.gif	stop	1.0	m	1.0	0.834092855453	None	0.0	0.0009400844573969999	0.515471935272	1925.84553695																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
492				z	0.0	-200.0																											1.0	0.0	1.0	0.0	14.0	1.0	29.0	0.0																															1925.84599495	go	circlecyan.gif	go	1.0	z	1.0	0.8180489540100001	None	0.0	0.000999927520752	0.515089988708	1928.8487289																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
493				z	0.0	-200.0																											1.0	0.0	1.0	0.0	15.0	0.0	30.0	0.0																															1928.84920502	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.000934839248657	0.515249967575	1931.85266185	0.965663909912																				0.45	0.5																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
494				m	0.0	200.0																											1.0	0.0	1.0	0.0	15.0	1.0	31.0	1.0																															1931.85312104	stop	triangleyellow.gif	stop	2.0	None	0.0		None	0.0	0.000953912734985	0.514863014221	1934.85616994	0.965785980225																				0.45	0.5																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
495				z	0.0	-200.0																											1.0	0.0	1.0	0.0	16.0	0.0	32.0	0.0																															1934.85678697	go	crossmagenta.gif	go	0.5	z	1.0	0.70144701004	None	0.0	0.0009379386901860002	0.514570951462	1937.85929799																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
496				m	0.0	200.0																											1.0	0.0	1.0	0.0	16.0	1.0	33.0	1.0																															1937.85976982	stop	diamondgray.gif	stop	0.5	None	0.0		None	0.0	0.000951051712036	0.51479101181	1940.86256289	1.01557207108																				0.5	0.55																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
497				m	0.0	200.0																											1.0	0.0	1.0	0.0	17.0	0.0	34.0	1.0																															1940.86309385	go	crossmagenta.gif	go	0.5	m	1.0	0.9345898628229999	None	0.0	0.0011100769043	0.5149359703059999	1943.86605382																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
498				m	0.0	200.0																											1.0	0.0	1.0	0.0	17.0	1.0	35.0	1.0																															1943.86656499	go	lineorange.gif	go	4.0	m	1.0	0.81810092926	None	0.0	0.000934839248657	0.514700889587	1946.86938286																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
499				m	0.0	200.0																											2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0																															1968.11472487	stop	invertedtrianglegreen.gif	stop	4.0	m	1.0	0.651173114777	None	0.0	0.000871181488037	0.510146141052	1971.11357903	1.06070303917	9.0	20.0467951298																		0.55	0.5																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
500				z	0.0	-200.0																											2.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0																															1971.11406589	go	crossmagenta.gif	go	0.5	z	1.0	0.667961120605	None	0.0	0.0010199546814	0.51446890831	1974.11630201																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
501				m	0.0	200.0																											2.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0																															1974.11676002	go	squareblue.gif	go	2.0	m	1.0	0.801589012146	None	0.0	0.00092887878418	0.515565872192	1977.11994004																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
502				m	0.0	200.0																											2.0	0.0	2.0	0.0	1.0	1.0	3.0	1.0																															1977.12039804	go	circlecyan.gif	go	1.0	m	1.0	0.8348391056059999	None	0.0	0.000934839248657	0.515070915222	1980.12339282																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
503				m	0.0	200.0																											2.0	0.0	2.0	0.0	2.0	0.0	4.0	1.0																															1980.12390304	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.0009529590606689998	0.514523983002	1983.12690496	1.0152628421799998																				0.5	0.55																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
504				m	0.0	200.0																											2.0	0.0	2.0	0.0	2.0	1.0	5.0	1.0																															1983.12735796	stop	triangleyellow.gif	stop	2.0	None	0.0		None	0.0	0.000931024551392	0.514863014221	1986.13014388	1.06534099579																				0.55	0.6																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
505				z	0.0	-200.0																											2.0	0.0	2.0	0.0	3.0	0.0	6.0	0.0																															1986.13060498	go	diamondgray.gif	stop	0.5	z	1.0	0.8014609813689999	None	0.0	0.0009369850158689999	0.515048980713	1989.13385081																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
506				z	0.0	-200.0																											2.0	0.0	2.0	0.0	3.0	1.0	7.0	0.0																															1989.13436389	go	circlecyan.gif	go	1.0	z	1.0	0.784140825272	None	0.0	0.0009360313415529999	0.515053033829	1992.13703084																					-1.0	-1.0																						2015_Jul_08_1003	59.9063905516	LearningTask	1	83	
