	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
422	200.0	s	-200.0																	3.0	0.0	3.0	0.0	24.0	0.0	96.0	2.0																													s	1.0	0.384405136108	None	0.0	0.5	hexagonyellow.gif	stop																								0.0	0.514302015305	0.000881195068359	0.384405136108	1.0	s	1505.240556																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
423	200.0	s	-200.0																	3.0	0.0	3.0	0.0	24.0	1.0	97.0	2.0																													s	1.0	0.31749200820900003	None	0.0	4.0	invertedtrianglegreen.gif	stop																								4.2	0.514280080795	0.000885009765625	0.31749200820900003	1.0	s	1508.24416494																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
424	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	24.0	2.0	98.0	3.0																													a	1.0	0.35064291954000004	None	0.0	4.0	squareorange.gif	go																								0.0	0.514033079147	0.000869989395142	0.35064291954000004	1.0	a	1511.24758792																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
425	-200.0	q	200.0																	3.0	0.0	3.0	0.0	24.0	3.0	99.0	1.0																													q	1.0	0.41750001907300005	None	0.0	1.0	circlegray.gif	go																								0.0	0.514117956161	0.00112795829773	0.41750001907300005	1.0	q	1514.25072193																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
426																				3.0	0.0	3.0	0.0																																																																														9.0	40.2556788921																									2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
427				z	0.0	-200.0																											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																															1571.03615093	stop	hexagonyellow.gif	stop	0.5	z	1.0	0.583948135376	None	0.0	0.00086784362793	0.510075807571	1574.03445411	0.75994682312																				0.25	0.2																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
428				z	0.0	-200.0																											0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0																															1574.03494406	go	squareorange.gif	go	4.0	z	1.0	0.36688709259	None	0.0	0.000953912734985	0.5151569843289999	1577.03747606																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
429				z	0.0	-200.0																											0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0																															1577.03794813	go	diamondmagenta.gif	stop	2.0	z	1.0	0.417355060577	None	0.0	0.0009450912475589999	0.515118122101	1580.0409379																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
430				m	0.0	200.0																											0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0																															1580.04145002	stop	hexagonyellow.gif	stop	0.5	None	0.0		None	0.0	0.00093412399292	0.5149991512300001	1583.04450393	0.7650380134579999																				0.25	0.3																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
431				z	0.0	-200.0																											0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0																															1583.04496408	stop	hexagonyellow.gif	stop	0.5	None	0.0		None	0.0	0.0009360313415529999	0.515043020248	1586.04750991	0.715021133423																				0.2	0.25																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
432				z	0.0	-200.0																											0.0	0.0	0.0	0.0	2.0	1.0	5.0	0.0																															1586.047966	go	crosscyan.gif	stop	1.0	z	1.0	0.400593042374	None	0.0	0.0009319782257080001	0.515378952026	1589.05124593																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
433				z	0.0	-200.0																											0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0																															1589.05170393	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.0009329319000239999	0.514914035797	1592.05466199	0.765008926392																				0.25	0.3																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
434				z	0.0	-200.0																											0.0	0.0	0.0	0.0	3.0	1.0	7.0	0.0																															1592.05511999	go	circlegray.gif	go	1.0	z	1.0	0.41771984100299997	None	0.0	0.0009760856628420001	0.5148680210109999	1595.05779195																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
435				z	0.0	-200.0																											0.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0																															1595.05825806	stop	crosscyan.gif	stop	1.0	z	1.0	0.467558145523	None	0.0	0.000928163528442	0.515357971191	1598.06119609	0.8155450820919999																				0.3	0.25																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
436				m	0.0	200.0																											0.0	0.0	0.0	0.0	4.0	1.0	9.0	1.0																															1598.06172109	go	squareorange.gif	go	4.0	m	1.0	0.6678528785710001	None	0.0	0.0009379386901860002	0.514868974686	1601.06455994																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
437				m	0.0	200.0																											0.0	0.0	0.0	0.0	5.0	0.0	10.0	1.0																															1601.06501913	go	squareorange.gif	go	4.0	m	1.0	0.41764497757	None	0.0	0.000943899154663	0.514647006989	1604.06798792																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
438				m	0.0	200.0																											0.0	0.0	0.0	0.0	5.0	1.0	11.0	1.0																															1604.06845093	go	linewhite.gif	go	0.5	m	1.0	0.534265041351	None	0.0	0.000931024551392	0.5151920318600001	1607.07166791																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
439				z	0.0	-200.0																											0.0	0.0	0.0	0.0	6.0	0.0	12.0	0.0																															1607.07212496	stop	crosscyan.gif	stop	1.0	None	0.0		None	0.0	0.0009248256683350001	0.5149559974669999	1610.07486606	0.765142917633																				0.25	0.3																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
440				z	0.0	-200.0																											0.0	0.0	0.0	0.0	6.0	1.0	13.0	0.0																															1610.07540894	go	squareorange.gif	go	4.0	z	1.0	0.38452911377	None	0.0	0.000955820083618	0.514607906342	1613.07820702																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
441				m	0.0	200.0																											0.0	0.0	0.0	0.0	7.0	0.0	14.0	1.0																															1613.07867408	stop	hexagonyellow.gif	stop	0.5	None	0.0		None	0.0	0.00099515914917	0.514958143234	1616.08156991	0.81529211998																				0.3	0.35																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
442				m	0.0	200.0																											0.0	0.0	0.0	0.0	7.0	1.0	15.0	1.0																															1616.08203101	stop	crosscyan.gif	stop	1.0	m	1.0	0.417502880096	None	0.0	0.000927209854126	0.514937162399	1619.0851779000002	0.8655581474299998																				0.35	0.3																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
443				m	0.0	200.0																											0.0	0.0	0.0	0.0	8.0	0.0	16.0	1.0																															1619.08569193	go	circlegray.gif	go	1.0	m	1.0	0.9182238578799998	None	0.0	0.00094199180603	0.514529943466	1622.08853698																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
444				m	0.0	200.0																											0.0	0.0	0.0	0.0	8.0	1.0	17.0	1.0																															1622.08899903	stop	crosscyan.gif	stop	1.0	None	0.0		None	0.0	0.0009360313415529999	0.514803886414	1625.09160089	0.815277814865																				0.3	0.35																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
445				m	0.0	200.0																											0.0	0.0	0.0	0.0	9.0	0.0	18.0	1.0																															1625.09205198	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.0009241104125980002	0.515369176865	1628.09537411	0.8657271862029999																				0.35	0.4																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
446				m	0.0	200.0																											0.0	0.0	0.0	0.0	9.0	1.0	19.0	1.0																															1628.09586096	go	squareorange.gif	go	4.0	m	1.0	0.617369890213	None	0.0	0.000922203063965	0.515007019043	1631.09805799																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
447				z	0.0	-200.0																											0.0	0.0	0.0	0.0	10.0	0.0	20.0	0.0																															1631.09851789	go	linewhite.gif	go	0.5	z	1.0	0.517845869064	None	0.0	0.000931024551392	0.515424013138	1634.10143399																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
448				m	0.0	200.0																											0.0	0.0	0.0	0.0	10.0	1.0	21.0	1.0																															1634.10189509	go	triangleblue.gif	go	2.0	m	1.0	0.7008650302889999	None	0.0	0.0009279251098630001	0.515590906143	1637.10531211																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
449				z	0.0	-200.0																											0.0	0.0	0.0	0.0	11.0	0.0	22.0	0.0																															1637.10576892	stop	diamondmagenta.gif	stop	2.0	None	0.0		None	0.0	0.0009291172027589999	0.515253067017	1640.10869312	0.815350055695																				0.3	0.35																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
450				z	0.0	-200.0																											0.0	0.0	0.0	0.0	11.0	1.0	23.0	0.0																															1640.10914898	stop	hexagonyellow.gif	stop	0.5	None	0.0		None	0.0	0.00101208686829	0.5146741867069999	1643.11218309	0.865091085434																				0.35	0.4																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
451				z	0.0	-200.0																											0.0	0.0	0.0	0.0	12.0	0.0	24.0	0.0																															1643.11263704	stop	hexagonyellow.gif	stop	0.5	None	0.0		None	0.0	0.0009350776672360002	0.514800071716	1646.11513591	0.915025949478																				0.4	0.45																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
452				m	0.0	200.0																											0.0	0.0	0.0	0.0	12.0	1.0	25.0	1.0																															1646.115592	go	invertedtrianglegreen.gif	stop	4.0	m	1.0	0.38398981094400003	None	0.0	0.0009331703186039999	0.515284061432	1649.11898899																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
453				m	0.0	200.0																											0.0	0.0	0.0	0.0	13.0	0.0	26.0	1.0																															1649.1195940999999	stop	hexagonyellow.gif	stop	0.5	None	0.0		None	0.0	0.000949144363403	0.514681100845	1652.121907	0.914869070053																				0.4	0.45																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
454				z	0.0	-200.0																											0.0	0.0	0.0	0.0	13.0	1.0	27.0	0.0																															1652.12236094	go	squareorange.gif	go	4.0	z	1.0	0.634161949158	None	0.0	0.0009181499481200001	0.515422105789	1655.12540102																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
455				m	0.0	200.0																											0.0	0.0	0.0	0.0	14.0	0.0	28.0	1.0																															1655.12585711	go	squareorange.gif	go	4.0	m	1.0	0.367516994476	None	0.0	0.0009200572967529999	0.515130996704	1658.1292069																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
456				m	0.0	200.0																											0.0	0.0	0.0	0.0	14.0	1.0	29.0	1.0																															1658.12972808	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.0009360313415529999	0.5148601531979999	1661.13196111	0.965043067932																				0.45	0.5																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
457				z	0.0	-200.0																											0.0	0.0	0.0	0.0	15.0	0.0	30.0	0.0																															1661.13241696	go	linewhite.gif	go	0.5	z	1.0	0.367470026016	None	0.0	0.000918865203857	0.515249967575	1664.13567805																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
458				m	0.0	200.0																											0.0	0.0	0.0	0.0	15.0	1.0	31.0	1.0																															1664.13613605	go	hexagonyellow.gif	stop	0.5	m	1.0	0.43381285667400005	None	0.0	0.0009291172027589999	0.515259981155	1667.13921905																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
459				m	0.0	200.0																											0.0	0.0	0.0	0.0	16.0	0.0	32.0	1.0																															1667.13969111	go	circlegray.gif	go	1.0	m	1.0	0.46789288520800004	None	0.0	0.000946044921875	0.5147190093990001	1670.14249492																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
460				z	0.0	-200.0																											0.0	0.0	0.0	0.0	16.0	1.0	33.0	0.0																															1670.14295101	go	squareorange.gif	go	4.0	z	1.0	0.534385204315	None	0.0	0.00092601776123	0.514978885651	1673.14536595																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
461				z	0.0	-200.0																											0.0	0.0	0.0	0.0	17.0	0.0	34.0	0.0																															1673.14582205	stop	diamondmagenta.gif	stop	2.0	None	0.0		None	0.0	0.0009241104125980002	0.5154449939729999	1676.14940596	0.9657509326929999																				0.45	0.5																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
462				m	0.0	200.0																											0.0	0.0	0.0	0.0	17.0	1.0	35.0	1.0																															1676.14986396	go	circlegray.gif	go	1.0	m	1.0	0.867809057236	None	0.0	0.0009520053863530001	0.515033006668	1679.15255904																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
463				m	0.0	200.0																											1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0																															1725.47605109	stop	crosscyan.gif	stop	1.0	m	1.0	0.75129699707	None	0.0	0.00105500221252	0.510072946548	1728.47545695	1.01062893867	9.0	45.144750833500005																		0.5	0.45																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
464				m	0.0	200.0																											1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0																															1728.47600412	go	invertedtrianglegreen.gif	stop	4.0	m	1.0	0.601162910461	None	0.0	0.000930070877075	0.5142970085140001	1731.4780581																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
465				m	0.0	200.0																											1.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0																															1731.47851992	stop	hexagonyellow.gif	stop	0.5	m	1.0	0.567631006241	None	0.0	0.0009319782257080001	0.515012025833	1734.48153496	0.965847015381																				0.45	0.4																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
466				z	0.0	-200.0																											1.0	0.0	1.0	0.0	1.0	1.0	3.0	0.0																															1734.48199105	go	circlegray.gif	go	1.0	z	1.0	0.384391069412	None	0.0	0.000942945480347	0.514700889587	1737.48501301																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
467				z	0.0	-200.0																											1.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0																															1737.48552108	stop	diamondmagenta.gif	stop	2.0	None	0.0		None	0.0	0.0009710788726810001	0.514806032181	1740.488204	1.01513910294																				0.5	0.55																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
468				m	0.0	200.0																											1.0	0.0	1.0	0.0	2.0	1.0	5.0	1.0																															1740.48865795	go	circlegray.gif	go	1.0	m	1.0	0.701261997223	None	0.0	0.000959873199463	0.515003919601	1743.49130893																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
469				z	0.0	-200.0																											1.0	0.0	1.0	0.0	3.0	0.0	6.0	0.0																															1743.49177313	go	squareorange.gif	go	4.0	z	1.0	0.634283065796	None	0.0	0.000922918319702	0.515372037888	1746.49466491																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
470				m	0.0	200.0																											1.0	0.0	1.0	0.0	3.0	1.0	7.0	1.0																															1746.49523592	stop	diamondmagenta.gif	stop	2.0	m	1.0	0.31817984581000003	None	0.0	0.0009100437164310001	0.514666080475	1749.49803996	0.9154181480410001																				0.4	0.35																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
471				m	0.0	200.0																											1.0	0.0	1.0	0.0	4.0	0.0	8.0	1.0																															1749.4984920000002	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.0009520053863530001	0.5150370597839999	1752.5017239999997	0.865833997726																				0.35	0.4																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
472				m	0.0	200.0																											1.0	0.0	1.0	0.0	4.0	1.0	9.0	1.0																															1752.50222301	stop	diamondmagenta.gif	stop	2.0	None	0.0		None	0.0	0.0009779930114750001	0.514883041382	1755.50547504	0.9154889583589999																				0.4	0.45																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
473				z	0.0	-200.0																											1.0	0.0	1.0	0.0	5.0	0.0	10.0	0.0																															1755.50593305	go	diamondmagenta.gif	stop	2.0	z	1.0	0.5679409503939999	None	0.0	0.0009679794311519998	0.5147490501399999	1758.5086410000001																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
474				m	0.0	200.0																											1.0	0.0	1.0	0.0	5.0	1.0	11.0	1.0																															1758.50915408	go	circlegray.gif	go	1.0	m	1.0	0.5179128646850001	None	0.0	0.00113010406494	0.514619112015	1761.51150513																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
475				m	0.0	200.0																											1.0	0.0	1.0	0.0	6.0	0.0	12.0	1.0																															1761.5119760000002	stop	diamondmagenta.gif	stop	2.0	None	0.0		None	0.0	0.000962018966675	0.515498161316	1764.51548696	0.965650081635																				0.45	0.5																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
476				z	0.0	-200.0																											1.0	0.0	1.0	0.0	6.0	1.0	13.0	0.0																															1764.51594901	stop	invertedtrianglegreen.gif	stop	4.0	z	1.0	0.667371988297	None	0.0	0.0009350776672360002	0.515138149261	1767.518327	1.0655190944700001																				0.55	0.5																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
477				m	0.0	200.0																											1.0	0.0	1.0	0.0	7.0	0.0	14.0	1.0																															1767.51884007	go	circlegray.gif	go	1.0	m	1.0	0.8181250095370001	None	0.0	0.00102591514587	0.515025854111	1770.52190304																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
478				z	0.0	-200.0																											1.0	0.0	1.0	0.0	7.0	1.0	15.0	0.0																															1770.52236199	go	squareorange.gif	go	4.0	z	1.0	0.834272861481	None	0.0	0.0009350776672360002	0.515254020691	1773.52528095																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
479				z	0.0	-200.0																											1.0	0.0	1.0	0.0	8.0	0.0	16.0	0.0																															1773.52573705	go	triangleblue.gif	go	2.0	z	1.0	0.434458971024	None	0.0	0.0009360313415529999	0.515069961548	1776.52883792																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
480				z	0.0	-200.0																											1.0	0.0	1.0	0.0	8.0	1.0	17.0	0.0																															1776.5293528999998	go	hexagonyellow.gif	stop	0.5	z	1.0	0.38414287567100003	None	0.0	0.000931024551392	0.514857053757	1779.5319581																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
481				z	0.0	-200.0																											1.0	0.0	1.0	0.0	9.0	0.0	18.0	0.0																															1779.53241611	stop	diamondmagenta.gif	stop	2.0	z	1.0	0.551061868668	None	0.0	0.0009360313415529999	0.515120983124	1782.53558207	1.01604700089																				0.5	0.45																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
482				m	0.0	200.0																											1.0	0.0	1.0	0.0	9.0	1.0	19.0	1.0																															1782.53603911	go	squareorange.gif	go	4.0	m	1.0	0.918386936188	None	0.0	0.0009200572967529999	0.514787912369	1785.53903413																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
483				m	0.0	200.0																											1.0	0.0	1.0	0.0	10.0	0.0	20.0	1.0																															1785.53954506	stop	hexagonyellow.gif	stop	0.5	None	0.0		None	0.0	0.0009210109710689999	0.514738082886	1788.54213405	1.0154011249500001																				0.5	0.55																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
484				m	0.0	200.0																											1.0	0.0	1.0	0.0	10.0	1.0	21.0	1.0																															1788.542593	go	triangleblue.gif	go	2.0	m	1.0	0.918493032455	None	0.0	0.0009801387786869998	0.514867067337	1791.54514313																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
485				z	0.0	-200.0																											1.0	0.0	1.0	0.0	11.0	0.0	22.0	0.0																															1791.54559302	go	squareorange.gif	go	4.0	z	1.0	0.968525886536	None	0.0	0.0009129047393799999	0.515505075455	1794.54882002																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
486				z	0.0	-200.0																											1.0	0.0	1.0	0.0	11.0	1.0	23.0	0.0																															1794.54928994	go	crosscyan.gif	stop	1.0	z	1.0	0.500919103622	None	0.0	0.00094199180603	0.515194892883	1797.552356																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
487				z	0.0	-200.0																											1.0	0.0	1.0	0.0	12.0	0.0	24.0	0.0																															1797.55285311	stop	crosscyan.gif	stop	1.0	z	1.0	0.567765951157	None	0.0	0.00103902816772	0.5150380134579999	1800.55585599	0.965174913406																				0.45	0.4																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
488				m	0.0	200.0																											1.0	0.0	1.0	0.0	12.0	1.0	25.0	1.0																															1800.55631399	go	linewhite.gif	go	0.5	m	1.0	0.684471130371	None	0.0	0.000949144363403	0.514780044556	1803.55918503																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
489				m	0.0	200.0																											1.0	0.0	1.0	0.0	13.0	0.0	26.0	1.0																															1803.55964398	go	squareorange.gif	go	4.0	m	1.0	0.41725516319300004	None	0.0	0.0009198188781739999	0.514964818954	1806.56235695																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
490				m	0.0	200.0																											1.0	0.0	1.0	0.0	13.0	1.0	27.0	1.0																															1806.56287599	stop	diamondmagenta.gif	stop	2.0	m	1.0	0.41791415214500005	None	0.0	0.0011548995971700001	0.514735937119	1809.56591201	1.06573796272																				0.55	0.5																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
491				m	0.0	200.0																											1.0	0.0	1.0	0.0	14.0	0.0	28.0	1.0																															1809.56637192	stop	hexagonyellow.gif	stop	0.5	m	1.0	0.651257991791	None	0.0	0.0009338855743410001	0.5148229599	1812.56910205	1.01541805267																				0.5	0.45																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
492				z	0.0	-200.0																											1.0	0.0	1.0	0.0	14.0	1.0	29.0	0.0																															1812.56957102	go	diamondmagenta.gif	stop	2.0	z	1.0	0.48434090614299996	None	0.0	0.0009560585021970001	0.5153331756589999	1815.57281995																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
493				z	0.0	-200.0																											1.0	0.0	1.0	0.0	15.0	0.0	30.0	0.0																															1815.57348394	stop	diamondmagenta.gif	stop	2.0	None	0.0		None	0.0	0.0009469985961910001	0.514723062515	1818.57611799	0.9151611328120001																				0.4	0.45																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
494				m	0.0	200.0																											1.0	0.0	1.0	0.0	15.0	1.0	31.0	1.0																															1818.5766139000002	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.00094199180603	0.514828205109	1821.57904601	0.965507030487																				0.45	0.5																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
495				z	0.0	-200.0																											1.0	0.0	1.0	0.0	16.0	0.0	32.0	0.0																															1821.57950211	go	triangleblue.gif	go	2.0	z	1.0	0.818196058273	None	0.0	0.0009298324584960001	0.51535987854	1824.58298111																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
496				z	0.0	-200.0																											1.0	0.0	1.0	0.0	16.0	1.0	33.0	0.0																															1824.58349705	stop	hexagonyellow.gif	stop	0.5	z	1.0	0.41741704940800006	None	0.0	0.0009469985961910001	0.51483297348	1827.58628511	0.965408086777																				0.45	0.4																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
497				z	0.0	-200.0																											1.0	0.0	1.0	0.0	17.0	0.0	34.0	0.0																															1827.58673811	stop	invertedtrianglegreen.gif	stop	4.0	None	0.0		None	0.0	0.0009717941284180001	0.515129804611	1830.58951712	0.915336847305																				0.4	0.45																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
498				z	0.0	-200.0																											1.0	0.0	1.0	0.0	17.0	1.0	35.0	0.0																															1830.58997297	go	circlegray.gif	go	1.0	z	1.0	0.534332036972	None	0.0	0.000949144363403	0.515181064606	1833.59287095																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
499				z	0.0	-200.0																											2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0																															1877.56359696	go	circlegray.gif	go	1.0	z	1.0	0.8180911540989999	None	0.0	0.0008652210235599999	0.5102510452269999	1880.56253409		9.0	42.7171549797																		-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
500				z	0.0	-200.0																											2.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0																															1880.56302094	go	squareorange.gif	go	4.0	z	1.0	0.35059595108	None	0.0	0.0009670257568360001	0.5147659778589999	1883.56570697																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
501				z	0.0	-200.0																											2.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0																															1883.56616402	go	squareorange.gif	go	4.0	z	1.0	0.284180164337	None	0.0	0.0009279251098630001	0.514883995056	1886.56912804																					-1.0	-1.0																						2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
