	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	feedbackResp.keys	feedbackResp.corr	feedbackResp.rt	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	resp.rt	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	goResp.rt	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 138
403	200.0	s	-200.0																	3.0	0.0	3.0	0.0	19.0	1.0	77.0	2.0																													s	1.0	None	0.0		1.0	trianglegreen.gif	go								0.36735296249399996																								0.91	0.513729095459	0.0008940696716310001	0.36735296249399996	1.0	s	1454.99091601																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
404	200.0	w	200.0																	3.0	0.0	3.0	0.0	19.0	2.0	78.0	0.0																													w	1.0	None	0.0		4.0	hexagongray.gif	stop								0.5005359649660001																								4.01	0.51442193985	0.0008878707885739998	0.5005359649660001	1.0	w	1457.9941299																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
405	-200.0	q	200.0																	3.0	0.0	3.0	0.0	19.0	3.0	79.0	1.0																													q	1.0	None	0.0		4.0	hexagongray.gif	stop								0.41819691658																								3.96	0.514427900314	0.0008859634399410001	0.41819691658	1.0	q	1460.99766493																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
406	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	20.0	0.0	80.0	3.0																													a	1.0	None	0.0		1.0	trianglegreen.gif	go								0.400606870651																								0.0	0.5140249729159999	0.0008997917175289999	0.400606870651	1.0	a	1464.000669																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
407	200.0	w	200.0																	3.0	0.0	3.0	0.0	20.0	1.0	81.0	0.0																													w	1.0	None	0.0		2.0	linemagenta.gif	go								0.367398023605																								1.79	0.514522075653	0.0009489059448239998	0.367398023605	1.0	w	1467.00424981																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
408	200.0	s	-200.0																	3.0	0.0	3.0	0.0	20.0	2.0	82.0	2.0																													s	1.0	None	0.0		1.0	squarewhite.gif	stop								0.351105928421																								1.05	0.514148950577	0.0008728504180910001	0.351105928421	1.0	s	1470.00775599																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
409	-200.0	q	200.0																	3.0	0.0	3.0	0.0	20.0	3.0	83.0	1.0																													q	1.0	None	0.0		4.0	hexagongray.gif	stop								0.367698907852																								4.21	0.51416015625	0.000887155532837	0.367698907852	1.0	q	1473.01081085																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
410	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	21.0	0.0	84.0	3.0																													a	1.0	None	0.0		2.0	circlecyan.gif	stop								0.367531061172																								1.86	0.514410018921	0.000977039337158	0.367531061172	1.0	a	1476.01432586																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
411	-200.0	q	200.0																	3.0	0.0	3.0	0.0	21.0	1.0	85.0	1.0																													q	1.0	None	0.0		1.0	squarewhite.gif	stop								0.433979034424																								0.99	0.514410018921	0.0008919239044189998	0.433979034424	1.0	q	1479.01814485																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
412	-200.0	q	200.0																	3.0	0.0	3.0	0.0	21.0	2.0	86.0	1.0																													q	1.0	None	0.0		1.0	squarewhite.gif	stop								0.400875091553																								1.16	0.513842821121	0.0008938312530519999	0.400875091553	1.0	q	1482.0210650000001																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
413	200.0	w	200.0																	3.0	0.0	3.0	0.0	21.0	3.0	87.0	0.0																													w	1.0	None	0.0		2.0	circlecyan.gif	stop								0.401108980179																								1.94	0.513941049576	0.000917196273804	0.401108980179	1.0	w	1485.0241518																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
414	200.0	s	-200.0																	3.0	0.0	3.0	0.0	22.0	0.0	88.0	2.0																													s	1.0	None	0.0		0.5	crossblue.gif	stop								0.36761617660499996																								0.0	0.514329910278	0.000892877578735	0.36761617660499996	1.0	s	1488.02769494																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
415	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	22.0	1.0	89.0	3.0																													a	1.0	None	0.0		2.0	linemagenta.gif	go								0.40105104446400003																								0.0	0.514477014542	0.000900030136108	0.40105104446400003	1.0	a	1491.03123379																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
416	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	22.0	2.0	90.0	3.0																													a	1.0	None	0.0		0.5	diamondorange.gif	go								0.38433814048799997																								0.64	0.513914823532	0.0009109973907470001	0.38433814048799997	1.0	a	1494.03501296																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
417	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	22.0	3.0	91.0	3.0																													a	1.0	None	0.0		0.5	crossblue.gif	stop								0.33501505851700003																								0.27	0.513480186462	0.000881195068359	0.33501505851700003	1.0	a	1497.03790593																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
418	200.0	s	-200.0																	3.0	0.0	3.0	0.0	23.0	0.0	92.0	2.0																													s	1.0	None	0.0		1.0	squarewhite.gif	stop								0.350803852081																								1.21	0.514168977737	0.000907897949219	0.350803852081	1.0	s	1500.04129791																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
419	200.0	s	-200.0																	3.0	0.0	3.0	0.0	23.0	1.0	93.0	2.0																													s	1.0	None	0.0		1.0	squarewhite.gif	stop								0.350653886795																								0.0	0.514055013657	0.0008749961853029999	0.350653886795	1.0	s	1503.04453087																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
420	-200.0	q	200.0																	3.0	0.0	3.0	0.0	23.0	2.0	94.0	1.0																													q	1.0	None	0.0		0.5	crossblue.gif	stop								0.41746187210100005																								0.39	0.51429605484	0.0008740425109860002	0.41746187210100005	1.0	q	1506.04763889																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
421	200.0	w	200.0																	3.0	0.0	3.0	0.0	23.0	3.0	95.0	0.0																													w	1.0	None	0.0		4.0	invertedtriangleyellow.gif	go								0.401026964188																								3.84	0.51428604126	0.000977039337158	0.401026964188	1.0	w	1509.05146098																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
422	-200.0	q	200.0																	3.0	0.0	3.0	0.0	24.0	0.0	96.0	1.0																													q	1.0	None	0.0		2.0	linemagenta.gif	go								0.384480953217																								1.97	0.51395201683	0.000880002975464	0.384480953217	1.0	q	1512.05466795																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
423	200.0	w	200.0																	3.0	0.0	3.0	0.0	24.0	1.0	97.0	0.0																													w	1.0	None	0.0		4.0	hexagongray.gif	stop								0.350826025009																								4.04	0.514534950256	0.000923871994019	0.350826025009	1.0	w	1515.05825496																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
424	200.0	s	-200.0																	3.0	0.0	3.0	0.0	24.0	2.0	98.0	2.0																													s	1.0	None	0.0		1.0	squarewhite.gif	stop								0.367240905762																								0.92	0.514204978943	0.0008728504180910001	0.367240905762	1.0	s	1518.0616498																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
425	200.0	w	200.0																	3.0	0.0	3.0	0.0	24.0	3.0	99.0	0.0																													w	1.0	None	0.0		1.0	trianglegreen.gif	go								0.38374710083																								0.0	0.51417183876	0.0009059906005860001	0.38374710083	1.0	w	1521.06490684																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
426																				3.0	0.0	3.0	0.0																																																																															9.0	14.537276029600001																															2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
427				m	0.0	200.0																											0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0																																							1546.57303286	go	diamondorange.gif	go	0.5	m	1.0	None	0.0	0.00105094909668	0.501113891602		1549.57947493	0.535083055496																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
428				m	0.0	200.0																											0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0																																							1549.57999897	go	trianglegreen.gif	go	1.0	m	1.0	None	0.0	0.000962018966675	0.51513004303		1552.5826118	0.450909852982																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
429				m	0.0	200.0																											0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0																																							1552.58308101	go	invertedtriangleyellow.gif	go	4.0	m	1.0	None	0.0	0.0009391307830810002	0.515144109726		1555.58632898	0.451213121414																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
430				z	0.0	-200.0																											0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0																																							1555.58685398	go	linemagenta.gif	go	2.0	z	1.0	None	0.0	0.0009369850158689999	0.514724969864		1558.5895319	0.417697906494																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
431				m	0.0	200.0																											0.0	0.0	0.0	0.0	2.0	0.0	4.0	1.0																																							1558.5900960000001	go	invertedtriangleyellow.gif	go	4.0	m	1.0	None	0.0	0.000938177108765	0.514681100845		1561.59278679	0.400949001312																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
432				z	0.0	-200.0																											0.0	0.0	0.0	0.0	2.0	1.0	5.0	0.0																																							1561.5932529000002	go	circlecyan.gif	stop	2.0	z	1.0	None	0.0	0.000953912734985	0.515277862549		1564.59649491	0.317121982574																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
433				z	0.0	-200.0																											0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0																																							1564.59697986	go	invertedtriangleyellow.gif	go	4.0	z	1.0	None	0.0	0.000943899154663	0.514857053757		1567.59956479	0.384200811386																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
434				m	0.0	200.0																											0.0	0.0	0.0	0.0	3.0	1.0	7.0	1.0																																							1567.60005188	stop	hexagongray.gif	stop	4.0	m	1.0	None	0.0	0.0009400844573969999	0.5148220062259999	0.765298128128	1570.60280991	0.400887966156																			0.25	0.2																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
435				m	0.0	200.0																											0.0	0.0	0.0	0.0	4.0	0.0	8.0	1.0																																							1570.60327983	go	diamondorange.gif	go	0.5	m	1.0	None	0.0	0.000961065292358	0.515414953232		1573.60605001	0.584531068802																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
436				m	0.0	200.0																											0.0	0.0	0.0	0.0	4.0	1.0	9.0	1.0																																							1573.606534	go	squarewhite.gif	stop	1.0	m	1.0	None	0.0	0.0009338855743410001	0.515293836594		1576.60983181	0.600742101669																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
437				m	0.0	200.0																											0.0	0.0	0.0	0.0	5.0	0.0	10.0	1.0																																							1576.61030197	stop	circlecyan.gif	stop	2.0	None	0.0	None	0.0	0.000993967056274	0.514770030975	0.715440988541	1579.61326385																				0.2	0.25																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
438				m	0.0	200.0																											0.0	0.0	0.0	0.0	5.0	1.0	11.0	1.0																																							1579.61373186	go	trianglegreen.gif	go	1.0	m	1.0	None	0.0	0.0009751319885249999	0.514539957047		1582.61632299	0.567746162415																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
439				m	0.0	200.0																											0.0	0.0	0.0	0.0	6.0	0.0	12.0	1.0																																							1582.61678982	go	linemagenta.gif	go	2.0	m	1.0	None	0.0	0.00093412399292	0.515094041824		1585.61979699	0.41819310188299996																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
440				z	0.0	-200.0																											0.0	0.0	0.0	0.0	6.0	1.0	13.0	0.0																																							1585.62026381	go	circlecyan.gif	stop	2.0	z	1.0	None	0.0	0.0010859966278099998	0.515141963959		1588.62308788	0.36725115776100004																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
441				z	0.0	-200.0																											0.0	0.0	0.0	0.0	7.0	0.0	14.0	0.0																																							1588.62355185	stop	circlecyan.gif	stop	2.0	z	1.0	None	0.0	0.00096607208252	0.514867067337	0.765483140945	1591.62663388	0.367395877838																			0.25	0.2																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
442				z	0.0	-200.0																											0.0	0.0	0.0	0.0	7.0	1.0	15.0	0.0																																							1591.6271019	go	diamondorange.gif	go	0.5	z	1.0	None	0.0	0.0009391307830810002	0.514843940735		1594.62981582	0.5511620044709999																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
443				z	0.0	-200.0																											0.0	0.0	0.0	0.0	8.0	0.0	16.0	0.0																																							1594.6304729	stop	crossblue.gif	stop	0.5	None	0.0	None	0.0	0.0009658336639400001	0.514719963074	0.715170860291	1597.63290501																				0.2	0.25																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
444				z	0.0	-200.0																											0.0	0.0	0.0	0.0	8.0	1.0	17.0	0.0																																							1597.63337588	stop	hexagongray.gif	stop	4.0	z	1.0	None	0.0	0.0009720325469970001	0.515183925629	0.7652709484100001	1600.63625479	0.401028871536																			0.25	0.2																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
445				m	0.0	200.0																											0.0	0.0	0.0	0.0	9.0	0.0	18.0	1.0																																							1600.636724	go	circlecyan.gif	stop	2.0	m	1.0	None	0.0	0.000946044921875	0.515287876129		1603.63971186	0.400776863098																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
446				z	0.0	-200.0																											0.0	0.0	0.0	0.0	9.0	1.0	19.0	0.0																																							1603.64023685	stop	squarewhite.gif	stop	1.0	None	0.0	None	0.0	0.0009319782257080001	0.514851093292	0.715547084808	1606.64306593																				0.2	0.25																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
447				m	0.0	200.0																											0.0	0.0	0.0	0.0	10.0	0.0	20.0	1.0																																							1606.64358592	stop	squarewhite.gif	stop	1.0	m	1.0	None	0.0	0.00092887878418	0.515120983124	0.765492916107	1609.64639497	0.550487041473																			0.25	0.2																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
448				z	0.0	-200.0																											0.0	0.0	0.0	0.0	10.0	1.0	21.0	0.0																																							1609.64685988	go	trianglegreen.gif	go	1.0	z	1.0	None	0.0	0.000938177108765	0.51523900032		1612.64990592	0.684653997421																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
449				z	0.0	-200.0																											0.0	0.0	0.0	0.0	11.0	0.0	22.0	0.0																																							1612.65037394	go	linemagenta.gif	go	2.0	z	1.0	None	0.0	0.0009369850158689999	0.515105009079		1615.65343499	0.41748309135399997																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
450				z	0.0	-200.0																											0.0	0.0	0.0	0.0	11.0	1.0	23.0	0.0																																							1615.65391302	go	crossblue.gif	stop	0.5	z	1.0	None	0.0	0.0009551048278810001	0.5148220062259999		1618.65632796	0.601670980453																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
451				m	0.0	200.0																											0.0	0.0	0.0	0.0	12.0	0.0	24.0	1.0																																							1618.65679789	go	trianglegreen.gif	go	1.0	m	1.0	None	0.0	0.0009379386901860002	0.515306949615		1621.66000891	0.38400101661700003																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
452				m	0.0	200.0																											0.0	0.0	0.0	0.0	12.0	1.0	25.0	1.0																																							1621.66047502	stop	circlecyan.gif	stop	2.0	None	0.0	None	0.0	0.0009369850158689999	0.5149719715119999	0.7154390811920001	1624.66336298																				0.2	0.25																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
453				m	0.0	200.0																											0.0	0.0	0.0	0.0	13.0	0.0	26.0	1.0																																							1624.6638329000002	stop	hexagongray.gif	stop	4.0	None	0.0	None	0.0	0.00107097625732	0.515009880066	0.7657449245450001	1627.66681194																				0.25	0.3																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
454				z	0.0	-200.0																											0.0	0.0	0.0	0.0	13.0	1.0	27.0	0.0																																							1627.66727996	stop	crossblue.gif	stop	0.5	z	1.0	None	0.0	0.00098991394043	0.515173912048	0.765051841736	1630.67045999	0.48400998115500005																			0.25	0.2																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
455				z	0.0	-200.0																											0.0	0.0	0.0	0.0	14.0	0.0	28.0	0.0																																							1630.67093182	stop	squarewhite.gif	stop	1.0	None	0.0	None	0.0	0.0009350776672360002	0.514580011368	0.715155124664	1633.67336798																				0.2	0.25																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
456				m	0.0	200.0																											0.0	0.0	0.0	0.0	14.0	1.0	29.0	1.0																																							1633.67388892	go	invertedtriangleyellow.gif	go	4.0	m	1.0	None	0.0	0.000970125198364	0.514671087265		1636.67652082	0.38431286811800003																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
457				z	0.0	-200.0																											0.0	0.0	0.0	0.0	15.0	0.0	30.0	0.0																																							1636.67699194	go	squarewhite.gif	stop	1.0	z	1.0	None	0.0	0.00094199180603	0.515164852142		1639.68022585	0.534013032913																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
458				m	0.0	200.0																											0.0	0.0	0.0	0.0	15.0	1.0	31.0	1.0																																							1639.68069196	stop	crossblue.gif	stop	0.5	None	0.0	None	0.0	0.000946044921875	0.514909982681	0.814963102341	1642.68338299																				0.3	0.35																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
459				m	0.0	200.0																											0.0	0.0	0.0	0.0	16.0	0.0	32.0	1.0																																							1642.68391085	go	squarewhite.gif	stop	1.0	m	1.0	None	0.0	0.0009629726409910001	0.514965057373		1645.68699789	0.734335184097																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
460				z	0.0	-200.0																											0.0	0.0	0.0	0.0	16.0	1.0	33.0	0.0																																							1645.68756199	go	circlecyan.gif	stop	2.0	z	1.0	None	0.0	0.00094199180603	0.514837026596		1648.69005299	0.500796079636																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
461				z	0.0	-200.0																											0.0	0.0	0.0	0.0	17.0	0.0	34.0	0.0																																							1648.69051695	go	hexagongray.gif	stop	4.0	z	1.0	None	0.0	0.000945806503296	0.515073776245		1651.69379091	0.43425321579																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
462				z	0.0	-200.0																											0.0	0.0	0.0	0.0	17.0	1.0	35.0	0.0																																							1651.69431496	stop	squarewhite.gif	stop	1.0	None	0.0	None	0.0	0.000931024551392	0.514716148376	0.7648491859440001	1654.69682288																				0.25	0.3																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
463				z	0.0	-200.0																											1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0																																							1696.164464	go	invertedtriangleyellow.gif	go	4.0	z	1.0	None	0.0	0.0008749961853029999	0.510550022125		1699.16377592	0.5511319637300001	9.0	40.2581779957																	-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
464				z	0.0	-200.0																											1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0																																							1699.16429496	stop	crossblue.gif	stop	0.5	z	1.0	None	0.0	0.00107288360596	0.514529943466	0.814557790756	1702.16679096	0.367357969284																			0.3	0.25																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
465				m	0.0	200.0																											1.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0																																							1702.16725779	stop	circlecyan.gif	stop	2.0	m	1.0	None	0.0	0.000943899154663	0.515012025833	0.865125894547	1705.17025995	0.551411867142																			0.35	0.3																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
466				m	0.0	200.0																											1.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0																																							1705.17072701	go	diamondorange.gif	go	0.5	m	1.0	None	0.0	0.000962018966675	0.5148961544039999		1708.1733098000002	0.451104879379																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
467				z	0.0	-200.0																											1.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0																																							1708.17381692	go	diamondorange.gif	go	0.5	z	1.0	None	0.0	0.0009779930114750001	0.5150361061100001		1711.17653084	0.45074796676600004																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
468				m	0.0	200.0																											1.0	0.0	1.0	0.0	2.0	1.0	5.0	1.0																																							1711.17699885	stop	hexagongray.gif	stop	4.0	m	1.0	None	0.0	0.00095796585083	0.515188932419	0.8155279159550001	1714.17988181	0.467300891876																			0.3	0.25																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
469				z	0.0	-200.0																											1.0	0.0	1.0	0.0	3.0	0.0	6.0	0.0																																							1714.18036199	stop	crossblue.gif	stop	0.5	None	0.0	None	0.0	0.000953912734985	0.51500082016	0.765385866165	1717.18326092																				0.25	0.3																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
470				z	0.0	-200.0																											1.0	0.0	1.0	0.0	3.0	1.0	7.0	0.0																																							1717.18373084	stop	squarewhite.gif	stop	1.0	None	0.0	None	0.0	0.00116014480591	0.51481294632	0.8156261444089999	1720.18688989																				0.3	0.35																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
471				m	0.0	200.0																											1.0	0.0	1.0	0.0	4.0	0.0	8.0	1.0																																							1720.18735099	stop	circlecyan.gif	stop	2.0	None	0.0	None	0.0	0.000993967056274	0.514945983887	0.765618801117	1723.19015694																				0.25	0.3																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
472				m	0.0	200.0																											1.0	0.0	1.0	0.0	4.0	1.0	9.0	1.0																																							1723.19061494	stop	crossblue.gif	stop	0.5	m	1.0	None	0.0	0.0009629726409910001	0.5152659416200001	0.8157210350040001	1726.19341779	0.48394703865099997																			0.3	0.25																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
473				z	0.0	-200.0																											1.0	0.0	1.0	0.0	5.0	0.0	10.0	0.0																																							1726.19401884	go	trianglegreen.gif	go	1.0	z	1.0	None	0.0	0.000970125198364	0.514760017395		1729.19720984	0.601243972778																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
474				z	0.0	-200.0																											1.0	0.0	1.0	0.0	5.0	1.0	11.0	0.0																																							1729.19778085	stop	squarewhite.gif	stop	1.0	z	1.0	None	0.0	0.000999927520752	0.5143249034880001	0.8647968769069999	1732.20011592	0.41798210144000003																			0.35	0.3																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
475				z	0.0	-200.0																											1.0	0.0	1.0	0.0	6.0	0.0	12.0	0.0																																							1732.20058298	go	invertedtriangleyellow.gif	go	4.0	z	1.0	None	0.0	0.0009591579437260001	0.515677928925		1735.20376492	0.750552892685																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
476				z	0.0	-200.0																											1.0	0.0	1.0	0.0	6.0	1.0	13.0	0.0																																							1735.20428586	go	linemagenta.gif	go	2.0	z	1.0	None	0.0	0.00094199180603	0.514938831329		1738.20679283	0.583973884583																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
477				z	0.0	-200.0																											1.0	0.0	1.0	0.0	7.0	0.0	14.0	0.0																																							1738.207304	stop	circlecyan.gif	stop	2.0	z	1.0	None	0.0	0.0009589195251460001	0.51532793045	0.815425872803	1741.21035385	0.40026402473399997																			0.3	0.25																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
478				m	0.0	200.0																											1.0	0.0	1.0	0.0	7.0	1.0	15.0	1.0																																							1741.21081901	go	invertedtriangleyellow.gif	go	4.0	m	1.0	None	0.0	0.000945806503296	0.515147924423		1744.2135489	0.567378044128																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
479				z	0.0	-200.0																											1.0	0.0	1.0	0.0	8.0	0.0	16.0	0.0																																							1744.21401596	stop	crossblue.gif	stop	0.5	z	1.0	None	0.0	0.0009369850158689999	0.5150148868559999	0.765178918839	1747.21724987	0.46784496307400003																			0.25	0.2																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
480				z	0.0	-200.0																											1.0	0.0	1.0	0.0	8.0	1.0	17.0	0.0																																							1747.21776581	stop	hexagongray.gif	stop	4.0	None	0.0	None	0.0	0.00108003616333	0.515050172806	0.714927196503	1750.22058487																				0.2	0.25																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
481				m	0.0	200.0																											1.0	0.0	1.0	0.0	9.0	0.0	18.0	1.0																																							1750.2210629	stop	circlecyan.gif	stop	2.0	None	0.0	None	0.0	0.00100898742676	0.5146880149840001	0.764648914337	1753.22375393																				0.25	0.3																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
482				z	0.0	-200.0																											1.0	0.0	1.0	0.0	9.0	1.0	19.0	0.0																																							1753.2242198	go	diamondorange.gif	go	0.5	z	1.0	None	0.0	0.000942945480347	0.5152590274809999		1756.22712398	0.450721979141																			-1.0	-1.0																						2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
