	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	feedbackResp.rt	key_resp_7.keys	key_resp_7.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
161	200.0	s	-200.0																	1.0	0.0	1.0	0.0	9.0	1.0	37.0	2.0																													s	1.0	0.38441491127	None	0.0	2.0	crossorange.gif	stop																								2.05	0.514252901077	0.0009129047393799999	0.38441491127	1.0	s	755.860699177																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
162	-200.0	q	200.0																	1.0	0.0	1.0	0.0	9.0	2.0	38.0	1.0																													q	1.0	0.350811004639	None	0.0	4.0	invertedtrianglemagenta.gif	go																								4.15	0.514322042465	0.00127601623535	0.350811004639	1.0	q	758.864106178																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
163	200.0	s	-200.0																	1.0	0.0	1.0	0.0	9.0	3.0	39.0	2.0																													s	1.0	0.384191989899	None	0.0	2.0	circleyellow.gif	go																								2.03	0.514189958572	0.0008749961853029999	0.384191989899	1.0	s	761.868467093																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
164	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	10.0	0.0	40.0	3.0																													a	1.0	0.41752696037299997	None	0.0	4.0	invertedtrianglemagenta.gif	go																								0.0	0.513190031052	0.0009140968322749999	0.417526960373	1.0	a	764.8707132339999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
165	-200.0	q	200.0																	1.0	0.0	1.0	0.0	10.0	1.0	41.0	1.0																													q	1.0	0.384846925735	None	0.0	4.0	diamondgreen.gif	stop																								3.84	0.514228820801	0.0008740425109860002	0.384846925735	1.0	q	767.874171019																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
166	-200.0	q	200.0																	1.0	0.0	1.0	0.0	10.0	2.0	42.0	1.0																													q	1.0	0.38473200798	None	0.0	2.0	crossorange.gif	stop																								1.8	0.5137639045719999	0.0009279251098630001	0.38473200798	1.0	q	770.8777661319999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
167	200.0	w	200.0																	1.0	0.0	1.0	0.0	10.0	3.0	43.0	0.0																													w	1.0	0.36785411834700005	None	0.0	4.0	diamondgreen.gif	stop																								4.07	0.513916015625	0.000930070877075	0.367854118347	1.0	w	773.8808701039999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
168	200.0	w	200.0																	1.0	0.0	1.0	0.0	11.0	0.0	44.0	0.0																													w	1.0	0.333927869797	None	0.0	2.0	circleyellow.gif	go																								1.87	0.514406919479	0.0008749961853029999	0.333927869797	1.0	w	776.884309053																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
169	-200.0	q	200.0																	1.0	0.0	1.0	0.0	11.0	1.0	45.0	1.0																													q	1.0	0.31739783286999995	None	0.0	1.0	hexagonwhite.gif	go																								0.82	0.514193058014	0.0009069442749019998	0.31739783287	1.0	q	779.887757063																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
170	200.0	s	-200.0																	1.0	0.0	1.0	0.0	11.0	2.0	46.0	2.0																													s	1.0	0.334175825119	None	0.0	1.0	hexagonwhite.gif	go																								0.0	0.514089107513	0.0014100074768100001	0.334175825119	1.0	s	782.8912251																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
171	200.0	s	-200.0																	1.0	0.0	1.0	0.0	11.0	3.0	47.0	2.0																													s	1.0	0.33439779281599996	None	0.0	2.0	crossorange.gif	stop																								1.96	0.513674974442	0.00099515914917	0.334397792816	1.0	s	785.894657135																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
172	-200.0	q	200.0																	1.0	0.0	1.0	0.0	12.0	0.0	48.0	1.0																													q	1.0	0.35088706016500004	None	0.0	1.0	squarecyan.gif	stop																								1.07	0.514059066772	0.0008790493011469999	0.350887060165	1.0	q	788.897783041																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
173	200.0	w	200.0																	1.0	0.0	1.0	0.0	12.0	1.0	49.0	0.0																													w	1.0	0.301237106323	None	0.0	2.0	crossorange.gif	stop																								0.0	0.513980865479	0.000941038131714	0.301237106323	1.0	w	791.9008731839999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
174	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	12.0	2.0	50.0	3.0																													a	1.0	0.334609031677	None	0.0	2.0	crossorange.gif	stop																								1.78	0.514173030853	0.000923156738281	0.334609031677	1.0	a	794.90440917																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
175	200.0	s	-200.0																	1.0	0.0	1.0	0.0	12.0	3.0	51.0	2.0																													s	1.0	0.351469993591	None	0.0	0.5	lineblue.gif	stop																								0.32	0.514358043671	0.0008718967437739999	0.351469993591	1.0	s	797.908239126																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
176	200.0	s	-200.0																	1.0	0.0	1.0	0.0	13.0	0.0	52.0	2.0																													s	1.0	0.35073208808899997	None	0.0	4.0	diamondgreen.gif	stop																								4.16	0.5140240192409999	0.0008959770202639998	0.350732088089	1.0	s	800.9113759989999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
177	-200.0	q	200.0																	1.0	0.0	1.0	0.0	13.0	1.0	53.0	1.0																													q	1.0	0.350136995316	None	0.0	0.5	trianglegray.gif	go																								0.51	0.514265060425	0.0009319782257080001	0.350136995316	1.0	q	803.9143671989999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
178	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	13.0	2.0	54.0	3.0																													a	1.0	0.38432097435	None	0.0	1.0	squarecyan.gif	stop																								0.0	0.514348983765	0.0009441375732419999	0.38432097435	1.0	a	806.917915106																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
179	-200.0	q	200.0																	1.0	0.0	1.0	0.0	13.0	3.0	55.0	1.0																													q	1.0	0.36806511879000003	None	0.0	2.0	crossorange.gif	stop																								1.86	0.514098882675	0.0008749961853029999	0.36806511879	1.0	q	809.92133522																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
180	-200.0	q	200.0																	1.0	0.0	1.0	0.0	14.0	0.0	56.0	1.0																													q	1.0	0.36794114112899995	None	0.0	4.0	invertedtrianglemagenta.gif	go																								4.23	0.5137920379640001	0.0008749961853029999	0.367941141129	1.0	q	812.9244270319999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
181	-200.0	q	200.0																	1.0	0.0	1.0	0.0	14.0	1.0	57.0	1.0																													q	1.0	0.367474079132	None	0.0	4.0	diamondgreen.gif	stop																								3.81	0.514348983765	0.0008728504180910001	0.367474079132	1.0	q	815.928055048																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
182	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	14.0	2.0	58.0	3.0																													a	1.0	0.384195804596	None	0.0	2.0	circleyellow.gif	go																								1.93	0.513514041901	0.000951051712036	0.384195804596	1.0	a	818.931678057																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
183	200.0	s	-200.0																	1.0	0.0	1.0	0.0	14.0	3.0	59.0	2.0																													s	1.0	0.333655118942	None	0.0	1.0	squarecyan.gif	stop																								1.12	0.514090061188	0.000890016555786	0.333655118942	1.0	s	821.934640169																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
184	-200.0	q	200.0																	1.0	0.0	1.0	0.0	15.0	0.0	60.0	1.0																													q	1.0	0.367694854736	None	0.0	4.0	diamondgreen.gif	stop																								4.07	0.514282941818	0.000877141952515	0.367694854736	1.0	q	824.938012123																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
185	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	15.0	1.0	61.0	3.0																													a	1.0	0.384157180786	None	0.0	0.5	trianglegray.gif	go																								0.66	0.513930082321	0.0009160041809079999	0.384157180786	1.0	a	827.9413170810001																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
186	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	15.0	2.0	62.0	3.0																													a	1.0	0.367621898651	None	0.0	4.0	diamondgreen.gif	stop																								4.17	0.514305114746	0.0009250640869139999	0.367621898651	1.0	a	830.944913149																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
187	-200.0	q	200.0																	1.0	0.0	1.0	0.0	15.0	3.0	63.0	1.0																													q	1.0	0.36784386634800004	None	0.0	0.5	trianglegray.gif	go																								0.65	0.513880968094	0.00110602378845	0.367843866348	1.0	q	833.948526144																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
188	200.0	w	200.0																	1.0	0.0	1.0	0.0	16.0	0.0	64.0	0.0																													w	1.0	0.367538928986	None	0.0	1.0	squarecyan.gif	stop																								1.18	0.5138599872590001	0.0009250640869139999	0.367538928986	1.0	w	836.9514050480001																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
189	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	16.0	1.0	65.0	3.0																													a	1.0	0.38408613205	None	0.0	2.0	crossorange.gif	stop																								0.0	0.514147043228	0.0009291172027589999	0.38408613205	1.0	a	839.9547262189999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
190	200.0	w	200.0																	1.0	0.0	1.0	0.0	16.0	2.0	66.0	0.0																													w	1.0	0.317752122879	None	0.0	4.0	diamondgreen.gif	stop																								4.1	0.513923883438	0.0009129047393799999	0.317752122879	1.0	w	842.958022118																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
191	200.0	w	200.0																	1.0	0.0	1.0	0.0	16.0	3.0	67.0	0.0																													w	1.0	0.451076984406	None	0.0	4.0	invertedtrianglemagenta.gif	go																								3.84	0.514351844788	0.0008938312530519999	0.451076984406	1.0	w	845.9613790510001																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
192	200.0	w	200.0																	1.0	0.0	1.0	0.0	17.0	0.0	68.0	0.0																													w	1.0	0.35079193115199997	None	0.0	1.0	squarecyan.gif	stop																								0.97	0.514523029327	0.000953912734985	0.350791931152	1.0	w	848.96491909																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
193	200.0	w	200.0																	1.0	0.0	1.0	0.0	17.0	1.0	69.0	0.0																													w	1.0	0.350428104401	None	0.0	2.0	crossorange.gif	stop																								2.2	0.514086008072	0.0011579990387	0.350428104401	1.0	w	851.9682371619999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
194	-200.0	q	200.0																	1.0	0.0	1.0	0.0	17.0	2.0	70.0	1.0																													q	1.0	0.467853069305	None	0.0	1.0	squarecyan.gif	stop																								0.77	0.513998985291	0.00086498260498	0.467853069305	1.0	q	854.971586227																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
195	200.0	s	-200.0																	1.0	0.0	1.0	0.0	17.0	3.0	71.0	2.0																													s	1.0	0.383853197098	None	0.0	4.0	invertedtrianglemagenta.gif	go																								4.02	0.514305114746	0.0008909702301030001	0.383853197098	1.0	s	857.975071192																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
196	200.0	s	-200.0																	1.0	0.0	1.0	0.0	18.0	0.0	72.0	2.0																													s	1.0	0.48448801040600004	None	0.0	0.5	trianglegray.gif	go																								0.56	0.513454914093	0.000909090042114	0.484488010406	1.0	s	860.978312016																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
197	200.0	w	200.0																	1.0	0.0	1.0	0.0	18.0	1.0	73.0	0.0																													w	1.0	0.317656993866	None	0.0	4.0	diamondgreen.gif	stop																								0.0	0.5140600204469999	0.00088095664978	0.317656993866	1.0	w	863.9815649989999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
198	200.0	s	-200.0																	1.0	0.0	1.0	0.0	18.0	2.0	74.0	2.0																													s	1.0	0.383913993835	None	0.0	0.5	lineblue.gif	stop																								0.25	0.514373779297	0.000888824462891	0.383913993835	1.0	s	866.985503197																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
199	-200.0	q	200.0																	1.0	0.0	1.0	0.0	18.0	3.0	75.0	1.0																													q	1.0	0.334742069244	None	0.0	2.0	circleyellow.gif	go																								1.98	0.513650894165	0.0010049343109099999	0.334742069244	1.0	q	869.9884421830001																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
200	200.0	w	200.0																	1.0	0.0	1.0	0.0	19.0	0.0	76.0	0.0																													w	1.0	0.300729036331	None	0.0	1.0	squarecyan.gif	stop																								0.0	0.514174938202	0.0008749961853029999	0.300729036331	1.0	w	872.991611004																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
201	-200.0	q	200.0																	1.0	0.0	1.0	0.0	19.0	1.0	77.0	1.0																													q	1.0	0.333739995956	None	0.0	2.0	crossorange.gif	stop																								0.0	0.5146138668060001	0.0008769035339360002	0.333739995956	1.0	q	875.995135069																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
202	200.0	s	-200.0																	1.0	0.0	1.0	0.0	19.0	2.0	78.0	2.0																													s	1.0	0.383590936661	None	0.0	0.5	trianglegray.gif	go																								0.0	0.514369010925	0.0009729862213130002	0.383590936661	1.0	s	878.998471022																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
203	-200.0	q	200.0																	1.0	0.0	1.0	0.0	19.0	3.0	79.0	1.0																													q	1.0	0.36834383010899996	None	0.0	0.5	lineblue.gif	stop																								0.62	0.514021873474	0.00102210044861	0.368343830109	1.0	q	882.0019390580001																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
204	200.0	w	200.0																	1.0	0.0	1.0	0.0	20.0	0.0	80.0	0.0																													w	1.0	0.334760904312	None	0.0	2.0	crossorange.gif	stop																								2.15	0.514070034027	0.0009019374847410001	0.334760904312	1.0	w	885.004885197																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
205	200.0	s	-200.0																	1.0	0.0	1.0	0.0	20.0	1.0	81.0	2.0																													s	1.0	0.38482904434199994	None	0.0	4.0	diamondgreen.gif	stop																								4.17	0.514415979385	0.00092887878418	0.384829044342	1.0	s	888.008293152																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
206	200.0	s	-200.0																	1.0	0.0	1.0	0.0	20.0	2.0	82.0	2.0																													s	1.0	0.35118389129600003	None	0.0	0.5	lineblue.gif	stop																								0.41	0.5141420364379999	0.0009560585021970001	0.351183891296	1.0	s	891.0116710660001																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
207	200.0	w	200.0																	1.0	0.0	1.0	0.0	20.0	3.0	83.0	0.0																													w	1.0	0.317543029785	None	0.0	4.0	diamondgreen.gif	stop																								4.18	0.514365196228	0.0008971691131589999	0.317543029785	1.0	w	894.015383005																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
208	200.0	w	200.0																	1.0	0.0	1.0	0.0	21.0	0.0	84.0	0.0																													w	1.0	0.33372592926	None	0.0	0.5	lineblue.gif	stop																								0.48	0.514330863953	0.0008709430694580001	0.33372592926	1.0	w	897.0185492039999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
209	200.0	s	-200.0																	1.0	0.0	1.0	0.0	21.0	1.0	85.0	2.0																													s	1.0	0.35005903244000003	None	0.0	2.0	crossorange.gif	stop																								0.0	0.514243125916	0.0010430812835700001	0.35005903244	1.0	s	900.0221621989999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
210	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	21.0	2.0	86.0	3.0																													a	1.0	0.35091996192900005	None	0.0	2.0	circleyellow.gif	go																								1.85	0.5139420032500001	0.0008790493011469999	0.350919961929	1.0	a	903.0252151489999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
211	-200.0	q	200.0																	1.0	0.0	1.0	0.0	21.0	3.0	87.0	1.0																													q	1.0	0.40034008026100004	None	0.0	4.0	diamondgreen.gif	stop																								3.8	0.514764070511	0.00087308883667	0.400340080261	1.0	q	906.0286970139999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
212	200.0	s	-200.0																	1.0	0.0	1.0	0.0	22.0	0.0	88.0	2.0																													s	1.0	0.31779479980500003	None	0.0	1.0	squarecyan.gif	stop																								1.0	0.5134370327000001	0.0009291172027589999	0.317794799805	1.0	s	909.032131195																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
213	-200.0	q	200.0																	1.0	0.0	1.0	0.0	22.0	1.0	89.0	1.0																													q	1.0	0.334032058716	None	0.0	0.5	trianglegray.gif	go																								0.58	0.514093875885	0.000881910324097	0.334032058716	1.0	q	912.035451174																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
214	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	22.0	2.0	90.0	3.0																													a	1.0	0.35061788559	None	0.0	1.0	squarecyan.gif	stop																								0.82	0.5142760276789999	0.0008740425109860002	0.35061788559	1.0	a	915.0388531680001																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
215	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	22.0	3.0	91.0	3.0																													a	1.0	0.367390871048	None	0.0	1.0	squarecyan.gif	stop																								0.0	0.514053106308	0.0009191036224369998	0.367390871048	1.0	a	918.0420632360001																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
216	200.0	w	200.0																	1.0	0.0	1.0	0.0	23.0	0.0	92.0	0.0																													w	1.0	0.318181037903	None	0.0	4.0	diamondgreen.gif	stop																								4.03	0.514100790024	0.0008859634399410001	0.318181037903	1.0	w	921.045246124																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
217	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	23.0	1.0	93.0	3.0																													a	1.0	0.334769964218	None	0.0	2.0	crossorange.gif	stop																								2.19	0.513980865479	0.00105786323547	0.334769964218	1.0	a	924.048607111																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
218	200.0	w	200.0																	1.0	0.0	1.0	0.0	23.0	2.0	94.0	0.0																													w	1.0	0.317498922348	None	0.0	2.0	crossorange.gif	stop																								1.98	0.5142161846159999	0.0010321140289299999	0.317498922348	1.0	w	927.052160025																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
219	200.0	w	200.0																	1.0	0.0	1.0	0.0	23.0	3.0	95.0	0.0																													w	1.0	0.30116891861	None	0.0	0.5	lineblue.gif	stop																								0.36	0.514004945755	0.0011448860168499998	0.30116891861	1.0	w	930.055632114																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
220	200.0	w	200.0																	1.0	0.0	1.0	0.0	24.0	0.0	96.0	0.0																													w	1.0	0.317348003387	None	0.0	4.0	invertedtrianglemagenta.gif	go																								4.12	0.5141940116879999	0.000880002975464	0.317348003387	1.0	w	933.0589880939999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
221	200.0	s	-200.0																	1.0	0.0	1.0	0.0	24.0	1.0	97.0	2.0																													s	1.0	0.367513895035	None	0.0	2.0	crossorange.gif	stop																								0.0	0.513864994049	0.000907182693481	0.367513895035	1.0	s	936.062155008																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
222	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	24.0	2.0	98.0	3.0																													a	1.0	0.317625045776	None	0.0	4.0	diamondgreen.gif	stop																								4.01	0.513869047165	0.0010740756988499999	0.317625045776	1.0	a	939.0655422210001																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
223	200.0	s	-200.0																	1.0	0.0	1.0	0.0	24.0	3.0	99.0	2.0																													s	1.0	0.35132694244400003	None	0.0	4.0	invertedtrianglemagenta.gif	go																								4.19	0.514223098755	0.000900983810425	0.351326942444	1.0	s	942.068926096																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
224																				1.0	0.0	1.0	0.0																																																																															9.0	18.0664899349																								2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
225	200.0	s	-200.0																	2.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0																													s	1.0	0.451523780823	None	0.0	1.0	squarecyan.gif	stop																								0.77	0.5078449249270001	0.0009520053863530001	0.451523780823	1.0	s	963.827744007																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
226	-200.0	q	200.0																	2.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0																													q	1.0	0.31702995300299996	None	0.0	1.0	squarecyan.gif	stop																								0.83	0.513011932373	0.000900983810425	0.317029953003	1.0	q	966.82982707																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
227	200.0	w	200.0																	2.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0																													w	1.0	0.30082011222800004	None	0.0	4.0	invertedtrianglemagenta.gif	go																								4.16	0.514194965363	0.000881910324097	0.300820112228	1.0	w	969.8329072																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
228	200.0	w	200.0																	2.0	0.0	2.0	0.0	0.0	3.0	3.0	0.0																													w	1.0	0.318073034286	None	0.0	4.0	diamondgreen.gif	stop																								4.23	0.514514923096	0.0008740425109860002	0.318073034286	1.0	w	972.8367981910001																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
229	200.0	s	-200.0																	2.0	0.0	2.0	0.0	1.0	0.0	4.0	2.0																													s	1.0	0.334733009338	None	0.0	2.0	crossorange.gif	stop																								1.92	0.5135710239410001	0.0008780956268310002	0.334733009338	1.0	s	975.8402240280001																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
230	-200.0	q	200.0																	2.0	0.0	2.0	0.0	1.0	1.0	5.0	1.0																													q	1.0	0.317390918732	None	0.0	2.0	circleyellow.gif	go																								0.0	0.514049053192	0.000880002975464	0.317390918732	1.0	q	978.8433051110001																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
231	-200.0	q	200.0																	2.0	0.0	2.0	0.0	1.0	2.0	6.0	1.0																													q	1.0	0.35140109062200003	None	0.0	4.0	diamondgreen.gif	stop																								4.18	0.514075040817	0.0008740425109860002	0.351401090622	1.0	q	981.84691906																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
232	-200.0	q	200.0																	2.0	0.0	2.0	0.0	1.0	3.0	7.0	1.0																													q	1.0	0.334361076355	None	0.0	2.0	crossorange.gif	stop																								2.2	0.514048814774	0.0009069442749019998	0.334361076355	1.0	q	984.849849224																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
233	200.0	w	200.0																	2.0	0.0	2.0	0.0	2.0	0.0	8.0	0.0																													w	1.0	0.317368984222	None	0.0	0.5	trianglegray.gif	go																								0.37	0.514404058456	0.0013480186462400002	0.317368984222	1.0	w	987.8531410689999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
234	-200.0	q	200.0																	2.0	0.0	2.0	0.0	2.0	1.0	9.0	1.0																													q	1.0	0.36759305000299997	None	0.0	1.0	squarecyan.gif	stop																								0.0	0.514833927155	0.0008668899536130001	0.367593050003	1.0	q	990.856972218																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
235	200.0	w	200.0																	2.0	0.0	2.0	0.0	2.0	2.0	10.0	0.0																													w	1.0	0.284470796585	None	0.0	4.0	invertedtrianglemagenta.gif	go																								3.84	0.513569116592	0.0009760856628420001	0.284470796585	1.0	w	993.860074043																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
236	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	2.0	3.0	11.0	3.0																													a	1.0	0.43512201309199994	None	0.0	2.0	circleyellow.gif	go																								2.16	0.5138390064239999	0.000978946685791	0.435122013092	1.0	a	996.8632671830001																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
237	200.0	w	200.0																	2.0	0.0	2.0	0.0	3.0	0.0	12.0	0.0																													w	1.0	0.30030798911999995	None	0.0	1.0	squarecyan.gif	stop																								0.0	0.514751911163	0.0008668899536130001	0.30030798912	1.0	w	999.866681099																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
238	-200.0	q	200.0																	2.0	0.0	2.0	0.0	3.0	1.0	13.0	1.0																													q	1.0	0.334481954575	None	0.0	2.0	circleyellow.gif	go																								1.84	0.514512062073	0.00088906288147	0.334481954575	1.0	q	1002.87007022																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
239	200.0	w	200.0																	2.0	0.0	2.0	0.0	3.0	2.0	14.0	0.0																													w	1.0	0.33459186554000003	None	0.0	1.0	hexagonwhite.gif	go																								1.14	0.514034986496	0.0009570121765139998	0.33459186554	1.0	w	1005.87350607																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
240	200.0	s	-200.0																	2.0	0.0	2.0	0.0	3.0	3.0	15.0	2.0																													s	1.0	0.334238052368	None	0.0	2.0	circleyellow.gif	go																								1.79	0.514477968216	0.0008790493011469999	0.334238052368	1.0	s	1008.87727022																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
241	-200.0	q	200.0																	2.0	0.0	2.0	0.0	4.0	0.0	16.0	1.0																													q	1.0	0.283565044403	None	0.0	2.0	circleyellow.gif	go																								2.01	0.513849973679	0.00088906288147	0.283565044403	1.0	q	1011.88031816																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
