	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	beginningSSD	key_resp_9.rt	EndingSSD	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
412	200.0	s	-200.0																	3.0	0.0	3.0	0.0	21.0	2.0	86.0	2.0																													s	1.0	0.36743092536899996	None	0.0	2.0	circlegreen.gif	go																								2.17	0.51441693306	0.000892877578735	0.36743092536899996	1.0	s	1552.62866306																																		2015_Jun_24_1402	59.94123498	LearningTask	1	65	
413	-200.0	q	200.0																	3.0	0.0	3.0	0.0	21.0	3.0	87.0	1.0																													q	1.0	0.36780500412	None	0.0	1.0	diamondgray.gif	go																								0.83	0.514395952225	0.0008940696716310001	0.36780500412	1.0	q	1555.63207197																																		2015_Jun_24_1402	59.94123498	LearningTask	1	65	
414	-200.0	q	200.0																	3.0	0.0	3.0	0.0	22.0	0.0	88.0	1.0																													q	1.0	0.35140895843500003	None	0.0	4.0	hexagonmagenta.gif	go																								4.09	0.5139060020449999	0.00093412399292	0.35140895843500003	1.0	q	1558.63548112																																		2015_Jun_24_1402	59.94123498	LearningTask	1	65	
415	200.0	w	200.0																	3.0	0.0	3.0	0.0	22.0	1.0	89.0	0.0																													w	1.0	0.400882005692	None	0.0	2.0	invertedtrianglecyan.gif	stop																								2.22	0.5142381191250001	0.0008959770202639998	0.400882005692	1.0	w	1561.63892698																																		2015_Jun_24_1402	59.94123498	LearningTask	1	65	
416	200.0	w	200.0																	3.0	0.0	3.0	0.0	22.0	2.0	90.0	0.0																													w	1.0	0.45126414298999995	None	0.0	4.0	lineorange.gif	stop																								0.0	0.514065027237	0.0009210109710689999	0.45126414298999995	1.0	w	1564.64279509																																		2015_Jun_24_1402	59.94123498	LearningTask	1	65	
417	200.0	s	-200.0																	3.0	0.0	3.0	0.0	22.0	3.0	91.0	2.0																													s	1.0	0.384525060654	None	0.0	0.5	crossyellow.gif	go																								0.64	0.513360977173	0.0009169578552250001	0.384525060654	1.0	s	1567.64561915																																		2015_Jun_24_1402	59.94123498	LearningTask	1	65	
418	-200.0	q	200.0																	3.0	0.0	3.0	0.0	23.0	0.0	92.0	1.0																													q	1.0	0.384037017822	None	0.0	4.0	hexagonmagenta.gif	go																								3.79	0.514417171478	0.0008950233459470001	0.384037017822	1.0	q	1570.64894819																																		2015_Jun_24_1402	59.94123498	LearningTask	1	65	
419	200.0	w	200.0																	3.0	0.0	3.0	0.0	23.0	1.0	93.0	0.0																													w	1.0	0.40085792541500004	None	0.0	0.5	triangleblue.gif	stop																								0.65	0.514243841171	0.0008909702301030001	0.40085792541500004	1.0	w	1573.65284896																																		2015_Jun_24_1402	59.94123498	LearningTask	1	65	
420	200.0	w	200.0																	3.0	0.0	3.0	0.0	23.0	2.0	94.0	0.0																													w	1.0	0.417676925659	None	0.0	0.5	crossyellow.gif	go																								0.29	0.513510942459	0.0008859634399410001	0.417676925659	1.0	w	1576.65581203																																		2015_Jun_24_1402	59.94123498	LearningTask	1	65	
421	200.0	s	-200.0																	3.0	0.0	3.0	0.0	23.0	3.0	95.0	2.0																													s	1.0	0.467464208603	None	0.0	1.0	diamondgray.gif	go																								0.0	0.5144519805910001	0.0009679794311519998	0.467464208603	1.0	s	1579.65905404																																		2015_Jun_24_1402	59.94123498	LearningTask	1	65	
422	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	24.0	0.0	96.0	3.0																													a	1.0	0.484486103058	None	0.0	0.5	crossyellow.gif	go																								0.34	0.514401912689	0.00119209289551	0.484486103058	1.0	a	1582.66274905																																		2015_Jun_24_1402	59.94123498	LearningTask	1	65	
423	200.0	s	-200.0																	3.0	0.0	3.0	0.0	24.0	1.0	97.0	2.0																													s	1.0	0.35065412521399997	None	0.0	1.0	diamondgray.gif	go																								1.07	0.5138900279999999	0.0008950233459470001	0.35065412521399997	1.0	s	1585.66585517																																		2015_Jun_24_1402	59.94123498	LearningTask	1	65	
424	-200.0	q	200.0																	3.0	0.0	3.0	0.0	24.0	2.0	98.0	1.0																													q	1.0	0.367702960968	None	0.0	2.0	circlegreen.gif	go																								2.15	0.514231920242	0.000963926315308	0.367702960968	1.0	q	1588.66974711																																		2015_Jun_24_1402	59.94123498	LearningTask	1	65	
425	200.0	w	200.0																	3.0	0.0	3.0	0.0	24.0	3.0	99.0	0.0																													w	1.0	0.36731505394	None	0.0	2.0	invertedtrianglecyan.gif	stop																								0.0	0.513721227646	0.00102806091309	0.36731505394	1.0	w	1591.67298317																																		2015_Jun_24_1402	59.94123498	LearningTask	1	65	
426																				3.0	0.0	3.0	0.0																																																																														9.0	11.9731779099																									2015_Jun_24_1402	59.94123498	LearningTask	1	65	
427				z	0.0	-200.0																											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																															1619.35971117	go	diamondgray.gif	go	1.0	None	0.0		z	1.0	0.00095796585083	0.5084309577939999	1622.35697103																					-1.0	0.0328850746155	-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
428				m	0.0	200.0																											0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0																															1622.35746503	go	hexagonmagenta.gif	go	4.0	m	1.0	0.734395027161	None	0.0	0.0009479522705080001	0.514889955521	1625.35997319																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
429				z	0.0	-200.0																											0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0																															1625.36044097	stop	squarewhite.gif	stop	1.0	None	0.0		None	0.0	0.00100517272949	0.51497220993	1628.36321616	0.765823125839																				0.25		0.3																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
430				z	0.0	-200.0																											0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0																															1628.36367702	go	diamondgray.gif	go	1.0	z	1.0	0.7847900390620001	None	0.0	0.000946044921875	0.515275001526	1631.36702609																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
431				m	0.0	200.0																											0.0	0.0	0.0	0.0	2.0	0.0	4.0	1.0																															1631.36749196	go	circlegreen.gif	go	2.0	m	1.0	0.767685890198	None	0.0	0.000951051712036	0.51487994194	1634.37038898																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
432				z	0.0	-200.0																											0.0	0.0	0.0	0.0	2.0	1.0	5.0	0.0																															1634.37101698	go	invertedtrianglecyan.gif	stop	2.0	z	1.0	0.7683088779449999	None	0.0	0.0009629726409910001	0.51481294632	1637.37364316																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
433				z	0.0	-200.0																											0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0																															1637.37411404	go	lineorange.gif	stop	4.0	z	1.0	0.851566076279	None	0.0	0.0009469985961910001	0.514918088913	1640.37701011																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
434				z	0.0	-200.0																											0.0	0.0	0.0	0.0	3.0	1.0	7.0	0.0																															1640.37748003	go	crossyellow.gif	go	0.5	z	1.0	0.851258993149	None	0.0	0.0009469985961910001	0.515033006668	1643.38043618																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
435				m	0.0	200.0																											0.0	0.0	0.0	0.0	4.0	0.0	8.0	1.0																															1643.38095713	go	circlegreen.gif	go	2.0	m	1.0	0.500824928284	None	0.0	0.0009570121765139998	0.514930009842	1646.38373804																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
436				z	0.0	-200.0																											0.0	0.0	0.0	0.0	4.0	1.0	9.0	0.0																															1646.38420796	go	diamondgray.gif	go	1.0	z	1.0	0.750907897949	None	0.0	0.0009551048278810001	0.515249967575	1649.38715696																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
437				m	0.0	200.0																											0.0	0.0	0.0	0.0	5.0	0.0	10.0	1.0																															1649.38762403	go	hexagonmagenta.gif	go	4.0	m	1.0	0.784861803055	None	0.0	0.0010290145874	0.515147924423	1652.39067817																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
438				m	0.0	200.0																											0.0	0.0	0.0	0.0	5.0	1.0	11.0	1.0																															1652.3911580999998	stop	triangleblue.gif	stop	0.5	None	0.0		None	0.0	0.0009658336639400001	0.514947891235	1655.39381409	0.765484809875																				0.25		0.3																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
439				m	0.0	200.0																											0.0	0.0	0.0	0.0	6.0	0.0	12.0	1.0																															1655.39428115	go	hexagonmagenta.gif	go	4.0	m	1.0	0.8513669967649999	None	0.0	0.0009529590606689998	0.515367031097	1658.39690304																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
440				m	0.0	200.0																											0.0	0.0	0.0	0.0	6.0	1.0	13.0	1.0																															1658.39736819	stop	lineorange.gif	stop	4.0	None	0.0		None	0.0	0.000946044921875	0.5155990123749999	1661.40090299	0.815668106079																				0.3		0.35																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
441				m	0.0	200.0																											0.0	0.0	0.0	0.0	7.0	0.0	14.0	1.0																															1661.40144014	go	triangleblue.gif	stop	0.5	m	1.0	0.684466123581	None	0.0	0.000953197479248	0.5149190425869999	1664.40386701																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
442				z	0.0	-200.0																											0.0	0.0	0.0	0.0	7.0	1.0	15.0	0.0																															1664.40433407	stop	invertedtrianglecyan.gif	stop	2.0	None	0.0		None	0.0	0.000988960266113	0.5154500007630001	1667.40738106	0.8154790401459999																				0.3		0.35																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
443				z	0.0	-200.0																											0.0	0.0	0.0	0.0	8.0	0.0	16.0	0.0																															1667.40785003	go	crossyellow.gif	go	0.5	z	1.0	0.6514070034030001	None	0.0	0.0009520053863530001	0.514794111252	1670.41069818																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
444				m	0.0	200.0																											0.0	0.0	0.0	0.0	8.0	1.0	17.0	1.0																															1670.41117001	stop	lineorange.gif	stop	4.0	m	1.0	0.5009279251100001	None	0.0	0.000953912734985	0.515114784241	1673.41409707	0.865257978439																				0.35		0.3																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
445				z	0.0	-200.0																											0.0	0.0	0.0	0.0	9.0	0.0	18.0	0.0																															1673.41456318	stop	invertedtrianglecyan.gif	stop	2.0	None	0.0		None	0.0	0.00104188919067	0.515268802643	1676.41775608	0.865103006363																				0.35		0.4																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
446				z	0.0	-200.0																											0.0	0.0	0.0	0.0	9.0	1.0	19.0	0.0																															1676.41822505	stop	lineorange.gif	stop	4.0	None	0.0		None	0.0	0.0009520053863530001	0.51477098465	1679.42122817	0.915275812149																				0.4		0.45																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
447				m	0.0	200.0																											0.0	0.0	0.0	0.0	10.0	0.0	20.0	1.0																															1679.42169499	go	hexagonmagenta.gif	go	4.0	m	1.0	0.717680931091	None	0.0	0.000949859619141	0.51479101181	1682.42432714																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
448				m	0.0	200.0																											0.0	0.0	0.0	0.0	10.0	1.0	21.0	1.0																															1682.4250020999998	go	circlegreen.gif	go	2.0	m	1.0	0.551211118698	None	0.0	0.000982999801636	0.514410972595	1685.42734599																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
449				m	0.0	200.0																											0.0	0.0	0.0	0.0	11.0	0.0	22.0	1.0																															1685.4278121	stop	invertedtrianglecyan.gif	stop	2.0	None	0.0		None	0.0	0.0009520053863530001	0.515580892563	1688.43110514	0.815629005432																				0.3		0.35																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
450				m	0.0	200.0																											0.0	0.0	0.0	0.0	11.0	1.0	23.0	1.0																															1688.43157411	go	triangleblue.gif	stop	0.5	m	1.0	0.568135976791	None	0.0	0.000949144363403	0.51477098465	1691.43476105																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
451				z	0.0	-200.0																											0.0	0.0	0.0	0.0	12.0	0.0	24.0	0.0																															1691.43528819	go	lineorange.gif	stop	4.0	z	1.0	0.767957925797	None	0.0	0.0009529590606689998	0.514480829239	1694.4379219999998																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
452				z	0.0	-200.0																											0.0	0.0	0.0	0.0	12.0	1.0	25.0	0.0																															1694.43839097	go	hexagonmagenta.gif	go	4.0	z	1.0	0.5682301521299999	None	0.0	0.0009560585021970001	0.514960050583	1697.44105506																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
453				z	0.0	-200.0																											0.0	0.0	0.0	0.0	13.0	0.0	26.0	0.0																															1697.44152212	go	diamondgray.gif	go	1.0	z	1.0	0.451031208038	None	0.0	0.000951766967773	0.515129804611	1700.44477415																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
454				m	0.0	200.0																											0.0	0.0	0.0	0.0	13.0	1.0	27.0	1.0																															1700.44525409	stop	invertedtrianglecyan.gif	stop	2.0	m	1.0	0.46771788597099995	None	0.0	0.000943899154663	0.515053033829	1703.44792509	0.864909887314																				0.35		0.3																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
455				m	0.0	200.0																											0.0	0.0	0.0	0.0	14.0	0.0	28.0	1.0																															1703.44839406	go	lineorange.gif	stop	4.0	m	1.0	0.7845151424410001	None	0.0	0.000983953475952	0.5150828361509999	1706.4515121																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
456				m	0.0	200.0																											0.0	0.0	0.0	0.0	14.0	1.0	29.0	1.0																															1706.45198011	stop	squarewhite.gif	stop	1.0	None	0.0		None	0.0	0.000946044921875	0.514878034592	1709.45472598	0.815114021301																				0.3		0.35																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
457				z	0.0	-200.0																											0.0	0.0	0.0	0.0	15.0	0.0	30.0	0.0																															1709.45518899	stop	lineorange.gif	stop	4.0	None	0.0		None	0.0	0.00097918510437	0.515137195587	1712.45813918	0.965330123901																				0.45		0.5																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
458				z	0.0	-200.0																											0.0	0.0	0.0	0.0	15.0	1.0	31.0	0.0																															1712.4586040999998	go	hexagonmagenta.gif	go	4.0	z	1.0	0.601281166077	None	0.0	0.00108003616333	0.514789104462	1715.4610969999999																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
459				m	0.0	200.0																											0.0	0.0	0.0	0.0	16.0	0.0	32.0	1.0																															1715.46156311	go	diamondgray.gif	go	1.0	m	1.0	0.667929887772	None	0.0	0.0009520053863530001	0.515411138535	1718.46476102																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
460				z	0.0	-200.0																											0.0	0.0	0.0	0.0	16.0	1.0	33.0	0.0																															1718.46522617	stop	lineorange.gif	stop	4.0	z	1.0	0.634649038315	None	0.0	0.0009450912475589999	0.515018939972	1721.46841908	1.01539897919																				0.5		0.45																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
461				z	0.0	-200.0																											0.0	0.0	0.0	0.0	17.0	0.0	34.0	0.0																															1721.46905303	stop	triangleblue.gif	stop	0.5	None	0.0		None	0.0	0.0009629726409910001	0.514723062515	1724.47123909	0.96534204483																				0.45		0.5																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
462				m	0.0	200.0																											0.0	0.0	0.0	0.0	17.0	1.0	35.0	1.0																															1724.47170615	go	hexagonmagenta.gif	go	4.0	m	1.0	0.550715208054	None	0.0	0.0009551048278810001	0.515605926514	1727.47485518																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
463				m	0.0	200.0																											1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0																															1890.74874902	stop	invertedtrianglecyan.gif	stop	2.0	None	0.0		None	0.0	0.0011479854583699997	0.508325099945	1893.74554014	0.858671188354	9.0	162.002685785																		0.35		0.4																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
464				m	0.0	200.0																											1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0																															1893.74603319	stop	triangleblue.gif	stop	0.5	m	1.0	0.5682759284969999	None	0.0	0.0013129711151099999	0.514595985413	1896.74856997	0.915136814117																				0.4		0.35																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
465				m	0.0	200.0																											1.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0																															1896.74903417	go	hexagonmagenta.gif	go	4.0	m	1.0	0.6348359584809999	None	0.0	0.0013310909271199997	0.514901161194	1899.75162911																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
466				m	0.0	200.0																											1.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0																															1899.75218916	go	circlegreen.gif	go	2.0	m	1.0	0.5675730705259999	None	0.0	0.0013937950134300001	0.515250921249	1902.75523615																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
467				z	0.0	-200.0																											1.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0																															1902.75570297	stop	squarewhite.gif	stop	1.0	z	1.0	0.46754693985	None	0.0	0.001305103302	0.515055179596	1905.75883317	1.01553797722																				0.5		0.45																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
468				z	0.0	-200.0																											1.0	0.0	1.0	0.0	2.0	1.0	5.0	0.0																															1905.75929809	go	crossyellow.gif	go	0.5	z	1.0	0.734699010849	None	0.0	0.0018270015716600001	0.514986038208	1908.76259804																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
469				z	0.0	-200.0																											1.0	0.0	1.0	0.0	3.0	0.0	6.0	0.0																															1908.76312017	stop	lineorange.gif	stop	4.0	z	1.0	0.43434095382700005	None	0.0	0.0013611316680899998	0.514395952225	1911.76529002	0.964932918549																				0.45		0.4																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
470				m	0.0	200.0																											1.0	0.0	1.0	0.0	3.0	1.0	7.0	1.0																															1911.76575613	go	hexagonmagenta.gif	go	4.0	m	1.0	0.784915924072	None	0.0	0.0009448528289790001	0.515321969986	1914.76852608																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
471				z	0.0	-200.0																											1.0	0.0	1.0	0.0	4.0	0.0	8.0	0.0																															1914.76898909	go	crossyellow.gif	go	0.5	z	1.0	0.467509031296	None	0.0	0.000949144363403	0.515752077103	1917.77260709																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
472				z	0.0	-200.0																											1.0	0.0	1.0	0.0	4.0	1.0	9.0	0.0																															1917.77314019	stop	triangleblue.gif	stop	0.5	z	1.0	0.534838914871	None	0.0	0.0009469985961910001	0.514479160309	1920.77577901	0.914988040924																				0.4		0.35																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
473				z	0.0	-200.0																											1.0	0.0	1.0	0.0	5.0	0.0	10.0	0.0																															1920.77624297	go	diamondgray.gif	go	1.0	z	1.0	0.851389169693	None	0.0	0.00135898590088	0.514807939529	1923.77876711																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
474				m	0.0	200.0																											1.0	0.0	1.0	0.0	5.0	1.0	11.0	1.0																															1923.77923012	go	hexagonmagenta.gif	go	4.0	m	1.0	0.6175608634950001	None	0.0	0.000949144363403	0.5153951644899999	1926.78229809																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
475				z	0.0	-200.0																											1.0	0.0	1.0	0.0	6.0	0.0	12.0	0.0																															1926.78277516	go	hexagonmagenta.gif	go	4.0	z	1.0	0.584141016006	None	0.0	0.000907182693481	0.515202999115	1929.78548312																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
476				z	0.0	-200.0																											1.0	0.0	1.0	0.0	6.0	1.0	13.0	0.0																															1929.78594208	go	triangleblue.gif	stop	0.5	z	1.0	0.818737983704	None	0.0	0.000968933105469	0.515064954758	1932.7890501																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
477				m	0.0	200.0																											1.0	0.0	1.0	0.0	7.0	0.0	14.0	1.0																															1932.78951001	stop	triangleblue.gif	stop	0.5	None	0.0		None	0.0	0.000943899154663	0.515245914459	1935.79243708	0.865352869034																				0.35		0.4																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
478				m	0.0	200.0																											1.0	0.0	1.0	0.0	7.0	1.0	15.0	1.0																															1935.79289603	stop	lineorange.gif	stop	4.0	None	0.0		None	0.0	0.0009469985961910001	0.515245914459	1938.79603314	0.915379047394																				0.4		0.45																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
479				z	0.0	-200.0																											1.0	0.0	1.0	0.0	8.0	0.0	16.0	0.0																															1938.79655218	stop	invertedtrianglecyan.gif	stop	2.0	None	0.0		None	0.0	0.00106477737427	0.5145118236540001	1941.79925299	0.864836931229																				0.35		0.4																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
480				z	0.0	-200.0																											1.0	0.0	1.0	0.0	8.0	1.0	17.0	0.0																															1941.79971313	go	triangleblue.gif	stop	0.5	z	1.0	0.584626913071	None	0.0	0.00092601776123	0.514831066132	1944.80268312																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
481				m	0.0	200.0																											1.0	0.0	1.0	0.0	9.0	0.0	18.0	1.0																															1944.80314398	stop	lineorange.gif	stop	4.0	None	0.0		None	0.0	0.000940799713135	0.514892816544	1947.80628014	0.965761899948																				0.45		0.5																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
482				m	0.0	200.0																											1.0	0.0	1.0	0.0	9.0	1.0	19.0	1.0																															1947.80692506	go	crossyellow.gif	go	0.5	m	1.0	0.684297084808	None	0.0	0.00102281570435	0.5139698982240001	1950.80934501																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
483				z	0.0	-200.0																											1.0	0.0	1.0	0.0	10.0	0.0	20.0	0.0																															1950.80980802	go	diamondgray.gif	go	1.0	z	1.0	0.717897891998	None	0.0	0.00098705291748	0.515062093735	1953.81265497																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
484				z	0.0	-200.0																											1.0	0.0	1.0	0.0	10.0	1.0	21.0	0.0																															1953.81313896	stop	invertedtrianglecyan.gif	stop	2.0	None	0.0		None	0.0	0.000953197479248	0.5151460170750001	1956.81619501	0.915462017059																				0.4		0.45																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
485				z	0.0	-200.0																											1.0	0.0	1.0	0.0	11.0	0.0	22.0	0.0																															1956.81671119	stop	lineorange.gif	stop	4.0	z	1.0	0.467074155807	None	0.0	0.0009589195251460001	0.515173912048	1959.819453	0.9657700061799999																				0.45		0.4																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
486				m	0.0	200.0																											1.0	0.0	1.0	0.0	11.0	1.0	23.0	1.0																															1959.81991315	go	hexagonmagenta.gif	go	4.0	m	1.0	0.66801404953	None	0.0	0.0009541511535639998	0.514877080917	1962.82288814																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
487				m	0.0	200.0																											1.0	0.0	1.0	0.0	12.0	0.0	24.0	1.0																															1962.82335019	go	crossyellow.gif	go	0.5	m	1.0	0.567715167999	None	0.0	0.000949144363403	0.5149760246280001	1965.82622814																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
488				m	0.0	200.0																											1.0	0.0	1.0	0.0	12.0	1.0	25.0	1.0																															1965.82675815	stop	squarewhite.gif	stop	1.0	m	1.0	0.601176977158	None	0.0	0.0009551048278810001	0.51517701149	1968.82998204	1.01555204391																				0.5		0.45																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
489				z	0.0	-200.0																											1.0	0.0	1.0	0.0	13.0	0.0	26.0	0.0																															1968.8304441	go	crossyellow.gif	go	0.5	z	1.0	0.701068878174	None	0.0	0.000977039337158	0.514646053314	1971.83347797																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
490				z	0.0	-200.0																											1.0	0.0	1.0	0.0	13.0	1.0	27.0	0.0																															1971.83396101	stop	triangleblue.gif	stop	0.5	z	1.0	0.41835999488799996	None	0.0	0.0009541511535639998	0.514555931091	1974.83614612	0.915364027023																				0.4		0.35																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
491				m	0.0	200.0																											1.0	0.0	1.0	0.0	14.0	0.0	28.0	1.0																															1974.83661699	go	lineorange.gif	stop	4.0	m	1.0	0.717839002609	None	0.0	0.000949859619141	0.515357971191	1977.8396770999998																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
492				z	0.0	-200.0																											1.0	0.0	1.0	0.0	14.0	1.0	29.0	0.0																															1977.8401401	go	invertedtrianglecyan.gif	stop	2.0	z	1.0	0.350638866425	None	0.0	0.0010747909545899999	0.515157938004	1980.84302616																					-1.0		-1.0																					2015_Jun_24_1402	59.94123498	LearningTask	1	65	
