xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,thirdComputedRewardOutput,thirdLearningStimOnset,thirdLearningFixOnset,thirdPresentationRT,thirdPresentationAcc,thirdPresentationResp,thirdEndTrialTimeStamp,fourthComputedRewardOutput,fourthLearningStimOnset,fourthLearningFixOnset,fourthPresentationRT,fourthPresentationAcc,fourthPresentationResp,fourthEndTrialTimeStamp,fifthComputedRewardOutput,fifthLearningStimOnset,fifthLearningFixOnset,fifthPresentationRT,fifthPresentationAcc,fifthPresentationResp,fifthEndTrialTimeStamp,feedbackResp.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,16,1,65,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.301114082336,None,0,1.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,0.513663053513,0.0011830329895,0.301114082336,1,s,1612.71448588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,16,2,66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434459924698,None,0,4.0,invertedtrianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514095783234,0.000888824462891,0.434459924698,1,a,1615.71797085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,16,3,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.35085105896,None,0,1.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.513672113419,0.00100016593933,0.35085105896,1,q,1618.72121191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,17,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350740909576,None,0,2.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,0.514031171799,0.000921964645386,0.350740909576,1,w,1621.72457004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,17,1,69,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.31791806221,None,0,2.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514118909836,0.000872850418091,0.31791806221,1,s,1624.72773194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,17,2,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.40074300766,None,0,0.5,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.514337062836,0.00088095664978,0.40074300766,1,q,1627.731323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,17,3,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.200763940811,None,0,4.0,invertedtrianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513287067413,0.00110721588135,0.134835958481,0,s,1630.73471093,4.01,0.515063047409,0.000944137573242,0.200763940811,1,q,1633.73810196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,18,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,0,4.0,diamondgreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514510154724,0.000880002975464,[],0,None,1636.74162292,0,0.51479101181,0.00092887878418,[],0,None,1639.74502301,,,0,0.515599012375,0.00095009803772,[],0,None,1642.74817705,0,0.516123056412,0.000952959060669,[],0,None,1645.75187397,0,0.514787197113,0.000962018966675,[],0,None,1648.75474691,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,18,1,73,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,0,0.5,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514651060104,0.000955104827881,[],0,None,1651.75818205,0,0.515590906143,0.000946998596191,[],0,None,1654.76152992,,,0,0.515762090683,0.000945091247559,[],0,None,1657.76478887,0,0.515340805054,0.00119781494141,[],0,None,1660.76833797,0,0.515028953552,0.000945091247559,[],0,None,1663.77180195,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,18,2,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,0,0.5,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513669013977,0.00088095664978,[],0,None,1666.77627206,0,0.514115095139,0.00102686882019,[],0,None,1669.77807188,,,0,0.516982078552,0.000911951065063,[],0,None,1672.78144884,0,0.515289783478,0.000946998596191,[],0,None,1675.78528285,0,0.514875888824,0.000967979431152,[],0,None,1678.78805804,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,18,3,75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,0,0.5,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.515094041824,0.000961065292358,[],0,None,1681.79188704,0,0.515464067459,0.000952005386353,[],0,None,1684.79524088,,,0,0.515032052994,0.000949144363403,[],0,None,1687.79823995,0,0.515084028244,0.0010449886322,[],0,None,1690.80149198,0,0.515409946442,0.000945091247559,[],0,None,1693.80550289,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,19,0,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,0,0.5,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513536930084,0.000887155532837,[],0,None,1696.80894494,0,0.515130996704,0.00105595588684,[],0,None,1699.812042,,,0,0.515256166458,0.000944137573242,[],0,None,1702.81476283,0,0.515604019165,0.000945091247559,[],0,None,1705.81856799,0,0.515093803406,0.00102090835571,[],0,None,1708.82164097,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,19,1,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,0,4.0,diamondgreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514326095581,0.000887155532837,[],0,None,1711.82478905,0,0.51558303833,0.000952959060669,[],0,None,1714.82930589,,,0,0.514833927155,0.000974893569946,[],0,None,1717.83207703,0,0.515731096268,0.000946044921875,[],0,None,1720.83530903,0,0.51537322998,0.000958204269409,[],0,None,1723.838835,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,19,2,78,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,0,1.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513745069504,0.000905990600586,[],0,None,1726.84192491,0,0.515511989594,0.000946044921875,[],0,None,1729.84549093,,,0,0.515495061874,0.000975131988525,[],0,None,1732.84897804,0,0.514892101288,0.000946998596191,[],0,None,1735.852175,0,0.515185832977,0.00095796585083,[],0,None,1738.85504484,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,19,3,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,0,0.5,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514365911484,0.000945806503296,[],0,None,1741.85875297,0,0.515115976334,0.000993967056274,[],0,None,1744.86168385,,,0,0.516290187836,0.00099515914917,[],0,None,1747.86577988,0,0.51523900032,0.000945091247559,[],0,None,1750.86914492,0,0.514993906021,0.000946998596191,[],0,None,1753.87205696,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,20,0,80,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,0,4.0,invertedtrianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513994216919,0.000998020172119,[],0,None,1756.87543702,0,0.515614032745,0.000947952270508,[],0,None,1759.87876296,,,0,0.515846967697,0.000968933105469,[],0,None,1762.88220501,0,0.515768051147,0.00101590156555,[],0,None,1765.88570094,0,0.515144109726,0.000974178314209,[],0,None,1768.88860583,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,20,1,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,0,1.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514351844788,0.000892877578735,[],0,None,1771.89229298,0,0.515377044678,0.00100302696228,[],0,None,1774.89540601,,,0,0.515321016312,0.000943183898926,[],0,None,1777.89923882,0,0.51548910141,0.000942945480347,[],0,None,1780.90278697,0,0.515186071396,0.000945091247559,[],0,None,1783.90564489,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,20,2,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,0,0.5,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514093160629,0.000929117202759,[],0,None,1786.90879583,0,0.515670061111,0.000946998596191,[],0,None,1789.91249585,,,0,0.515645027161,0.000943899154663,[],0,None,1792.91563702,0,0.515813827515,0.000969886779785,[],0,None,1795.919595,0,0.515038967133,0.00108098983765,[],0,None,1798.92277884,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,20,3,83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,0,1.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513725996017,0.000999212265015,[],0,None,1801.92550588,0,0.51560997963,0.000962972640991,[],0,None,1804.92919993,,,0,0.515404939651,0.000949859619141,[],0,None,1807.93254495,0,0.515208959579,0.000999927520752,[],0,None,1810.93602395,0,0.515413045883,0.000972986221313,[],0,None,1813.93934488,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,21,0,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,0,0.5,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514189958572,0.00088906288147,[],0,None,1816.94237494,0,0.515439987183,0.00101208686829,[],0,None,1819.94591594,,,0,0.515297889709,0.000981092453003,[],0,None,1822.9498539,0,0.515291929245,0.00109505653381,[],0,None,1825.95306301,0,0.514909029007,0.00095796585083,[],0,None,1828.95631194,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,21,1,85,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334315061569,None,0,0.5,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513873100281,0.000887155532837,[],0,None,1831.95933604,0,0.515207052231,0.000962018966675,[],0,None,1834.96279287,,,0,0.515118837357,0.000946044921875,0.317798852921,0,q,1837.96623898,0.28,0.515023231506,0.000951051712036,0.334315061569,1,s,1840.97009301,,,,,,,,0.0115370750427,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,21,2,86,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.584897994995,None,0,1.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.512978076935,0.00102305412292,0.584897994995,1,a,1843.97277904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,21,3,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350259065628,None,0,1.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.514425992966,0.000876903533936,0.350259065628,1,q,1846.976192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,22,0,88,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.251336097717,None,0,1.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.514036893845,0.000924825668335,0.251336097717,1,s,1849.97944784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,22,1,89,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.117067098618,None,0,1.0,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513903141022,0.00100016593933,0.250735044479,0,a,1852.982934,0,0.515622854233,0.000946998596191,0.117067098618,1,s,1855.98661399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,22,2,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.0833451747894,None,0,1.0,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514185190201,0.000882148742676,0.25016784668,0,s,1858.98931789,0.96,0.515923023224,0.00127720832825,0.0833451747894,1,w,1861.99249792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,22,3,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384382963181,None,0,4.0,invertedtrianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87,0.514508008957,0.000921964645386,0.384382963181,1,s,1864.99601698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,23,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.0504150390625,None,0,4.0,diamondgreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514418125153,0.00129508972168,0.21798491478,0,s,1868.00016284,4.06,0.514801979065,0.0013120174408,0.0504150390625,1,w,1871.00266695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,23,1,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350419044495,None,0,1.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514774084091,0.000952005386353,0.350419044495,1,q,1874.00662303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,23,2,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417289018631,None,0,0.5,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.514271974564,0.000878095626831,0.417289018631,1,q,1877.01003289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,3,95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350850105286,None,0,2.0,crossorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.514078855515,0.000890016555786,0.350850105286,1,s,1880.01290083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,24,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.36744594574,None,0,4.0,diamondgreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514235019684,0.000975847244263,0.36744594574,1,w,1883.01620984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,1,97,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.267115116119,None,0,1.0,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514347076416,0.000885009765625,0.23363494873,0,s,1886.01984596,0,0.515362977982,0.00095009803772,0.267115116119,1,a,1889.02276993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,24,2,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317525863647,None,0,1.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514857053757,0.0010359287262,0.116953849792,0,q,1892.02638197,0,0.515300989151,0.00103807449341,[],0,None,1895.02993393,,,1.07,0.515251159668,0.000943183898926,0.317525863647,1,w,1898.03338194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,24,3,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367896080017,None,0,1.0,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.513543128967,0.000936031341553,0.367896080017,1,w,1901.03671885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.3485751152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924.75113893,stop,crossorange.gif,stop,2.0,z,1,0.467578887939,None,0,0.000869035720825,0.509520053864,0.759819030762,1927.74998093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927.75051403,go,hexagoncyan.gif,go,1.0,m,1,0.400680065155,None,0,0.000979900360107,0.514100074768,,1930.75245285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.75315094,go,squarewhite.gif,go,2.0,z,1,0.384856939316,None,0,0.000936031341553,0.514595985413,,1933.75596905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.75643206,stop,crossorange.gif,stop,2.0,None,0,,None,0,0.000982046127319,0.515166044235,0.715143203735,1936.75945091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936.75990605,go,invertedtrianglegray.gif,go,4.0,z,1,0.400757074356,None,0,0.000933885574341,0.514927864075,,1939.76264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.76310086,go,diamondgreen.gif,stop,4.0,z,1,0.351084947586,None,0,0.000943183898926,0.515017032623,,1942.765733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.76625586,go,trianglemagenta.gif,stop,1.0,z,1,0.316832065582,None,0,0.000943899154663,0.515508890152,,1945.76902199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.7694819,go,hexagoncyan.gif,go,1.0,m,1,0.366948127747,None,0,0.000937938690186,0.515689849854,,1948.77295899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
