xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,feedbackResp.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2655.70541096,stop,linegray.gif,stop,2.0,None,0,,None,0,0.000995874404907,0.515486955643,2658.70844293,0.765425920486,,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2658.70889688,go,invertedtrianglegreen.gif,go,1.0,None,0,,None,0,0.000962018966675,0.515454053879,2661.7120049,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2661.71246004,go,trianglemagenta.gif,go,2.0,z,1,0.333978891373,None,0,0.00093412399292,0.514971971512,2664.71516395,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701.1440959,go,trianglemagenta.gif,go,2.0,m,1,0.384366989136,None,0,0.000871896743774,0.510225057602,2704.14259505,,,9,34.5808191299,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704.14309287,go,invertedtrianglegreen.gif,go,1.0,z,1,0.551196813583,None,0,0.000932931900024,0.515014886856,2707.14617586,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707.14663386,go,trianglemagenta.gif,go,2.0,z,1,0.38382101059,None,0,0.000933170318604,0.515344142914,2710.1494329,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2710.14990401,go,linegray.gif,stop,2.0,m,1,0.450885057449,None,0,0.0012149810791,0.515158891678,2713.15268183,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2713.15313697,go,diamondyellow.gif,stop,0.5,z,1,0.467772006989,None,0,0.00112223625183,0.515067100525,2716.15631199,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2716.15677595,go,trianglemagenta.gif,go,2.0,m,1,0.350466966629,None,0,0.000936031341553,0.51507806778,2719.15930796,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2719.15975904,go,invertedtrianglegreen.gif,go,1.0,m,1,0.35135102272,None,0,0.000929832458496,0.515079975128,2722.16244793,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722.16289997,go,hexagoncyan.gif,go,0.5,m,1,0.384488105774,None,0,0.00102496147156,0.515200138092,2725.16614795,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2725.16663003,go,hexagoncyan.gif,go,0.5,z,1,0.318001031876,None,0,0.000952959060669,0.514977931976,2728.16958189,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728.17003798,go,invertedtrianglegreen.gif,go,1.0,m,1,0.300576925278,None,0,0.000932931900024,0.514878988266,2731.17286301,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2731.17349887,go,trianglemagenta.gif,go,2.0,m,1,0.317243814468,None,0,0.000958919525146,0.514627933502,2734.17620897,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2734.17666388,go,trianglemagenta.gif,go,2.0,z,1,0.300817966461,None,0,0.000929832458496,0.514890909195,2737.17936492,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2737.17983603,stop,linegray.gif,stop,2.0,None,0,,None,0,0.000927925109863,0.51521897316,2740.18349886,0.815803050995,,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2740.18401885,go,invertedtrianglegreen.gif,go,1.0,z,1,0.785141944885,None,0,0.00093412399292,0.514130115509,2743.18587899,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.18633604,go,squarewhite.gif,go,4.0,z,1,0.617307901382,None,0,0.000921964645386,0.515815973282,2746.18955398,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2746.19002199,stop,diamondyellow.gif,stop,0.5,z,1,0.450783014297,None,0,0.000943899154663,0.515342950821,2749.19300699,0.915343999863,,,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2749.19347286,go,circleorange.gif,stop,1.0,m,1,0.85124206543,None,0,0.00095009803772,0.515069961548,2752.19655895,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2752.19701695,go,squarewhite.gif,go,4.0,m,1,0.617345809937,None,0,0.000931024551392,0.514986991882,2755.19986606,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2755.20037603,go,squarewhite.gif,go,4.0,z,1,0.650746107101,None,0,0.000924110412598,0.515262126923,2758.20300984,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2758.20346498,stop,diamondyellow.gif,stop,0.5,None,0,,None,0,0.000924110412598,0.515228033066,2761.206599,0.865675926208,,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761.20705485,stop,diamondyellow.gif,stop,0.5,None,0,,None,0,0.00100207328796,0.514993190765,2764.21002293,0.915180206299,,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2764.21050096,go,diamondyellow.gif,stop,0.5,m,1,0.801309108734,None,0,0.000926971435547,0.514887094498,2767.21345091,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2767.21391892,stop,circleorange.gif,stop,1.0,None,0,,None,0,0.000927209854126,0.514923095703,2770.21638703,0.865029096603,,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2770.21684098,go,squarewhite.gif,go,4.0,z,1,0.734814167023,None,0,0.000944852828979,0.514837026596,2773.21939588,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2773.21985292,go,circleorange.gif,stop,1.0,m,1,0.667662143707,None,0,0.000944852828979,0.515493869781,2776.22310686,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776.2235589,go,hexagoncyan.gif,go,0.5,z,1,0.350924968719,None,0,0.000929832458496,0.515269994736,2779.22676897,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2779.22748303,go,squarewhite.gif,go,4.0,m,1,0.500856161118,None,0,0.000952959060669,0.514501094818,2782.23003292,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2782.23049283,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.000933170318604,0.515074968338,2785.23326397,0.915335178375,,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2785.23371887,go,trianglemagenta.gif,go,2.0,z,1,0.75119304657,None,0,0.000927925109863,0.515084981918,2788.2368629,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2788.23737097,stop,crossblue.gif,stop,4.0,z,1,0.617123126984,None,0,0.000982999801636,0.514956951141,2791.23988485,0.965058088303,,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2791.24033999,go,trianglemagenta.gif,go,2.0,z,1,0.784659147263,None,0,0.00092601776123,0.515518903732,2794.24357986,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794.24435091,go,trianglemagenta.gif,go,2.0,m,1,0.567667007446,None,0,0.0010039806366,0.514418840408,2797.24684691,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2797.24733901,stop,circleorange.gif,stop,1.0,m,1,0.383941888809,None,0,0.000938177108765,0.515077114105,2800.25029087,0.965217113495,,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.25074601,go,crossblue.gif,stop,4.0,z,1,0.784968852997,None,0,0.000936031341553,0.514835119247,2803.25299883,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2803.25345302,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.000922918319702,0.515516996384,2806.25674891,0.916142940521,,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806.25725102,go,trianglemagenta.gif,go,2.0,z,1,0.851101160049,None,0,0.000955104827881,0.515085935593,2809.25987291,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2866.16239095,go,squarewhite.gif,go,4.0,m,1,0.367264032364,None,0,0.000918865203857,0.509764909744,2869.16062999,,,9,55.0168371201,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2869.16111302,go,invertedtrianglegreen.gif,go,1.0,m,1,0.501051902771,None,0,0.000922918319702,0.514766931534,2872.16328788,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2872.16390395,go,hexagoncyan.gif,go,0.5,m,1,0.434630870819,None,0,0.000958919525146,0.514922857285,2875.16714287,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2875.16759896,go,trianglemagenta.gif,go,2.0,z,1,0.367474079132,None,0,0.000931978225708,0.515060186386,2878.17041993,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2878.17087197,go,trianglemagenta.gif,go,2.0,z,1,0.334027051926,None,0,0.000923871994019,0.515138864517,2881.174016,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2881.17453194,go,diamondyellow.gif,stop,0.5,z,1,0.317557096481,None,0,0.000946998596191,0.514731884003,2884.17709589,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2884.17755604,go,trianglemagenta.gif,go,2.0,m,1,0.367602109909,None,0,0.000933170318604,0.51513004303,2887.18012905,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2887.18058085,stop,crossblue.gif,stop,4.0,m,1,0.400304794312,None,0,0.000933885574341,0.515938043594,2890.18422484,0.965818881989,,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2890.18472004,go,squarewhite.gif,go,4.0,z,1,0.384222984314,None,0,0.000916004180908,0.514672040939,2893.18710804,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2893.1875639,stop,circleorange.gif,stop,1.0,None,0,,None,0,0.00098705291748,0.515316009521,2896.19060493,0.91556096077,,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2896.19107699,stop,linegray.gif,stop,2.0,None,0,,None,0,0.000926971435547,0.514981031418,2899.19414091,0.965978860855,,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2899.19460797,go,invertedtrianglegreen.gif,go,1.0,z,1,0.734597921371,None,0,0.00094199180603,0.514939785004,2902.19732189,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2902.19779396,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.00117206573486,0.514961004257,2905.20108104,1.01541185379,,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2905.20153594,go,hexagoncyan.gif,go,0.5,m,1,0.701182842255,None,0,0.000936985015869,0.514895915985,2908.20418191,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2908.204638,go,hexagoncyan.gif,go,0.5,z,1,0.550976991653,None,0,0.000949859619141,0.514986991882,2911.207371,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2911.20782399,go,invertedtrianglegreen.gif,go,1.0,m,1,0.600723981857,None,0,0.000946998596191,0.514949083328,2914.21088886,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2914.21136594,go,hexagoncyan.gif,go,0.5,m,1,0.751075029373,None,0,0.000927925109863,0.515026092529,2917.21406484,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,8,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2917.21452093,go,invertedtrianglegreen.gif,go,1.0,m,1,0.36735200882,None,0,0.000926971435547,0.515006065369,2920.21807504,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
