xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,13,0,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384846925735,None,0,1.0,circlewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.514294147491,0.000933170318604,0.384846925735,1,q,2296.67596221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,13,1,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367585897446,None,0,4.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514132022858,0.00109100341797,0.367585897446,1,s,2299.67936015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,13,2,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.368259191513,None,0,2.0,linecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514172077179,0.000871181488037,0.368259191513,1,w,2302.6830461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,13,3,55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.451125144958,None,0,4.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514180898666,0.000866889953613,0.451125144958,1,a,2305.6859622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,14,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367621898651,None,0,4.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.95,0.51398897171,0.000910043716431,0.367621898651,1,w,2308.68949699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,14,1,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384644985199,None,0,1.0,invertedtrianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.514193058014,0.000916957855225,0.384644985199,1,w,2311.69302011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,14,2,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434033155441,None,0,1.0,circlewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.17,0.51410484314,0.000880002975464,0.434033155441,1,s,2314.69659901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,14,3,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400783061981,None,0,2.0,linecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.513847112656,0.000885963439941,0.400783061981,1,a,2317.69952011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,15,0,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417566776276,None,0,4.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.05,0.514126062393,0.000871896743774,0.417566776276,1,s,2320.70296216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,15,1,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.434450149536,None,0,0.5,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.514046907425,0.000868082046509,0.434450149536,1,w,2323.70672011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,15,2,62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367891073227,None,0,1.0,circlewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.513566017151,0.000957012176514,0.367891073227,1,s,2326.70946622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,15,3,63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367635011673,None,0,0.5,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514359951019,0.000874996185303,0.367635011673,1,a,2329.71303105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,16,0,64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384079217911,None,0,1.0,invertedtrianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.25,0.51416683197,0.000874996185303,0.384079217911,1,s,2332.71661711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,16,1,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.383944988251,None,0,4.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.12,0.51401591301,0.000900983810425,0.383944988251,1,w,2335.71976018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,16,2,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.351305007935,None,0,4.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.15,0.514211893082,0.000970840454102,0.351305007935,1,q,2338.72273922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,16,3,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400541067123,None,0,0.5,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.514787912369,0.000877857208252,0.400541067123,1,w,2341.7263732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,17,0,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384774923325,None,0,4.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.8,0.514063119888,0.000952005386353,0.384774923325,1,q,2344.72956204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,17,1,69,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401041984558,None,0,1.0,invertedtrianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.51438498497,0.00115203857422,0.401041984558,1,a,2347.73303699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,17,2,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367285966873,None,0,1.0,circlewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.514333963394,0.000878095626831,0.367285966873,1,w,2350.73661613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,17,3,71,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.433727025986,None,0,1.0,invertedtrianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.02,0.514297962189,0.000873804092407,0.433727025986,1,s,2353.73978209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,18,0,72,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384695768356,None,0,0.5,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513706922531,0.000907897949219,0.384695768356,1,a,2356.74313021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,18,1,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.401170969009,None,0,0.5,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.514240026474,0.000883817672729,0.401170969009,1,q,2359.74656415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,18,2,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.451090097427,None,0,1.0,circlewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.02,0.51419210434,0.000874996185303,0.451090097427,1,q,2362.74980116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,18,3,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417572975159,None,0,4.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.8,0.513955116272,0.000879049301147,0.417572975159,1,q,2365.75339818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,19,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.433930873871,None,0,2.0,linecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.85,0.514363050461,0.000869035720825,0.433930873871,1,w,2368.75661111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,19,1,77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.451046943665,None,0,2.0,linecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.22,0.514039039612,0.000907182693481,0.451046943665,1,s,2371.7601862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,19,2,78,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.433997869492,None,0,4.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.87,0.513991117477,0.000939130783081,0.433997869492,1,a,2374.76323414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,19,3,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.534745931625,None,0,0.5,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.51441693306,0.000874042510986,0.534745931625,1,w,2377.76679111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,20,0,80,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.534508943558,None,0,4.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514130115509,0.000876188278198,0.534508943558,1,a,2380.77031708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,20,1,81,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367525100708,None,0,4.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.88,0.513732910156,0.000975847244263,0.367525100708,1,a,2383.77339411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,20,2,82,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.551093101501,None,0,0.5,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.51429104805,0.00100612640381,0.551093101501,1,a,2386.77660704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,20,3,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.451117038727,None,0,1.0,circlewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514318943024,0.000872850418091,[],0,None,2389.78014803,1.22,0.515235185623,0.00109505653381,0.451117038727,1,w,2392.78332615,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,21,0,84,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401437997818,None,0,4.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.76,0.513939142227,0.000935077667236,0.401437997818,1,a,2395.78670716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,21,1,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.38469004631,None,0,2.0,hexagonorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.82,0.514240980148,0.000877141952515,0.38469004631,1,q,2398.79053211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,21,2,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.450932979584,None,0,4.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.86,0.514196157455,0.000883102416992,0.450932979584,1,w,2401.7936511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,21,3,87,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.38404083252,None,0,2.0,hexagonorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.95,0.513606071472,0.000895977020264,0.38404083252,1,a,2404.79690909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,22,0,88,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384569168091,None,0,1.0,circlewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.13,0.513872861862,0.00119280815125,0.384569168091,1,a,2407.80030918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,22,1,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384177207947,None,0,4.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.25,0.513806819916,0.000951051712036,0.384177207947,1,q,2410.8036952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,22,2,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.333842039108,None,0,2.0,hexagonorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.93,0.514054059982,0.000850200653076,0.333842039108,1,w,2413.80709505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,22,3,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350845813751,None,0,2.0,linecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.513883113861,0.000907897949219,0.350845813751,1,s,2416.81016207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,23,0,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384156942368,None,0,1.0,circlewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.18,0.514216184616,0.000874042510986,0.384156942368,1,q,2419.81401515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,1,93,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.41724896431,None,0,1.0,invertedtrianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.12,0.513329982758,0.00129103660583,0.41724896431,1,s,2422.81712008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,2,94,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384418010712,None,0,1.0,invertedtrianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.24,0.514160871506,0.000940799713135,0.384418010712,1,s,2425.82011104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,23,3,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.467134952545,None,0,2.0,hexagonorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.17,0.514415025711,0.00125694274902,0.467134952545,1,w,2428.82378602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,0,96,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350733041763,None,0,4.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.21,0.514014005661,0.00132298469543,0.350733041763,1,a,2431.82713914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,1,97,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417528867722,None,0,0.5,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514250993729,0.00133800506592,0.300992012024,0,w,2434.83010602,0.7,0.515679121017,0.000993967056274,0.417528867722,1,s,2437.83367515,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,2,98,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334073066711,None,0,2.0,hexagonorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.514056921005,0.000974893569946,0.334073066711,1,a,2440.83709121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,3,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351166009903,None,0,0.5,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514116048813,0.00106310844421,0.351166009903,1,s,2443.84015512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,74.0447278023,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2530.59321499,go,squareyellow.gif,go,4.0,m,1,0.317589044571,None,0,0.000860929489136,0.508744955063,,2533.59054208,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.59102511,go,diamondgray.gif,go,0.5,z,1,0.333973884583,None,0,0.000933885574341,0.51483297348,,2536.59373522,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536.59419012,go,hexagonorange.gif,go,2.0,z,1,0.350760936737,None,0,0.000931978225708,0.515229940414,,2539.59704113,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.59752011,go,linecyan.gif,stop,2.0,m,1,0.334228992462,None,0,0.00130200386047,0.515199899673,,2542.60006499,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.60057616,stop,circlewhite.gif,stop,1.0,z,1,0.300717115402,None,0,0.00131511688232,0.515215158463,0.76527094841,2545.60357809,,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.60403514,go,circlewhite.gif,stop,1.0,m,1,0.317481994629,None,0,0.000927925109863,0.515527009964,,2548.60710001,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548.6075542,go,hexagonorange.gif,go,2.0,m,1,0.400516033173,None,0,0.000929117202759,0.515170097351,,2551.6105361,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.6109941,go,linecyan.gif,stop,2.0,m,1,0.434345960617,None,0,0.00115585327148,0.514822006226,,2554.61371899,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
