xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,feedbackResp.rt,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,16,0,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.651059150696,None,0,4.0,crosswhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.03,0.514341831207,0.00088095664978,0.651059150696,1,q,1565.83262897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,16,1,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.751364946365,None,0,4.0,crosswhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99,0.514350891113,0.000881910324097,0.751364946365,1,q,1568.8360641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,16,2,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.501059055328,None,0,1.0,diamondgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,0.513962984085,0.0010678768158,0.501059055328,1,w,1571.83946013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,16,3,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417480945587,None,0,0.5,hexagonblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.514136791229,0.000882863998413,0.417480945587,1,q,1574.84249091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,17,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.450922012329,None,0,4.0,crosswhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.78,0.5143430233,0.000880002975464,0.450922012329,1,w,1577.84588504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,17,1,69,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417975902557,None,0,0.5,hexagonblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.5141248703,0.000927925109863,0.417975902557,1,s,1580.84927297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,17,2,70,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417622089386,None,0,4.0,crosswhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79,0.51479101181,0.000905990600586,0.417622089386,1,s,1583.85274196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,17,3,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.517863035202,None,0,0.5,squaregray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.514116048813,0.000869989395142,0.517863035202,1,q,1586.85597801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,18,0,72,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.418169975281,None,0,4.0,crosswhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513803005219,0.000895977020264,0.418169975281,1,s,1589.85927296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,18,1,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384041070938,None,0,0.5,hexagonblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.514016866684,0.000991821289062,0.384041070938,1,w,1592.86271691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,18,2,74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434560060501,None,0,4.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19,0.514307022095,0.000882863998413,0.434560060501,1,s,1595.8660171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,18,3,75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.451246976852,None,0,2.0,circlecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513784885406,0.000883817672729,0.451246976852,1,a,1598.86935091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,19,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.401042938232,None,0,4.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79,0.51394701004,0.000884056091309,0.401042938232,1,w,1601.87255311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,19,1,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.434490919113,None,0,1.0,invertedtriangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,0.514271974564,0.000900030136108,0.434490919113,1,w,1604.87663007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,19,2,78,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.484381914139,None,0,2.0,circlecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513672113419,0.000876903533936,0.484381914139,1,a,1607.87955093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,19,3,79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401319026947,None,0,1.0,invertedtriangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.514158964157,0.00088095664978,0.401319026947,1,s,1610.88280797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,20,0,80,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384206056595,None,0,4.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92,0.514255046844,0.000876903533936,0.384206056595,1,s,1613.88640213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,20,1,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417228937149,None,0,1.0,diamondgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514239788055,0.00088095664978,0.417228937149,1,q,1616.88960099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,20,2,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.517745018005,None,0,0.5,squaregray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514304161072,0.000988960266113,0.517745018005,1,w,1619.89316607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,20,3,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367459058762,None,0,2.0,circlecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,0.513982057571,0.000880002975464,0.367459058762,1,q,1622.896106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,21,0,84,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.43462395668,None,0,4.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77,0.514487028122,0.000936031341553,0.43462395668,1,a,1625.89962506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,21,1,85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.451240777969,None,0,0.5,squaregray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.514026880264,0.00091290473938,0.451240777969,1,a,1628.90319991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,21,2,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417568922043,None,0,4.0,crosswhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513883113861,0.000940084457397,0.417568922043,1,q,1631.90644002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,21,3,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.41796708107,None,0,4.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514045000076,0.00088906288147,0.41796708107,1,q,1634.9098711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,22,0,88,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.467700004578,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,0.513499975204,0.000910043716431,0.467700004578,1,s,1637.91297698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,22,1,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.534366846085,None,0,1.0,invertedtriangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,0.514189958572,0.000935077667236,0.534366846085,1,w,1640.91636992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,22,2,90,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.468013048172,None,0,2.0,circlecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513952970505,0.000887870788574,0.468013048172,1,a,1643.91978002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,22,3,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.450848817825,None,0,0.5,squaregray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.513860940933,0.000900030136108,0.450848817825,1,w,1646.92326498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,23,0,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.38445520401,None,0,1.0,invertedtriangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,0.513691902161,0.000882863998413,0.38445520401,1,q,1649.92656493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,23,1,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.567628145218,None,0,0.5,hexagonblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514118909836,0.000907897949219,0.567628145218,1,q,1652.929919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,2,94,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.467758893967,None,0,4.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82,0.513781070709,0.00107598304749,0.467758893967,1,a,1655.93310905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,3,95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.56765794754,None,0,0.5,squaregray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,0.514213085175,0.00102186203003,0.56765794754,1,s,1658.93678999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,24,0,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384207010269,None,0,0.5,hexagonblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5138630867,0.000899076461792,0.384207010269,1,q,1661.940099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,1,97,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434859991074,None,0,0.5,hexagonblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.51390004158,0.000833988189697,0.434859991074,1,a,1664.94311595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,24,2,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.434592008591,None,0,1.0,invertedtriangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514180898666,0.000844955444336,0.434592008591,1,w,1667.94682312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,3,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434491872787,None,0,1.0,diamondgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.513897180557,0.000936031341553,0.434491872787,1,s,1670.94992709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,236.159320831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.9465611,stop,circlecyan.gif,stop,2.0,m,1,0.501029014587,None,0,0.00117993354797,0.506948947906,0.75754404068,1917.94224215,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.94272494,go,crosswhite.gif,stop,4.0,z,1,0.467584133148,None,0,0.00130891799927,0.514858961105,,1920.94528103,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.94579196,go,squaregray.gif,go,0.5,z,1,0.668332099915,None,0,0.0015709400177,0.514950990677,,1923.94877791,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923.94929695,go,lineyellow.gif,go,4.0,m,1,0.450731992722,None,0,0.00132489204407,0.514956951141,,1926.95224214,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.95269608,stop,hexagonblue.gif,stop,0.5,None,0,,None,0,0.00131607055664,0.514857053757,0.715188980103,1929.95570707,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929.95616102,go,hexagonblue.gif,stop,0.5,m,1,0.618031978607,None,0,0.000946998596191,0.514704942703,,1932.95887494,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.95938611,stop,invertedtriangleorange.gif,stop,1.0,None,0,,None,0,0.00149607658386,0.514913082123,0.765069007874,1935.96240497,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.96285701,stop,crosswhite.gif,stop,4.0,None,0,,None,0,0.00106596946716,0.514809131622,0.764862060547,1938.96556711,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.96602106,stop,circlecyan.gif,stop,2.0,None,0,,None,0,0.000935077667236,0.515069961548,0.815617084503,1941.9693861,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.9698801,stop,hexagonblue.gif,stop,0.5,None,0,,m,1,0.000960826873779,0.514629840851,0.814650774002,1944.97263002,,,,,,,,,,,,,,,,,,,0.3,0.35,0.116782903671,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.97308302,go,circlecyan.gif,stop,2.0,m,1,0.684648036957,None,0,0.000926971435547,0.514882087708,,1947.97596693,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.97642303,stop,circlecyan.gif,stop,2.0,None,0,,None,0,0.000931978225708,0.514724969864,0.865037918091,1950.97922111,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.97990894,stop,invertedtriangleorange.gif,stop,1.0,None,0,,None,0,0.000968933105469,0.514237880707,0.864988088608,1953.98239493,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.98284602,go,trianglemagenta.gif,go,2.0,m,1,0.917541980743,None,0,0.00134205818176,0.5155210495,,1956.98542595,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.98588514,go,diamondgreen.gif,go,1.0,m,1,0.634660005569,None,0,0.00131916999817,0.515166044235,,1959.98913312,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.9896431,go,circlecyan.gif,stop,2.0,m,1,0.767815828323,None,0,0.000932216644287,0.514914035797,,1962.99201703,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.99247098,go,squaregray.gif,go,0.5,m,1,0.751477003098,None,0,0.000978946685791,0.515192985535,,1965.99553108,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.99598408,go,crosswhite.gif,stop,4.0,z,1,0.751296043396,None,0,0.000936985015869,0.515298843384,,1968.99902606,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
