xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,feedbackResp.keys,feedbackResp.corr,feedbackResp.rt,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,resp.rt,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.50320601,stop,circlewhite.gif,stop,2.0,None,0,,None,0,0.000946044921875,0.514738082886,0.81504201889,1719.50580287,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.50627208,stop,circlewhite.gif,stop,2.0,None,0,,None,0,0.000998973846436,0.514989852905,0.765569925308,1722.50947905,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.50994396,go,invertedtriangleyellow.gif,go,2.0,m,1,0.717962026596,None,0,0.000946998596191,0.514902114868,,1725.51250291,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.51297498,go,triangleorange.gif,stop,1.0,m,1,0.701402902603,None,0,0.00140309333801,0.515362024307,,1728.51601696,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.51656604,go,triangleorange.gif,stop,1.0,m,1,0.784183979034,None,0,0.000931024551392,0.514976024628,,1731.51910186,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.51956892,go,squaregray.gif,go,1.0,m,1,0.684956073761,None,0,0.000917911529541,0.515233039856,,1734.52311397,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.52358198,go,squaregray.gif,go,1.0,m,1,0.668150186539,None,0,0.00104403495789,0.514624834061,,1737.52626204,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737.52678299,go,hexagongreen.gif,go,0.5,z,1,0.684610128403,None,0,0.000938177108765,0.514838218689,,1740.52937388,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.52983999,go,linecyan.gif,stop,0.5,z,1,0.834568977356,None,0,0.000943183898926,0.515258073807,,1743.53288198,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.53335595,go,invertedtriangleyellow.gif,go,2.0,m,1,0.834162950516,None,0,0.000949859619141,0.515006065369,,1746.53635597,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.53688407,go,hexagongreen.gif,go,0.5,z,1,0.734459877014,None,0,0.000945091247559,0.514819145203,,1749.53944302,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.53992605,go,invertedtriangleyellow.gif,go,2.0,m,1,0.734899044037,None,0,0.000930070877075,0.515107154846,,1752.54256797,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.54303694,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.000970125198364,0.515584230423,0.865683078766,1755.54648495,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.54694986,go,hexagongreen.gif,go,0.5,m,1,0.835222959518,None,0,0.000936985015869,0.51468706131,,1758.54961586,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.55008507,go,squaregray.gif,go,1.0,m,1,0.800937891006,None,0,0.00093412399292,0.515394210815,,1761.55324793,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.5537169,stop,circlewhite.gif,stop,2.0,None,0,,None,0,0.000943899154663,0.515038967133,0.815633058548,1764.55643106,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.55689788,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.000941038131714,0.515094041824,0.91583108902,1767.55981588,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.56028104,go,linecyan.gif,stop,0.5,m,1,0.901672124863,None,0,0.000962972640991,0.514698982239,,1770.56322789,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.56371307,go,diamondmagenta.gif,go,4.0,m,1,0.751209020615,None,0,0.000967979431152,0.515059947968,,1773.56656194,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.567029,go,squaregray.gif,go,1.0,m,1,0.717790842056,None,0,0.000931978225708,0.515258073807,,1776.5699389,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776.57049894,go,squaregray.gif,go,1.0,z,1,0.701164960861,None,0,0.000931024551392,0.514866828918,,1779.5731709,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.57363892,stop,circlewhite.gif,stop,2.0,None,0,,None,0,0.00094199180603,0.5155210495,0.966148138046,1782.57684302,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.57731199,go,invertedtriangleyellow.gif,go,2.0,z,1,0.717772006989,None,0,0.000946998596191,0.51483798027,,1785.58037305,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785.580899,stop,circlewhite.gif,stop,2.0,None,0,,None,0,0.000963926315308,0.514847993851,1.0149948597,1788.58350301,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.58397293,go,circlewhite.gif,stop,2.0,m,1,0.784629106522,None,0,0.000944852828979,0.515007019043,,1791.58684802,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791.58731794,go,invertedtriangleyellow.gif,go,2.0,m,1,0.8179500103,None,0,0.000936985015869,0.514978885651,,1794.59061599,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.59108496,go,squaregray.gif,go,1.0,m,1,0.650964975357,None,0,0.00093412399292,0.514706134796,,1797.59354091,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.59401298,go,squaregray.gif,go,1.0,z,1,0.784470081329,None,0,0.000969886779785,0.515069007874,,1800.59719205,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.59765887,go,squaregray.gif,go,1.0,z,1,0.784476041794,None,0,0.000996828079224,0.515060901642,,1803.60005689,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803.60053086,go,squaregray.gif,go,1.0,z,1,0.768298864365,None,0,0.000951051712036,0.515435934067,,1806.60362887,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.60409808,go,hexagongreen.gif,go,0.5,z,1,0.818664073944,None,0,0.00107002258301,0.515161037445,,1809.60697699,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.60744786,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.000941038131714,0.515293121338,1.06574702263,1812.61065698,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812.61112404,stop,triangleorange.gif,stop,1.0,z,1,0.818234920502,None,0,0.00094199180603,0.514575004578,1.11569094658,1815.61424088,,,,,,,,,,,,0.6,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851.50990295,go,invertedtriangleyellow.gif,go,2.0,m,1,0.701112031937,None,0,0.000878095626831,0.509491920471,,1854.50804901,9,34.9802269936,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.50862288,stop,triangleorange.gif,stop,1.0,None,0,,None,0,0.00107288360596,0.514450073242,0.864573001862,1857.51111889,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857.51158595,go,invertedtriangleyellow.gif,go,2.0,m,1,0.634510040283,None,0,0.000940084457397,0.515008926392,,1860.51417708,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.51463985,go,diamondmagenta.gif,go,4.0,m,1,0.767962932587,None,0,0.00109100341797,0.515200853348,,1863.51778102,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.51830196,go,hexagongreen.gif,go,0.5,z,1,0.734472036362,None,0,0.000937938690186,0.515072107315,,1866.52105808,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.52152085,go,circlewhite.gif,stop,2.0,m,1,0.717857122421,None,0,0.000942230224609,0.515080213547,,1869.52411103,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.52457786,stop,linecyan.gif,stop,0.5,z,1,0.667658090591,None,0,0.00116682052612,0.515460014343,1.06584382057,1872.52799296,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872.52847004,stop,circlewhite.gif,stop,2.0,None,0,,None,0,0.000951051712036,0.514999866486,1.01530194283,1875.53133988,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875.53180003,go,crossblue.gif,stop,4.0,z,1,0.8012611866,None,0,0.000938177108765,0.515048980713,,1878.53497386,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.535496,go,diamondmagenta.gif,go,4.0,m,1,0.884906053543,None,0,0.000932931900024,0.514514923096,,1881.53807402,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.53853893,go,hexagongreen.gif,go,0.5,None,0,,None,0,0.000935077667236,0.515048980713,,1884.54142785,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884.54189205,stop,crossblue.gif,stop,4.0,z,1,0.517408132553,None,0,0.000952005386353,0.514998912811,1.06547307968,1887.54500699,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887.54552603,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.00127792358398,0.514724969864,1.01506996155,1890.54821086,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.54867506,stop,linecyan.gif,stop,0.5,None,0,,None,0,0.000931978225708,0.515072822571,0.915673971176,1893.55131793,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893.5517869,go,crossblue.gif,stop,4.0,m,1,0.817737102509,None,0,0.00102806091309,0.5154941082,,1896.55497789,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896.55544305,go,triangleorange.gif,stop,1.0,m,1,0.801234960556,None,0,0.000937938690186,0.514939069748,,1899.55867386,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899.55914187,go,diamondmagenta.gif,go,4.0,m,1,0.784436941147,None,0,0.00110101699829,0.5146920681,,1902.56150699,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902.56203508,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.000996112823486,0.514819145203,1.0653231144,1905.56510305,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.56561303,go,hexagongreen.gif,go,0.5,m,1,0.834790945053,None,0,0.000985145568848,0.514683961868,,1908.56804109,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.56851888,go,invertedtriangleyellow.gif,go,2.0,m,1,0.834911108017,None,0,0.000989198684692,0.515331029892,,1911.57155299,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911.57207894,go,triangleorange.gif,stop,1.0,m,1,0.80137014389,None,0,0.000895977020264,0.515053987503,,1914.57495093,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.57545304,go,squaregray.gif,go,1.0,z,1,0.934947967529,None,0,0.000905990600586,0.515002965927,,1917.57816505,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.57862902,stop,linecyan.gif,stop,0.5,None,0,,None,0,0.00136995315552,0.515132904053,1.115639925,1920.58213592,,,,,,,,,,,,0.6,0.65,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.58262706,go,diamondmagenta.gif,go,4.0,m,1,0.784415006638,None,0,0.00163006782532,0.514961957932,,1923.58489609,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
