xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,feedbackResp.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,thirdComputedRewardOutput,thirdLearningStimOnset,thirdLearningFixOnset,thirdPresentationRT,thirdPresentationAcc,thirdPresentationResp,thirdEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,17,1,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367671012878,None,0,0.5,crossgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.514294147491,0.000898122787476,0.367671012878,1,w,1505.59103394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,17,2,70,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.250693082809,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514455080032,0.000878095626831,0.351480960846,0,q,1508.5952909,,0,0.514703989029,0.000980138778687,0.400813102722,0,q,1511.59826207,,,0.49,0.515242815018,0.000948905944824,0.250693082809,1,a,1514.60166407,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,17,3,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.351140975952,None,0,1.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.513804912567,0.00086784362793,0.351140975952,1,q,1517.60496092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,18,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317695140839,None,0,1.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514024972916,0.000879049301147,0.317695140839,1,w,1520.60849285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,18,1,73,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367238044739,None,0,1.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.15,0.514241933823,0.000968933105469,0.367238044739,1,a,1523.61146092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,18,2,74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.31804394722,None,0,2.0,invertedtrianglewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514453887939,0.000878095626831,0.31804394722,1,s,1526.61520386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,18,3,75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334191083908,None,0,1.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.513855218887,0.000867128372192,0.334191083908,1,a,1529.61831999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,19,0,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367719888687,None,0,1.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514140129089,0.00100517272949,0.367719888687,1,q,1532.62192798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,19,1,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350608110428,None,0,0.5,crossgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.514327049255,0.000888109207153,0.350608110428,1,w,1535.62519097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,19,2,78,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351119995117,None,0,0.5,crossgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.514106035233,0.000881910324097,0.351119995117,1,s,1538.62864184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,19,3,79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.317756175995,None,0,2.0,invertedtrianglewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.514261007309,0.000919103622437,0.317756175995,1,a,1541.63198805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,20,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350630998611,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.514133214951,0.00121307373047,0.350630998611,1,w,1544.63529801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,20,1,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.33416390419,None,0,2.0,triangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.15,0.514106035233,0.000885963439941,0.33416390419,1,q,1547.6389029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,20,2,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.300596952438,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.513753890991,0.000893115997314,0.300596952438,1,s,1550.64202189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,20,3,83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.316982984543,None,0,4.0,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.94,0.514536142349,0.000869989395142,0.316982984543,1,a,1553.64568996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,21,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.450736045837,None,0,4.0,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.08,0.514156103134,0.000874042510986,0.450736045837,1,w,1556.64944291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,21,1,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.300678014755,None,0,4.0,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.75,0.513444900513,0.00089693069458,0.300678014755,1,q,1559.65216589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,21,2,86,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.317868947983,None,0,2.0,triangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514549016953,0.000931024551392,0.584320068359,0,w,1562.655231,,2.22,0.515982151031,0.000945091247559,0.317868947983,1,s,1565.6588769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,21,3,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350598096848,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514214992523,0.000885009765625,0.351375102997,0,a,1568.66247201,,3.82,0.515542984009,0.000954866409302,0.350598096848,1,q,1571.66529894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,22,0,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334409952164,None,0,2.0,invertedtrianglewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.08,0.514360904694,0.000880002975464,0.334409952164,1,q,1574.66941285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,22,1,89,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350969076157,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513633966446,0.000890970230103,0.350969076157,1,s,1577.67217588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,22,2,90,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.501493930817,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514081001282,0.000927925109863,0.501493930817,1,a,1580.67578292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,22,3,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.40051317215,None,0,2.0,triangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.24,0.514630794525,0.000909805297852,0.40051317215,1,s,1583.67919397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,23,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334003925323,None,0,2.0,invertedtrianglewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.21,0.514353990555,0.000879049301147,0.334003925323,1,w,1586.68272805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,23,1,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.335126876831,None,0,4.0,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513691186905,0.000909090042114,0.335126876831,1,q,1589.68584204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,23,2,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.467396974564,None,0,1.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.514524936676,0.00088906288147,0.467396974564,1,q,1592.68900704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,3,95,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417747020721,None,0,2.0,invertedtrianglewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.514600038528,0.000883102416992,0.417747020721,1,a,1595.69310784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,24,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.351017951965,None,0,4.0,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.21,0.513658046722,0.000885963439941,0.351017951965,1,w,1598.69619894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,24,1,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334650993347,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.514004945755,0.000877857208252,0.334650993347,1,q,1601.69922495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,24,2,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.40100812912,None,0,2.0,invertedtrianglewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.24,0.514272928238,0.000890970230103,0.40100812912,1,w,1604.7033689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,3,99,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.35046005249,None,0,2.0,triangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.513695955276,0.00089693069458,0.35046005249,1,a,1607.70636797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30.3162770271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.14040899,go,crossgreen.gif,go,0.5,z,1,0.451165914536,None,0,0.000865936279297,0.508347034454,,1665.13714194,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.13768888,go,crossgreen.gif,go,0.5,m,1,0.534108877182,None,0,0.00091814994812,0.515012979507,,1668.14026999,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.14078403,stop,triangleorange.gif,stop,2.0,m,1,0.4176030159,None,0,0.000951051712036,0.515290021896,0.765843153,1671.14364004,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671.14409804,stop,triangleorange.gif,stop,2.0,None,0,,None,0,0.00095796585083,0.515035867691,0.715282917023,1674.14733195,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.14778805,go,crossgreen.gif,go,0.5,z,1,0.417706012726,None,0,0.000929117202759,0.514653205872,,1677.150388,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.15085006,go,crossgreen.gif,go,0.5,m,1,0.567512989044,None,0,0.000934839248657,0.515209913254,,1680.15375996,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.15422797,go,crossgreen.gif,go,0.5,z,1,0.634365081787,None,0,0.00107192993164,0.5153028965,,1683.15692186,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.15738201,stop,circlegray.gif,stop,0.5,None,0,,None,0,0.000952959060669,0.515217065811,0.765993118286,1686.16084886,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.16132307,stop,circlegray.gif,stop,0.5,None,0,,None,0,0.000932931900024,0.514825105667,0.76487493515,1689.16391587,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.164428,stop,triangleorange.gif,stop,2.0,m,1,0.534446001053,None,0,0.000956058502197,0.51466012001,0.815109014511,1692.16710901,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.16756797,go,hexagonmagenta.gif,go,4.0,m,1,0.6673579216,None,0,0.00094199180603,0.515496015549,,1695.17063308,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.17109299,stop,squareblue.gif,stop,1.0,None,0,,None,0,0.000930070877075,0.515225887299,0.815233945847,1698.17456698,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.17525601,go,diamondyellow.gif,stop,4.0,m,1,0.501069068909,None,0,0.000971078872681,0.514245033264,,1701.17742205,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.17789102,stop,circlegray.gif,stop,0.5,None,0,,None,0,0.00093412399292,0.515223026276,0.865546941757,1704.18122005,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.18171906,stop,triangleorange.gif,stop,2.0,None,0,,None,0,0.000982999801636,0.514405965805,0.764427900314,1707.18430996,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.1849339,go,linecyan.gif,go,1.0,m,1,0.550734996796,None,0,0.000986099243164,0.514717102051,,1710.18736601,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.18784785,go,squareblue.gif,stop,1.0,None,0,,z,1,0.000930070877075,0.515027046204,,1713.19093204,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,0.200096130371,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.19143295,stop,circlegray.gif,stop,0.5,m,1,0.41774892807,None,0,0.000855922698975,0.514940023422,0.815330982208,1716.19446301,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.19497299,go,crossgreen.gif,go,0.5,m,1,0.617515802383,None,0,0.00126910209656,0.51497387886,,1719.1976459,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.19811893,stop,squareblue.gif,stop,1.0,None,0,,None,0,0.00135803222656,0.514810085297,0.765743970871,1722.20136094,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.20188689,go,linecyan.gif,go,1.0,z,1,0.517703056335,None,0,0.00128102302551,0.514587163925,,1725.20434284,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.20480299,stop,diamondyellow.gif,stop,4.0,None,0,,None,0,0.00130200386047,0.515125989914,0.916022062302,1728.20748186,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.20797586,go,invertedtrianglewhite.gif,go,2.0,z,1,0.801435947418,None,0,0.00132894515991,0.51521396637,,1731.21109486,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
