xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,21,1,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384400844574,None,0,0.5,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514128923416,0.00102806091309,0.384400844574,1,q,837.846306086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,21,2,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350673913956,None,0,4.0,squaremagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514833927155,0.000870943069458,0.350673913956,1,q,840.850044012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,21,3,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400536060333,None,0,0.5,hexagongray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514485120773,0.000883102416992,0.400536060333,1,w,843.85335803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,22,0,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417407035828,None,0,4.0,squaremagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514268159866,0.00103807449341,0.417407035828,1,q,846.856509924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,22,1,89,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.450643062592,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.92,0.514896154404,0.000872135162354,0.450643062592,1,a,849.860069036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,22,2,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.434544086456,None,0,0.5,hexagongray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.514609098434,0.000888109207153,0.434544086456,1,q,852.863440037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,22,3,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.368241071701,None,0,0.5,hexagongray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513669013977,0.00104403495789,0.368241071701,1,q,855.866780996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,23,0,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367435932159,None,0,1.0,trianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.514414072037,0.000879049301147,0.367435932159,1,q,858.870132923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,1,93,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.36790895462,None,0,2.0,invertedtriangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.24,0.51429605484,0.000877141952515,0.36790895462,1,a,861.873445034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,2,94,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384546995163,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.23,0.514173030853,0.000916004180908,0.384546995163,1,a,864.876836061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,23,3,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.368002176285,None,0,0.5,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514429092407,0.000874996185303,0.368002176285,1,w,867.880240917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,0,96,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417490005493,None,0,1.0,crossblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.514657020569,0.000880002975464,0.417490005493,1,s,870.883846998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,1,97,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.36795091629,None,0,0.5,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.513911962509,0.00117897987366,0.36795091629,1,a,873.887096882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,2,98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417312145233,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.88,0.514622926712,0.000875949859619,0.417312145233,1,s,876.890300035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,3,99,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.467858791351,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.93,0.51450586319,0.000874042510986,0.467858791351,1,a,879.893961906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13.5522711277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.418349027634,None,0,2.0,invertedtriangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.17,0.508744001389,0.00107383728027,0.418349027634,1,q,897.030906916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351333856583,None,0,2.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.12,0.513037919998,0.00088906288147,0.351333856583,1,s,900.033250093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334319114685,None,0,0.5,hexagongray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.513940811157,0.000919818878174,0.334319114685,1,q,903.036309004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417826890945,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.11,0.514382123947,0.00088095664978,0.417826890945,1,a,906.040040016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384533882141,None,0,0.5,hexagongray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.514219999313,0.000885009765625,0.384533882141,1,q,909.043341875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.351361989975,None,0,4.0,squaremagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.81,0.514172077179,0.000931978225708,0.351361989975,1,q,912.046474934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350972890854,None,0,2.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.87,0.51461315155,0.000880002975464,0.350972890854,1,q,915.050092936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,1,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384253978729,None,0,0.5,hexagongray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.514248132706,0.000885009765625,0.384253978729,1,q,918.053606987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384422063828,None,0,1.0,trianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513617992401,0.00111508369446,0.384422063828,1,s,921.05686307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,1,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367640972137,None,0,4.0,squaremagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514427900314,0.00086498260498,0.367640972137,1,a,924.060138941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,2,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367496013641,None,0,1.0,crossblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.514415979385,0.000881910324097,0.367496013641,1,w,927.063441992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,3,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334438085556,None,0,4.0,squaremagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.19,0.514242172241,0.000903129577637,0.334438085556,1,a,930.066926003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350664138794,None,0,1.0,trianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.514461040497,0.00087308883667,0.350664138794,1,s,933.070343971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,3,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367195129395,None,0,0.5,hexagongray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514477014542,0.000885963439941,0.367195129395,1,q,936.073925972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,2,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400963068008,None,0,1.0,crossblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.513682126999,0.000874042510986,0.400963068008,1,a,939.077079058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,3,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.368104934692,None,0,2.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514305114746,0.000871896743774,0.368104934692,1,q,942.080547094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,4,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334137916565,None,0,4.0,squaremagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.1,0.514182090759,0.000870943069458,0.334137916565,1,q,945.084222078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,1,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417541980743,None,0,2.0,invertedtriangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.89,0.513677835464,0.00092601776123,0.417541980743,1,s,948.087251902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,2,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334290981293,None,0,1.0,crossblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.514185905457,0.00101399421692,0.334290981293,1,a,951.09077692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,4,3,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367804050446,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.06,0.514137029648,0.00087308883667,0.367804050446,1,q,954.094023943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,0,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334743022919,None,0,2.0,invertedtriangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.85,0.514310836792,0.000878810882568,0.334743022919,1,a,957.097239971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,1,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401005983353,None,0,2.0,invertedtriangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.97,0.514196157455,0.00109195709229,0.401005983353,1,a,960.101010084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,5,2,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384110927582,None,0,4.0,squaremagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.18,0.514015197754,0.00087308883667,0.384110927582,1,q,963.103996992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,3,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.333751916885,None,0,4.0,squaremagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514603853226,0.000866889953613,0.333751916885,1,s,966.107434034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,6,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.3512570858,None,0,0.5,hexagongray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.514085054398,0.00106000900269,0.3512570858,1,q,969.110833883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367818832397,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.24,0.514573097229,0.000871896743774,0.367818832397,1,s,972.114162922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,2,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.40114402771,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.91,0.514326095581,0.000869989395142,0.40114402771,1,a,975.117803097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,3,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351246118546,None,0,2.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.76,0.513479948044,0.000888109207153,0.351246118546,1,s,978.12085104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,0,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350826025009,None,0,0.5,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.514441013336,0.000885963439941,0.350826025009,1,a,981.124254942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,7,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334150075912,None,0,1.0,trianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.514469861984,0.000872850418091,0.334150075912,1,q,984.128107071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,2,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.351066112518,None,0,0.5,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513869047165,0.000891923904419,0.351066112518,1,a,987.131236076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,3,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334255933762,None,0,0.5,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.514027118683,0.00093412399292,0.334255933762,1,a,990.134345055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,8,0,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351269006729,None,0,0.5,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.49,0.514452934265,0.00088095664978,0.351269006729,1,s,993.1382339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,8,1,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400777101517,None,0,1.0,trianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.08,0.513761043549,0.000905990600586,0.400777101517,1,a,996.140999079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,2,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334174156189,None,0,1.0,crossblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.01,0.514617919922,0.000906944274902,0.334174156189,1,w,999.144537926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,8,3,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367365121841,None,0,0.5,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.514590978622,0.000874996185303,0.367365121841,1,s,1002.14787197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,9,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367331027985,None,0,1.0,crossblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514409065247,0.000880002975464,0.367331027985,1,s,1005.15124488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,9,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384356021881,None,0,2.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.95,0.514096021652,0.00113201141357,0.384356021881,1,w,1008.15473199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,9,2,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384088039398,None,0,0.5,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.514484882355,0.00089693069458,0.384088039398,1,a,1011.15809894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,9,3,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367176055908,None,0,0.5,hexagongray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514575004578,0.000883102416992,0.367176055908,1,q,1014.16133904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,10,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.551326990128,None,0,1.0,trianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514209032059,0.000922918319702,0.551326990128,1,w,1017.16469407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,10,1,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.368001937866,None,0,4.0,squaremagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.82,0.514445066452,0.000869035720825,0.368001937866,1,q,1020.16825604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1125,59.9516876449,LearningTask,1,63,
