xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,key_resp_9.rt,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.01491904,go,crossyellow.gif,go,0.5,z,1,0.434784889221,None,0,0.00100493431091,0.514575958252,2373.01784706,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.01830912,go,hexagonmagenta.gif,go,4.0,m,1,0.400640964508,None,0,0.000949144363403,0.515065193176,2376.02093506,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.02143908,stop,triangleblue.gif,stop,0.5,None,0,,None,0,0.000961780548096,0.515146970749,2379.02438807,1.26613283157,,,,,,,,,,,,,,,,,,,,0.75,,0.75,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.02490115,go,hexagonmagenta.gif,go,4.0,m,1,0.36758518219,None,0,0.000962018966675,0.514880895615,2382.02785206,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2382.02838802,go,triangleblue.gif,stop,0.5,None,0,,z,1,0.00100612640381,0.514959096909,2385.03085804,,,,,,,,,,,,,,,,,,,,,-1,0.216909885406,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385.03132701,go,diamondgray.gif,go,1.0,m,1,0.517543077469,None,0,0.000947952270508,0.515355825424,2388.03414798,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388.03468919,stop,squarewhite.gif,stop,1.0,None,0,,None,0,0.00102996826172,0.515107870102,2391.03784418,1.26630783081,,,,,,,,,,,,,,,,,,,,0.75,,0.75,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391.03835917,go,lineorange.gif,stop,4.0,m,1,0.484209060669,None,0,0.000983953475952,0.51477599144,2394.04126215,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2394.04173803,go,diamondgray.gif,go,1.0,z,1,0.517527103424,None,0,0.000971078872681,0.5154941082,2397.04452515,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397.04499912,go,crossyellow.gif,go,0.5,m,1,0.451002836227,None,0,0.000869989395142,0.515033006668,2400.04774499,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.04825711,go,crossyellow.gif,go,0.5,m,1,0.434278011322,None,0,0.000994920730591,0.515402078629,2403.05114102,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.05162215,go,invertedtrianglecyan.gif,stop,2.0,None,0,,z,1,0.00126910209656,0.515407085419,2406.05492496,,,,,,,,,,,,,,,,,,,,,-1,0.216856002808,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.05539107,go,circlegreen.gif,go,2.0,z,1,0.484192848206,None,0,0.00136208534241,0.514928102493,2409.05860114,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409.05913401,stop,lineorange.gif,stop,4.0,z,1,0.667918920517,None,0,0.00131607055664,0.514409065247,2412.0616591,1.26571202278,,,,,,,,,,,,,,,,,,,,0.75,,0.7,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412.06212997,go,circlegreen.gif,go,2.0,m,1,0.517944812775,None,0,0.000988006591797,0.51517701149,2415.06507802,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2415.06554103,go,hexagonmagenta.gif,go,4.0,z,1,0.501140117645,None,0,0.00133800506592,0.515171051025,2418.06801796,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418.06853819,go,hexagonmagenta.gif,go,4.0,z,1,0.350481033325,None,0,0.000942945480347,0.515311956406,2421.07181215,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421.07227802,stop,lineorange.gif,stop,4.0,None,0,,None,0,0.000946998596191,0.515099048615,2424.07496715,1.21586084366,,,,,,,,,,,,,,,,,,,,0.7,,0.75,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.07543015,stop,lineorange.gif,stop,4.0,None,0,,None,0,0.000949144363403,0.515424966812,2427.07829618,1.06556296349,,,,,,,,,,,,,,,,,,,,0.55,,0.6,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2427.07875919,go,crossyellow.gif,go,0.5,m,1,0.417363882065,None,0,0.00132417678833,0.51505613327,2430.08180404,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.0822711,stop,lineorange.gif,stop,4.0,None,0,,None,0,0.000999212265015,0.515271186829,2433.08537817,1.11619615555,,,,,,,,,,,,,,,,,,,,0.6,,0.65,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.08584118,go,invertedtrianglecyan.gif,stop,2.0,None,0,,None,0,0.000941038131714,0.515089988708,2436.08868313,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.35028005,go,circlegreen.gif,go,2.0,z,1,0.450929164886,None,0,0.000981092453003,0.50732421875,2472.34641409,,9,31.56949687,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.34691215,stop,squarewhite.gif,stop,1.0,m,1,0.351233005524,None,0,0.00140619277954,0.514481067657,2475.34973216,1.16518712044,,,,,,,,,,,,,,,,,,,,0.65,,0.6,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475.35019803,go,diamondgray.gif,go,1.0,z,1,0.451576948166,None,0,0.00135707855225,0.514451026917,2478.35272217,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.35320616,go,hexagonmagenta.gif,go,4.0,m,1,0.350734949112,None,0,0.000992059707642,0.515293121338,2481.35606408,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.356529,go,hexagonmagenta.gif,go,4.0,z,1,0.417695045471,None,0,0.00121808052063,0.515019893646,2484.35940909,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.35987496,go,circlegreen.gif,go,2.0,m,1,0.41788816452,None,0,0.000967979431152,0.514875888824,2487.36288118,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2487.36334515,go,diamondgray.gif,go,1.0,m,1,0.384387969971,None,0,0.000947952270508,0.515169143677,2490.36600399,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.36652112,stop,squarewhite.gif,stop,1.0,m,1,0.350688934326,None,0,0.000960111618042,0.515164136887,2493.36980009,1.1153690815,,,,,,,,,,,,,,,,,,,,0.6,,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.37034297,go,lineorange.gif,stop,4.0,None,0,,None,0,0.000944137573242,0.514693021774,2496.37306499,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496.3735292,go,diamondgray.gif,go,1.0,m,1,0.501351118088,None,0,0.000946998596191,0.514981985092,2499.37670803,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.37724614,go,triangleblue.gif,stop,0.5,None,0,,z,1,0.00133013725281,0.51461315155,2502.37998509,,,,,,,,,,,,,,,,,,,,,-1,0.133291959763,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2502.38049006,go,invertedtrianglecyan.gif,stop,2.0,m,1,0.968791007996,None,0,0.000955820083618,0.514840841293,2505.38309216,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2505.38355708,go,diamondgray.gif,go,1.0,m,1,0.4673371315,None,0,0.000947952270508,0.515306949615,2508.38683796,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2508.38737416,go,circlegreen.gif,go,2.0,z,1,0.434487819672,None,0,0.000993967056274,0.514625072479,2511.38996506,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511.39043403,go,crossyellow.gif,go,0.5,m,1,0.500674009323,None,0,0.00095009803772,0.515069961548,2514.39301896,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514.39348102,go,diamondgray.gif,go,1.0,m,1,0.45131111145,None,0,0.000947952270508,0.515290975571,2517.39673519,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517.39720416,stop,invertedtrianglecyan.gif,stop,2.0,m,1,0.417726039886,None,0,0.000954866409302,0.515146017075,2520.40010309,1.06541585922,,,,,,,,,,,,,,,,,,,,0.55,,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520.40058208,stop,squarewhite.gif,stop,1.0,m,1,0.467734098434,None,0,0.00106883049011,0.515209913254,2523.40349412,1.0156378746,,,,,,,,,,,,,,,,,,,,0.5,,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523.40401506,go,circlegreen.gif,go,2.0,z,1,0.36758518219,None,0,0.000976085662842,0.514839887619,2526.40657616,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526.40704608,go,diamondgray.gif,go,1.0,m,1,0.367475032806,None,0,0.00119996070862,0.515451908112,2529.41008711,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529.41055107,stop,invertedtrianglecyan.gif,stop,2.0,z,1,0.35076713562,None,0,0.00114512443542,0.51486992836,2532.41331601,1.26569914818,,,,,,,,,,,,,,,,,,,,0.75,,0.7,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532.41378212,go,diamondgray.gif,go,1.0,m,1,0.500533103943,None,0,0.000968933105469,0.515492916107,2535.41649103,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.41696119,stop,squarewhite.gif,stop,1.0,z,1,0.451006889343,None,0,0.000923871994019,0.515645027161,2538.42031312,1.21632695198,,,,,,,,,,,,,,,,,,,,0.7,,0.65,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538.42089415,go,squarewhite.gif,stop,1.0,None,0,,None,0,0.00096607208252,0.514526128769,2541.423877,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541.42439818,go,hexagonmagenta.gif,go,4.0,m,1,0.550719976425,None,0,0.000954866409302,0.515017032623,2544.427495,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.42805505,stop,invertedtrianglecyan.gif,stop,2.0,None,0,,None,0,0.00109100341797,0.514248847961,2547.43106508,1.16499996185,,,,,,,,,,,,,,,,,,,,0.65,,0.7,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547.43158698,go,diamondgray.gif,go,1.0,z,1,0.551396846771,None,0,0.000944137573242,0.514466047287,2550.43389606,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550.43438506,go,hexagonmagenta.gif,go,4.0,z,1,0.450706005096,None,0,0.000971078872681,0.515136957169,2553.43698716,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553.43747211,go,diamondgray.gif,go,1.0,m,1,0.38431596756,None,0,0.000946044921875,0.515383005142,2556.44034815,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556.44080901,go,crossyellow.gif,go,0.5,z,1,0.46782708168,None,0,0.000952005386353,0.515247106552,2559.44411612,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2559.44458508,go,invertedtrianglecyan.gif,stop,2.0,None,0,,None,0,0.000952005386353,0.514955997467,2562.44753408,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.447999,go,circlegreen.gif,go,2.0,z,1,0.467592000961,None,0,0.000985145568848,0.51483798027,2565.45076919,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.4512291,stop,triangleblue.gif,stop,0.5,z,1,0.383815050125,None,0,0.000945091247559,0.515101909637,2568.45417309,1.21576905251,,,,,,,,,,,,,,,,,,,,0.7,,0.65,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568.45464206,go,hexagonmagenta.gif,go,4.0,z,1,0.467492103577,None,0,0.00114107131958,0.514946937561,2571.45726919,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571.45773816,go,circlegreen.gif,go,2.0,z,1,0.417896032333,None,0,0.000993013381958,0.515151023865,2574.46116614,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
