xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,feedbackResp.keys,feedbackResp.corr,feedbackResp.rt,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,resp.rt,thirdPracComputedRewardOutput,thirdPracLearningStimOnset,thirdPracLearningFixOnset,thirdPracPresentationRT,thirdPracPresentationAcc,thirdPracPresentationResp,thirdPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,1,93,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,0.501219987869,,,,,,,,,,,,,,,,,,,,,,,,0,0.51344203949,0.000903129577637,0.501219987869,1,s,1504.36920714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,2,94,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,squareblue.gif,go,,,,,,,,,,,,,,,0.450495958328,,,,,,,,,,,,,,,,,,,,,,,,1.96,0.514508008957,0.000866889953613,0.450495958328,1,a,1507.37270403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,23,3,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,trianglegreen.gif,stop,,,,,,,,,,,,,,,0.40077495575,,,,,,,,,,,,,,,,,,,,,,,,1.12,0.514248132706,0.000930070877075,0.40077495575,1,w,1510.376122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,0,96,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,4.0,diamondwhite.gif,stop,,,,,,,,,,,,,,,0.400957107544,,,,,,,,,,,,,,,,,,,,,,,,4.18,0.513941049576,0.000880002975464,0.400957107544,1,s,1513.37944698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,1,97,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,trianglegreen.gif,stop,,,,,,,,,,,,,,,0.45081615448,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.51407790184,0.000972032546997,0.45081615448,1,a,1516.38242698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,24,2,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,0.451035022736,,,,,,,,,,,,,,,,,,,,,,,,0,0.514204025269,0.000919103622437,0.451035022736,1,w,1519.38626409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,3,99,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,squareblue.gif,go,,,,,,,,,,,,,,,0.450948953629,,,,,,,,,,,,,,,,,,,,,,,,2.15,0.514117956161,0.000869989395142,0.450948953629,1,a,1522.38947701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.96867895126,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.20162416,go,squareblue.gif,go,2.0,m,1,0.534526824951,None,0,0.00091290473938,0.508957862854,1546.1990602,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.19960499,stop,lineyellow.gif,stop,0.5,m,1,0.484885215759,None,0,0.000958919525146,0.51442694664,1549.20241213,0.765377998352,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.20286798,go,invertedtriangleorange.gif,go,4.0,m,1,0.500669956207,None,0,0.000953912734985,0.515047073364,1552.20529413,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.20575118,stop,crosscyan.gif,stop,2.0,z,1,0.634254932404,None,0,0.000932931900024,0.515549898148,1555.20921302,0.765494823456,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.20966911,go,circlegray.gif,go,0.5,z,1,0.61785697937,None,0,0.000936031341553,0.514738082886,1558.21226001,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.21271706,go,circlegray.gif,go,0.5,m,1,0.367009162903,None,0,0.00098991394043,0.515335798264,1561.21555519,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.21600819,go,hexagonmagenta.gif,go,1.0,z,1,0.434298038483,None,0,0.000938892364502,0.515426874161,1564.21911502,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.21957111,stop,crosscyan.gif,stop,2.0,z,1,0.484064817429,None,0,0.000939130783081,0.515085220337,1567.22225499,0.715274095535,,,,,,,,,,,,,,,,,,,0.2,0.15,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.2227242,go,diamondwhite.gif,stop,4.0,z,1,0.551434993744,None,0,0.00104308128357,0.514863014221,1570.22590709,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.22636104,go,trianglegreen.gif,stop,1.0,z,1,0.500808954239,None,0,0.000935077667236,0.514826059341,1573.22928619,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.2297411,go,circlegray.gif,go,0.5,m,1,0.434043884277,None,0,0.000932931900024,0.514970064163,1576.23241997,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576.23295712,go,hexagonmagenta.gif,go,1.0,z,1,0.450634002686,None,0,0.000961065292358,0.514678955078,1579.2358501,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.2363081,go,circlegray.gif,go,0.5,m,1,0.600878000259,None,0,0.000933885574341,0.514971017838,1582.23900199,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.23945999,go,circlegray.gif,go,0.5,m,1,0.451138019562,None,0,0.000936031341553,0.515193939209,1585.24258304,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.24310112,go,circlegray.gif,go,0.5,m,1,0.400800943375,None,0,0.00093412399292,0.514944076538,1588.24544406,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1588.24591208,stop,lineyellow.gif,stop,0.5,m,1,0.517529964447,None,0,0.000939130783081,0.515399932861,1591.24920917,0.715821027756,,,,,,,,,,,,,,,,,,,0.2,0.15,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591.24966407,go,diamondwhite.gif,stop,4.0,z,1,0.433965921402,None,0,0.000936031341553,0.515290975571,1594.25269318,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.25314999,go,hexagonmagenta.gif,go,1.0,z,1,0.384365081787,None,0,0.000939846038818,0.514878988266,1597.25590301,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.25635409,go,circlegray.gif,go,0.5,m,1,0.634400129318,None,0,0.000977039337158,0.515198945999,1600.25910497,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.25956416,go,squareblue.gif,go,2.0,m,1,0.367359161377,None,0,0.000929117202759,0.515418052673,1603.26277804,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.263237,stop,trianglegreen.gif,stop,1.0,z,1,0.40097784996,None,0,0.000932216644287,0.514816045761,1606.26618505,0.664865016937,,,,,,,,,,,,,,,,,,,0.15,0.1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.26663804,go,squareblue.gif,go,2.0,m,1,0.367511034012,None,0,0.00103402137756,0.514891862869,1609.26923418,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609.26989508,go,squareblue.gif,go,2.0,m,1,0.467928886414,None,0,0.00105905532837,0.51479101181,1612.27281809,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.27327204,stop,lineyellow.gif,stop,0.5,z,1,0.367043018341,None,0,0.000926971435547,0.515253067017,1615.27606416,0.615085124969,,,,,,,,,,,,,,,,,,,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.27651715,go,invertedtriangleorange.gif,go,4.0,z,1,0.367743015289,None,0,0.000961065292358,0.514671087265,1618.27905202,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.27951217,stop,trianglegreen.gif,stop,1.0,m,1,0.383186101913,None,0,0.000939130783081,0.516087055206,1621.28289604,0.665879011154,,,,,,,,,,,,,,,,,,,0.15,0.1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.28334904,stop,trianglegreen.gif,stop,1.0,z,1,0.384483098984,None,0,0.000936031341553,0.514970064163,1624.28647399,0.5648021698,,,,,,,,,,,,,,,,,,,0.05,1.38777878078e-17,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.28703117,go,hexagonmagenta.gif,go,1.0,m,1,0.317494153976,None,0,0.000948190689087,0.514491081238,1627.28946018,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.28991699,stop,lineyellow.gif,stop,0.5,z,1,0.33358001709,None,0,0.000931024551392,0.515486001968,1630.29291415,0.515486001968,,,,,,,,,,,,,,,,,,,1.38777878078e-17,1.38777878078e-17,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.29346299,stop,lineyellow.gif,stop,0.5,z,1,0.450529813766,None,0,0.00102210044861,0.514637947083,1633.29647899,0.514637947083,,,,,,,,,,,,,,,,,,,1.38777878078e-17,1.38777878078e-17,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.29699707,go,squareblue.gif,go,2.0,m,1,0.350925922394,None,0,0.000941038131714,0.514533042908,1636.29962206,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636.30008006,stop,crosscyan.gif,stop,2.0,z,1,0.417151927948,None,0,0.000937938690186,0.515206098557,1639.30298018,0.515206098557,,,,,,,,,,,,,,,,,,,1.38777878078e-17,1.38777878078e-17,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.30343819,go,squareblue.gif,go,2.0,m,1,0.450714111328,None,0,0.000919103622437,0.51518702507,1642.30649805,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.306952,go,hexagonmagenta.gif,go,1.0,z,1,0.333904981613,None,0,0.000941038131714,0.514856100082,1645.30967808,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645.31013203,go,circlegray.gif,go,0.5,z,1,0.451099872589,None,0,0.000940084457397,0.515165090561,1648.31252909,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648.31300211,go,crosscyan.gif,stop,2.0,m,1,0.384124994278,None,0,0.000957012176514,0.515525102615,1651.31612206,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.57419515,stop,crosscyan.gif,stop,2.0,z,1,0.517158031464,None,0,0.000876903533936,0.510356903076,1761.57325315,0.510356903076,9,105.916847944,,,,,,,,,,,,,,,,,1.38777878078e-17,1.38777878078e-17,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.57373905,stop,trianglegreen.gif,stop,1.0,None,0,,None,0,0.00096583366394,0.514689922333,1764.57662201,0.514689922333,,,,,,,,,,,,,,,,,,,1.38777878078e-17,0.05,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.57707906,go,hexagonmagenta.gif,go,1.0,z,1,0.601327896118,None,0,0.000939130783081,0.514744997025,1767.57961607,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.58007097,stop,diamondwhite.gif,stop,4.0,None,0,,None,0,0.000937938690186,0.515380144119,1770.58277512,0.564996957779,,,,,,,,,,,,,,,,,,,0.05,0.1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.58322716,go,hexagonmagenta.gif,go,1.0,z,1,0.567339897156,None,0,0.00095009803772,0.515643119812,1773.5863452,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.58680201,stop,trianglegreen.gif,stop,1.0,None,0,,None,0,0.000930070877075,0.515054941177,1776.590065,0.61530995369,,,,,,,,,,,,,,,,,,,0.1,0.15,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776.590518,stop,trianglegreen.gif,stop,1.0,None,0,,None,0,0.00104904174805,0.514632940292,1779.59346819,0.664886951447,,,,,,,,,,,,,,,,,,,0.15,0.2,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.59399915,go,lineyellow.gif,stop,0.5,z,1,0.434023857117,None,0,0.000941038131714,0.514669895172,1782.59627318,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1444,59.9035671031,LearningTask,1,39,
