xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,resp.rt,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,feedbackResp.rt,key_resp_7.keys,key_resp_7.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,19,0,76,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,2.0,diamondgreen.gif,stop,,,,,,,,0.367720127106,,,,,,,,,,,,,,,,,,,,,,,,2.08,0.514323949814,0.000957012176514,0.367720127106,1,a,777.428281069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,19,1,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,0.5,linewhite.gif,go,,,,,,,,0.384428024292,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.51383805275,0.000876903533936,0.384428024292,1,w,780.431579113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,19,2,78,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,2.0,diamondgreen.gif,stop,,,,,,,,0.351052045822,,,,,,,,,,,,,,,,,,,,,,,,0,0.513533115387,0.000897169113159,0.351052045822,1,a,783.43444109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,19,3,79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,2.0,squaregray.gif,go,,,,,,,,0.384051084518,,,,,,,,,,,,,,,,,,,,,,,,1.92,0.514387845993,0.00092601776123,0.384051084518,1,a,786.437973976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,20,0,80,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,2.0,squaregray.gif,go,,,,,,,,0.284173965454,,,,,,,,,,,,,,,,,,,,,,,,0,0.514302968979,0.000882863998413,0.284173965454,1,s,789.441669941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,20,1,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,1.0,crosscyan.gif,stop,,,,,,,,0.400871992111,,,,,,,,,,,,,,,,,,,,,,,,1.02,0.513882160187,0.000890016555786,0.400871992111,1,w,792.444988012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,20,2,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,0.5,circleorange.gif,stop,,,,,,,,0.284163951874,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.513692855835,0.00117778778076,0.284163951874,1,s,795.448347092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,20,3,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,2.0,squaregray.gif,go,,,,,,,,0.368092060089,,,,,,,,,,,,,,,,,,,,,,,,0,0.513638019562,0.000887155532837,0.368092060089,1,q,798.451298952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,21,0,84,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,1.0,crosscyan.gif,stop,,,,,,,,0.55121421814,,,,,,,,,,,,,,,,,,,,,,,,0,0.514397144318,0.000875949859619,0.55121421814,1,a,801.454703093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,21,1,85,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,2.0,squaregray.gif,go,,,,,,,,0.334256887436,,,,,,,,,,,,,,,,,,,,,,,,0,0.513991117477,0.000925064086914,0.334256887436,1,s,804.458430052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,21,2,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,4.0,hexagonmagenta.gif,stop,,,,,,,,0.551498174667,,,,,,,,,,,,,,,,,,,,,,,,0,0.514037847519,0.000887870788574,0.334273099899,0,s,807.46145606,,,,4.18,0.515234947205,0.000946044921875,0.551498174667,1,w,810.464552164,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,21,3,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,0.5,circleorange.gif,stop,,,,,,,,0.401563167572,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.514083862305,0.000919818878174,0.401563167572,1,q,813.468237162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,22,0,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,2.0,squaregray.gif,go,,,,,,,,0.367341041565,,,,,,,,,,,,,,,,,,,,,,,,2.18,0.514330148697,0.000890016555786,0.367341041565,1,q,816.471452951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,22,1,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,0.5,linewhite.gif,go,,,,,,,,0.400642871857,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.514205932617,0.000898838043213,0.400642871857,1,w,819.474930048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,22,2,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,0.5,circleorange.gif,stop,,,,,,,,0.617777824402,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.513917922974,0.000905990600586,0.617777824402,1,q,822.478379011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,22,3,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,0.5,linewhite.gif,go,,,,,,,,0.384122848511,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.514182806015,0.000922918319702,0.384122848511,1,q,825.481938124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,0,92,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,2.0,diamondgreen.gif,stop,,,,,,,,0.484490871429,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.513902902603,0.0013108253479,0.484490871429,1,a,828.485491037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,1,93,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,4.0,triangleblue.gif,go,,,,,,,,0.367290019989,,,,,,,,,,,,,,,,,,,,,,,,3.87,0.513659954071,0.000898838043213,0.367290019989,1,s,831.488260031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,23,2,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,0.5,circleorange.gif,stop,,,,,,,,0.383755922318,,,,,,,,,,,,,,,,,,,,,,,,0,0.514266014099,0.000914096832275,0.383755922318,1,w,834.491353035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,23,3,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,2.0,diamondgreen.gif,stop,,,,,,,,0.383883953094,,,,,,,,,,,,,,,,,,,,,,,,1.76,0.514852046967,0.000915050506592,0.383883953094,1,q,837.495012045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,24,0,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,4.0,hexagonmagenta.gif,stop,,,,,,,,0.350816965103,,,,,,,,,,,,,,,,,,,,,,,,0,0.514250993729,0.000880002975464,0.350816965103,1,q,840.498095036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,1,97,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,2.0,diamondgreen.gif,stop,,,,,,,,0.450341939926,,,,,,,,,,,,,,,,,,,,,,,,2.07,0.515086174011,0.00106406211853,0.450341939926,1,a,843.501485109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,2,98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,1.0,invertedtriangleyellow.gif,go,,,,,,,,0.38441491127,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.514739990234,0.000926971435547,0.38441491127,1,s,846.505006075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,24,3,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,2.0,diamondgreen.gif,stop,,,,,,,,0.367822885513,,,,,,,,,,,,,,,,,,,,,,,,1.77,0.514381170273,0.000875949859619,0.367822885513,1,w,849.508510113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.25649499893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,2.0,squaregray.gif,go,,,,,,,,0.417756080627,,,,,,,,,,,,,,,,,,,,,,,,2.17,0.509958028793,0.00086498260498,0.417756080627,1,q,855.382017136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,1.0,crosscyan.gif,stop,,,,,,,,0.333855867386,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.513844013214,0.00106883049011,0.333855867386,1,s,858.385059118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,2.0,squaregray.gif,go,,,,,,,,0.350702047348,,,,,,,,,,,,,,,,,,,,,,,,1.78,0.514255046844,0.0011351108551,0.350702047348,1,q,861.38825202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,0.5,circleorange.gif,stop,,,,,,,,0.350530147552,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.514579057693,0.000886201858521,0.350530147552,1,s,864.392205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,4.0,triangleblue.gif,go,,,,,,,,0.418093204498,,,,,,,,,,,,,,,,,,,,,,,,0,0.513329029083,0.000904083251953,0.418093204498,1,q,867.395039082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,1,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,0.5,linewhite.gif,go,,,,,,,,0.367053031921,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.514539957047,0.00089693069458,0.367053031921,1,w,870.398394108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,2.0,squaregray.gif,go,,,,,,,,0.367911100388,,,,,,,,,,,,,,,,,,,,,,,,1.86,0.514178037643,0.000874996185303,0.367911100388,1,q,873.401765108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,1.0,invertedtriangleyellow.gif,go,,,,,,,,0.333577156067,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.514215946198,0.00089693069458,0.333577156067,1,s,876.405581951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,1.0,invertedtriangleyellow.gif,go,,,,,,,,0.351002931595,,,,,,,,,,,,,,,,,,,,,,,,1.03,0.5134100914,0.00103712081909,0.351002931595,1,s,879.408807993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,1,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,2.0,squaregray.gif,go,,,,,,,,0.451066017151,,,,,,,,,,,,,,,,,,,,,,,,0,0.513869047165,0.000869035720825,0.451066017151,1,a,882.412071943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,0.5,linewhite.gif,go,,,,,,,,0.334107875824,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.513777971268,0.000886917114258,0.334107875824,1,s,885.415155172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,2,3,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,0.5,circleorange.gif,stop,,,,,,,,0.334194898605,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.514386177063,0.000881195068359,0.334194898605,1,q,888.418589115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,3,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,4.0,hexagonmagenta.gif,stop,,,,,,,,0.367513895035,,,,,,,,,,,,,,,,,,,,,,,,0,0.51448392868,0.00095009803772,0.367513895035,1,w,891.422013998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,3,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,2.0,squaregray.gif,go,,,,,,,,0.418168067932,,,,,,,,,,,,,,,,,,,,,,,,2.21,0.514198064804,0.000890016555786,0.418168067932,1,q,894.425721169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,3,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,0.5,linewhite.gif,go,,,,,,,,0.400676012039,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.513818025589,0.000904083251953,0.400676012039,1,w,897.428980112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,3,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,0.5,circleorange.gif,stop,,,,,,,,0.417694091797,,,,,,,,,,,,,,,,,,,,,,,,0.59,0.513783931732,0.000881910324097,0.417694091797,1,a,900.432041168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,0,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,4.0,triangleblue.gif,go,,,,,,,,0.383829116821,,,,,,,,,,,,,,,,,,,,,,,,3.86,0.514390945435,0.000871896743774,0.383829116821,1,a,903.435274124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,4,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,4.0,triangleblue.gif,go,,,,,,,,0.417793035507,,,,,,,,,,,,,,,,,,,,,,,,4.19,0.514095067978,0.000958919525146,0.417793035507,1,w,906.438903093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,2,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,4.0,hexagonmagenta.gif,stop,,,,,,,,0.317219018936,,,,,,,,,,,,,,,,,,,,,,,,4.23,0.514060020447,0.000934839248657,0.317219018936,1,s,909.442351103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,4,3,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,0.5,linewhite.gif,go,,,,,,,,0.383852005005,,,,,,,,,,,,,,,,,,,,,,,,0,0.514206171036,0.000877141952515,0.383852005005,1,w,912.445192099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,5,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,4.0,hexagonmagenta.gif,stop,,,,,,,,0.35138297081,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.514230966568,0.000926971435547,0.35138297081,1,q,915.448945999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,1,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,1.0,crosscyan.gif,stop,,,,,,,,0.367059230804,,,,,,,,,,,,,,,,,,,,,,,,0,0.514474153519,0.00116801261902,0.367059230804,1,s,918.452092171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,5,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,2.0,diamondgreen.gif,stop,,,,,,,,0.383897066116,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.514630079269,0.000876188278198,0.383897066116,1,w,921.455574036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,1.0,crosscyan.gif,stop,,,,,,,,0.383954048157,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.514136075974,0.000883102416992,0.383954048157,1,a,924.458801985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,2.0,squaregray.gif,go,,,,,,,,0.417477846146,,,,,,,,,,,,,,,,,,,,,,,,0,0.514129161835,0.000933170318604,0.417477846146,1,a,927.462203979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,0.5,linewhite.gif,go,,,,,,,,0.334400177002,,,,,,,,,,,,,,,,,,,,,,,,0,0.514196872711,0.00088095664978,0.334400177002,1,s,930.465579033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,6,2,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,4.0,triangleblue.gif,go,,,,,,,,0.551205873489,,,,,,,,,,,,,,,,,,,,,,,,4.02,0.513786077499,0.000945091247559,0.551205873489,1,q,933.468557119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,6,3,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,4.0,hexagonmagenta.gif,stop,,,,,,,,0.384151935577,,,,,,,,,,,,,,,,,,,,,,,,3.93,0.514561891556,0.000876903533936,0.384151935577,1,q,936.47213006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,7,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,1.0,invertedtriangleyellow.gif,go,,,,,,,,0.400376081467,,,,,,,,,,,,,,,,,,,,,,,,0,0.514691114426,0.000874042510986,0.400376081467,1,w,939.475712061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,7,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,0.5,circleorange.gif,stop,,,,,,,,0.367217063904,,,,,,,,,,,,,,,,,,,,,,,,0,0.514059066772,0.000895977020264,0.367217063904,1,q,942.479207039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1138,60.0283088672,LearningTask,1,57,
