xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,16,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400377988815,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514754056931,0.000880002975464,0.400377988815,1,w,1532.58733582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,16,1,65,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.484413862228,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.514221906662,0.000881910324097,0.484413862228,1,a,1535.59131098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,16,2,66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.484184026718,None,0,0.5,crossmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.513423919678,0.000892877578735,0.484184026718,1,a,1538.59386086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,16,3,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.45095205307,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514579057693,0.000923871994019,0.45095205307,1,w,1541.59726381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,17,0,68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434169054031,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.51487994194,0.000900983810425,0.434169054031,1,s,1544.60118794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,17,1,69,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.450983047485,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.08,0.51393699646,0.000885963439941,0.450983047485,1,a,1547.60404301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,17,2,70,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434093952179,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.514497995377,0.000921010971069,0.434093952179,1,s,1550.60739899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,17,3,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.40118598938,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514669895172,0.000879049301147,0.40118598938,1,q,1553.61082888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,18,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417390108109,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514598846436,0.000880002975464,0.417390108109,1,w,1556.61428285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,18,1,73,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.534471035004,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.95,0.513859987259,0.000942945480347,0.534471035004,1,a,1559.61777186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,18,2,74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.834312915802,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.77,0.514503002167,0.000874996185303,0.834312915802,1,s,1562.62112784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,18,3,75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.501394033432,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.514075994492,0.000877857208252,0.501394033432,1,a,1565.6244359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,19,0,76,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417543888092,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513978004456,0.000899076461792,0.417543888092,1,a,1568.62810898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,19,1,77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.601505994797,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.92,0.513695955276,0.00101184844971,0.601505994797,1,s,1571.63090897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,19,2,78,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401101112366,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.25,0.514586925507,0.000878095626831,0.401101112366,1,a,1574.63547897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,19,3,79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.550905942917,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.23,0.513435125351,0.00088095664978,0.550905942917,1,a,1577.63822293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,20,0,80,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.40038895607,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.88,0.514371871948,0.000903844833374,0.40038895607,1,a,1580.64133787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,20,1,81,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.468221902847,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.24,0.514047861099,0.000874042510986,0.468221902847,1,s,1583.64506388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,20,2,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.500892877579,None,0,0.5,crossmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.513812065125,0.000869035720825,0.500892877579,1,q,1586.64783096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,20,3,83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.43418097496,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.77,0.514367103577,0.000967979431152,0.43418097496,1,s,1589.65154004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,21,0,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434365034103,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.21,0.514029026031,0.000982046127319,0.434365034103,1,s,1592.65521002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,21,1,85,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417318105698,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.15,0.513886928558,0.000881910324097,0.417318105698,1,s,1595.65823889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,21,2,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.467884063721,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.51416683197,0.000993967056274,0.467884063721,1,w,1598.66219497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,21,3,87,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417151212692,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.95,0.51408290863,0.000914812088013,0.417151212692,1,s,1601.66523504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,22,0,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.467941999435,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.51402592659,0.000879049301147,0.467941999435,1,q,1604.66838098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,22,1,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.434471130371,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.98,0.514122009277,0.000946998596191,0.434471130371,1,w,1607.67150092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,22,2,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.434319019318,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.93,0.514479160309,0.000874996185303,0.434319019318,1,q,1610.67554998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,22,3,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401099205017,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.02,0.513778209686,0.000895023345947,0.401099205017,1,s,1613.67873502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,23,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.451967000961,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.99,0.513480186462,0.000924110412598,0.451967000961,1,w,1616.68221498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,1,93,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.467442035675,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.514036178589,0.000876188278198,0.467442035675,1,s,1619.68560886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,23,2,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.401268005371,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514154195786,0.000935077667236,0.401268005371,1,w,1622.68898392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,23,3,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.451309919357,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.15,0.513898134232,0.000910043716431,0.451309919357,1,w,1625.69205999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,0,96,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400249004364,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.09,0.51428103447,0.000925064086914,0.400249004364,1,s,1628.695261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,24,1,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.601236820221,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.514202833176,0.000875949859619,0.601236820221,1,q,1631.69917893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,24,2,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417588949203,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.12,0.514074087143,0.000904083251953,0.417588949203,1,w,1634.70194697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,3,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.467634916306,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.91,0.514750957489,0.00097393989563,0.467634916306,1,s,1637.70541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,22.0335919857,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.550524,stop,triangleyellow.gif,stop,2.0,None,0,,None,0,0.000862836837769,0.510201931,1691.54927993,0.760535001755,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1691.54976487,go,squareblue.gif,go,2.0,m,1,0.40020608902,None,0,0.000919818878174,0.515340805054,1694.55194092,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.55239987,go,hexagonwhite.gif,stop,1.0,m,1,0.418457984924,None,0,0.000953197479248,0.515074014664,1697.55597186,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.55648184,stop,invertedtrianglegreen.gif,stop,4.0,m,1,0.484091997147,None,0,0.000944852828979,0.514672994614,1700.55892587,0.815387010574,,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.55937982,stop,hexagonwhite.gif,stop,1.0,None,0,,None,0,0.000945091247559,0.515345096588,1703.56214786,0.765357017517,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703.5626719,go,lineorange.gif,go,4.0,z,1,0.651278972626,None,0,0.000947952270508,0.515089988708,1706.56573582,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706.56619382,go,crossmagenta.gif,go,0.5,m,1,0.718591928482,None,0,0.000937223434448,0.514859199524,1709.56919384,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.5696559,go,crossmagenta.gif,go,0.5,z,1,0.650763988495,None,0,0.000943899154663,0.515264987946,1712.57272887,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.57319689,stop,hexagonwhite.gif,stop,1.0,None,0,,None,0,0.000940084457397,0.515247106552,1715.57605386,0.765074968338,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715.57651496,go,squareblue.gif,go,2.0,z,1,0.551432132721,None,0,0.000926971435547,0.514776945114,1718.5789969,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.5794549,go,lineorange.gif,go,4.0,z,1,0.534286975861,None,0,0.00106906890869,0.515306949615,1721.58233404,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721.58280492,go,crossmagenta.gif,go,0.5,z,1,0.667838811874,None,0,0.000947952270508,0.51540184021,1724.586236,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.5866909,stop,invertedtrianglegreen.gif,stop,4.0,m,1,0.484400033951,None,0,0.000947952270508,0.514896154404,1727.58959484,0.815263986588,,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727.59021091,stop,triangleyellow.gif,stop,2.0,None,0,,None,0,0.00095796585083,0.514111995697,1730.59298587,0.814530134201,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.59344101,go,circlecyan.gif,go,1.0,z,1,0.500515937805,None,0,0.000932931900024,0.515297889709,1733.59611893,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733.59657598,stop,triangleyellow.gif,stop,2.0,None,0,,None,0,0.000962972640991,0.51501584053,1736.60012889,0.765168905258,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.60064387,go,squareblue.gif,go,2.0,z,1,0.601165056229,None,0,0.000936985015869,0.514359951019,1739.60305405,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.60351491,go,squareblue.gif,go,2.0,z,1,0.700536966324,None,0,0.000931024551392,0.515416145325,1742.60619092,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.60674381,go,lineorange.gif,go,4.0,m,1,0.534399986267,None,0,0.000962972640991,0.515167951584,1745.60985899,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.61031389,go,crossmagenta.gif,go,0.5,z,1,0.484445095062,None,0,0.000933885574341,0.514991044998,1748.61301088,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
