xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,20,0,80,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434383869171,None,0,0.5,trianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.513833045959,0.00092887878418,0.434383869171,1,a,762.994679928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,20,1,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367836952209,None,0,0.5,trianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.514377832413,0.000873804092407,0.367836952209,1,q,765.998045921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,20,2,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367338895798,None,0,1.0,squarecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.07,0.514444112778,0.000990152359009,0.367338895798,1,w,769.001994848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,20,3,83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350813150406,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.51348900795,0.00278806686401,0.350813150406,1,a,772.004871845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,21,0,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367151975632,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.85,0.514309883118,0.000893831253052,0.367151975632,1,s,775.008090973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,21,1,85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.333974838257,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.514305830002,0.000882863998413,0.333974838257,1,a,778.011811972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,21,2,86,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350870132446,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.91,0.514019966125,0.00092601776123,0.350870132446,1,a,781.01509285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,21,3,87,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.36759185791,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514047145844,0.000952959060669,0.36759185791,1,a,784.01855278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,22,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384361982346,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.08,0.514271974564,0.000875949859619,0.384361982346,1,w,787.02182579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,22,1,89,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367722034454,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.11,0.513845920563,0.000880002975464,0.367722034454,1,a,790.024949789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,22,2,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384178876877,None,0,2.0,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.84,0.514090061188,0.000923156738281,0.384178876877,1,w,793.028202772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,22,3,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384277105331,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.514337062836,0.000878095626831,0.384277105331,1,s,796.031849861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,0,92,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351042032242,None,0,0.5,trianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.51406788826,0.000878810882568,0.351042032242,1,s,799.035099983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,23,1,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334359884262,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513731002808,0.000888109207153,0.334359884262,1,w,802.038269997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,23,2,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.355833053589,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.13,0.514595031738,0.000879049301147,0.355833053589,1,q,805.041574001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,3,95,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.40079498291,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.95,0.514430999756,0.000879049301147,0.40079498291,1,a,808.045322895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,0,96,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.351019859314,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.513808012009,0.000893831253052,0.351019859314,1,a,811.048415899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,1,97,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350764036179,None,0,0.5,trianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.514320850372,0.000878810882568,0.350764036179,1,a,814.051680803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,24,2,98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.38408780098,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.514317989349,0.000880002975464,0.38408780098,1,q,817.055622816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,3,99,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417598009109,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.513931035995,0.000898838043213,0.417598009109,1,a,820.058438778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8.94461894035,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384181976318,None,0,2.0,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.509363889694,0.000967025756836,0.384181976318,1,a,832.689714909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350764036179,None,0,0.5,trianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513928890228,0.000898838043213,0.350764036179,1,a,835.692674875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.333895921707,None,0,2.0,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.17,0.514371156693,0.000953197479248,0.333895921707,1,s,838.696234941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384729862213,None,0,2.0,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513885974884,0.000943899154663,0.384729862213,1,s,841.699382782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.300796031952,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.8,0.514580965042,0.000879049301147,0.300796031952,1,w,844.702852964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334404230118,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.22,0.51403093338,0.000888109207153,0.334404230118,1,s,847.706707954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.284477949142,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.15,0.513630151749,0.000905990600586,0.284477949142,1,s,850.709540844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,3,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334604978561,None,0,0.5,trianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.513584136963,0.00101208686829,0.334604978561,1,a,853.712645769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351121902466,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.95,0.514425992966,0.00088095664978,0.351121902466,1,s,856.716103792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,1,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367795944214,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.86,0.514299154282,0.000874042510986,0.367795944214,1,a,859.719483852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367923021317,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.514362812042,0.00100898742676,0.367923021317,1,a,862.722751856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,2,3,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367520093918,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.96,0.514313936234,0.000874996185303,0.367520093918,1,q,865.726755857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,3,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350776910782,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.09,0.513725996017,0.000883817672729,0.350776910782,1,w,868.729471922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367666959763,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.12,0.514358997345,0.000988006591797,0.367666959763,1,s,871.732833862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,3,2,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.3677110672,None,0,0.5,trianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.514179944992,0.000875949859619,0.3677110672,1,q,874.736498833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,3,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334002971649,None,0,2.0,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.86,0.514166116714,0.000870227813721,0.334002971649,1,a,877.73999691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,4,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.300748109818,None,0,0.5,trianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.514059066772,0.00110101699829,0.300748109818,1,w,880.742963791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,4,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384057044983,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514204978943,0.000952959060669,0.384057044983,1,w,883.746304989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,4,2,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350694894791,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.95,0.5143430233,0.000878095626831,0.350694894791,1,w,886.749840975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,3,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417391061783,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.97,0.51389503479,0.000890970230103,0.417391061783,1,a,889.752993822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,5,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367891073227,None,0,0.5,trianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.51437497139,0.000880002975464,0.367891073227,1,q,892.756559849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,1,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384263038635,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.81,0.514183998108,0.000878095626831,0.384263038635,1,s,895.760179996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,2,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334403038025,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.513725042343,0.000887870788574,0.334403038025,1,a,898.763020992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.36772108078,None,0,2.0,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514391183853,0.000884056091309,0.36772108078,1,a,901.766200781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,6,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.467529058456,None,0,1.0,squarecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.51455616951,0.000864028930664,0.467529058456,1,w,904.769869804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,6,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.316870927811,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.79,0.514722108841,0.000880002975464,0.316870927811,1,w,907.773208857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,2,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350747108459,None,0,0.5,trianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514303922653,0.000934839248657,0.350747108459,1,a,910.776673794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,6,3,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384551048279,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.12,0.514095067978,0.000905990600586,0.384551048279,1,q,913.779893875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,0,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367616891861,None,0,2.0,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.514533042908,0.000872135162354,0.367616891861,1,a,916.783143997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,7,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.484838008881,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.514038085938,0.00123906135559,0.484838008881,1,w,919.786638975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,7,2,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317528963089,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.514183044434,0.000879049301147,0.317528963089,1,w,922.790003777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,7,3,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.267230987549,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.12,0.514397144318,0.000903129577637,0.267230987549,1,w,925.793310881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317220926285,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.514508008957,0.000899076461792,0.317220926285,1,w,928.796448946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,8,1,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400687932968,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.514773845673,0.000906944274902,0.400687932968,1,a,931.800013781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,2,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.284074068069,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.82,0.514286994934,0.000871896743774,0.284074068069,1,w,934.803554773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,8,3,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384156227112,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.16,0.513751029968,0.000890016555786,0.384156227112,1,q,937.806759834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,9,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367280006409,None,0,2.0,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514246940613,0.000904083251953,0.351398944855,0,a,940.810342789,0,0.515655040741,0.000941038131714,0.367280006409,1,q,943.814005852,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
