xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,feedbackResp.rt,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,thirdComputedRewardOutput,thirdLearningStimOnset,thirdLearningFixOnset,thirdPresentationRT,thirdPresentationAcc,thirdPresentationResp,thirdEndTrialTimeStamp,fourthComputedRewardOutput,fourthLearningStimOnset,fourthLearningFixOnset,fourthPresentationRT,fourthPresentationAcc,fourthPresentationResp,fourthEndTrialTimeStamp,fifthComputedRewardOutput,fifthLearningStimOnset,fifthLearningFixOnset,fifthPresentationRT,fifthPresentationAcc,fifthPresentationResp,fifthEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,1,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417955875397,None,0,,2.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,0.514270067215,0.000885963439941,0.417955875397,1,w,750.606817961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,1,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434326171875,None,0,,0.5,diamondgreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.514460802078,0.000883817672729,0.434326171875,1,s,753.610138178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,2,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.484425067902,None,0,,1.0,circlemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,0.51412987709,0.000943899154663,0.484425067902,1,w,756.613437176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,2,1,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.484129905701,None,0,,4.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,0.514424800873,0.000874996185303,0.484129905701,1,s,759.616863966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,2,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.534445047379,None,0,,4.0,invertedtriangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96,0.5142390728,0.000886917114258,0.534445047379,1,q,762.620413065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,2,3,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434637069702,None,0,,4.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.04,0.513451814651,0.00101399421692,0.434637069702,1,s,765.623458147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,3,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334256887436,None,0,,2.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514600992203,0.000876188278198,0.334256887436,1,q,768.627135992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,3,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.451326131821,None,0,,2.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,0.513888120651,0.00118613243103,0.451326131821,1,q,771.630429983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,3,2,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400903940201,None,0,,0.5,hexagongray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513790845871,0.00095796585083,0.367782831192,0,q,774.633810997,0.28,0.515430927277,0.000957012176514,0.400903940201,1,a,777.637187004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,3,3,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.48387503624,None,0,,2.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,0.514147996902,0.000886917114258,0.48387503624,1,s,780.640491962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,4,0,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351438999176,None,0,,1.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,0.513908147812,0.00096607208252,0.351438999176,1,s,783.643736124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,4,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.58430480957,None,0,,4.0,invertedtriangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514412879944,0.00124597549438,0.58430480957,1,q,786.647242069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,4,2,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350368976593,None,0,,1.0,circlemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,0.514354944229,0.00088095664978,0.350368976593,1,q,789.650858164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,4,3,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417320013046,None,0,,2.0,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,0.513978004456,0.000881910324097,0.417320013046,1,q,792.653849125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,5,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.484616041183,None,0,,2.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,0.514007091522,0.000945091247559,0.484616041183,1,w,795.657577991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,5,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367334842682,None,0,,1.0,circlemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.514316797256,0.000886917114258,0.367334842682,1,w,798.660791159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,5,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384299993515,None,0,,2.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,0.514164924622,0.000885009765625,0.384299993515,1,w,801.664245129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,5,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367520093918,None,0,,2.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514157056808,0.000879049301147,0.367520093918,1,a,804.667317152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,6,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.500655174255,None,0,,1.0,circlemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.514559030533,0.000877141952515,0.500655174255,1,a,807.670837164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,6,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.418115139008,None,0,,2.0,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,0.514225006104,0.000880002975464,0.418115139008,1,w,810.674617052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,6,2,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.383924007416,None,0,,0.5,hexagongray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.514245986938,0.00094199180603,0.383924007416,1,a,813.677821159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,6,3,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.450896024704,None,0,,4.0,invertedtriangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,0.514000892639,0.000880002975464,0.450896024704,1,s,816.681040049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,7,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.366935968399,None,0,,4.0,invertedtriangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,0.514360904694,0.000885963439941,0.366935968399,1,q,819.684242964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,7,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400828838348,None,0,,4.0,invertedtriangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83,0.514252901077,0.000942945480347,0.400828838348,1,w,822.68762207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,7,2,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417560100555,None,0,,4.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86,0.514425039291,0.001051902771,0.417560100555,1,a,825.691346169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,7,3,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.434554100037,None,0,,0.5,hexagongray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513794898987,0.000887870788574,0.434554100037,1,q,828.694439173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,8,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.467401027679,None,0,,2.0,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,0.514608860016,0.000922918319702,0.467401027679,1,w,831.697754145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,8,1,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.501180887222,None,0,,4.0,invertedtriangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,0.514143943787,0.00103688240051,0.501180887222,1,a,834.701116085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,8,2,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.501204967499,None,0,,4.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23,0.514400959015,0.000881910324097,0.501204967499,1,s,837.704660177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,8,3,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417620897293,None,0,,2.0,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83,0.514419078827,0.000999927520752,0.417620897293,1,s,840.708234072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,9,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401540994644,None,0,,2.0,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513450860977,0.000900983810425,0.401540994644,1,s,843.711351156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,9,1,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.450797796249,None,0,,0.5,hexagongray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.514518976212,0.000890970230103,0.450797796249,1,a,846.714832067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,9,2,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.450744867325,None,0,,1.0,circlemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.514238119125,0.000880002975464,0.450744867325,1,q,849.718773127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,9,3,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417892932892,None,0,,4.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513576984406,0.00092887878418,0.417892932892,1,q,852.722079039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,10,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.351258039474,None,0,,0.5,hexagongray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513617992401,0.000900983810425,0.417367935181,0,s,855.725097179,0.67,0.515018939972,0.00095796585083,0.351258039474,1,w,858.728314161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,10,1,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417927026749,None,0,,0.5,diamondgreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.513929843903,0.00098180770874,0.417927026749,1,s,861.731554031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,10,2,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384514093399,None,0,,0.5,diamondgreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.514333963394,0.000877857208252,0.384514093399,1,s,864.734879971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,10,3,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.451219081879,None,0,,4.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87,0.514444112778,0.000887155532837,0.451219081879,1,w,867.738221169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,11,0,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367434024811,None,0,,4.0,invertedtriangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.51416683197,0.000916957855225,0.350854873657,0,q,870.741685152,3.95,0.515587091446,0.000935077667236,0.367434024811,1,a,873.745131969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,11,1,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384019851685,None,0,,1.0,circlemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.514314174652,0.00087308883667,0.384019851685,1,a,876.748609066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,11,2,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.450927019119,None,0,,1.0,circlemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514098882675,0.000874042510986,0.450927019119,1,w,879.751813173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,11,3,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.467664957047,None,0,,4.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.78,0.513926029205,0.00108003616333,0.467664957047,1,a,882.755195141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,12,0,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.434808015823,None,0,,2.0,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,0.514275074005,0.000900030136108,0.434808015823,1,q,885.758656025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,12,1,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.468212842941,None,0,,4.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514153003693,0.000883102416992,0.468212842941,1,w,888.761932135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,12,2,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417771816254,None,0,,1.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,0.514300823212,0.000949859619141,0.417771816254,1,w,891.765283108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,12,3,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.534376859665,None,0,,2.0,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,0.514473199844,0.000877141952515,0.534376859665,1,q,894.768747091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,13,0,52,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.501487970352,None,0,,4.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514300107956,0.00116109848022,0.501487970352,1,a,897.772547007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,13,1,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417543888092,None,0,,0.5,hexagongray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.513741016388,0.000913858413696,0.417543888092,1,w,900.775799036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,13,2,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.450942993164,None,0,,2.0,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,0.513916969299,0.000874042510986,0.450942993164,1,w,903.778772116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1246,59.9905315085,LearningTask,1,14,
