xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,feedbackResp.keys,feedbackResp.corr,feedbackResp.rt,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,resp.rt,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,20,3,83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,lineorange.gif,stop,,,,,,,,0.350476026535,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.514605998993,0.000938892364502,0.350476026535,1,a,942.339040995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,21,0,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,4.0,diamondgray.gif,go,,,,,,,,0.45135307312,,,,,,,,,,,,,,,,,,,,,,,,4.05,0.514256000519,0.000874042510986,0.45135307312,1,s,945.342257023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,21,1,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,triangleblue.gif,go,,,,,,,,0.400958061218,,,,,,,,,,,,,,,,,,,,,,,,0.79,0.514414787292,0.000871896743774,0.400958061218,1,q,948.345622063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,21,2,86,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,triangleblue.gif,go,,,,,,,,0.384655952454,,,,,,,,,,,,,,,,,,,,,,,,1.02,0.514126062393,0.00091814994812,0.384655952454,1,a,951.349129915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,21,3,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.350847005844,,,,,,,,,,,,,,,,,,,,,,,,3.86,0.514173984528,0.000874042510986,0.350847005844,1,w,954.352498055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,22,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,squarewhite.gif,stop,,,,,,,,0.367378950119,,,,,,,,,,,,,,,,,,,,,,,,0.49,0.514548063278,0.000864028930664,0.367378950119,1,w,957.356060028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,22,1,89,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.400665998459,,,,,,,,,,,,,,,,,,,,,,,,0,0.514032125473,0.00092601776123,0.400665998459,1,s,960.359204054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,22,2,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,triangleblue.gif,go,,,,,,,,0.434065818787,,,,,,,,,,,,,,,,,,,,,,,,1.25,0.514430046082,0.000869989395142,0.434065818787,1,q,963.362632036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,22,3,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,2.0,crossgreen.gif,stop,,,,,,,,0.367835044861,,,,,,,,,,,,,,,,,,,,,,,,1.91,0.514282941818,0.000894069671631,0.367835044861,1,w,966.366389036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,0,92,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,crossgreen.gif,stop,,,,,,,,0.417423009872,,,,,,,,,,,,,,,,,,,,,,,,2.24,0.513951063156,0.000888109207153,0.417423009872,1,a,969.36938405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,1,93,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,4.0,diamondgray.gif,go,,,,,,,,0.417667865753,,,,,,,,,,,,,,,,,,,,,,,,3.94,0.514377117157,0.000880002975464,0.417667865753,1,s,972.372781038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,23,2,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.350832939148,,,,,,,,,,,,,,,,,,,,,,,,4.19,0.514356136322,0.00088095664978,0.350832939148,1,w,975.376260042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,3,95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,triangleblue.gif,go,,,,,,,,0.384176015854,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.514256000519,0.000875949859619,0.384176015854,1,s,978.379350901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,24,0,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.434087991714,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.514598846436,0.000949859619141,0.434087991714,1,q,981.382699013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,24,1,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,diamondgray.gif,go,,,,,,,,0.383526086807,,,,,,,,,,,,,,,,,,,,,,,,0,0.515125989914,0.000906944274902,0.383526086807,1,q,984.38647294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,24,2,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,circlemagenta.gif,go,,,,,,,,0.350417137146,,,,,,,,,,,,,,,,,,,,,,,,0,0.514349937439,0.00089693069458,0.350417137146,1,w,987.389720917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,24,3,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,crossgreen.gif,stop,,,,,,,,0.368094921112,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.5142121315,0.00100708007812,0.368094921112,1,q,990.392934084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,11.7414460182,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,squarewhite.gif,stop,,,,,,,,0.551321983337,,,,,,,,,,,,,,,,,,,,,,,,0,0.507626056671,0.000977039337158,0.551321983337,1,s,1005.82792902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,triangleblue.gif,go,,,,,,,,0.4173579216,,,,,,,,,,,,,,,,,,,,,,,,0,0.51350903511,0.00091290473938,0.4173579216,1,a,1008.83065796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,lineorange.gif,stop,,,,,,,,0.450858831406,,,,,,,,,,,,,,,,,,,,,,,,0,0.514217853546,0.000872850418091,0.450858831406,1,s,1011.83393502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.367417097092,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.514158010483,0.00120401382446,0.367417097092,1,w,1014.83733106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,squarewhite.gif,stop,,,,,,,,0.334268093109,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.513804912567,0.000903844833374,0.334268093109,1,q,1017.84051704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,lineorange.gif,stop,,,,,,,,0.401193857193,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.514453887939,0.000866889953613,0.401193857193,1,s,1020.84390092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,lineorange.gif,stop,,,,,,,,0.400654792786,,,,,,,,,,,,,,,,,,,,,,,,1.07,0.514582872391,0.000882863998413,0.400654792786,1,s,1023.84745002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,1,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,diamondgray.gif,go,,,,,,,,0.417557001114,,,,,,,,,,,,,,,,,,,,,,,,4.13,0.513844966888,0.000911951065063,0.417557001114,1,w,1026.85069489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.400952100754,,,,,,,,,,,,,,,,,,,,,,,,4.15,0.514432907104,0.000892877578735,0.400952100754,1,s,1029.85395408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,2,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,squarewhite.gif,stop,,,,,,,,0.31755900383,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.514434099197,0.00086498260498,0.31755900383,1,q,1032.858042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,circlemagenta.gif,go,,,,,,,,0.333924055099,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.513852119446,0.000874042510986,0.333924055099,1,a,1035.86055589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,3,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.401046037674,,,,,,,,,,,,,,,,,,,,,,,,0,0.514402151108,0.000898122787476,0.401046037674,1,a,1038.86430907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.400672912598,,,,,,,,,,,,,,,,,,,,,,,,0,0.514313936234,0.000874042510986,0.400672912598,1,s,1041.86783504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,3,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,squarewhite.gif,stop,,,,,,,,0.351186037064,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.513527870178,0.00113296508789,0.351186037064,1,q,1044.87091899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,3,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.334125995636,,,,,,,,,,,,,,,,,,,,,,,,2.16,0.51426410675,0.00100016593933,0.334125995636,1,w,1047.87486601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,3,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,crossgreen.gif,stop,,,,,,,,0.417531013489,,,,,,,,,,,,,,,,,,,,,,,,0,0.513637065887,0.000890016555786,0.417531013489,1,s,1050.87779999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,4,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.35095500946,,,,,,,,,,,,,,,,,,,,,,,,0,0.51438999176,0.000872135162354,0.35095500946,1,q,1053.88117409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,1,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.400759935379,,,,,,,,,,,,,,,,,,,,,,,,1.79,0.513981103897,0.000997066497803,0.400759935379,1,s,1056.88440609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,2,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,circlemagenta.gif,go,,,,,,,,0.40066409111,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.514695167542,0.00087308883667,0.40066409111,1,s,1059.88780403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,3,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,triangleblue.gif,go,,,,,,,,0.468164920807,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.514325141907,0.000871181488037,0.468164920807,1,a,1062.8913281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,0,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.401376962662,,,,,,,,,,,,,,,,,,,,,,,,4.24,0.513556957245,0.00092601776123,0.401376962662,1,s,1065.89460206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,5,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.384819030762,,,,,,,,,,,,,,,,,,,,,,,,4.23,0.514137029648,0.000875949859619,0.384819030762,1,w,1068.89803505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,5,2,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,diamondgray.gif,go,,,,,,,,0.401057958603,,,,,,,,,,,,,,,,,,,,,,,,3.87,0.514290809631,0.000869989395142,0.401057958603,1,q,1071.90243912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,5,3,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,circlemagenta.gif,go,,,,,,,,0.418119907379,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.513000011444,0.000890970230103,0.418119907379,1,q,1074.90471292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,squarewhite.gif,stop,,,,,,,,0.467423915863,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.514311790466,0.00103497505188,0.467423915863,1,a,1077.90867805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,6,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,diamondgray.gif,go,,,,,,,,0.450646162033,,,,,,,,,,,,,,,,,,,,,,,,4.02,0.514174938202,0.000872850418091,0.450646162033,1,q,1080.91215801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,6,2,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,2.0,crossgreen.gif,stop,,,,,,,,0.400981903076,,,,,,,,,,,,,,,,,,,,,,,,1.77,0.513286828995,0.000890016555786,0.400981903076,1,w,1083.91527891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,3,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,crossgreen.gif,stop,,,,,,,,0.634462118149,,,,,,,,,,,,,,,,,,,,,,,,0,0.51395201683,0.00103616714478,0.634462118149,1,a,1086.91823006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,0,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.401329040527,,,,,,,,,,,,,,,,,,,,,,,,1.77,0.514330148697,0.000877141952515,0.401329040527,1,a,1089.92182112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,7,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,triangleblue.gif,go,,,,,,,,0.367474079132,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.514231920242,0.000873804092407,0.367474079132,1,q,1092.92536592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,2,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.3678150177,,,,,,,,,,,,,,,,,,,,,,,,1.81,0.513552904129,0.000941038131714,0.3678150177,1,a,1095.92853904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,3,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,squarewhite.gif,stop,,,,,,,,0.417532920837,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.514018058777,0.000870943069458,0.417532920837,1,s,1098.93177509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,8,0,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.400943994522,,,,,,,,,,,,,,,,,,,,,,,,4.15,0.514258861542,0.000903844833374,0.400943994522,1,s,1101.93519807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,triangleblue.gif,go,,,,,,,,0.384735822678,,,,,,,,,,,,,,,,,,,,,,,,1.19,0.51394701004,0.00119280815125,0.384735822678,1,w,1104.93853402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,8,2,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,squarewhite.gif,stop,,,,,,,,0.351569890976,,,,,,,,,,,,,,,,,,,,,,,,0,0.514045000076,0.000967979431152,0.351569890976,1,q,1107.94211602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,8,3,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,triangleblue.gif,go,,,,,,,,0.383841991425,,,,,,,,,,,,,,,,,,,,,,,,1.08,0.51397395134,0.000891923904419,0.383841991425,1,a,1110.94552207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,9,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.383612155914,,,,,,,,,,,,,,,,,,,,,,,,3.77,0.51405787468,0.000899076461792,0.383612155914,1,w,1113.94865894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
